dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1749624600000,0.2237,2.908,0,0,1,69,59.4,89,56.15,59.4,29.91,29.9833,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 23:50:00-07:00
1749623700000,0.0,2.4606,0,0,1,69,59.5,89,56.25,59.5,29.9,29.9732,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,4.29,,,2025-06-10 23:35:00-07:00
1749622800000,0.0,2.0132,0,0,1,69,60.1,88,56.53,60.1,29.9,29.9731,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 23:20:00-07:00
1749621900000,0.8948,3.8028,0,0,1,69,60.4,88,56.83,60.4,29.9,29.9731,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 23:05:00-07:00
1749621000000,0.8948,4.0265,0,0,1,69,60.4,88,56.83,60.4,29.9,29.9731,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 22:50:00-07:00
1749620100000,1.1185,6.7108,0,0,1,68,60.6,88,57.02,60.6,29.9,29.9731,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,4.3,,,2025-06-10 22:35:00-07:00
1749619200000,1.1185,4.2502,0,0,1,70,60.8,87,56.9,60.8,29.9,29.973,0,0,19011,17109900,,2025-06-10,,America/Los_Angeles,True,2025-06-10 22:20:00-07:00
1749618300000,1.7895,5.3686,0,0,1,67,61.0,87,57.1,61.0,29.89,29.963,0,0,19011,17109900,,2025-06-10,,America/Los_Angeles,True,2025-06-10 22:05:00-07:00
1749617400000,1.3422,5.145,0,0,1,80,60.8,87,56.9,60.8,29.89,29.963,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 21:50:00-07:00
1749616500000,1.5659,8.5004,0,0,1,79,61.0,87,57.1,61.0,29.88,29.953,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 21:35:00-07:00
1749615600000,0.8948,2.908,0,0,1,130,61.0,86,56.78,61.0,29.88,29.953,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,4.31,,,2025-06-10 21:20:00-07:00
1749614700000,1.5659,5.3686,0,0,1,131,61.2,85,56.65,61.2,29.87,29.9429,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 21:05:00-07:00
1749613800000,2.0132,6.4871,0,0,1,79,61.5,84,56.62,61.5,29.87,29.9429,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 20:50:00-07:00
1749612900000,1.7895,7.1582,0,0,1,88,61.7,83,56.48,61.7,29.87,29.9428,0,0,19011,17109900,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 20:35:00-07:00
1749612000000,2.6843,7.6056,0,0,1,87,62.1,82,56.54,62.1,29.87,29.9428,1,900,19010,17109900,2025-06-03T23:50:00.000Z,2025-06-10,4.31,,,2025-06-10 20:20:00-07:00
1749611100000,1.3422,7.1582,0,0,1,117,62.8,81,56.88,62.8,29.87,29.9427,7,6300,19003,17109000,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 20:05:00-07:00
1749610200000,1.3422,5.816,0,0,1,88,63.9,79,57.25,63.9,29.87,29.9425,18,16200,18985,17102700,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 19:50:00-07:00
1749609300000,2.0132,5.3686,0,0,1,96,64.2,78,57.19,64.2,29.86,29.9325,53,47700,18932,17086500,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 19:35:00-07:00
1749608400000,3.3554,6.9345,0,0,1,116,64.6,77,57.22,64.6,29.86,29.9324,80,72000,18852,17038800,2025-06-03T23:50:00.000Z,2025-06-10,4.32,,,2025-06-10 19:20:00-07:00
1749607500000,4.0265,7.3819,0,0,1,114,64.9,76,57.15,64.9,29.86,29.9324,128,115200,18724,16966800,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 19:05:00-07:00
1749606600000,4.0265,6.9345,0,0,1,138,64.8,78,57.77,64.8,29.86,29.9324,167,150300,18557,16851600,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 18:50:00-07:00
1749605700000,3.3554,5.5923,0,0,1,143,64.0,80,57.7,64.0,29.86,29.9325,214,192600,18343,16701300,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 18:35:00-07:00
1749604800000,2.908,5.5923,0,0,1,144,64.0,80,57.7,64.0,29.86,29.9325,260,234000,18083,16508700,2025-06-03T23:50:00.000Z,2025-06-10,4.35,,,2025-06-10 18:20:00-07:00
1749603900000,3.3554,5.816,0,0,1,162,64.2,79,57.55,64.2,29.86,29.9325,307,276300,17776,16274700,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 18:05:00-07:00
1749603000000,4.0265,6.2634,0,0,1,182,64.4,77,57.03,64.4,29.86,29.9324,354,318600,17422,15998400,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 17:50:00-07:00
1749602100000,3.5791,6.0397,0,0,1,190,64.8,77,57.41,64.8,29.87,29.9424,402,361800,17020,15679800,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 17:35:00-07:00
1749601200000,3.8028,7.1582,0,0,1,216,65.3,75,57.17,65.3,29.87,29.9423,449,404100,16571,15318000,2025-06-03T23:50:00.000Z,2025-06-10,4.38,,,2025-06-10 17:20:00-07:00
1749600300000,4.9213,8.2767,0,0,1,229,65.3,75,57.17,65.3,29.88,29.9524,496,446400,16075,14913900,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 17:05:00-07:00
1749599400000,5.816,9.1714,0,0,1,241,65.8,74,57.28,65.8,29.88,29.9523,541,486900,15534,14467500,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 16:50:00-07:00
1749598500000,6.7108,10.2899,0,0,1,241,65.5,75,57.36,65.5,29.88,29.9523,584,525600,14950,13980600,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 16:35:00-07:00
1749597600000,7.6056,11.6321,0,0,1,246,65.5,75,57.36,65.5,29.88,29.9523,608,547200,14342,13455000,2025-06-03T23:50:00.000Z,2025-06-10,4.39,,,2025-06-10 16:20:00-07:00
1749596700000,8.2767,14.3164,0,0,1,242,66.4,73,57.47,66.4,29.89,29.9622,639,575100,13703,12907800,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 16:05:00-07:00
1749595800000,8.053,13.869,0,0,1,251,66.7,73,57.76,66.7,29.89,29.9622,661,594900,13042,12332700,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 15:50:00-07:00
1749594900000,7.6056,14.3164,0,0,1,264,67.3,72,57.96,67.3,29.9,29.9721,659,593100,12383,11737800,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 15:35:00-07:00
1749594000000,8.9477,14.7638,0,0,1,261,66.9,73,57.96,66.9,29.9,29.9722,691,621900,11692,11144700,2025-06-03T23:50:00.000Z,2025-06-10,4.39,,,2025-06-10 15:20:00-07:00
1749593100000,8.5004,15.6586,0,0,1,263,67.5,73,58.53,67.5,29.9,29.9721,716,644400,10976,10522800,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 15:05:00-07:00
1749592200000,8.7241,15.4349,0,0,1,262,66.7,74,58.14,66.7,29.91,29.9822,754,678600,10222,9878400,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 14:50:00-07:00
1749591300000,8.053,14.5401,0,0,1,269,66.7,74,58.14,66.7,29.91,29.9822,761,684900,9461,9199800,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 14:35:00-07:00
1749590400000,8.7241,15.2112,0,0,1,267,66.2,75,58.03,66.2,29.91,29.9823,848,763200,8613,8514900,2025-06-03T23:50:00.000Z,2025-06-10,4.41,,,2025-06-10 14:20:00-07:00
1749589500000,7.6056,14.9875,0,0,1,271,66.6,75,58.42,66.6,29.91,29.9822,825,742500,7788,7751700,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 14:05:00-07:00
1749588600000,7.8293,14.7638,0,0,1,258,66.9,74,58.34,66.9,29.92,29.9922,813,731700,6975,7009200,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 13:50:00-07:00
1749587700000,7.3819,12.0795,0,0,1,253,66.2,77,58.77,66.2,29.93,30.0024,715,643500,6260,6277500,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 13:35:00-07:00
1749586800000,6.2634,10.7373,0,0,1,250,65.3,79,58.61,65.3,29.93,30.0025,534,480600,5726,5634000,2025-06-03T23:50:00.000Z,2025-06-10,4.48,,,2025-06-10 13:20:00-07:00
1749585900000,7.1582,11.1847,0,0,1,237,65.1,79,58.42,65.1,29.94,30.0125,636,572400,5090,5153400,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 13:05:00-07:00
1749585000000,6.2634,8.9477,0,0,1,210,64.2,80,57.9,64.2,29.95,30.0227,542,487800,4548,4581000,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 12:50:00-07:00
1749584100000,4.6976,6.9345,0,0,1,218,64.8,78,57.77,64.8,29.95,30.0226,473,425700,4075,4093200,2025-06-03T23:50:00.000Z,2025-06-10,,,,2025-06-10 12:35:00-07:00
