dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1750661160000,0.0,0.0,0,0,1,208,61.0,83,55.8,61.0,29.85,29.946,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 23:46:00-07:00
1750660260000,0.0,0.0,0,0,1,208,60.8,81,54.93,60.8,29.85,29.946,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 23:31:00-07:00
1750659360000,0.0,0.0,0,0,1,208,61.0,81,55.12,61.0,29.85,29.946,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,4.22,,,2025-06-22 23:16:00-07:00
1750658460000,0.0,0.0,0,0,1,208,61.0,79,54.44,61.0,29.86,29.956,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 23:01:00-07:00
1750657560000,0.0,1.5659,0,0,1,208,61.2,76,53.57,61.2,29.86,29.956,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 22:46:00-07:00
1750656660000,0.0,1.5659,0,0,1,208,61.2,77,53.93,61.2,29.86,29.956,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 22:31:00-07:00
1750655760000,0.0,1.5659,0,0,1,208,61.2,75,53.21,61.2,29.86,29.956,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,4.22,,,2025-06-22 22:16:00-07:00
1750654860000,0.2237,2.0132,0,0,1,208,61.5,75,53.5,61.5,29.85,29.9459,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 22:01:00-07:00
1750653960000,0.0,2.2369,0,0,1,208,62.1,75,54.08,62.1,29.85,29.9458,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 21:46:00-07:00
1750653060000,0.0,1.7895,0,0,1,208,62.8,76,55.12,62.8,29.85,29.9457,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 21:31:00-07:00
1750652160000,0.0,0.8948,0,0,1,208,63.1,77,55.77,63.1,29.85,29.9456,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,4.23,,,2025-06-22 21:16:00-07:00
1750651260000,0.0,0.0,0,0,1,208,63.5,80,57.21,63.5,29.85,29.9455,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 21:01:00-07:00
1750650360000,0.2237,1.3422,0,0,1,208,63.9,76,56.18,63.9,29.85,29.9455,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 20:46:00-07:00
1750649460000,0.2237,1.5659,0,0,1,208,64.8,70,54.78,64.8,29.85,29.9453,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 20:31:00-07:00
1750648560000,0.2237,2.2369,0,0,1,208,65.8,63,52.85,65.8,29.85,29.9451,0,0,9346,8411400,2025-04-26T15:31:00.000Z,2025-06-22,4.23,,,2025-06-22 20:16:00-07:00
1750647660000,0.2237,2.0132,0,0,1,208,66.9,60,52.55,66.9,29.85,29.9449,3,1440,9343,8411400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 20:01:00-07:00
1750646760000,0.0,1.1185,0,0,1,208,67.5,57,51.72,67.5,29.85,29.9448,6,2520,9337,8408700,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 19:46:00-07:00
1750645860000,0.0,0.0,0,0,1,208,68.2,55,51.41,67.3,29.85,29.9447,8,3840,9329,8403300,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 19:31:00-07:00
1750644960000,0.0,1.3422,0,0,1,208,69.3,53,51.42,68.42,29.85,29.9445,11,4620,9318,8396100,2025-04-26T15:31:00.000Z,2025-06-22,4.23,,,2025-06-22 19:16:00-07:00
1750644060000,0.2237,1.1185,0,0,1,208,70.7,59,55.66,70.24,29.85,29.9442,21,10080,9297,8386200,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 19:01:00-07:00
1750643160000,0.0,1.3422,0,0,1,208,71.6,58,56.03,71.19,29.85,29.9441,43,18060,9254,8367300,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 18:46:00-07:00
1750642260000,0.0,1.3422,0,0,1,208,71.6,55,54.56,71.04,29.85,29.9441,28,13440,9226,8328600,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 18:31:00-07:00
1750641360000,0.2237,1.5659,0,0,1,208,71.6,55,54.56,71.04,29.85,29.9441,28,11760,9198,8303400,2025-04-26T15:31:00.000Z,2025-06-22,4.24,,,2025-06-22 18:16:00-07:00
1750640460000,0.2237,2.0132,0,0,1,208,71.2,54,53.69,70.56,29.86,29.9542,59,28320,9139,8278200,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 18:01:00-07:00
1750639560000,0.2237,2.0132,0,0,1,208,69.8,57,53.87,69.16,29.86,29.9544,49,20580,9090,8225100,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 17:46:00-07:00
1750638660000,1.5659,2.908,0,0,1,208,68.2,64,55.55,67.73,29.87,29.9647,40,19200,9050,8181000,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 17:31:00-07:00
1750637760000,2.2369,3.5791,0,0,1,208,67.5,66,55.73,67.5,29.88,29.9749,47,19740,9003,8145000,2025-04-26T15:31:00.000Z,2025-06-22,4.24,,,2025-06-22 17:16:00-07:00
1750636860000,1.7895,4.0265,0,0,1,208,67.3,69,56.77,67.3,29.88,29.9749,44,21120,8959,8102700,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 17:01:00-07:00
1750635960000,2.2369,3.8028,0,0,1,208,67.5,67,56.15,67.5,29.88,29.9749,48,20160,8911,8063100,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 16:46:00-07:00
1750635060000,2.4606,4.0265,0,0,1,208,67.6,66,55.83,67.6,29.88,29.9749,50,24000,8861,8019900,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 16:31:00-07:00
1750634160000,2.0132,3.8028,0,0,1,208,67.5,62,54.01,67.5,29.88,29.9749,79,33180,8782,7974900,2025-04-26T15:31:00.000Z,2025-06-22,4.25,,,2025-06-22 16:16:00-07:00
1750633260000,2.0132,3.8028,0,0,1,208,67.1,66,55.35,67.1,29.89,29.985,58,27840,8724,7903800,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 16:01:00-07:00
1750632360000,1.7895,3.8028,0,0,1,208,66.9,72,57.57,66.9,29.89,29.985,61,25620,8663,7851600,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 15:46:00-07:00
1750631460000,2.2369,4.0265,0,0,1,208,67.5,73,58.53,67.5,29.9,29.995,126,60480,8537,7796700,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 15:31:00-07:00
1750630560000,2.4606,5.3686,0,0,1,209,67.5,72,58.15,67.5,29.91,30.005,68,28560,8469,7683300,2025-04-26T15:31:00.000Z,2025-06-22,4.26,,,2025-06-22 15:16:00-07:00
1750629660000,2.6843,6.0397,0,0,1,209,68.5,69,57.92,68.29,29.91,30.0048,67,32160,8402,7622100,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 15:01:00-07:00
1750628760000,2.2369,4.4739,0,0,1,201,68.5,67,57.1,68.2,29.91,30.0048,69,28980,8333,7561800,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 14:46:00-07:00
1750627860000,2.2369,4.6976,0,0,1,201,68.2,71,58.43,68.06,29.92,30.0149,74,35520,8259,7499700,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 14:31:00-07:00
1750626960000,1.7895,3.5791,0,0,1,201,68.5,71,58.72,68.39,29.92,30.0148,93,39060,8166,7433100,2025-04-26T15:31:00.000Z,2025-06-22,4.27,,,2025-06-22 14:16:00-07:00
1750626060000,1.7895,3.8028,0,0,1,201,68.9,71,59.1,68.83,29.92,30.0148,77,36960,8089,7349400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 14:01:00-07:00
1750625160000,2.4606,4.2502,0,0,1,201,69.1,70,58.89,69.0,29.93,30.0248,100,42000,7989,7280100,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 13:46:00-07:00
1750624260000,2.6843,4.6976,0,0,1,201,69.6,68,58.56,69.46,29.92,30.0146,93,44640,7896,7190100,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 13:31:00-07:00
1750623360000,1.7895,4.6976,0,0,1,201,69.4,67,57.96,69.19,29.92,30.0147,90,37800,7806,7106400,2025-04-26T15:31:00.000Z,2025-06-22,4.31,,,2025-06-22 13:16:00-07:00
1750622460000,2.0132,4.2502,0,0,1,201,69.3,66,57.44,69.03,29.92,30.0147,399,191520,7407,7025400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 13:01:00-07:00
1750621560000,2.2369,4.2502,0,0,1,201,69.1,66,57.25,68.81,29.93,30.0248,736,309120,6671,6666300,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 12:46:00-07:00
1750620660000,2.2369,4.2502,0,0,1,201,68.9,66,57.06,68.59,29.93,30.0248,851,408480,5820,6003900,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 12:31:00-07:00
1750619760000,2.4606,4.0265,0,0,1,198,68.0,67,56.62,68.0,29.94,30.035,888,372960,4932,5238000,2025-04-26T15:31:00.000Z,2025-06-22,4.34,,,2025-06-22 12:16:00-07:00
1750618860000,2.4606,4.4739,0,0,1,207,67.3,68,56.37,67.3,29.94,30.0351,875,420000,3197,3664800,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 12:01:00-07:00
1750617960000,2.0132,4.4739,0,0,1,227,66.6,69,56.1,66.6,29.94,30.0353,860,361200,4072,3651300,,2025-06-22,,America/Los_Angeles,True,2025-06-22 11:46:00-07:00
1750617060000,0.6711,2.0132,0,0,1,355,66.2,69,55.72,66.2,29.94,30.0353,336,161280,2861,2877300,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 11:31:00-07:00
1750616160000,0.6711,1.5659,0,0,1,355,65.7,71,56.03,65.7,29.94,30.0354,196,82320,2665,2574900,2025-04-26T15:31:00.000Z,2025-06-22,4.23,,,2025-06-22 11:16:00-07:00
1750615260000,0.0,2.0132,0,0,1,355,65.3,71,55.65,65.3,29.94,30.0355,135,64800,2530,2398500,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 11:01:00-07:00
1750614360000,0.0,1.3422,0,0,1,355,65.5,72,56.23,65.5,29.94,30.0355,146,61320,2384,2277000,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 10:46:00-07:00
1750613460000,0.0,0.0,0,0,1,355,64.6,72,55.36,64.6,29.93,30.0256,488,234240,1896,2145600,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 10:31:00-07:00
1750612560000,0.0,0.0,0,0,1,355,64.0,74,55.54,64.0,29.94,30.0357,639,268380,1257,1706400,2025-04-26T15:31:00.000Z,2025-06-22,4.23,,,2025-06-22 10:16:00-07:00
1750611660000,0.2237,1.3422,0,0,1,355,63.5,75,55.43,63.5,29.94,30.0358,424,203520,833,1131300,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 10:01:00-07:00
1750610760000,1.1185,1.5659,0,0,1,355,63.5,74,55.06,63.5,29.95,30.0458,62,26040,771,749700,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 09:46:00-07:00
1750609860000,0.8948,1.5659,0,0,1,355,63.7,72,54.5,63.7,29.95,30.0458,62,29760,709,693900,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 09:31:00-07:00
1750608960000,0.2237,1.3422,0,0,1,355,63.3,71,53.73,63.3,29.95,30.0459,53,22260,656,638100,2025-04-26T15:31:00.000Z,2025-06-22,4.19,,,2025-06-22 09:16:00-07:00
1750608060000,0.8948,1.3422,0,0,1,355,63.1,73,54.3,63.1,29.95,30.0459,58,27840,598,590400,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 09:01:00-07:00
1750607160000,0.2237,1.3422,0,0,1,355,64.6,69,54.19,64.6,29.94,30.0356,73,30660,525,538200,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 08:46:00-07:00
1750606260000,0.0,1.1185,0,0,1,355,64.6,66,52.98,64.6,29.94,30.0356,254,121920,271,472500,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 08:31:00-07:00
1750605360000,0.2237,2.2369,0,0,1,355,63.9,66,52.31,63.9,29.94,30.0357,108,45360,163,243900,2025-04-26T15:31:00.000Z,2025-06-22,4.19,,,2025-06-22 08:16:00-07:00
1750604460000,0.2237,1.7895,0,0,1,355,63.1,67,51.96,63.1,29.94,30.0359,65,31200,98,146700,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 08:01:00-07:00
1750603560000,0.2237,2.4606,0,0,1,355,62.8,69,52.47,62.8,29.93,30.0259,29,12180,69,88200,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 07:46:00-07:00
1750602660000,0.6711,2.4606,0,0,1,355,62.2,71,52.68,62.2,29.93,30.026,20,9600,49,62100,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 07:31:00-07:00
1750601760000,0.8948,2.4606,0,0,1,355,61.5,72,52.39,61.5,29.92,30.0161,16,6720,33,44100,2025-04-26T15:31:00.000Z,2025-06-22,4.19,,,2025-06-22 07:16:00-07:00
1750600860000,1.1185,2.2369,0,0,1,355,60.4,75,52.44,60.4,29.92,30.0163,13,6240,20,29700,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 07:01:00-07:00
1750599960000,1.3422,2.2369,0,0,1,355,59.4,79,52.88,59.4,29.91,30.0065,10,4200,10,18000,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 06:46:00-07:00
1750599060000,1.5659,2.2369,0,0,1,355,58.6,82,53.12,58.6,29.91,30.0066,6,2880,4,9000,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 06:31:00-07:00
1750598160000,1.5659,2.4606,0,0,1,355,58.6,84,53.78,58.6,29.9,29.9966,3,1260,1,3600,2025-04-26T15:31:00.000Z,2025-06-22,4.19,,,2025-06-22 06:16:00-07:00
1750597260000,1.3422,2.2369,0,0,1,355,58.8,84,53.97,58.8,29.89,29.9865,1,480,0,900,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 06:01:00-07:00
1750596360000,1.1185,1.7895,0,0,1,355,59.2,83,54.04,59.2,29.88,29.9764,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 05:46:00-07:00
1750595460000,0.8948,1.7895,0,0,1,355,59.5,81,53.66,59.5,29.88,29.9764,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 05:31:00-07:00
1750594560000,0.2237,1.5659,0,0,1,355,60.1,78,53.21,60.1,29.87,29.9662,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,4.19,,,2025-06-22 05:16:00-07:00
1750593660000,0.4474,1.7895,0,0,1,355,61.0,78,54.09,61.0,29.87,29.9661,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 05:01:00-07:00
1750592760000,0.2237,1.7895,0,0,1,355,61.7,75,53.69,61.7,29.86,29.9559,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 04:46:00-07:00
1750591860000,0.2237,2.4606,0,0,1,355,62.6,52,44.72,62.6,29.85,29.9457,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 04:31:00-07:00
1750590960000,0.2237,1.7895,0,0,1,355,63.7,37,36.94,63.7,29.85,29.9455,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,4.2,,,2025-06-22 04:16:00-07:00
1750590060000,0.2237,2.2369,0,0,1,355,64.8,35,36.5,64.8,29.84,29.9353,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 04:01:00-07:00
1750589160000,1.5659,4.4739,0,0,1,355,66.2,30,33.85,66.2,29.83,29.925,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 03:46:00-07:00
1750588260000,2.908,4.9213,0,0,1,355,67.6,27,32.43,67.6,29.83,29.9247,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 03:31:00-07:00
1750587360000,2.6843,4.9213,0,0,1,355,68.5,27,33.2,66.32,29.83,29.9246,0,0,0,0,,2025-06-22,4.2,America/Los_Angeles,True,2025-06-22 03:16:00-07:00
1750586460000,4.2502,7.8293,0,0,1,355,68.7,27,33.37,66.54,29.83,29.9245,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 03:01:00-07:00
1750585560000,4.6976,7.6056,0,0,1,355,68.4,28,34.02,66.26,29.83,29.9246,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 02:46:00-07:00
1750584660000,4.6976,8.7241,0,0,1,0,67.5,30,34.97,67.5,29.84,29.9348,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 02:31:00-07:00
1750583760000,3.8028,7.1582,0,0,1,14,64.6,34,35.59,64.6,29.84,29.9353,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,4.2,,,2025-06-22 02:16:00-07:00
1750582860000,1.1185,5.5923,0,0,1,19,60.3,50,41.58,60.3,29.84,29.9361,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 02:01:00-07:00
1750581960000,0.2237,3.5791,0,0,1,20,60.6,50,41.86,60.6,29.85,29.9461,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-22,,,,2025-06-22 01:46:00-07:00
