dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,batt1volts,local_time
1784431260000,0.0,0.0,0,0,1,232,65.7,83,60.39,29.91,29.9824,1,900,26134,23521500,65.7,2026-06-06T17:21:00.000Z,2026-07-18,,,4.29,2026-07-18 20:21:00-07:00
1784430360000,0.4474,2.908,0,0,1,232,66.4,82,60.73,29.91,29.9823,6,5400,26128,23520600,66.4,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 20:06:00-07:00
1784429460000,1.1185,3.1317,0,0,1,232,67.3,81,61.26,29.91,29.9822,16,14400,26112,23515200,67.3,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 19:51:00-07:00
1784428560000,2.4606,4.2502,0,0,1,232,67.6,80,61.2,29.91,29.9821,52,46800,26060,23500800,67.6,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 19:36:00-07:00
1784427660000,3.1317,4.9213,0,0,1,231,68.0,79,61.24,29.91,29.9821,81,72900,25979,23454000,68.0,2026-06-06T17:21:00.000Z,2026-07-18,,,4.3,2026-07-18 19:21:00-07:00
1784426760000,3.3554,5.145,0,0,1,224,68.4,78,61.26,29.9,29.972,116,104400,25863,23381100,68.61,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 19:06:00-07:00
1784425860000,2.908,5.5923,0,0,1,261,68.5,78,61.36,29.91,29.982,154,138600,25709,23276700,68.72,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 18:51:00-07:00
1784424960000,4.2502,6.7108,0,0,1,237,68.9,77,61.38,29.91,29.9819,193,173700,25516,23138100,69.11,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 18:36:00-07:00
1784424060000,4.6976,7.6056,0,0,1,237,69.8,75,61.51,29.91,29.9818,236,212400,25280,22964400,70.01,2026-06-06T17:21:00.000Z,2026-07-18,,,4.31,2026-07-18 18:21:00-07:00
1784423160000,5.5923,8.053,0,0,1,238,69.4,76,61.5,29.91,29.9819,279,251100,25001,22752000,69.61,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 18:06:00-07:00
1784422260000,5.816,10.0662,0,0,1,249,70.2,75,61.89,29.92,29.9918,324,291600,24677,22500900,70.45,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 17:51:00-07:00
1784421360000,7.3819,10.7373,0,0,1,243,69.8,76,61.88,29.93,30.0019,369,332100,24308,22209300,70.05,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 17:36:00-07:00
1784420460000,7.8293,11.1847,0,0,1,244,70.0,75,61.7,29.93,30.0018,414,372600,23894,21877200,70.23,2026-06-06T17:21:00.000Z,2026-07-18,,,4.35,2026-07-18 17:21:00-07:00
1784419560000,8.2767,11.8558,0,0,1,241,70.2,74,61.51,29.93,30.0018,453,407700,23441,21504600,70.4,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 17:06:00-07:00
1784418660000,8.2767,12.9742,0,0,1,244,71.1,73,61.99,29.93,30.0017,505,454500,22936,21096900,71.34,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 16:51:00-07:00
1784417760000,7.6056,12.9742,0,0,1,263,72.0,71,62.07,29.93,30.0016,549,494100,22387,20642400,72.24,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 16:36:00-07:00
1784416860000,8.2767,14.5401,0,0,1,267,72.0,71,62.07,29.93,30.0016,580,522000,21807,20148300,72.24,2026-06-06T17:21:00.000Z,2026-07-18,,,4.35,2026-07-18 16:21:00-07:00
1784415960000,9.3951,14.5401,0,0,1,264,72.1,71,62.17,29.94,30.0116,628,565200,21179,19626300,72.35,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 16:06:00-07:00
1784415060000,8.2767,14.3164,0,0,1,264,72.9,69,62.12,29.95,30.0215,659,593100,20520,19061100,73.13,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 15:51:00-07:00
1784414160000,8.5004,13.869,0,0,1,266,72.7,70,62.34,29.95,30.0215,698,628200,19822,18468000,72.96,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 15:36:00-07:00
1784413260000,8.5004,14.0927,0,0,1,257,73.9,68,62.66,29.96,30.0314,728,655200,19094,17839800,74.19,2026-06-06T17:21:00.000Z,2026-07-18,,,4.36,2026-07-18 15:21:00-07:00
1784412360000,7.6056,14.0927,0,0,1,264,73.8,69,62.98,29.96,30.0314,758,682200,18336,17184600,74.12,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 15:06:00-07:00
1784411460000,8.7241,15.6586,0,0,1,268,73.2,70,62.81,29.96,30.0315,777,699300,17559,16502400,73.51,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 14:51:00-07:00
1784410560000,8.9477,15.6586,0,0,1,264,73.6,70,63.2,29.97,30.0414,790,711000,16769,15803100,73.95,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 14:36:00-07:00
1784409660000,9.3951,17.0007,0,0,1,262,73.8,70,63.39,29.98,30.0514,823,740700,15946,15092100,74.17,2026-06-06T17:21:00.000Z,2026-07-18,,,4.36,2026-07-18 14:21:00-07:00
1784408760000,8.9477,15.2112,0,0,1,264,73.9,70,63.48,29.98,30.0514,838,754200,15108,14351400,74.28,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 14:06:00-07:00
1784407860000,8.9477,17.0007,0,0,1,266,73.4,70,63.01,29.98,30.0515,851,765900,14257,13597200,73.73,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 13:51:00-07:00
1784406960000,9.1714,15.6586,0,0,1,271,73.2,71,63.22,29.98,30.0515,858,772200,13399,12831300,73.56,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 13:36:00-07:00
1784406060000,9.1714,15.4349,0,0,1,270,73.4,71,63.41,29.98,30.0515,864,777600,12535,12059100,73.78,2026-06-06T17:21:00.000Z,2026-07-18,,,4.37,2026-07-18 13:21:00-07:00
1784405160000,8.9477,14.7638,0,0,1,267,73.9,71,63.89,29.98,30.0514,865,778500,11670,11281500,74.33,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 13:06:00-07:00
1784404260000,8.2767,15.8822,0,0,1,267,74.3,70,63.87,29.98,30.0514,864,777600,10806,10503000,74.72,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 12:51:00-07:00
1784403360000,8.053,13.4216,0,0,1,259,74.1,71,64.08,29.98,30.0514,859,773100,9947,9725400,74.55,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 12:36:00-07:00
1784402460000,9.1714,12.7505,0,0,1,243,72.1,73,62.96,29.98,30.0517,850,765000,9097,8952300,72.44,2026-06-06T17:21:00.000Z,2026-07-18,,,4.38,2026-07-18 12:21:00-07:00
1784401560000,9.1714,12.7505,0,0,1,236,72.5,73,63.34,29.98,30.0516,838,754200,8259,8187300,72.88,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 12:06:00-07:00
1784400660000,7.8293,12.0795,0,0,1,235,72.7,72,63.14,29.99,30.0616,823,740700,7436,7433100,73.05,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 11:51:00-07:00
1784399760000,7.6056,10.2899,0,0,1,237,72.1,72,62.56,29.99,30.0617,804,723600,6632,6692400,72.39,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 11:36:00-07:00
1784398860000,6.7108,9.3951,0,0,1,245,71.6,73,62.47,30.0,30.0718,780,702000,5852,5968800,71.89,2026-06-06T17:21:00.000Z,2026-07-18,,,4.46,2026-07-18 11:21:00-07:00
1784397960000,7.3819,10.2899,0,0,1,241,71.6,73,62.47,30.0,30.0718,753,677700,5099,5266800,71.89,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 11:06:00-07:00
1784397060000,6.7108,9.6188,0,0,1,242,71.6,73,62.47,30.0,30.0718,728,655200,4371,4589100,71.89,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 10:51:00-07:00
1784396160000,6.4871,10.0662,0,0,1,243,70.9,74,62.19,30.01,30.0819,690,621000,3681,3933900,71.17,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 10:36:00-07:00
1784395260000,6.4871,10.0662,0,0,1,241,70.5,75,62.18,30.0,30.0719,655,589500,3026,3312900,70.78,2026-06-06T17:21:00.000Z,2026-07-18,,,4.43,2026-07-18 10:21:00-07:00
1784394360000,6.0397,9.6188,0,0,1,241,70.7,75,62.38,30.0,30.0719,630,567000,2396,2723400,71.0,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 10:06:00-07:00
1784393460000,5.145,8.7241,0,0,1,229,69.3,76,61.4,30.01,30.0821,463,416700,1933,2156400,69.5,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 09:51:00-07:00
1784392560000,5.3686,8.2767,0,0,1,248,69.4,76,61.5,30.01,30.0821,328,295200,1605,1739700,69.61,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 09:36:00-07:00
1784391660000,2.0132,8.5004,0,0,1,286,68.9,77,61.38,30.01,30.0822,329,296100,1276,1444500,69.11,2026-06-06T17:21:00.000Z,2026-07-18,,,4.34,2026-07-18 09:21:00-07:00
1784390760000,2.0132,6.4871,0,0,1,280,67.1,80,60.72,30.02,30.0924,214,192600,1062,1148400,67.1,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 09:06:00-07:00
1784389860000,1.3422,4.0265,0,0,1,271,66.7,81,60.68,30.02,30.0925,186,167400,876,955800,66.7,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 08:51:00-07:00
1784388960000,0.2237,2.4606,0,0,1,271,66.2,83,60.88,30.02,30.0926,211,189900,665,788400,66.2,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 08:36:00-07:00
1784388060000,0.0,0.0,0,0,1,271,64.4,86,60.12,30.02,30.0928,132,118800,533,598500,64.4,2026-06-06T17:21:00.000Z,2026-07-18,,,4.23,2026-07-18 08:21:00-07:00
1784387160000,0.0,0.0,0,0,1,271,63.9,88,60.27,30.02,30.0929,98,88200,435,479700,63.9,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 08:06:00-07:00
1784386260000,0.0,1.5659,0,0,1,271,63.7,89,60.39,30.01,30.0829,98,88200,337,391500,63.7,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 07:51:00-07:00
1784385360000,0.0,0.0,0,0,1,271,63.0,90,60.02,30.01,30.083,115,103500,222,303300,63.0,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 07:36:00-07:00
1784384460000,0.0,0.0,0,0,1,271,62.2,91,59.54,30.01,30.0831,100,90000,122,199800,62.2,2026-06-06T17:21:00.000Z,2026-07-18,,,4.23,2026-07-18 07:21:00-07:00
1784383560000,0.0,0.0,0,0,1,278,61.7,91,59.04,30.01,30.0832,59,53100,63,109800,61.7,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 07:06:00-07:00
1784382660000,0.0,0.0,0,0,1,288,60.8,91,58.15,30.0,30.0733,36,32400,27,56700,60.8,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 06:51:00-07:00
1784381760000,0.0,0.0,0,0,1,288,60.6,91,57.96,30.0,30.0733,19,17100,8,24300,60.6,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 06:36:00-07:00
1784380860000,0.0,0.0,0,0,1,288,60.3,91,57.66,29.99,30.0633,7,6300,1,7200,60.3,2026-06-06T17:21:00.000Z,2026-07-18,,,4.23,2026-07-18 06:21:00-07:00
1784379960000,0.0,0.0,0,0,1,288,59.9,91,57.26,30.0,30.0734,1,900,0,900,59.9,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 06:06:00-07:00
1784379060000,0.0,0.0,0,0,1,307,60.3,90,57.35,29.99,30.0633,0,0,0,0,60.3,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 05:51:00-07:00
1784378160000,0.0,0.0,0,0,1,291,61.0,90,58.04,29.98,30.0532,0,0,0,0,61.0,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 05:36:00-07:00
1784377260000,0.0,0.0,0,0,1,289,60.8,90,57.85,29.98,30.0532,0,0,0,0,60.8,2026-06-06T17:21:00.000Z,2026-07-18,,,4.24,2026-07-18 05:21:00-07:00
1784376360000,0.0,0.0,0,0,1,289,61.2,90,58.24,29.98,30.0532,0,0,0,0,61.2,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 05:06:00-07:00
1784375460000,0.0,0.0,0,0,1,289,61.3,90,58.34,29.97,30.0431,0,0,0,0,61.3,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 04:51:00-07:00
1784374560000,0.0,0.0,0,0,1,289,61.5,90,58.54,29.97,30.0431,0,0,0,0,61.5,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 04:36:00-07:00
1784373660000,0.0,0.0,0,0,1,289,61.7,90,58.73,29.97,30.0431,0,0,0,0,61.7,2026-06-06T17:21:00.000Z,2026-07-18,,,4.25,2026-07-18 04:21:00-07:00
1784372760000,0.0,0.0,0,0,1,289,61.7,90,58.73,29.97,30.0431,0,0,0,0,61.7,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 04:06:00-07:00
1784371860000,0.0,0.0,0,0,1,289,61.7,90,58.73,29.97,30.0431,0,0,0,0,61.7,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 03:51:00-07:00
1784370960000,0.0,0.0,0,0,1,289,61.7,90,58.73,29.97,30.0431,0,0,0,0,61.7,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 03:36:00-07:00
1784370060000,0.0,0.0,0,0,1,289,61.7,90,58.73,29.97,30.0431,0,0,0,0,61.7,2026-06-06T17:21:00.000Z,2026-07-18,,,4.25,2026-07-18 03:21:00-07:00
1784369160000,0.0,1.3422,0,0,1,290,61.7,90,58.73,29.97,30.0431,0,0,0,0,61.7,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 03:06:00-07:00
1784368260000,0.0,0.0,0,0,1,311,61.7,89,58.42,29.97,30.0431,0,0,0,0,61.7,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 02:51:00-07:00
1784367360000,0.0,0.0,0,0,1,320,61.7,89,58.42,29.97,30.0431,0,0,0,0,61.7,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 02:36:00-07:00
1784366460000,0.0,0.0,0,0,1,320,62.1,89,58.82,29.97,30.043,0,0,0,0,62.1,2026-06-06T17:21:00.000Z,2026-07-18,,,4.26,2026-07-18 02:21:00-07:00
1784365560000,0.0,1.1185,0,0,1,320,62.1,89,58.82,29.98,30.053,0,0,0,0,62.1,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 02:06:00-07:00
1784364660000,0.0,0.0,0,0,1,320,62.2,89,58.91,29.97,30.043,0,0,0,0,62.2,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 01:51:00-07:00
1784363760000,0.0,0.0,0,0,1,320,62.4,89,59.11,29.98,30.053,0,0,0,0,62.4,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 01:36:00-07:00
1784362860000,0.0,0.0,0,0,1,320,62.6,89,59.31,29.97,30.0429,0,0,0,0,62.6,2026-06-06T17:21:00.000Z,2026-07-18,,,4.26,2026-07-18 01:21:00-07:00
1784361960000,0.0,0.0,0,0,1,320,62.8,89,59.51,29.97,30.0429,0,0,0,0,62.8,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 01:06:00-07:00
1784361060000,0.0,0.0,0,0,1,320,62.8,89,59.51,29.97,30.0429,0,0,0,0,62.8,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 00:51:00-07:00
1784360160000,0.0,0.0,0,0,1,320,62.6,89,59.31,29.97,30.0429,0,0,0,0,62.6,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 00:36:00-07:00
1784359260000,0.0,0.0,0,0,1,320,62.6,89,59.31,29.97,30.0429,0,0,0,0,62.6,2026-06-06T17:21:00.000Z,2026-07-18,,,4.26,2026-07-18 00:21:00-07:00
1784358360000,0.0,0.0,0,0,1,320,62.6,88,58.99,29.96,30.0329,0,0,0,0,62.6,2026-06-06T17:21:00.000Z,2026-07-18,,,,2026-07-18 00:06:00-07:00
