dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1768377060000,0.4474,1.5659,0,0,1,225,48.6,83,43.67,48.6,30.17,30.2694,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,,,,2026-01-13 23:51:00-08:00
1768376160000,0.0,1.5659,0,0,1,225,47.7,86,43.72,47.7,30.17,30.2696,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,4.26,,,2026-01-13 23:36:00-08:00
1768375260000,0.0,0.0,0,0,1,225,47.7,88,44.32,47.7,30.17,30.2696,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,,,,2026-01-13 23:21:00-08:00
1768374360000,0.0,0.0,0,0,1,225,47.8,87,44.12,47.8,30.18,30.2796,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,,,,2026-01-13 23:06:00-08:00
1768373460000,0.0,0.0,0,0,1,225,48.0,86,44.01,48.0,30.18,30.2795,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,,,,2026-01-13 22:51:00-08:00
1768372560000,0.0,0.0,0,0,1,225,48.6,85,44.3,48.6,30.18,30.2794,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,4.26,,,2026-01-13 22:36:00-08:00
1768371660000,0.0,0.0,0,0,1,225,49.1,84,44.48,49.1,30.18,30.2793,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,,,,2026-01-13 22:21:00-08:00
1768370760000,0.0,1.5659,0,0,1,225,49.8,82,44.53,49.8,30.18,30.2792,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,,,,2026-01-13 22:06:00-08:00
1768369860000,0.0,0.0,0,0,1,225,51.4,78,44.77,51.4,30.18,30.2789,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,,,,2026-01-13 21:51:00-08:00
1768368960000,0.0,1.7895,0,0,1,225,51.4,78,44.77,51.4,30.18,30.2789,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,4.27,,,2026-01-13 21:36:00-08:00
1768368060000,0.2237,2.0132,0,0,1,225,51.3,81,45.67,51.3,30.18,30.2789,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,,,,2026-01-13 21:21:00-08:00
1768367160000,0.4474,2.2369,0,0,1,225,50.9,84,46.24,50.9,30.18,30.279,0,0,4674,4206600,2026-01-12T19:41:00.000Z,2026-01-13,,,,2026-01-13 21:06:00-08:00
