dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1744008360000,0.0,0.0,0,0,1,205,50.2,94,30.14,30.239,0,0,7482,6733800,50.2,48.54,2025-04-06,,,,2025-04-06 23:46:00-07:00
1744007460000,0.2237,2.4606,0,0,1,205,50.9,95,30.14,30.2388,0,0,7482,6733800,50.9,49.52,2025-04-06,,,,2025-04-06 23:31:00-07:00
1744006560000,0.0,0.0,0,0,1,205,51.3,95,30.13,30.2287,0,0,7482,6733800,51.3,49.92,2025-04-06,4.22,,,2025-04-06 23:16:00-07:00
1744005660000,0.0,0.0,0,0,1,205,51.4,95,30.13,30.2287,0,0,7482,6733800,51.4,50.02,2025-04-06,,,,2025-04-06 23:01:00-07:00
1744004760000,0.0,0.0,0,0,1,205,51.3,94,30.14,30.2388,0,0,7482,6733800,51.3,49.63,2025-04-06,,,,2025-04-06 22:46:00-07:00
1744003860000,0.0,2.0132,0,0,1,205,51.3,93,30.14,30.2388,0,0,7482,6733800,51.3,49.34,2025-04-06,,,,2025-04-06 22:31:00-07:00
1744002960000,0.0,0.0,0,0,1,205,51.4,93,30.14,30.2387,0,0,7482,6733800,51.4,49.44,2025-04-06,4.23,,,2025-04-06 22:16:00-07:00
1744002060000,0.0,2.0132,0,0,1,205,51.6,91,30.14,30.2387,0,0,7482,6733800,51.6,49.06,2025-04-06,,America/Los_Angeles,True,2025-04-06 22:01:00-07:00
1744001160000,0.0,0.0,0,0,1,205,52.3,92,30.14,30.2386,0,0,7482,6733800,52.3,50.04,2025-04-06,,,,2025-04-06 21:46:00-07:00
1744000260000,0.0,1.1185,0,0,1,205,52.7,92,30.15,30.2485,0,0,7482,6733800,52.7,50.44,2025-04-06,4.22,,,2025-04-06 21:31:00-07:00
1743999360000,0.6711,2.908,0,0,1,205,53.1,91,30.14,30.2384,0,0,7482,6733800,53.1,50.54,2025-04-06,,,,2025-04-06 21:16:00-07:00
1743998460000,0.0,1.3422,0,0,1,205,53.4,91,30.14,30.2384,0,0,7482,6733800,53.4,50.84,2025-04-06,,,,2025-04-06 21:01:00-07:00
1743997560000,0.0,1.3422,0,0,1,205,53.4,91,30.14,30.2384,0,0,7482,6733800,53.4,50.84,2025-04-06,,,,2025-04-06 20:46:00-07:00
1743996660000,0.0,0.0,0,0,1,205,52.5,94,30.14,30.2385,0,0,7482,6733800,52.5,50.82,2025-04-06,4.23,America/Los_Angeles,True,2025-04-06 20:31:00-07:00
1743995760000,0.0,0.0,0,0,1,205,52.2,94,30.13,30.2286,0,0,7482,6733800,52.2,50.53,2025-04-06,,,,2025-04-06 20:16:00-07:00
1743994860000,0.0,0.0,0,0,1,205,52.3,94,30.13,30.2285,0,0,7482,6733800,52.3,50.62,2025-04-06,,,,2025-04-06 20:01:00-07:00
1743993960000,0.2237,1.3422,0,0,1,205,52.5,93,30.14,30.2385,0,0,7482,6733800,52.5,50.53,2025-04-06,4.22,America/Los_Angeles,True,2025-04-06 19:46:00-07:00
1743993060000,0.2237,1.5659,0,0,1,205,52.7,93,30.14,30.2385,0,0,7482,6733800,52.7,50.73,2025-04-06,,,,2025-04-06 19:31:00-07:00
1743992160000,0.2237,2.4606,0,0,1,205,53.1,92,30.13,30.2284,3,1260,7479,6733800,53.1,50.84,2025-04-06,,,,2025-04-06 19:16:00-07:00
1743991260000,0.4474,2.2369,0,0,1,205,53.2,91,30.14,30.2384,7,3360,7472,6731100,53.2,50.64,2025-04-06,4.23,,,2025-04-06 19:01:00-07:00
1743990360000,0.0,1.3422,0,0,1,205,53.1,91,30.14,30.2384,11,4620,7461,6724800,53.1,50.54,2025-04-06,,,,2025-04-06 18:46:00-07:00
1743989460000,1.7895,3.5791,0,0,1,205,52.9,91,30.15,30.2485,14,6720,7447,6714900,52.9,50.34,2025-04-06,,,,2025-04-06 18:31:00-07:00
1743988560000,1.7895,4.0265,0,0,1,205,52.7,91,30.15,30.2485,20,8400,7427,6702300,52.7,50.15,2025-04-06,,,,2025-04-06 18:16:00-07:00
1743987660000,2.6843,5.816,0,0,1,209,52.5,91,30.16,30.2586,38,18240,7389,6684300,52.5,49.95,2025-04-06,4.24,,,2025-04-06 18:01:00-07:00
1743986760000,2.2369,4.9213,0,0,1,220,52.7,90,30.16,30.2586,49,20580,7340,6650100,52.7,49.85,2025-04-06,,,,2025-04-06 17:46:00-07:00
1743984060000,2.4606,5.5923,0,0,1,229,55.6,85,30.17,30.268,63,30240,7114,6459300,55.6,51.16,2025-04-06,,,,2025-04-06 17:01:00-07:00
1743983160000,3.8028,6.4871,0,0,1,219,57.0,83,30.17,30.2678,66,27720,7227,6549300,57.0,51.89,2025-04-06,,America/Los_Angeles,True,2025-04-06 16:46:00-07:00
1743982260000,3.3554,7.3819,0,0,1,218,58.5,80,30.16,30.2575,47,22560,7177,6489900,58.5,52.35,2025-04-06,4.26,America/Los_Angeles,True,2025-04-06 16:31:00-07:00
1743981360000,1.5659,5.145,0,0,1,199,59.7,74,30.17,30.2673,50,21000,7177,6447600,59.7,51.4,2025-04-06,,America/Los_Angeles,True,2025-04-06 16:16:00-07:00
1743980460000,2.6843,4.6976,0,0,1,199,60.3,76,30.17,30.2671,50,24000,7064,6402600,60.3,52.7,2025-04-06,,,,2025-04-06 16:01:00-07:00
1743979560000,1.3422,4.4739,0,0,1,199,62.1,74,30.16,30.2568,122,51240,6942,6357600,62.1,53.71,2025-04-06,4.31,,,2025-04-06 15:46:00-07:00
