dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1756524720000,0.0,0.0,0,0,1,210,67.3,87,4.34,63.29,67.3,29.93,30.0251,0,0,0,0,2025-04-26T15:31:00.000Z,2025-08-29,,,2025-08-29 20:32:00-07:00
1756523820000,0.2237,2.0132,0,0,1,210,67.6,86,,63.26,67.6,29.93,30.025,0,0,8470,7625700,,2025-08-29,America/Los_Angeles,True,2025-08-29 20:17:00-07:00
1756522920000,0.4474,2.2369,0,0,1,210,68.2,86,,63.85,68.76,29.92,30.0149,0,0,8470,7625700,,2025-08-29,America/Los_Angeles,True,2025-08-29 20:02:00-07:00
1756522020000,0.0,0.0,0,0,1,210,68.9,86,,64.53,69.53,29.92,30.0148,0,0,8470,7625700,,2025-08-29,America/Los_Angeles,True,2025-08-29 19:47:00-07:00
1756521120000,0.2237,2.0132,0,0,1,210,69.4,85,4.34,64.69,70.04,29.92,30.0147,0,0,8464,7625700,,2025-08-29,America/Los_Angeles,True,2025-08-29 19:32:00-07:00
1756520220000,1.3422,2.4606,0,0,1,210,70.2,85,,65.47,70.92,29.92,30.0145,3,540,8464,7625700,,2025-08-29,America/Los_Angeles,True,2025-08-29 19:17:00-07:00
1756519320000,0.6711,2.2369,0,0,1,210,70.5,83,,65.08,71.15,29.92,30.0145,6,1080,8442,7623000,,2025-08-29,America/Los_Angeles,True,2025-08-29 19:02:00-07:00
1756518420000,1.1185,2.2369,0,0,1,210,70.7,81,,64.57,71.28,29.93,30.0245,9,1620,8404,7617600,,2025-08-29,America/Los_Angeles,True,2025-08-29 18:47:00-07:00
1756517520000,1.3422,2.4606,0,0,1,210,70.7,81,4.34,64.57,71.28,29.93,30.0245,13,2340,8329,7609500,,2025-08-29,America/Los_Angeles,True,2025-08-29 18:32:00-07:00
1756516620000,2.0132,3.1317,0,0,1,210,71.4,81,,65.26,72.05,29.93,30.0244,17,3060,8329,7597800,,2025-08-29,America/Los_Angeles,True,2025-08-29 18:17:00-07:00
1756515720000,2.2369,3.1317,0,0,1,210,72.1,79,,65.22,72.72,29.93,30.0242,21,3780,8329,7582500,,2025-08-29,America/Los_Angeles,True,2025-08-29 18:02:00-07:00
1756514820000,2.0132,2.6843,0,0,1,210,72.3,79,,65.41,72.94,29.94,30.0342,27,4860,8296,7563600,,2025-08-29,America/Los_Angeles,True,2025-08-29 17:47:00-07:00
1756513920000,1.7895,2.6843,0,0,1,210,72.1,79,4.36,65.22,72.72,29.94,30.0343,48,8640,8261,7539300,,2025-08-29,America/Los_Angeles,True,2025-08-29 17:32:00-07:00
