dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1746859560000,0.0,0.0,0,0,1,213,58.3,93,29.91,30.0067,0,0,9059,8153100,58.3,56.28,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 23:46:00-07:00
1746858660000,0.0,0.0,0,0,1,213,58.1,92,29.92,30.0168,0,0,9059,8153100,58.1,55.79,2025-04-26T15:31:00.000Z,2025-05-09,4.21,,,2025-05-09 23:31:00-07:00
1746857760000,0.0,0.0,0,0,1,213,57.9,90,29.92,30.0168,0,0,9059,8153100,57.9,54.98,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 23:16:00-07:00
1746856860000,0.0,0.0,0,0,1,213,57.9,90,29.92,30.0168,0,0,9059,8153100,57.9,54.98,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 23:01:00-07:00
1746855960000,0.0,0.0,0,0,1,213,58.1,90,29.93,30.0268,0,0,9059,8153100,58.1,55.18,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 22:46:00-07:00
1746855060000,0.0,1.5659,0,0,1,213,58.5,90,29.92,30.0167,0,0,9059,8153100,58.5,55.58,2025-04-26T15:31:00.000Z,2025-05-09,4.22,,,2025-05-09 22:31:00-07:00
1746854160000,0.0,0.0,0,0,1,213,58.3,90,29.92,30.0167,0,0,9059,8153100,58.3,55.38,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 22:16:00-07:00
1746853260000,0.2237,2.0132,0,0,1,213,58.5,89,29.92,30.0167,0,0,9059,8153100,58.5,55.27,,2025-05-09,,America/Los_Angeles,True,2025-05-09 22:01:00-07:00
1746852360000,0.0,0.0,0,0,1,213,58.8,89,29.92,30.0166,0,0,9059,8153100,58.8,55.56,,2025-05-09,4.22,America/Los_Angeles,True,2025-05-09 21:46:00-07:00
1746851460000,0.0,0.0,0,0,1,213,59.0,90,29.91,30.0066,0,0,9059,8153100,59.0,56.07,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 21:31:00-07:00
1746850560000,0.0,0.0,0,0,1,213,58.8,90,29.92,30.0166,0,0,9059,8153100,58.8,55.87,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 21:16:00-07:00
1746849660000,0.0,1.5659,0,0,1,213,59.5,89,29.92,30.0165,0,0,9059,8153100,59.5,56.25,2025-04-26T15:31:00.000Z,2025-05-09,4.23,,,2025-05-09 21:01:00-07:00
1746848760000,0.0,0.0,0,0,1,213,60.1,91,29.91,30.0063,0,0,9059,8153100,60.1,57.46,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 20:46:00-07:00
1746847860000,0.0,0.0,0,0,1,213,60.4,90,29.92,30.0163,0,0,9059,8153100,60.4,57.45,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 20:31:00-07:00
1746846960000,0.4474,2.0132,0,0,1,213,60.6,90,29.92,30.0163,0,0,9059,8153100,60.6,57.65,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 20:16:00-07:00
1746846060000,0.6711,2.0132,0,0,1,213,61.2,89,29.91,30.0061,0,0,9059,8153100,61.2,57.93,2025-04-26T15:31:00.000Z,2025-05-09,4.23,,,2025-05-09 20:01:00-07:00
1746845160000,0.6711,2.2369,0,0,1,213,61.5,89,29.91,30.0061,1,420,9058,8153100,61.5,58.22,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 19:46:00-07:00
1746844260000,1.5659,2.2369,0,0,1,213,62.1,88,29.91,30.006,4,1920,9047,8145900,62.1,58.5,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 19:31:00-07:00
1746843360000,1.7895,2.908,0,0,1,213,62.6,87,29.91,30.0059,7,2940,9051,8148600,62.6,58.67,,2025-05-09,,America/Los_Angeles,True,2025-05-09 19:16:00-07:00
1746842460000,1.5659,2.908,0,0,1,213,63.0,87,29.91,30.0058,11,5280,9036,8142300,63.0,59.07,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 19:01:00-07:00
1746841560000,2.0132,3.1317,0,0,1,213,63.5,85,29.91,30.0057,21,8820,9015,8132400,63.5,58.91,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 18:46:00-07:00
1746840660000,2.2369,3.5791,0,0,1,213,63.9,84,29.91,30.0056,19,9120,8996,8113500,63.9,58.97,2025-04-26T15:31:00.000Z,2025-05-09,4.24,,,2025-05-09 18:31:00-07:00
1746839760000,2.6843,3.8028,0,0,1,213,65.5,81,29.91,30.0054,24,10080,8907,8037900,65.5,59.51,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 18:16:00-07:00
1746838860000,2.0132,4.2502,0,0,1,213,66.4,77,29.91,30.0052,31,14880,8931,8074800,66.4,58.96,,2025-05-09,,America/Los_Angeles,True,2025-05-09 18:01:00-07:00
1746837960000,0.8948,3.5791,0,0,1,213,66.4,78,29.92,30.0152,36,15120,8871,8016300,66.4,59.32,2025-04-26T15:31:00.000Z,2025-05-09,,,,2025-05-09 17:46:00-07:00
1746837060000,2.6843,5.145,0,0,1,213,67.1,77,29.92,30.0151,32,15360,8839,7983900,67.1,59.64,2025-04-26T15:31:00.000Z,2025-05-09,4.24,,,2025-05-09 17:31:00-07:00
