dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1757935020000,0.0,0.0,0,0,1,155,65.5,94,63.72,65.5,29.84,29.9351,0,0,0,0,America/Los_Angeles,True,2025-09-15,4.28,,2025-09-15 04:17:00-07:00
1757934120000,0.0,2.0132,0,0,1,155,65.5,94,63.72,65.5,29.84,29.9351,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 04:02:00-07:00
1757933220000,0.0,0.0,0,0,1,155,65.5,95,64.03,65.5,29.85,29.9452,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 03:47:00-07:00
1757932320000,0.0,0.0,0,0,1,155,65.5,95,64.03,65.5,29.84,29.9351,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 03:32:00-07:00
1757931420000,0.2237,1.7895,0,0,1,155,65.5,94,63.72,65.5,29.84,29.9351,0,0,0,0,America/Los_Angeles,True,2025-09-15,4.28,,2025-09-15 03:17:00-07:00
1757930520000,0.2237,2.0132,0,0,1,155,65.5,95,64.03,65.5,29.85,29.9452,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 03:02:00-07:00
1757929620000,0.2237,2.4606,0,0,1,155,65.5,94,63.72,65.5,29.85,29.9452,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 02:47:00-07:00
1757928720000,0.2237,2.2369,0,0,1,155,65.7,94,63.92,65.7,29.85,29.9451,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 02:32:00-07:00
1757927820000,0.0,1.3422,0,0,1,155,65.8,94,64.02,65.8,29.85,29.9451,0,0,0,0,America/Los_Angeles,True,2025-09-15,4.28,,2025-09-15 02:17:00-07:00
1757926920000,0.4474,2.6843,0,0,1,155,65.8,94,64.02,65.8,29.85,29.9451,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 02:02:00-07:00
1757926020000,0.0,1.7895,0,0,1,155,65.8,95,64.33,65.8,29.85,29.9451,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 01:47:00-07:00
1757925120000,0.0,1.3422,0,0,1,155,65.8,95,64.33,65.8,29.85,29.9451,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 01:32:00-07:00
1757924220000,0.0,2.0132,0,0,1,155,65.7,95,64.23,65.7,29.85,29.9451,0,0,0,0,America/Los_Angeles,True,2025-09-15,4.28,,2025-09-15 01:17:00-07:00
1757923320000,0.0,2.0132,0,0,1,165,65.5,95,64.03,65.5,29.85,29.9452,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 01:02:00-07:00
1757922420000,0.2237,2.0132,0,0,1,165,65.3,96,64.13,65.3,29.85,29.9452,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 00:47:00-07:00
1757921520000,0.4474,2.908,0,0,1,165,64.9,95,63.43,64.9,29.85,29.9453,0,0,0,0,,,2025-09-15,,2025-04-26T15:31:00.000Z,2025-09-15 00:32:00-07:00
1757920620000,0.2237,1.7895,0,0,1,213,64.4,95,62.93,64.4,29.84,29.9353,0,0,0,0,America/Los_Angeles,True,2025-09-15,4.27,,2025-09-15 00:17:00-07:00
1757919720000,0.0,0.0,0,0,1,238,64.2,94,62.43,64.2,29.84,29.9354,0,0,0,0,America/Los_Angeles,True,2025-09-15,,,2025-09-15 00:02:00-07:00
