dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1782715920000,0.0,0.0,0,0,1,201,56.8,90,4.31,53.9,29.85,29.9468,0,0,16410,14769000,56.8,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 23:52:00-07:00
1782715020000,0.0,0.0,0,0,1,201,56.8,88,,53.28,29.86,29.9568,0,0,16410,14769000,56.8,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 23:37:00-07:00
1782714120000,0.0,0.0,0,0,1,201,57.6,88,,54.07,29.86,29.9567,0,0,16410,14769000,57.6,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 23:22:00-07:00
1782713220000,0.0,0.0,0,0,1,201,58.1,88,,54.56,29.86,29.9566,0,0,16410,14769000,58.1,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 23:07:00-07:00
1782712320000,0.0,0.0,0,0,1,201,58.6,89,4.31,55.37,29.86,29.9565,0,0,16410,14769000,58.6,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 22:52:00-07:00
1782711420000,0.0,1.5659,0,0,1,201,59.2,88,,55.65,29.86,29.9564,0,0,16410,14769000,59.2,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 22:37:00-07:00
1782710520000,0.0,0.0,0,0,1,201,59.4,87,,55.53,29.86,29.9563,0,0,16410,14769000,59.4,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 22:22:00-07:00
1782709620000,0.0,0.0,0,0,1,201,59.7,85,,55.18,29.86,29.9563,0,0,16410,14769000,59.7,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 22:07:00-07:00
1782708720000,0.2237,1.7895,0,0,1,201,60.4,85,4.32,55.87,29.85,29.9461,0,0,16410,14769000,60.4,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 21:52:00-07:00
1782707820000,0.0,1.5659,0,0,1,201,61.0,82,,55.46,29.85,29.946,0,0,16410,14769000,61.0,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 21:37:00-07:00
1782706920000,0.0,0.0,0,0,1,201,61.7,80,,55.46,29.85,29.9459,0,0,16410,14769000,61.7,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 21:22:00-07:00
1782706020000,0.2237,2.2369,0,0,1,201,62.2,78,,55.25,29.84,29.9357,0,0,16410,14769000,62.2,,2026-06-28,America/Los_Angeles,True,2026-06-28 21:07:00-07:00
1782705120000,0.0,0.0,0,0,1,201,62.8,76,,55.12,29.84,29.9356,0,0,16410,14769000,62.8,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 20:52:00-07:00
1782704220000,0.0,0.0,0,0,1,201,63.1,76,,55.41,29.84,29.9356,0,0,16410,14769000,63.1,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 20:37:00-07:00
1782703320000,0.0,0.0,0,0,1,201,63.5,77,,56.16,29.84,29.9355,0,0,16410,14769000,63.5,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 20:22:00-07:00
1782702420000,0.0,1.5659,0,0,1,201,63.5,80,4.33,57.21,29.84,29.9355,3,2700,16407,14769000,63.5,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 20:07:00-07:00
1782701520000,0.0,0.0,0,0,1,201,63.7,81,,57.76,29.84,29.9355,7,6300,16400,14766300,63.7,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 19:52:00-07:00
1782700620000,0.6711,2.0132,0,0,1,201,63.9,80,,57.6,29.84,29.9354,10,9000,16390,14760000,63.9,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 19:37:00-07:00
1782699720000,1.1185,2.6843,0,0,1,201,64.6,78,,57.58,29.84,29.9353,14,12600,16376,14751000,64.6,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 19:22:00-07:00
1782698820000,1.5659,3.5791,0,0,1,201,64.8,77,4.34,57.41,29.84,29.9353,19,17100,16357,14738400,64.8,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 19:07:00-07:00
1782697920000,1.1185,2.908,0,0,1,201,65.3,76,,57.53,29.84,29.9352,72,64800,16285,14721300,65.3,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 18:52:00-07:00
1782697020000,0.6711,3.5791,0,0,1,201,66.6,72,,57.28,29.84,29.9349,35,31500,16250,14656500,66.6,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 18:37:00-07:00
1782696120000,0.8948,2.6843,0,0,1,201,66.6,73,,57.67,29.84,29.9349,36,32400,16214,14625000,66.6,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 18:22:00-07:00
1782695220000,1.5659,2.908,0,0,1,201,66.6,73,4.34,57.67,29.84,29.9349,41,36900,16173,14592600,66.6,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 18:07:00-07:00
1782694320000,1.5659,3.3554,0,0,1,201,66.7,71,,56.99,29.84,29.9349,62,55800,16111,14555700,66.7,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 17:52:00-07:00
1782693420000,0.6711,3.1317,0,0,1,201,66.6,71,,56.9,29.85,29.945,48,43200,16063,14499900,66.6,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 17:37:00-07:00
1782692520000,0.6711,3.1317,0,0,1,201,66.4,73,,57.47,29.85,29.945,54,48600,16009,14456700,66.4,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 17:22:00-07:00
1782691620000,2.0132,4.4739,0,0,1,201,65.7,76,4.35,57.92,29.85,29.9451,56,50400,15874,14337000,65.7,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 17:07:00-07:00
1782690720000,2.4606,4.2502,0,0,1,201,65.1,78,,58.06,29.86,29.9553,79,71100,15930,14357700,65.1,,2026-06-28,America/Los_Angeles,True,2026-06-28 16:52:00-07:00
1782689820000,3.1317,4.6976,0,0,1,201,64.6,78,,57.58,29.87,29.9654,62,55800,15812,14286600,64.6,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 16:37:00-07:00
1782688920000,2.4606,4.6976,0,0,1,201,65.1,76,4.36,57.34,29.87,29.9653,93,83700,15719,14230800,65.1,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 16:22:00-07:00
1782688020000,3.1317,5.3686,0,0,1,201,65.5,75,,57.36,29.88,29.9753,74,66600,15645,14147100,65.5,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 16:07:00-07:00
1782687120000,2.4606,5.3686,0,0,1,198,67.1,72,,57.76,29.88,29.975,74,66600,15571,14080500,67.1,2026-06-12T17:37:00.000Z,2026-06-28,,,2026-06-28 15:52:00-07:00
