dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1765007460000,0.0,1.1185,0,0,1,292,52.7,83,47.68,52.7,30.02,30.0945,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,,,,2025-12-05 23:51:00-08:00
1765006560000,0.0,1.5659,0,0,1,292,52.5,83,47.49,52.5,30.02,30.0945,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,,,,2025-12-05 23:36:00-08:00
1765005660000,0.0,0.0,0,0,1,292,52.5,82,47.17,52.5,30.02,30.0945,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,,,,2025-12-05 23:21:00-08:00
1765004760000,0.0,0.0,0,0,1,292,52.3,81,46.64,52.3,30.02,30.0945,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,4.27,,,2025-12-05 23:06:00-08:00
1765003860000,0.0,1.1185,0,0,1,292,52.3,80,46.32,52.3,30.01,30.0845,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,,,,2025-12-05 22:51:00-08:00
1765002960000,0.0,1.1185,0,0,1,292,52.3,80,46.32,52.3,30.02,30.0945,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,,,,2025-12-05 22:36:00-08:00
1765002060000,0.0,1.3422,0,0,1,292,52.2,80,46.22,52.2,30.02,30.0946,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,,,,2025-12-05 22:21:00-08:00
1765001160000,0.0,0.0,0,0,1,292,51.6,80,45.63,51.6,30.02,30.0946,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,4.27,,,2025-12-05 22:06:00-08:00
1765000260000,0.0,0.0,0,0,1,292,51.8,80,45.83,51.8,30.02,30.0946,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,,,,2025-12-05 21:51:00-08:00
1764999360000,0.0,1.1185,0,0,1,292,52.0,80,46.02,52.0,30.02,30.0946,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,,,,2025-12-05 21:36:00-08:00
1764998460000,0.0,0.0,0,0,1,292,51.3,79,45.01,51.3,30.02,30.0947,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,,,,2025-12-05 21:21:00-08:00
1764997560000,0.0,1.5659,0,0,1,292,51.4,78,44.77,51.4,30.02,30.0947,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,4.28,,,2025-12-05 21:06:00-08:00
1764996660000,0.0,1.1185,0,0,1,292,50.9,79,44.62,50.9,30.02,30.0947,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,,,,2025-12-05 20:51:00-08:00
1764995760000,0.0,1.7895,0,0,1,292,50.4,81,44.79,50.4,30.01,30.0848,0,0,12882,11593800,2025-12-03T17:36:00.000Z,2025-12-05,,,,2025-12-05 20:36:00-08:00
