dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1775717520000,0.8948,2.6843,0,0,1,188,66.4,73,4.31,57.47,29.91,30.0052,0,0,13590,12231000,66.4,2026-04-01T19:37:00.000Z,2026-04-08,,,2026-04-08 23:52:00-07:00
1775716620000,0.0,2.0132,0,0,1,188,66.9,71,,57.18,29.91,30.0051,0,0,13590,12231000,66.9,2026-04-01T19:37:00.000Z,2026-04-08,,,2026-04-08 23:37:00-07:00
1775715720000,1.1185,2.6843,0,0,1,188,67.6,70,,57.46,29.91,30.005,0,0,13590,12231000,67.6,,2026-04-08,America/Los_Angeles,True,2026-04-08 23:22:00-07:00
1775714820000,0.4474,2.6843,0,0,1,188,70.7,60,,56.12,29.89,29.9844,0,0,13590,12231000,70.29,2026-04-01T19:37:00.000Z,2026-04-08,,,2026-04-08 23:07:00-07:00
1775713920000,0.0,1.5659,0,0,1,188,72.9,52,4.32,54.23,29.89,29.984,0,0,13590,12231000,72.33,,2026-04-08,America/Los_Angeles,True,2026-04-08 22:52:00-07:00
1775713020000,0.8948,5.5923,0,0,1,188,73.8,47,,52.29,29.88,29.9738,0,0,13590,12231000,73.09,,2026-04-08,America/Los_Angeles,True,2026-04-08 22:37:00-07:00
1775712120000,0.6711,3.5791,0,0,1,161,74.8,45,4.33,52.02,29.88,29.9736,0,0,13590,12231000,74.09,,2026-04-08,America/Los_Angeles,True,2026-04-08 22:22:00-07:00
1775711220000,0.2237,2.6843,0,0,1,42,75.2,45,,52.38,29.88,29.9735,0,0,13590,12231000,74.53,2026-04-01T19:37:00.000Z,2026-04-08,,,2026-04-08 22:07:00-07:00
1775710320000,1.3422,4.9213,0,0,1,134,75.7,45,,52.83,29.87,29.9634,0,0,13590,12231000,75.08,2026-04-01T19:37:00.000Z,2026-04-08,,,2026-04-08 21:52:00-07:00
1775709420000,2.0132,7.1582,0,0,1,350,78.1,40,4.33,51.79,29.87,29.963,0,0,13590,12231000,77.49,2026-04-01T19:37:00.000Z,2026-04-08,,,2026-04-08 21:37:00-07:00
