dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1748318700000,2.4606,4.6976,0,0,1,110,59.5,80,29.91,29.9832,0,0,27326,24593400,59.5,53.32,2025-05-26,,,,2025-05-26 21:05:00-07:00
1748317800000,1.1185,4.0265,0,0,1,110,60.1,78,29.91,29.9832,0,0,27326,24593400,60.1,53.21,2025-05-26,,,,2025-05-26 20:50:00-07:00
1748316900000,0.8948,4.2502,0,0,1,110,60.3,78,29.9,29.9731,0,0,27326,24593400,60.3,53.41,2025-05-26,,,,2025-05-26 20:35:00-07:00
1748316000000,2.4606,5.816,0,0,1,110,60.4,79,29.9,29.9731,0,0,27326,24593400,60.4,53.85,2025-05-26,4.31,,,2025-05-26 20:20:00-07:00
1748315100000,2.908,6.2634,0,0,1,110,61.2,76,29.9,29.973,5,4500,27321,24593400,61.2,53.57,2025-05-26,,,,2025-05-26 20:05:00-07:00
1748314200000,3.1317,6.2634,0,0,1,110,62.4,73,29.91,29.9828,16,14400,27305,24588900,62.4,53.63,2025-05-26,,,,2025-05-26 19:50:00-07:00
1748313300000,3.3554,6.9345,0,0,1,110,63.3,71,29.91,29.9827,36,32400,27269,24574500,63.3,53.73,2025-05-26,,,,2025-05-26 19:35:00-07:00
1748312400000,3.5791,6.7108,0,0,1,110,64.4,68,29.9,29.9725,68,61200,27201,24542100,64.4,53.6,2025-05-26,4.33,,,2025-05-26 19:20:00-07:00
1748311500000,3.1317,8.2767,0,0,1,115,65.3,65,29.9,29.9724,104,93600,27097,24480900,65.3,53.23,2025-05-26,,,,2025-05-26 19:05:00-07:00
1748310600000,4.4739,8.2767,0,0,1,128,66.0,63,29.9,29.9723,144,129600,26953,24387300,66.0,53.04,2025-05-26,,,,2025-05-26 18:50:00-07:00
1748309700000,4.2502,8.2767,0,0,1,126,66.4,62,29.9,29.9723,186,167400,26767,24257700,66.4,52.98,2025-05-26,,,,2025-05-26 18:35:00-07:00
1748308800000,4.9213,7.8293,0,0,1,118,66.7,62,29.9,29.9722,229,206100,26538,24090300,66.7,53.26,2025-05-26,4.34,,,2025-05-26 18:20:00-07:00
1748307900000,5.145,7.8293,0,0,1,123,66.6,62,29.9,29.9722,276,248400,26262,23884200,66.6,53.17,2025-05-26,,,,2025-05-26 18:05:00-07:00
1748307000000,5.145,9.3951,0,0,1,137,66.4,67,29.9,29.9723,323,290700,25939,23635800,66.4,55.1,2025-05-26,,,,2025-05-26 17:50:00-07:00
1748306100000,4.4739,7.8293,0,0,1,141,67.5,66,29.9,29.9721,372,334800,25567,23345100,67.5,55.73,2025-05-26,,,,2025-05-26 17:35:00-07:00
1748305200000,4.2502,8.5004,0,0,1,141,67.6,67,29.9,29.9721,425,382500,25142,23010300,67.6,56.24,2025-05-26,4.38,,,2025-05-26 17:20:00-07:00
1748304300000,5.145,9.8425,0,0,1,143,67.6,66,29.9,29.9721,476,428400,24666,22627800,67.6,55.83,2025-05-26,,,,2025-05-26 17:05:00-07:00
1748303400000,6.2634,10.5136,0,0,1,144,66.6,70,29.9,29.9722,528,475200,24138,22199400,66.6,56.5,2025-05-26,,,,2025-05-26 16:50:00-07:00
1748302500000,6.4871,10.0662,0,0,1,157,65.7,73,29.91,29.9824,475,427500,23663,21724200,65.7,56.8,2025-05-26,,,,2025-05-26 16:35:00-07:00
1748301600000,6.7108,11.1847,0,0,1,157,67.5,68,29.91,29.9821,563,506700,23100,21296700,67.5,56.56,2025-05-26,4.39,,,2025-05-26 16:20:00-07:00
1748300700000,6.4871,10.2899,0,0,1,157,67.5,67,29.91,29.9821,628,565200,22472,20790000,67.5,56.15,2025-05-26,,,,2025-05-26 16:05:00-07:00
1748299800000,7.1582,11.1847,0,0,1,156,69.3,64,29.91,29.9819,681,612900,21791,20224800,68.94,56.59,2025-05-26,,,,2025-05-26 15:50:00-07:00
1748298900000,6.0397,9.8425,0,0,1,150,69.6,62,29.92,29.9919,717,645300,21074,19611900,69.17,55.99,2025-05-26,,,,2025-05-26 15:35:00-07:00
1748298000000,6.7108,10.5136,0,0,1,155,68.5,64,29.93,30.002,753,677700,20321,18966600,68.06,55.83,2025-05-26,4.38,,,2025-05-26 15:20:00-07:00
1748297100000,7.1582,12.5268,0,0,1,158,68.0,64,29.93,30.0021,794,714600,19527,18288900,68.0,55.36,2025-05-26,,,,2025-05-26 15:05:00-07:00
1748296200000,7.1582,10.7373,0,0,1,153,68.2,66,29.93,30.0021,796,716400,18731,17574300,67.82,56.4,2025-05-26,,,,2025-05-26 14:50:00-07:00
1748295300000,6.7108,10.5136,0,0,1,157,68.9,64,29.93,30.002,867,780300,17864,16857900,68.5,56.21,2025-05-26,,,,2025-05-26 14:35:00-07:00
1748294400000,6.2634,10.0662,0,0,1,158,67.8,66,29.94,30.0122,799,719100,17065,16077600,67.8,56.02,2025-05-26,4.39,,,2025-05-26 14:20:00-07:00
1748293500000,6.0397,9.6188,0,0,1,152,65.8,68,29.95,30.0225,685,616500,16380,15358500,65.8,54.94,2025-05-26,,,,2025-05-26 14:05:00-07:00
1748292600000,4.4739,7.8293,0,0,1,167,67.5,65,29.95,30.0222,785,706500,15595,14742000,67.5,55.31,2025-05-26,,,,2025-05-26 13:50:00-07:00
1748291700000,4.0265,7.3819,0,0,1,199,66.6,67,29.96,30.0324,940,846000,14655,14035500,66.6,55.29,2025-05-26,,,,2025-05-26 13:35:00-07:00
1748290800000,3.8028,7.1582,0,0,1,223,64.0,72,29.97,30.0428,572,514800,14083,13189500,64.0,54.79,2025-05-26,4.39,,,2025-05-26 13:20:00-07:00
1748289900000,5.145,7.6056,0,0,1,212,64.0,72,29.97,30.0428,497,447300,13586,12674700,64.0,54.79,2025-05-26,,,,2025-05-26 13:05:00-07:00
1748289000000,4.6976,8.053,0,0,1,202,64.2,72,29.97,30.0427,452,406800,13134,12227400,64.2,54.98,2025-05-26,,,,2025-05-26 12:50:00-07:00
1748288100000,6.0397,9.6188,0,0,1,210,64.2,72,29.97,30.0427,521,468900,12613,11820600,64.2,54.98,2025-05-26,,,,2025-05-26 12:35:00-07:00
1748287200000,5.5923,8.7241,0,0,1,208,65.8,72,29.96,30.0325,912,820800,11701,11351700,65.8,56.52,2025-05-26,4.41,,,2025-05-26 12:20:00-07:00
1748286300000,5.5923,8.053,0,0,1,213,64.9,73,29.96,30.0326,912,820800,10789,10530900,64.9,56.03,2025-05-26,,,,2025-05-26 12:05:00-07:00
1748285340000,5.145,8.7241,0,0,1,211,65.1,74,29.97,30.0426,819,737100,9970,9710100,65.1,56.6,2025-05-26,,,,2025-05-26 11:49:00-07:00
1748284500000,4.6976,7.1582,0,0,1,208,64.2,75,29.97,30.0427,858,772200,9112,8973000,64.2,56.1,2025-05-26,,,,2025-05-26 11:35:00-07:00
1748283600000,4.9213,7.8293,0,0,1,201,64.2,75,29.97,30.0427,751,675900,6744,6745500,64.2,56.1,2025-05-26,4.49,,,2025-05-26 11:20:00-07:00
1748282700000,5.145,8.9477,0,0,1,202,65.1,74,29.97,30.0426,811,729900,7495,7524900,65.1,56.6,2025-05-26,,America/Los_Angeles,True,2025-05-26 11:05:00-07:00
1748281800000,4.4739,8.5004,0,0,1,186,64.9,74,29.97,30.0426,806,725400,7495,6795000,64.9,56.41,2025-05-26,,America/Los_Angeles,True,2025-05-26 10:50:00-07:00
1748280900000,5.145,8.5004,0,0,1,197,64.2,75,29.96,30.0327,737,663300,6007,6069600,64.2,56.1,2025-05-26,4.5,,,2025-05-26 10:35:00-07:00
1748280000000,4.9213,8.5004,0,0,1,193,64.2,75,29.96,30.0327,713,641700,5294,5406300,64.2,56.1,2025-05-26,,,,2025-05-26 10:20:00-07:00
1748279100000,4.6976,8.053,0,0,1,161,64.6,74,29.97,30.0427,682,613800,4612,4764600,64.6,56.12,2025-05-26,,,,2025-05-26 10:05:00-07:00
1748278200000,4.0265,6.9345,0,0,1,160,64.2,74,29.97,30.0427,639,575100,3973,4150800,64.2,55.73,2025-05-26,,,,2025-05-26 09:50:00-07:00
1748277300000,4.2502,7.1582,0,0,1,162,63.7,75,29.97,30.0428,597,537300,3376,3575700,63.7,55.62,2025-05-26,4.42,,,2025-05-26 09:35:00-07:00
1748276400000,3.3554,6.2634,0,0,1,191,63.5,75,29.97,30.0428,553,497700,2823,3038400,63.5,55.43,2025-05-26,,,,2025-05-26 09:20:00-07:00
1748275500000,4.0265,6.7108,0,0,1,178,62.4,76,29.97,30.043,505,454500,2318,2540700,62.4,54.73,2025-05-26,,,,2025-05-26 09:05:00-07:00
1748274600000,4.2502,6.7108,0,0,1,173,62.1,78,29.97,30.043,450,405000,1868,2086200,62.1,55.15,2025-05-26,,,,2025-05-26 08:50:00-07:00
1748273700000,3.3554,6.0397,0,0,1,180,61.9,79,29.97,30.043,372,334800,1496,1681200,61.9,55.31,2025-05-26,4.24,,,2025-05-26 08:35:00-07:00
1748272800000,1.1185,4.0265,0,0,1,229,61.5,80,29.97,30.0431,336,302400,1160,1346400,61.5,55.27,2025-05-26,,,,2025-05-26 08:20:00-07:00
1748271900000,1.3422,3.5791,0,0,1,263,61.0,81,29.98,30.0532,308,277200,852,1044000,61.0,55.12,2025-05-26,,,,2025-05-26 08:05:00-07:00
1748271000000,0.4474,3.8028,0,0,1,263,60.3,83,29.97,30.0433,256,230400,596,766800,60.3,55.11,2025-05-26,,,,2025-05-26 07:50:00-07:00
1748270100000,0.0,1.3422,0,0,1,263,58.8,85,29.97,30.0435,216,194400,380,536400,58.8,54.3,2025-05-26,4.23,,,2025-05-26 07:35:00-07:00
1748269200000,0.0,0.0,0,0,1,222,55.2,88,29.96,30.034,178,160200,202,342000,55.2,51.71,2025-05-26,,,,2025-05-26 07:20:00-07:00
1748268300000,0.0,0.0,0,0,1,169,53.2,90,29.96,30.0343,105,94500,97,181800,53.2,50.34,2025-05-26,,,,2025-05-26 07:05:00-07:00
1748267400000,0.0,0.0,0,0,1,169,52.7,90,29.96,30.0343,34,30600,63,87300,52.7,49.85,2025-05-26,,,,2025-05-26 06:50:00-07:00
1748266500000,0.0,0.0,0,0,1,169,51.6,91,29.96,30.0345,30,27000,33,56700,51.6,49.06,2025-05-26,4.23,,,2025-05-26 06:35:00-07:00
1748265600000,0.0,0.0,0,0,1,169,50.9,91,29.96,30.0346,22,19800,11,29700,50.9,48.37,2025-05-26,,,,2025-05-26 06:20:00-07:00
1748264700000,0.0,0.0,0,0,1,169,50.7,91,29.96,30.0346,9,8100,2,9900,50.7,48.17,2025-05-26,,,,2025-05-26 06:05:00-07:00
1748263800000,0.0,0.0,0,0,1,169,50.5,90,29.95,30.0246,2,1800,0,1800,50.5,47.68,2025-05-26,,,,2025-05-26 05:50:00-07:00
1748262900000,0.0,0.0,0,0,1,169,51.4,90,29.95,30.0245,0,0,0,0,51.4,48.57,2025-05-26,4.24,,,2025-05-26 05:35:00-07:00
1748262000000,0.0,0.0,0,0,1,169,51.8,90,29.96,30.0345,0,0,0,0,51.8,48.96,2025-05-26,,,,2025-05-26 05:20:00-07:00
1748261100000,0.0,0.0,0,0,1,169,51.3,89,29.96,30.0345,0,0,0,0,51.3,48.17,2025-05-26,,,,2025-05-26 05:05:00-07:00
1748260200000,0.0,0.0,0,0,1,169,51.6,89,29.95,30.0245,0,0,0,0,51.6,48.46,2025-05-26,,,,2025-05-26 04:50:00-07:00
1748259300000,0.0,0.0,0,0,1,169,51.6,89,29.95,30.0245,0,0,0,0,51.6,48.46,2025-05-26,4.25,,,2025-05-26 04:35:00-07:00
1748258400000,0.0,0.0,0,0,1,169,51.3,89,29.95,30.0245,0,0,0,0,51.3,48.17,2025-05-26,,,,2025-05-26 04:20:00-07:00
1748257500000,0.0,0.0,0,0,1,169,51.6,89,29.95,30.0245,0,0,0,0,51.6,48.46,2025-05-26,,,,2025-05-26 04:05:00-07:00
1748256600000,0.0,0.0,0,0,1,169,51.6,88,29.95,30.0245,0,0,0,0,51.6,48.16,2025-05-26,,,,2025-05-26 03:50:00-07:00
1748255700000,0.0,0.0,0,0,1,169,51.6,87,29.96,30.0345,0,0,0,0,51.6,47.86,2025-05-26,4.26,,,2025-05-26 03:35:00-07:00
1748254800000,0.0,0.0,0,0,1,169,51.8,87,29.96,30.0345,0,0,0,0,51.8,48.05,2025-05-26,,,,2025-05-26 03:20:00-07:00
1748253900000,0.0,0.0,0,0,1,169,52.3,86,29.96,30.0344,0,0,0,0,52.3,48.24,2025-05-26,,,,2025-05-26 03:05:00-07:00
1748253000000,0.0,0.0,0,0,1,169,52.7,85,29.96,30.0343,0,0,0,0,52.7,48.32,2025-05-26,,,,2025-05-26 02:50:00-07:00
1748252100000,0.0,0.0,0,0,1,169,53.4,85,29.96,30.0342,0,0,0,0,53.4,49.0,2025-05-26,4.27,,,2025-05-26 02:35:00-07:00
1748251200000,0.0,0.0,0,0,1,169,53.4,85,29.97,30.0443,0,0,0,0,53.4,49.0,2025-05-26,,,,2025-05-26 02:20:00-07:00
1748250300000,0.0,0.0,0,0,1,169,53.4,85,29.97,30.0443,0,0,0,0,53.4,49.0,2025-05-26,,,,2025-05-26 02:05:00-07:00
1748249400000,0.0,0.0,0,0,1,169,54.0,85,29.97,30.0442,0,0,0,0,54.0,49.59,2025-05-26,,,,2025-05-26 01:50:00-07:00
1748248500000,0.0,0.0,0,0,1,169,53.8,84,29.97,30.0442,0,0,0,0,53.8,49.08,2025-05-26,4.27,,,2025-05-26 01:35:00-07:00
1748247600000,0.0,0.0,0,0,1,169,54.1,84,29.97,30.0442,0,0,0,0,54.1,49.37,2025-05-26,,,,2025-05-26 01:20:00-07:00
1748246700000,0.0,0.0,0,0,1,169,54.7,83,29.97,30.0441,0,0,0,0,54.7,49.64,2025-05-26,,,,2025-05-26 01:05:00-07:00
1748245800000,0.0,0.0,0,0,1,169,55.2,82,29.98,30.054,0,0,0,0,55.2,49.8,2025-05-26,,,,2025-05-26 00:50:00-07:00
1748244900000,0.0,0.0,0,0,1,169,55.8,80,29.98,30.0539,0,0,0,0,55.8,49.72,2025-05-26,4.26,,,2025-05-26 00:35:00-07:00
1748244000000,0.0,0.0,0,0,1,169,56.5,79,29.98,30.0538,0,0,0,0,56.5,50.06,2025-05-26,,,,2025-05-26 00:20:00-07:00
1748243100000,0.0,0.0,0,0,1,169,56.3,79,29.99,30.0639,0,0,0,0,56.3,49.87,2025-05-26,,,,2025-05-26 00:05:00-07:00
