dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1768981860000,0.0,0.0,0,0,1,219,48.9,93,46.97,30.07,30.169,0,0,3674,3306600,48.9,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 23:51:00-08:00
1768980960000,0.0,0.0,0,0,1,219,49.3,93,47.36,30.07,30.1689,0,0,3674,3306600,49.3,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 23:36:00-08:00
1768980060000,0.0,2.4606,0,0,1,219,49.3,93,47.36,30.06,30.1589,0,0,3674,3306600,49.3,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 23:21:00-08:00
1768979160000,0.0,0.0,0,0,1,219,49.5,94,47.85,30.06,30.1589,0,0,3674,3306600,49.5,2026-01-12T19:41:00.000Z,2026-01-20,4.24,,,2026-01-20 23:06:00-08:00
1768978260000,0.0,0.0,0,0,1,219,49.3,95,47.93,30.06,30.1589,0,0,3674,3306600,49.3,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 22:51:00-08:00
1768977360000,0.0,0.0,0,0,1,219,49.5,95,48.13,30.06,30.1589,0,0,3674,3306600,49.5,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 22:36:00-08:00
1768976460000,0.0,0.0,0,0,1,219,49.3,94,47.65,30.06,30.1589,0,0,3674,3306600,49.3,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 22:21:00-08:00
1768975560000,0.0,0.0,0,0,1,219,49.5,95,48.13,30.06,30.1589,0,0,3674,3306600,49.5,2026-01-12T19:41:00.000Z,2026-01-20,4.25,,,2026-01-20 22:06:00-08:00
1768974660000,0.0,0.0,0,0,1,219,49.5,94,47.85,30.06,30.1589,0,0,3674,3306600,49.5,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 21:51:00-08:00
1768973760000,0.0,0.0,0,0,1,219,49.8,94,48.14,30.05,30.1488,0,0,3674,3306600,49.8,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 21:36:00-08:00
1768972860000,0.0,1.1185,0,0,1,219,50.0,94,48.34,30.05,30.1487,0,0,3674,3306600,50.0,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 21:21:00-08:00
1768971960000,0.2237,2.0132,0,0,1,219,51.1,94,49.43,30.05,30.1485,0,0,3674,3306600,51.1,2026-01-12T19:41:00.000Z,2026-01-20,4.26,,,2026-01-20 21:06:00-08:00
1768971060000,0.0,0.0,0,0,1,219,51.4,94,49.73,30.04,30.1384,0,0,3674,3306600,51.4,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 20:51:00-08:00
1768970160000,0.0,0.0,0,0,1,219,51.8,94,50.13,30.04,30.1383,0,0,3674,3306600,51.8,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 20:36:00-08:00
1768969260000,0.0,0.0,0,0,1,219,51.8,93,49.84,30.04,30.1383,0,0,3674,3306600,51.8,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 20:21:00-08:00
1768968360000,0.0,0.0,0,0,1,219,52.5,93,50.53,30.04,30.1382,0,0,3674,3306600,52.5,2026-01-12T19:41:00.000Z,2026-01-20,4.27,,,2026-01-20 20:06:00-08:00
1768967460000,0.0,0.0,0,0,1,219,53.1,94,51.42,30.04,30.1381,0,0,3674,3306600,53.1,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 19:51:00-08:00
1768966560000,0.0,0.0,0,0,1,219,53.4,93,51.43,30.04,30.138,0,0,3674,3306600,53.4,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 19:36:00-08:00
1768965660000,0.0,0.0,0,0,1,219,53.6,92,51.33,30.04,30.138,0,0,3674,3306600,53.6,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 19:21:00-08:00
1768964760000,0.0,1.3422,0,0,1,219,54.7,93,52.72,30.04,30.1378,0,0,3674,3306600,54.7,2026-01-12T19:41:00.000Z,2026-01-20,4.28,,,2026-01-20 19:06:00-08:00
1768963860000,0.0,0.0,0,0,1,219,55.8,95,54.39,30.04,30.1376,0,0,3674,3306600,55.8,2026-01-12T19:41:00.000Z,2026-01-20,,,,2026-01-20 18:51:00-08:00
