dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1754778720000,2.4606,5.816,0,0,1,211,63.7,85,59.1,63.7,29.92,30.0157,251,45180,0,225900,2025-04-26T15:31:00.000Z,2025-08-09,,,,2025-08-09 15:32:00-07:00
1754777820000,2.0132,6.0397,0,0,1,234,63.5,85,58.91,63.5,29.93,30.0258,167,30060,4467,4642200,,2025-08-09,America/Los_Angeles,True,,2025-08-09 15:17:00-07:00
1754776920000,2.2369,5.3686,0,0,1,215,63.1,86,58.84,63.1,29.93,30.0259,175,31500,4467,4491900,,2025-08-09,America/Los_Angeles,True,4.56,2025-08-09 15:02:00-07:00
1754776020000,2.4606,5.816,0,0,1,207,62.8,85,58.22,62.8,29.93,30.0259,171,30780,4278,4334400,,2025-08-09,America/Los_Angeles,True,,2025-08-09 14:47:00-07:00
1754775120000,1.3422,4.9213,0,0,1,205,63.0,84,58.09,63.0,29.94,30.0359,188,33840,4063,4180500,,2025-08-09,America/Los_Angeles,True,,2025-08-09 14:32:00-07:00
1754774220000,2.0132,6.0397,0,0,1,205,62.2,85,57.63,62.2,29.94,30.0361,189,34020,4063,4011300,,2025-08-09,America/Los_Angeles,True,,2025-08-09 14:17:00-07:00
1754773320000,1.7895,6.9345,0,0,1,205,61.3,86,57.07,61.3,29.95,30.0463,241,43380,4063,3841200,,2025-08-09,America/Los_Angeles,True,4.62,2025-08-09 14:02:00-07:00
1754772420000,2.6843,5.5923,0,0,1,195,61.5,88,57.91,61.5,29.95,30.0462,215,38700,3542,3624300,,2025-08-09,America/Los_Angeles,True,,2025-08-09 13:47:00-07:00
1754771520000,2.908,5.145,0,0,1,191,62.1,87,58.18,62.1,29.96,30.0561,221,39780,3079,3430800,,2025-08-09,America/Los_Angeles,True,,2025-08-09 13:32:00-07:00
1754770620000,2.0132,4.4739,0,0,1,191,62.6,87,58.67,62.6,29.96,30.056,226,40680,3079,3231900,,2025-08-09,America/Los_Angeles,True,,2025-08-09 13:17:00-07:00
1754769720000,2.0132,5.145,0,0,1,191,62.4,87,58.48,62.4,29.96,30.0561,300,54000,2573,3028500,,2025-08-09,America/Los_Angeles,True,4.62,2025-08-09 13:02:00-07:00
1754768820000,1.3422,4.4739,0,0,1,191,62.2,88,58.6,62.2,29.97,30.0662,237,42660,2573,2758500,,2025-08-09,America/Los_Angeles,True,,2025-08-09 12:47:00-07:00
1754767920000,1.7895,4.2502,0,0,1,191,62.2,89,58.91,62.2,29.97,30.0662,192,34560,2393,2545200,,2025-08-09,America/Los_Angeles,True,,2025-08-09 12:32:00-07:00
1754767020000,1.7895,3.5791,0,0,1,191,62.2,89,58.91,62.2,29.97,30.0662,161,28980,2393,2372400,,2025-08-09,America/Los_Angeles,True,,2025-08-09 12:17:00-07:00
1754766120000,2.2369,3.5791,0,0,1,191,62.2,90,59.23,62.2,29.97,30.0662,153,27540,2393,2227500,,2025-08-09,America/Los_Angeles,True,4.4,2025-08-09 12:02:00-07:00
1754765220000,2.2369,4.2502,0,0,1,191,62.4,90,59.43,62.4,29.96,30.0561,180,32400,1812,2089800,,2025-08-09,America/Los_Angeles,True,,2025-08-09 11:47:00-07:00
1754764320000,1.7895,3.1317,0,0,1,191,62.2,90,59.23,62.2,29.95,30.0461,170,30600,1302,1927800,,2025-08-09,America/Los_Angeles,True,,2025-08-09 11:32:00-07:00
1754763420000,1.7895,3.5791,0,0,1,191,62.1,89,58.82,62.1,29.95,30.0461,183,32940,1302,1774800,,2025-08-09,America/Los_Angeles,True,,2025-08-09 11:17:00-07:00
1754762520000,2.2369,3.8028,0,0,1,191,62.1,89,58.82,62.1,29.95,30.0461,228,41040,905,1610100,,2025-08-09,America/Los_Angeles,True,4.55,2025-08-09 11:02:00-07:00
1754761620000,1.3422,4.0265,0,0,1,191,61.7,90,58.73,61.7,29.95,30.0462,265,47700,794,1404900,,2025-08-09,America/Los_Angeles,True,,2025-08-09 10:47:00-07:00
1754760720000,1.7895,3.8028,0,0,1,191,61.0,91,58.35,61.0,29.95,30.0463,245,44100,794,1166400,,2025-08-09,America/Los_Angeles,True,,2025-08-09 10:32:00-07:00
1754759820000,2.0132,3.1317,0,0,1,191,60.4,92,58.06,60.4,29.96,30.0565,397,71460,685,945900,,2025-08-09,America/Los_Angeles,True,,2025-08-09 10:17:00-07:00
1754758920000,2.2369,3.5791,0,0,1,191,60.3,93,58.27,60.3,29.96,30.0565,111,19980,525,588600,,2025-08-09,America/Los_Angeles,True,4.3,2025-08-09 10:02:00-07:00
1754758020000,2.6843,4.0265,0,0,1,191,60.4,93,58.36,60.4,29.95,30.0464,109,19620,430,488700,,2025-08-09,America/Los_Angeles,True,,2025-08-09 09:47:00-07:00
1754757120000,0.0,1.7895,0,0,1,191,60.1,94,58.37,60.1,29.95,30.0465,91,16380,430,390600,,2025-08-09,America/Los_Angeles,True,,2025-08-09 09:32:00-07:00
1754756220000,0.2237,1.5659,0,0,1,191,59.5,96,58.36,59.5,29.95,30.0466,95,17100,341,308700,,2025-08-09,America/Los_Angeles,True,,2025-08-09 09:17:00-07:00
1754755320000,0.0,1.5659,0,0,1,191,59.0,97,58.15,59.0,29.95,30.0467,69,12420,341,223200,,2025-08-09,America/Los_Angeles,True,4.3,2025-08-09 09:02:00-07:00
1754754420000,0.0,1.1185,0,0,1,191,58.6,98,58.04,58.6,29.95,30.0468,51,9180,291,161100,,2025-08-09,America/Los_Angeles,True,,2025-08-09 08:47:00-07:00
1754753520000,0.2237,1.5659,0,0,1,191,58.3,98,57.74,58.3,29.95,30.0468,38,6840,291,115200,,2025-08-09,America/Los_Angeles,True,,2025-08-09 08:32:00-07:00
1754752620000,0.2237,1.5659,0,0,1,191,58.3,98,57.74,58.3,29.95,30.0468,28,5040,264,81000,,2025-08-09,America/Los_Angeles,True,,2025-08-09 08:17:00-07:00
1754751720000,0.0,2.2369,0,0,1,191,58.3,98,57.74,58.3,29.95,30.0468,22,3960,264,55800,,2025-08-09,America/Los_Angeles,True,4.29,2025-08-09 08:02:00-07:00
1754750820000,0.0,1.5659,0,0,1,191,58.1,99,57.82,58.1,29.94,30.0368,16,2880,253,36000,,2025-08-09,America/Los_Angeles,True,,2025-08-09 07:47:00-07:00
1754749920000,0.2237,1.5659,0,0,1,191,58.1,99,57.82,58.1,29.94,30.0368,11,1980,251,21600,,2025-08-09,America/Los_Angeles,True,,2025-08-09 07:32:00-07:00
1754749020000,0.0,0.8948,0,0,1,191,57.9,99,57.62,57.9,29.93,30.0268,7,1260,251,11700,,2025-08-09,America/Los_Angeles,True,,2025-08-09 07:17:00-07:00
1754748120000,0.0,1.1185,0,0,1,191,57.9,99,57.62,57.9,29.92,30.0168,4,720,251,5400,,2025-08-09,America/Los_Angeles,True,4.28,2025-08-09 07:02:00-07:00
1754747220000,0.0,0.0,0,0,1,191,57.7,99,57.42,57.7,29.92,30.0168,2,360,251,1800,,2025-08-09,America/Los_Angeles,True,,2025-08-09 06:47:00-07:00
