dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1754081220000,3.8028,6.2634,0,0,1,225,65.5,80,59.16,65.5,30.11,30.206,211,37980,0,189900,2025-04-26T15:31:00.000Z,2025-08-01,,,,2025-08-01 13:47:00-07:00
1754080320000,3.5791,5.3686,0,0,1,225,66.6,79,59.88,66.6,30.11,30.2058,242,43560,6020,5850000,,2025-08-01,America/Los_Angeles,True,,2025-08-01 13:32:00-07:00
1754079420000,3.5791,5.5923,0,0,1,225,66.7,79,59.97,66.7,30.11,30.2058,136,24480,5627,5632200,,2025-08-01,America/Los_Angeles,True,,2025-08-01 13:17:00-07:00
1754078520000,2.908,5.5923,0,0,1,223,66.7,79,59.97,66.7,30.11,30.2058,313,56340,4846,5509800,,2025-08-01,America/Los_Angeles,True,4.52,2025-08-01 13:02:00-07:00
1754077620000,3.5791,5.5923,0,0,1,213,66.9,79,60.17,66.9,30.1,30.1957,393,70740,4846,5228100,,2025-08-01,America/Los_Angeles,True,,2025-08-01 12:47:00-07:00
1754076720000,3.3554,5.5923,0,0,1,213,66.7,79,59.97,66.7,30.1,30.1957,781,140580,3185,4874400,,2025-08-01,America/Los_Angeles,True,,2025-08-01 12:32:00-07:00
1754075820000,3.3554,5.3686,0,0,1,213,66.7,80,60.33,66.7,30.1,30.1957,816,146880,1649,4171500,,2025-08-01,America/Los_Angeles,True,,2025-08-01 12:17:00-07:00
1754074920000,2.2369,5.5923,0,0,1,213,66.6,80,60.23,66.6,30.1,30.1958,845,152100,1490,3437100,,2025-08-01,America/Los_Angeles,True,4.59,2025-08-01 12:02:00-07:00
1754074020000,2.2369,4.6976,0,0,1,213,66.0,82,60.34,66.0,30.11,30.2059,798,143640,1379,2676600,,2025-08-01,America/Los_Angeles,True,,2025-08-01 11:47:00-07:00
1754073120000,2.908,4.2502,0,0,1,213,65.5,83,60.19,65.5,30.11,30.206,738,132840,1142,1958400,,2025-08-01,America/Los_Angeles,True,,2025-08-01 11:32:00-07:00
1754072220000,2.908,4.2502,0,0,1,213,65.3,83,60.0,65.3,30.11,30.206,111,19980,1142,1294200,,2025-08-01,America/Los_Angeles,True,,2025-08-01 11:17:00-07:00
1754071320000,2.4606,3.8028,0,0,1,213,64.6,84,59.65,64.6,30.11,30.2062,159,28620,1142,1194300,,2025-08-01,America/Los_Angeles,True,4.43,2025-08-01 11:02:00-07:00
1754070420000,2.6843,3.8028,0,0,1,213,64.0,85,59.4,64.0,30.11,30.2063,237,42660,818,1051200,,2025-08-01,America/Los_Angeles,True,,2025-08-01 10:47:00-07:00
