dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1743835560000,0.0,2.0132,0,0,1,6,57.7,53,30.16,30.2576,0,0,6964,6267600,57.7,40.69,2025-04-04,,,,2025-04-04 23:46:00-07:00
1743834660000,0.2237,2.2369,0,0,1,6,59.2,50,30.16,30.2573,0,0,6964,6267600,59.2,40.57,2025-04-04,,,,2025-04-04 23:31:00-07:00
1743832860000,0.0,0.0,0,0,1,6,60.6,45,30.16,30.2571,0,0,6964,6267600,60.6,39.14,2025-04-04,,,,2025-04-04 23:01:00-07:00
1743831960000,0.4474,6.0397,0,0,1,6,62.2,41,30.15,30.2467,0,0,6964,6267600,62.2,38.21,2025-04-04,,,,2025-04-04 22:46:00-07:00
1743831060000,1.5659,5.5923,0,0,1,6,62.1,42,30.15,30.2467,0,0,6964,6267600,62.1,38.73,2025-04-04,,,,2025-04-04 22:31:00-07:00
1743830160000,1.3422,4.9213,0,0,1,6,60.6,46,30.15,30.247,0,0,6964,6267600,60.6,39.71,2025-04-04,4.2,,,2025-04-04 22:16:00-07:00
1743829260000,0.4474,2.4606,0,0,1,6,60.1,49,30.15,30.2471,0,0,6964,6267600,60.1,40.88,2025-04-04,,,,2025-04-04 22:01:00-07:00
1743828360000,0.4474,6.0397,0,0,1,0,59.5,51,30.15,30.2472,0,0,6964,6267600,59.5,41.36,2025-04-04,,,,2025-04-04 21:46:00-07:00
1743827460000,0.0,2.2369,0,0,1,318,58.3,56,30.15,30.2475,0,0,6964,6267600,58.3,42.67,2025-04-04,,,,2025-04-04 21:31:00-07:00
1743826560000,0.0,1.3422,0,0,1,318,58.1,57,30.14,30.2375,0,0,6964,6267600,58.1,42.95,2025-04-04,4.21,,,2025-04-04 21:16:00-07:00
1743825660000,0.0,3.5791,0,0,1,316,58.5,58,30.14,30.2374,0,0,6964,6267600,58.5,43.77,2025-04-04,,,,2025-04-04 21:01:00-07:00
1743824760000,0.0,0.0,0,0,1,302,59.4,56,30.13,30.2272,0,0,6964,6267600,59.4,43.7,2025-04-04,,,,2025-04-04 20:46:00-07:00
1743823860000,0.0,0.0,0,0,1,302,60.8,52,30.12,30.2169,0,0,6964,6267600,60.8,43.06,2025-04-04,,,,2025-04-04 20:31:00-07:00
1743822960000,0.0,2.0132,0,0,1,302,61.5,51,30.11,30.2067,0,0,6964,6267600,61.5,43.2,2025-04-04,4.21,,,2025-04-04 20:16:00-07:00
1743822060000,0.0,0.0,0,0,1,302,63.3,47,30.11,30.2064,0,0,6964,6267600,63.3,42.72,2025-04-04,,,,2025-04-04 20:01:00-07:00
1743821160000,0.4474,2.4606,0,0,1,302,64.6,44,30.1,30.1961,0,0,6964,6267600,64.6,42.19,2025-04-04,,,,2025-04-04 19:46:00-07:00
1743820260000,0.6711,2.4606,0,0,1,302,65.3,43,30.09,30.186,0,0,6964,6267600,65.3,42.22,2025-04-04,,,,2025-04-04 19:31:00-07:00
1743819360000,0.8948,2.6843,0,0,1,302,65.8,42,30.09,30.1859,2,840,6962,6267600,65.8,42.06,2025-04-04,4.21,,,2025-04-04 19:16:00-07:00
1743818460000,1.1185,2.4606,0,0,1,302,66.0,43,30.09,30.1858,5,2400,6957,6265800,66.0,42.86,2025-04-04,,,,2025-04-04 19:01:00-07:00
1743817560000,0.4474,2.4606,0,0,1,264,66.2,43,30.09,30.1858,8,3360,6949,6261300,66.2,43.04,2025-04-04,,,,2025-04-04 18:46:00-07:00
1743816660000,0.8948,3.8028,0,0,1,249,66.4,43,30.09,30.1858,11,5280,6938,6254100,66.4,43.22,2025-04-04,,,,2025-04-04 18:31:00-07:00
1743815760000,1.3422,3.5791,0,0,1,262,65.3,45,30.09,30.186,10,4200,6928,6244200,65.3,43.41,2025-04-04,4.22,,,2025-04-04 18:16:00-07:00
1743814860000,0.4474,4.4739,0,0,1,219,62.4,55,30.08,30.1765,17,8160,6911,6235200,62.4,46.02,2025-04-04,,,,2025-04-04 18:01:00-07:00
1743813960000,0.6711,5.145,0,0,1,42,62.2,59,30.08,30.1765,20,8400,6853,6185700,62.2,47.69,2025-04-04,,,,2025-04-04 17:46:00-07:00
1743813060000,0.4474,5.5923,0,0,1,214,63.5,55,30.08,30.1763,38,18240,6873,6201900,63.5,47.04,2025-04-04,,America/Los_Angeles,True,2025-04-04 17:31:00-07:00
1743812160000,1.1185,4.6976,0,0,1,219,62.8,58,30.08,30.1764,44,18480,6809,6167700,62.8,47.8,2025-04-04,,,,2025-04-04 17:16:00-07:00
1743811260000,0.6711,2.4606,0,0,1,219,61.0,65,30.08,30.1767,36,17280,6773,6128100,61.0,49.15,2025-04-04,,,,2025-04-04 17:01:00-07:00
1743810360000,1.1185,3.1317,0,0,1,219,61.2,65,30.08,30.1767,35,14700,6738,6095700,61.2,49.34,2025-04-04,,,,2025-04-04 16:46:00-07:00
1743809460000,1.7895,3.5791,0,0,1,219,61.5,65,30.08,30.1766,49,23520,6689,6064200,61.5,49.62,2025-04-04,4.23,,,2025-04-04 16:31:00-07:00
1743808560000,2.2369,3.3554,0,0,1,219,61.3,66,30.08,30.1767,65,27300,6624,6020100,61.3,49.84,2025-04-04,,,,2025-04-04 16:16:00-07:00
1743807660000,2.0132,3.1317,0,0,1,219,60.8,67,30.08,30.1768,53,25440,6571,5961600,60.8,49.77,2025-04-04,,,,2025-04-04 16:01:00-07:00
1743806760000,2.2369,3.3554,0,0,1,219,60.8,69,30.08,30.1768,80,33600,6491,5913900,60.8,50.56,2025-04-04,,,,2025-04-04 15:46:00-07:00
1743805860000,2.4606,3.8028,0,0,1,219,64.2,57,30.07,30.1661,361,173280,6130,5841900,64.2,48.64,2025-04-04,4.31,,,2025-04-04 15:31:00-07:00
1743804960000,0.6711,3.5791,0,0,1,219,63.1,58,30.08,30.1763,662,278040,5468,5517000,63.1,48.08,2025-04-04,,,,2025-04-04 15:16:00-07:00
1743804060000,2.4606,4.6976,0,0,1,219,61.3,63,30.09,30.1867,375,180000,5093,4921200,61.3,48.59,2025-04-04,,,,2025-04-04 15:01:00-07:00
1743803160000,2.6843,4.6976,0,0,1,219,63.0,56,30.1,30.1964,80,33600,5013,4583700,63.0,47.05,2025-04-04,,,,2025-04-04 14:46:00-07:00
1743802260000,2.4606,6.2634,0,0,1,219,63.7,49,30.1,30.1963,69,33120,4944,4511700,63.7,44.18,2025-04-04,4.23,,,2025-04-04 14:31:00-07:00
1743801360000,0.6711,5.5923,0,0,1,208,63.3,51,30.11,30.2064,64,26880,4880,4449600,63.3,44.86,2025-04-04,,,,2025-04-04 14:16:00-07:00
1743800460000,0.8948,3.1317,0,0,1,208,61.3,62,30.11,30.2068,111,53280,4769,4392000,61.3,48.17,2025-04-04,,,,2025-04-04 14:01:00-07:00
1743799560000,1.7895,5.145,0,0,1,212,61.5,59,30.11,30.2067,82,34440,4687,4292100,61.5,47.04,2025-04-04,,,,2025-04-04 13:46:00-07:00
1743798660000,2.2369,5.816,0,0,1,213,62.2,54,30.11,30.2066,81,38880,4504,4126500,62.2,45.35,2025-04-04,4.26,,,2025-04-04 13:31:00-07:00
1743797760000,2.6843,5.3686,0,0,1,212,63.0,48,30.11,30.2065,102,42840,4585,4145400,63.0,43.0,2025-04-04,,America/Los_Angeles,True,2025-04-04 13:16:00-07:00
1743796860000,2.4606,4.9213,0,0,1,231,62.4,50,30.1,30.1965,346,166080,4158,4053600,62.4,43.51,2025-04-04,,,,2025-04-04 13:01:00-07:00
1743795960000,2.0132,4.2502,0,0,1,232,61.9,50,30.1,30.1966,784,329280,3374,3742200,61.9,43.05,2025-04-04,,,,2025-04-04 12:46:00-07:00
1743795060000,1.7895,3.5791,0,0,1,232,60.6,60,30.11,30.2069,561,269280,2813,3036600,60.6,46.64,2025-04-04,4.24,,,2025-04-04 12:31:00-07:00
1743794160000,2.4606,4.0265,0,0,1,232,58.8,70,30.12,30.2173,148,62160,2665,2531700,58.8,49.04,2025-04-04,,,,2025-04-04 12:16:00-07:00
1743793260000,2.6843,4.9213,0,0,1,232,59.2,66,30.11,30.2072,85,40800,2580,2398500,59.2,47.85,2025-04-04,,,,2025-04-04 12:01:00-07:00
1743792360000,2.6843,4.0265,0,0,1,236,59.7,64,30.11,30.2071,83,34860,2497,2322000,59.7,47.5,2025-04-04,,,,2025-04-04 11:46:00-07:00
1743791460000,2.2369,3.3554,0,0,1,238,59.9,63,30.11,30.207,96,46080,2401,2247300,59.9,47.27,2025-04-04,4.24,,,2025-04-04 11:31:00-07:00
1743790560000,2.0132,3.5791,0,0,1,238,60.1,61,30.11,30.207,118,49560,2283,2160900,60.1,46.6,2025-04-04,,,,2025-04-04 11:16:00-07:00
1743789660000,1.3422,2.908,0,0,1,238,59.0,64,30.11,30.2072,128,61440,2155,2054700,59.0,46.84,2025-04-04,,,,2025-04-04 11:01:00-07:00
1743788760000,2.0132,3.1317,0,0,1,238,57.4,72,30.11,30.2075,133,55860,2022,1939500,57.4,48.45,2025-04-04,,,,2025-04-04 10:46:00-07:00
1743787860000,2.2369,3.8028,0,0,1,238,57.4,71,30.1,30.1975,269,129120,1753,1819800,57.4,48.07,2025-04-04,4.32,,,2025-04-04 10:31:00-07:00
1743786960000,1.3422,3.1317,0,0,1,238,56.3,73,30.1,30.1977,528,221760,1225,1577700,56.3,47.76,2025-04-04,,,,2025-04-04 10:16:00-07:00
1743786060000,2.2369,3.8028,0,0,1,238,55.9,73,30.11,30.2078,489,234720,736,1102500,55.9,47.37,2025-04-04,,,,2025-04-04 10:01:00-07:00
1743785160000,1.3422,3.1317,0,0,1,238,55.8,73,30.1,30.1978,121,50820,615,662400,55.8,47.28,2025-04-04,,,,2025-04-04 09:46:00-07:00
1743784260000,1.5659,2.6843,0,0,1,238,55.0,74,30.1,30.1979,89,42720,526,553500,55.0,46.87,2025-04-04,4.2,,,2025-04-04 09:31:00-07:00
1743783360000,1.7895,2.908,0,0,1,238,54.3,76,30.1,30.1981,131,55020,395,473400,54.3,46.9,2025-04-04,,,,2025-04-04 09:16:00-07:00
