dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1748847000000,4.9213,10.961,0,0,1,115,57.7,91,29.9,29.9735,0,0,21365,19228500,57.7,55.09,2025-06-01,,,,2025-06-01 23:50:00-07:00
1748846100000,4.4739,8.9477,0,0,1,109,57.9,91,29.9,29.9734,0,0,21365,19228500,57.9,55.29,2025-06-01,,,,2025-06-01 23:35:00-07:00
1748845200000,4.2502,9.8425,0,0,1,125,58.1,91,29.9,29.9734,0,0,21365,19228500,58.1,55.48,2025-06-01,,,,2025-06-01 23:20:00-07:00
1748844300000,4.0265,8.5004,0,0,1,114,58.1,90,29.9,29.9734,0,0,21365,19228500,58.1,55.18,2025-06-01,4.3,,,2025-06-01 23:05:00-07:00
1748843400000,4.0265,7.6056,0,0,1,115,58.3,90,29.9,29.9734,0,0,21365,19228500,58.3,55.38,2025-06-01,,,,2025-06-01 22:50:00-07:00
1748842500000,4.2502,8.053,0,0,1,112,58.3,90,29.9,29.9734,0,0,21365,19228500,58.3,55.38,2025-06-01,,,,2025-06-01 22:35:00-07:00
1748841600000,5.145,8.5004,0,0,1,123,58.3,90,29.89,29.9634,0,0,21365,19228500,58.3,55.38,2025-06-01,,,,2025-06-01 22:20:00-07:00
1748840700000,4.4739,8.7241,0,0,1,116,58.3,90,29.88,29.9533,0,0,21365,19228500,58.3,55.38,2025-06-01,4.31,,,2025-06-01 22:05:00-07:00
1748839800000,3.5791,7.3819,0,0,1,118,57.9,91,29.88,29.9534,0,0,21365,19228500,57.9,55.29,2025-06-01,,,,2025-06-01 21:50:00-07:00
1748838900000,2.0132,7.1582,0,0,1,158,57.4,91,29.87,29.9434,0,0,21365,19228500,57.4,54.79,2025-06-01,,,,2025-06-01 21:35:00-07:00
1748838000000,0.2237,1.5659,0,0,1,226,56.8,91,29.87,29.9435,0,0,21365,19228500,56.8,54.2,2025-06-01,,America/Los_Angeles,True,2025-06-01 21:20:00-07:00
1748837100000,0.2237,1.3422,0,0,1,243,56.7,90,29.86,29.9335,0,0,21365,19228500,56.7,53.8,2025-06-01,4.31,,,2025-06-01 21:05:00-07:00
1748836200000,0.0,1.5659,0,0,1,243,57.4,90,29.85,29.9234,0,0,21365,19228500,57.4,54.49,2025-06-01,,,,2025-06-01 20:50:00-07:00
1748835300000,0.0,0.0,0,0,1,243,57.6,90,29.85,29.9234,0,0,21365,19228500,57.6,54.69,2025-06-01,,,,2025-06-01 20:35:00-07:00
1748834400000,0.0,1.5659,0,0,1,243,57.9,89,29.85,29.9233,0,0,21365,19228500,57.9,54.68,2025-06-01,,,,2025-06-01 20:20:00-07:00
