dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1744736460000,1.5659,2.908,0,0,1,203,55.8,79,30.1,30.1978,63,30240,440,452700,55.8,49.38,2025-04-15,,,,2025-04-15 10:01:00-07:00
1744735560000,1.3422,2.4606,0,0,1,203,55.4,80,30.09,30.1878,54,22680,386,396000,55.4,49.33,2025-04-15,,,,2025-04-15 09:46:00-07:00
1744734660000,1.3422,2.0132,0,0,1,203,55.4,80,30.08,30.1778,43,20640,343,347400,55.4,49.33,2025-04-15,4.23,,,2025-04-15 09:31:00-07:00
1744733760000,1.5659,2.4606,0,0,1,203,55.6,80,30.08,30.1777,62,26040,281,308700,55.6,49.53,2025-04-15,,,,2025-04-15 09:16:00-07:00
1744732860000,1.1185,2.2369,0,0,1,203,55.6,80,30.07,30.1677,68,32640,213,252900,55.6,49.53,2025-04-15,,,,2025-04-15 09:01:00-07:00
1744731960000,0.6711,2.6843,0,0,1,203,55.2,79,30.08,30.1778,61,25620,152,191700,55.2,48.8,2025-04-15,,,,2025-04-15 08:46:00-07:00
1744731060000,0.2237,2.0132,0,0,1,203,54.9,80,30.07,30.1678,56,26880,96,136800,54.9,48.85,2025-04-15,4.24,,,2025-04-15 08:31:00-07:00
1744730160000,0.0,0.0,0,0,1,203,54.5,83,30.07,30.1679,33,13860,63,86400,54.5,49.44,2025-04-15,,,,2025-04-15 08:16:00-07:00
1744729260000,0.0,0.0,0,0,1,203,54.3,86,30.07,30.168,20,9600,43,56700,54.3,50.2,2025-04-15,,,,2025-04-15 08:01:00-07:00
1744728360000,0.0,0.0,0,0,1,203,54.3,85,30.07,30.168,14,5880,29,38700,54.3,49.89,2025-04-15,,,,2025-04-15 07:46:00-07:00
1744727460000,0.0,0.0,0,0,1,203,54.1,83,30.07,30.168,11,5280,18,26100,54.1,49.05,2025-04-15,4.23,,,2025-04-15 07:31:00-07:00
1744726560000,0.4474,1.5659,0,0,1,203,54.0,83,30.06,30.158,11,4620,7,16200,54.0,48.95,2025-04-15,,,,2025-04-15 07:16:00-07:00
1744725660000,0.8948,1.7895,0,0,1,203,53.8,86,30.05,30.148,6,2880,1,6300,53.8,49.71,2025-04-15,,,,2025-04-15 07:01:00-07:00
1744724760000,0.0,0.0,0,0,1,203,53.6,88,30.04,30.138,1,420,0,900,53.6,50.13,2025-04-15,,,,2025-04-15 06:46:00-07:00
1744723860000,0.0,0.0,0,0,1,203,53.8,88,30.04,30.138,0,0,0,0,53.8,50.33,2025-04-15,4.24,,,2025-04-15 06:31:00-07:00
1744722960000,0.0,0.0,0,0,1,203,53.8,89,30.04,30.138,0,0,0,0,53.8,50.63,2025-04-15,,,,2025-04-15 06:16:00-07:00
1744722060000,0.0,1.3422,0,0,1,203,54.0,88,30.04,30.1379,0,0,0,0,54.0,50.53,2025-04-15,,,,2025-04-15 06:01:00-07:00
1744721160000,0.0,1.3422,0,0,1,203,54.0,89,30.04,30.1379,0,0,0,0,54.0,50.83,2025-04-15,,,,2025-04-15 05:46:00-07:00
1744720260000,0.6711,2.0132,0,0,1,203,54.0,89,30.03,30.1279,0,0,0,0,54.0,50.83,2025-04-15,4.24,,,2025-04-15 05:31:00-07:00
1744719360000,0.0,0.0,0,0,1,203,54.0,90,30.02,30.1179,0,0,0,0,54.0,51.13,2025-04-15,,,,2025-04-15 05:16:00-07:00
1744718460000,0.0,0.0,0,0,1,203,54.0,90,30.03,30.1279,0,0,0,0,54.0,51.13,2025-04-15,,,,2025-04-15 05:01:00-07:00
1744717560000,0.0,0.0,0,0,1,203,54.1,90,30.03,30.1279,0,0,0,0,54.1,51.23,2025-04-15,,,,2025-04-15 04:46:00-07:00
1744716660000,0.0,0.0,0,0,1,203,54.1,89,30.03,30.1279,0,0,0,0,54.1,50.93,2025-04-15,4.24,,,2025-04-15 04:31:00-07:00
1744715760000,0.0,0.0,0,0,1,203,54.1,89,30.03,30.1279,0,0,0,0,54.1,50.93,2025-04-15,,America/Los_Angeles,True,2025-04-15 04:16:00-07:00
1744714860000,0.0,0.0,0,0,1,203,54.1,89,30.03,30.1279,0,0,0,0,54.1,50.93,2025-04-15,,America/Los_Angeles,True,2025-04-15 04:01:00-07:00
1744713960000,0.0,0.0,0,0,1,203,54.1,90,30.03,30.1279,0,0,0,0,54.1,51.23,2025-04-15,4.23,,,2025-04-15 03:46:00-07:00
1744713060000,0.0,1.1185,0,0,1,203,54.1,90,30.04,30.1379,0,0,0,0,54.1,51.23,2025-04-15,,,,2025-04-15 03:31:00-07:00
1744712160000,0.0,1.5659,0,0,1,203,54.1,90,30.04,30.1379,0,0,0,0,54.1,51.23,2025-04-15,,,,2025-04-15 03:16:00-07:00
1744711260000,0.0,0.0,0,0,1,203,54.1,90,30.04,30.1379,0,0,0,0,54.1,51.23,2025-04-15,,,,2025-04-15 03:01:00-07:00
1744710360000,0.0,0.0,0,0,1,203,54.1,89,30.02,30.1178,0,0,0,0,54.1,50.93,2025-04-15,4.25,,,2025-04-15 02:46:00-07:00
1744709460000,0.0,0.0,0,0,1,203,54.1,89,30.02,30.1178,0,0,0,0,54.1,50.93,2025-04-15,,,,2025-04-15 02:31:00-07:00
1744708560000,0.0,0.0,0,0,1,203,54.1,89,30.02,30.1178,0,0,0,0,54.1,50.93,2025-04-15,,,,2025-04-15 02:16:00-07:00
1744707660000,0.0,0.0,0,0,1,203,54.0,89,30.03,30.1279,0,0,0,0,54.0,50.83,2025-04-15,,,,2025-04-15 02:01:00-07:00
1744706760000,0.0,0.0,0,0,1,203,54.0,89,30.03,30.1279,0,0,0,0,54.0,50.83,2025-04-15,4.25,,,2025-04-15 01:46:00-07:00
1744705860000,0.2237,1.5659,0,0,1,203,54.0,88,30.04,30.1379,0,0,0,0,54.0,50.53,2025-04-15,,,,2025-04-15 01:31:00-07:00
1744704960000,0.0,1.5659,0,0,1,203,54.1,88,30.04,30.1379,0,0,0,0,54.1,50.62,2025-04-15,,,,2025-04-15 01:16:00-07:00
1744704060000,0.0,0.0,0,0,1,203,54.3,88,30.04,30.1379,0,0,0,0,54.3,50.82,2025-04-15,,,,2025-04-15 01:01:00-07:00
1744703160000,0.0,1.1185,0,0,1,203,54.3,88,30.04,30.1379,0,0,0,0,54.3,50.82,2025-04-15,4.25,,,2025-04-15 00:46:00-07:00
1744702260000,0.0,1.3422,0,0,1,203,54.3,88,30.04,30.1379,0,0,0,0,54.3,50.82,2025-04-15,,,,2025-04-15 00:31:00-07:00
1744701360000,0.0,0.0,0,0,1,203,54.1,88,30.04,30.1379,0,0,0,0,54.1,50.62,2025-04-15,,,,2025-04-15 00:16:00-07:00
1744700460000,0.0,0.0,0,0,1,203,53.8,88,30.04,30.138,0,0,0,0,53.8,50.33,2025-04-15,,,,2025-04-15 00:01:00-07:00
