dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1757310420000,0.0,0.0,0,0,1,204,65.7,93,63.62,65.7,30.04,30.1357,0,0,0,0,2025-04-26T15:31:00.000Z,2025-09-07,,,,2025-09-07 22:47:00-07:00
1757309520000,0.0,0.0,0,0,1,204,65.7,92,63.31,65.7,30.03,30.1257,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,,2025-09-07 22:32:00-07:00
1757308620000,0.0,0.0,0,0,1,204,65.8,89,62.46,65.8,30.03,30.1257,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,4.32,2025-09-07 22:17:00-07:00
1757307720000,0.0,0.0,0,0,1,204,65.8,89,62.46,65.8,30.03,30.1257,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,,2025-09-07 22:02:00-07:00
1757306820000,0.0,0.0,0,0,1,204,66.4,88,62.73,66.4,30.02,30.1155,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,,2025-09-07 21:47:00-07:00
1757305920000,0.0,0.0,0,0,1,204,67.1,87,63.1,67.1,30.02,30.1154,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,,2025-09-07 21:32:00-07:00
1757305020000,0.0,0.0,0,0,1,204,68.2,88,64.5,68.86,30.02,30.1152,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,4.32,2025-09-07 21:17:00-07:00
1757304120000,0.0,0.0,0,0,1,204,68.7,89,65.32,69.45,30.01,30.1051,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,,2025-09-07 21:02:00-07:00
1757303220000,0.0,0.8948,0,0,1,204,68.5,88,64.8,69.19,30.01,30.1051,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,,2025-09-07 20:47:00-07:00
1757302320000,0.2237,1.3422,0,0,1,204,68.4,86,64.04,68.98,30.01,30.1051,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,,2025-09-07 20:32:00-07:00
1757301420000,0.0,0.0,0,0,1,204,68.7,84,63.66,69.22,30.0,30.0951,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,4.33,2025-09-07 20:17:00-07:00
1757300520000,0.0,0.0,0,0,1,204,69.4,83,64.0,69.94,29.99,30.0849,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,,2025-09-07 20:02:00-07:00
1757299620000,0.0,0.0,0,0,1,204,70.2,82,64.44,70.77,29.99,30.0848,0,0,6637,5973300,,2025-09-07,America/Los_Angeles,True,,2025-09-07 19:47:00-07:00
1757298720000,0.0,1.3422,0,0,1,204,70.7,82,64.93,71.32,29.99,30.0847,0,0,6634,5973300,,2025-09-07,America/Los_Angeles,True,,2025-09-07 19:32:00-07:00
1757297820000,0.4474,2.0132,0,0,1,204,71.4,81,65.26,72.05,29.98,30.0745,0,0,6621,5973300,,2025-09-07,America/Los_Angeles,True,4.33,2025-09-07 19:17:00-07:00
