dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1743490200000,5.145,14.9875,0.0,0.08,1,285,55.2,75,30.03,30.1041,0,0,19050,17145000,55.2,47.42,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 23:50:00-07:00
1743489300000,2.0132,8.7241,0.0,0.08,1,273,55.8,74,30.03,30.1041,0,0,19050,17145000,55.8,47.64,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 23:35:00-07:00
1743488400000,4.9213,10.0662,0.0,0.08,1,286,56.3,73,30.03,30.104,0,0,19050,17145000,56.3,47.76,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 23:20:00-07:00
1743487500000,6.4871,14.0927,0.0,0.08,1,280,56.5,74,30.04,30.114,0,0,19050,17145000,56.5,48.31,2025-03-31T14:05:00.000Z,2025-03-31,4.3,,,2025-03-31 23:05:00-07:00
1743486600000,7.3819,13.869,0.0,0.08,1,284,56.5,74,30.03,30.104,0,0,19050,17145000,56.5,48.31,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 22:50:00-07:00
1743485700000,4.9213,14.3164,0.0,0.08,1,281,56.5,73,30.03,30.104,0,0,19050,17145000,56.5,47.95,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 22:35:00-07:00
1743484800000,2.4606,7.3819,0.0,0.08,1,296,56.7,70,30.03,30.1039,0,0,19050,17145000,56.7,47.03,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 22:20:00-07:00
1743483900000,3.3554,10.0662,0.0,0.08,1,285,56.5,70,30.04,30.114,0,0,19050,17145000,56.5,46.83,2025-03-31T14:05:00.000Z,2025-03-31,4.3,,,2025-03-31 22:05:00-07:00
1743483000000,1.5659,8.2767,0.0,0.08,1,298,56.5,70,30.04,30.114,0,0,19050,17145000,56.5,46.83,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 21:50:00-07:00
1743482100000,4.9213,14.3164,0.0,0.08,1,288,56.8,72,30.04,30.1139,0,0,19050,17145000,56.8,47.87,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 21:35:00-07:00
1743481200000,6.2634,13.1979,0.0,0.08,1,283,56.7,73,30.03,30.1039,0,0,19050,17145000,56.7,48.14,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 21:20:00-07:00
1743480300000,6.2634,12.5268,0.0,0.08,1,286,56.7,72,30.03,30.1039,0,0,19050,17145000,56.7,47.77,2025-03-31T14:05:00.000Z,2025-03-31,4.31,,,2025-03-31 21:05:00-07:00
1743479400000,4.9213,12.5268,0.0,0.08,1,288,56.8,71,30.02,30.0939,0,0,19050,17145000,56.8,47.5,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 20:50:00-07:00
1743478500000,4.4739,12.0795,0.0,0.08,1,287,56.7,70,30.01,30.0839,0,0,19050,17145000,56.7,47.03,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 20:35:00-07:00
1743477600000,2.4606,8.9477,0.0,0.08,1,276,56.8,69,30.01,30.0839,0,0,19050,17145000,56.8,46.74,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 20:20:00-07:00
1743476700000,4.2502,11.1847,0.0,0.08,1,287,57.6,67,30.01,30.0838,0,0,19050,17145000,57.6,46.72,2025-03-31T14:05:00.000Z,2025-03-31,4.32,,,2025-03-31 20:05:00-07:00
1743475800000,3.5791,9.6188,0.0,0.08,1,277,57.9,64,30.0,30.0737,0,0,19050,17145000,57.9,45.8,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 19:50:00-07:00
1743474900000,4.2502,11.6321,0.0,0.08,1,284,58.6,63,30.01,30.0836,0,0,19040,17136000,58.6,46.04,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 19:35:00-07:00
1743474000000,5.5923,13.4216,0.0,0.08,1,284,59.4,64,30.0,30.0735,10,9000,19040,17145000,59.4,47.22,,2025-03-31,,America/Los_Angeles,True,2025-03-31 19:20:00-07:00
1743473100000,6.4871,14.7638,0.0,0.08,1,281,60.1,63,30.01,30.0834,38,34200,19002,17136000,60.1,47.46,2025-03-31T14:05:00.000Z,2025-03-31,4.33,,,2025-03-31 19:05:00-07:00
1743472140000,6.4871,13.869,0.0,0.08,1,282,59.5,66,30.0,30.0735,49,44100,18953,17101800,59.5,48.13,2025-03-31T14:05:00.000Z,2025-03-31,,,,2025-03-31 18:49:00-07:00
