dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1747291800000,0.6711,4.6976,0,0,1,54,54.1,81,29.93,30.0041,0,0,29500,26550000,54.1,48.4,2025-05-14,,,,2025-05-14 23:50:00-07:00
1747290900000,2.6843,8.5004,0,0,1,329,54.1,83,29.93,30.0041,0,0,29500,26550000,54.1,49.05,2025-05-14,4.29,,,2025-05-14 23:35:00-07:00
1747290000000,4.4739,9.1714,0,0,1,281,53.6,83,29.93,30.0041,0,0,29500,26550000,53.6,48.56,2025-05-14,,,,2025-05-14 23:20:00-07:00
1747289100000,1.7895,5.5923,0,0,1,295,54.0,80,29.94,30.0141,0,0,29500,26550000,54.0,47.97,2025-05-14,,,,2025-05-14 23:05:00-07:00
1747288200000,3.1317,8.9477,0,0,1,285,54.9,78,29.94,30.014,0,0,29500,26550000,54.9,48.17,2025-05-14,,,,2025-05-14 22:50:00-07:00
1747287300000,2.6843,9.8425,0,0,1,290,55.4,78,29.95,30.0239,0,0,29500,26550000,55.4,48.66,2025-05-14,4.29,,,2025-05-14 22:35:00-07:00
1747286400000,4.0265,10.5136,0,0,1,279,55.8,77,29.95,30.0239,0,0,29500,26550000,55.8,48.7,2025-05-14,,,,2025-05-14 22:20:00-07:00
1747285500000,4.6976,12.9742,0,0,1,284,55.8,78,29.95,30.0239,0,0,29500,26550000,55.8,49.04,2025-05-14,,,,2025-05-14 22:05:00-07:00
1747284600000,3.8028,9.8425,0,0,1,285,56.3,76,29.95,30.0238,0,0,29500,26550000,56.3,48.83,2025-05-14,,,,2025-05-14 21:50:00-07:00
1747283700000,4.4739,10.0662,0,0,1,285,55.9,78,29.95,30.0238,0,0,29500,26550000,55.9,49.14,2025-05-14,4.3,,,2025-05-14 21:35:00-07:00
1747282800000,4.6976,11.4084,0,0,1,284,55.9,78,29.95,30.0238,0,0,29500,26550000,55.9,49.14,2025-05-14,,,,2025-05-14 21:20:00-07:00
1747281900000,5.5923,14.3164,0,0,1,286,56.7,76,29.95,30.0237,0,0,29500,26550000,56.7,49.22,2025-05-14,,,,2025-05-14 21:05:00-07:00
1747281000000,4.4739,12.0795,0,0,1,281,57.0,77,29.94,30.0137,0,0,29500,26550000,57.0,49.86,2025-05-14,,,,2025-05-14 20:50:00-07:00
1747280100000,1.1185,6.7108,0,0,1,240,57.4,77,29.93,30.0036,0,0,29500,26550000,57.4,50.25,2025-05-14,4.31,,,2025-05-14 20:35:00-07:00
1747279200000,0.2237,4.0265,0,0,1,141,57.9,75,29.93,30.0035,0,0,29500,26550000,57.9,50.02,2025-05-14,,,,2025-05-14 20:20:00-07:00
1747278300000,1.5659,5.3686,0,0,1,159,57.6,77,29.93,30.0036,1,900,29499,26550000,57.6,50.44,2025-05-14,,,,2025-05-14 20:05:00-07:00
1747277400000,0.8948,2.6843,0,0,1,164,59.0,75,29.93,30.0034,9,8100,29490,26549100,59.0,51.09,2025-05-14,,,,2025-05-14 19:50:00-07:00
1747276500000,1.7895,4.4739,0,0,1,164,60.3,73,29.93,30.0032,26,23400,29464,26541000,60.3,51.61,2025-05-14,4.32,,,2025-05-14 19:35:00-07:00
1747275600000,3.8028,8.7241,0,0,1,165,60.6,74,29.93,30.0031,59,53100,29405,26517600,60.6,52.26,2025-05-14,,,,2025-05-14 19:20:00-07:00
1747274700000,4.0265,9.3951,0,0,1,223,63.0,68,29.93,30.0028,90,81000,29315,26464500,63.0,52.27,2025-05-14,,,,2025-05-14 19:05:00-07:00
1747273800000,1.1185,6.2634,0,0,1,68,66.0,57,29.92,29.9924,131,117900,29184,26383500,66.0,50.32,2025-05-14,,,,2025-05-14 18:50:00-07:00
1747272900000,3.1317,9.8425,0,0,1,88,66.0,58,29.92,29.9924,174,156600,29010,26265600,66.0,50.79,2025-05-14,4.34,,,2025-05-14 18:35:00-07:00
1747272000000,4.0265,9.8425,0,0,1,93,66.7,59,29.92,29.9923,218,196200,28792,26109000,66.7,51.91,2025-05-14,,,,2025-05-14 18:20:00-07:00
1747271100000,4.9213,11.4084,0,0,1,106,66.7,60,29.92,29.9923,267,240300,28525,25912800,66.7,52.37,2025-05-14,,,,2025-05-14 18:05:00-07:00
1747270200000,6.2634,10.2899,0,0,1,125,66.0,62,29.92,29.9924,315,283500,28210,25672500,66.0,52.6,2025-05-14,,,,2025-05-14 17:50:00-07:00
1747269300000,5.3686,10.2899,0,0,1,134,66.6,62,29.92,29.9923,365,328500,26968,24599700,66.6,53.17,2025-05-14,4.38,,,2025-05-14 17:35:00-07:00
1747268400000,5.3686,10.2899,0,0,1,156,67.3,61,29.92,29.9922,414,372600,27333,25060500,67.3,53.38,2025-05-14,,America/Los_Angeles,True,2025-05-14 17:20:00-07:00
1747267500000,3.1317,8.053,0,0,1,190,67.1,60,29.93,30.0022,463,416700,27333,24687900,67.1,52.74,2025-05-14,,America/Los_Angeles,True,2025-05-14 17:05:00-07:00
1747266600000,3.3554,7.1582,0,0,1,218,66.9,61,29.93,30.0023,511,459900,26457,24271200,66.9,53.0,2025-05-14,4.37,,,2025-05-14 16:50:00-07:00
1747265700000,4.0265,8.053,0,0,1,192,65.5,64,29.93,30.0024,555,499500,25902,23811300,65.5,52.99,2025-05-14,,,,2025-05-14 16:35:00-07:00
1747264800000,5.5923,9.8425,0,0,1,214,66.6,61,29.93,30.0023,600,540000,25302,23311800,66.6,52.72,2025-05-14,,,,2025-05-14 16:20:00-07:00
1747263900000,5.816,8.5004,0,0,1,205,68.0,57,29.93,30.0021,645,580500,24657,22771800,68.0,52.19,2025-05-14,,,,2025-05-14 16:05:00-07:00
1747263000000,3.1317,7.1582,0,0,1,201,70.0,53,29.93,30.0018,684,615600,23973,22191300,69.19,52.07,2025-05-14,4.39,,,2025-05-14 15:50:00-07:00
1747262100000,3.3554,7.3819,0,0,1,241,68.0,57,29.94,30.0121,719,647100,23254,21575700,68.0,52.19,2025-05-14,,,,2025-05-14 15:35:00-07:00
1747261200000,6.9345,12.5268,0,0,1,243,67.1,60,29.95,30.0223,753,677700,22501,20928600,67.1,52.74,2025-05-14,,,,2025-05-14 15:20:00-07:00
1747260300000,5.5923,13.1979,0,0,1,234,66.6,62,29.95,30.0223,784,705600,21717,20250900,66.6,53.17,2025-05-14,,,,2025-05-14 15:05:00-07:00
1747259400000,7.1582,13.4216,0,0,1,219,66.6,60,29.96,30.0324,813,731700,20904,19545300,66.6,52.27,2025-05-14,4.39,,,2025-05-14 14:50:00-07:00
1747258500000,6.2634,12.5268,0,0,1,269,68.0,58,29.96,30.0322,839,755100,20065,18813600,68.0,52.66,2025-05-14,,,,2025-05-14 14:35:00-07:00
1747257600000,6.9345,13.869,0,0,1,255,68.0,59,29.97,30.0422,862,775800,19203,18058500,68.0,53.13,2025-05-14,,,,2025-05-14 14:20:00-07:00
1747256700000,7.3819,13.6453,0,0,1,265,67.6,59,29.97,30.0423,882,793800,18321,17282700,67.6,52.75,2025-05-14,,,,2025-05-14 14:05:00-07:00
1747255800000,6.9345,13.1979,0,0,1,270,68.0,58,29.98,30.0522,898,808200,17423,16488900,68.0,52.66,2025-05-14,4.4,,,2025-05-14 13:50:00-07:00
1747254900000,6.0397,13.1979,0,0,1,275,67.6,59,29.98,30.0523,910,819000,16513,15680700,67.6,52.75,2025-05-14,,,,2025-05-14 13:35:00-07:00
1747254000000,6.0397,11.1847,0,0,1,261,66.4,62,29.98,30.0524,918,826200,15595,14861700,66.4,52.98,2025-05-14,,,,2025-05-14 13:20:00-07:00
1747253100000,6.4871,10.2899,0,0,1,222,65.5,65,29.98,30.0526,921,828900,14674,14035500,65.5,53.42,2025-05-14,,,,2025-05-14 13:05:00-07:00
1747252200000,7.6056,14.3164,0,0,1,260,66.9,61,29.98,30.0524,923,830700,13751,13206600,66.9,53.0,2025-05-14,4.4,,,2025-05-14 12:50:00-07:00
1747251300000,7.8293,15.6586,0,0,1,268,66.4,61,29.98,30.0524,919,827100,12832,12375900,66.4,52.53,2025-05-14,,,,2025-05-14 12:35:00-07:00
1747250400000,7.8293,14.0927,0,0,1,266,65.5,63,29.98,30.0526,910,819000,11922,11548800,65.5,52.56,2025-05-14,,,,2025-05-14 12:20:00-07:00
1747249500000,7.6056,14.0927,0,0,1,273,64.6,65,29.99,30.0627,900,810000,11022,10729800,64.6,52.56,2025-05-14,,,,2025-05-14 12:05:00-07:00
1747248600000,8.2767,20.3561,0,0,1,280,63.0,67,29.99,30.0629,886,797400,10136,9919800,63.0,51.87,2025-05-14,4.44,,,2025-05-14 11:50:00-07:00
1747247700000,8.9477,18.3429,0,0,1,279,62.6,68,29.99,30.063,868,781200,9268,9122400,62.6,51.89,2025-05-14,,,,2025-05-14 11:35:00-07:00
1747246800000,8.9477,18.1192,0,0,1,276,64.0,64,29.99,30.0628,848,763200,8420,8341200,64.0,51.57,2025-05-14,,,,2025-05-14 11:20:00-07:00
1747245900000,6.9345,14.5401,0,0,1,264,65.5,60,30.0,30.0726,836,752400,7584,7578000,65.5,51.24,2025-05-14,,,,2025-05-14 11:05:00-07:00
1747245000000,6.2634,11.1847,0,0,1,264,65.3,60,30.0,30.0726,799,719100,6785,6825600,65.3,51.05,2025-05-14,4.55,,,2025-05-14 10:50:00-07:00
1747244100000,7.6056,13.4216,0,0,1,272,63.9,62,30.0,30.0728,766,689400,6019,6106500,63.9,50.62,2025-05-14,,,,2025-05-14 10:35:00-07:00
1747243200000,7.8293,15.6586,0,0,1,275,64.4,60,29.99,30.0627,730,657000,5289,5417100,64.4,50.21,2025-05-14,,,,2025-05-14 10:20:00-07:00
1747242300000,7.1582,14.3164,0,0,1,264,64.9,58,30.0,30.0727,694,624600,4595,4760100,64.9,49.76,2025-05-14,,,,2025-05-14 10:05:00-07:00
1747241400000,7.1582,13.6453,0,0,1,270,65.1,55,30.0,30.0727,654,588600,3941,4135500,65.1,48.53,2025-05-14,4.43,,,2025-05-14 09:50:00-07:00
1747240500000,6.4871,11.4084,0,0,1,276,65.7,51,30.0,30.0726,611,549900,2764,3037500,65.7,47.07,2025-05-14,,,,2025-05-14 09:35:00-07:00
1747239600000,5.816,10.7373,0,0,1,278,65.5,52,30.0,30.0726,566,509400,3375,2997000,65.5,47.4,2025-05-14,,America/Los_Angeles,True,2025-05-14 09:20:00-07:00
1747238700000,5.5923,9.8425,0,0,1,270,65.3,52,30.0,30.0726,520,468000,2244,2487600,65.3,47.22,2025-05-14,,,,2025-05-14 09:05:00-07:00
1747237800000,4.2502,7.8293,0,0,1,263,65.1,52,29.99,30.0626,472,424800,1772,2019600,65.1,47.03,2025-05-14,4.28,,,2025-05-14 08:50:00-07:00
1747236900000,4.2502,8.7241,0,0,1,272,63.9,54,29.99,30.0628,422,379800,1350,1594800,63.9,46.92,2025-05-14,,,,2025-05-14 08:35:00-07:00
1747236000000,3.5791,8.9477,0,0,1,279,64.0,52,29.99,30.0628,373,335700,977,1215000,64.0,46.02,2025-05-14,,,,2025-05-14 08:20:00-07:00
1747235100000,3.1317,7.3819,0,0,1,288,62.4,54,29.99,30.063,321,288900,656,879300,62.4,45.53,2025-05-14,,,,2025-05-14 08:05:00-07:00
1747234200000,3.3554,8.7241,0,0,1,281,60.8,59,29.99,30.0633,219,197100,437,590400,60.8,46.38,2025-05-14,4.23,,,2025-05-14 07:50:00-07:00
1747233300000,3.3554,9.6188,0,0,1,245,60.1,59,29.98,30.0533,120,108000,317,393300,60.1,45.72,2025-05-14,,,,2025-05-14 07:35:00-07:00
1747232400000,0.0,0.0,0,0,1,114,57.7,61,29.98,30.0537,165,148500,152,285300,57.7,44.34,2025-05-14,,,,2025-05-14 07:20:00-07:00
1747231500000,0.0,1.1185,0,0,1,117,54.9,64,29.98,30.0541,102,91800,50,136800,54.9,42.95,2025-05-14,,,,2025-05-14 07:05:00-07:00
1747230600000,0.0,2.0132,0,0,1,288,53.6,66,29.98,30.0543,22,19800,28,45000,53.6,42.52,2025-05-14,4.23,,,2025-05-14 06:50:00-07:00
1747229700000,0.0,2.2369,0,0,1,288,53.8,65,29.98,30.0542,16,14400,12,25200,53.8,42.31,2025-05-14,,,,2025-05-14 06:35:00-07:00
1747228800000,0.0,1.3422,0,0,1,288,53.4,67,29.98,30.0543,9,8100,3,10800,53.4,42.72,2025-05-14,,,,2025-05-14 06:20:00-07:00
1747227900000,0.2237,2.4606,0,0,1,288,53.2,68,29.98,30.0543,3,2700,0,2700,53.2,42.92,2025-05-14,,,,2025-05-14 06:05:00-07:00
1747227000000,2.0132,4.9213,0,0,1,288,53.4,68,29.98,30.0543,0,0,0,0,53.4,43.11,2025-05-14,4.24,,,2025-05-14 05:50:00-07:00
1747226100000,3.1317,5.816,0,0,1,277,53.8,69,29.98,30.0542,0,0,0,0,53.8,43.87,2025-05-14,,,,2025-05-14 05:35:00-07:00
1747225200000,1.1185,4.9213,0,0,1,314,53.8,66,29.97,30.0442,0,0,0,0,53.8,42.71,2025-05-14,,,,2025-05-14 05:20:00-07:00
1747224300000,0.0,2.2369,0,0,1,332,53.1,68,29.97,30.0443,0,0,0,0,53.1,42.82,2025-05-14,,,,2025-05-14 05:05:00-07:00
1747223400000,0.0,1.1185,0,0,1,332,52.9,70,29.97,30.0443,0,0,0,0,52.9,43.39,2025-05-14,4.25,,,2025-05-14 04:50:00-07:00
1747222500000,0.0,0.0,0,0,1,332,52.7,71,29.97,30.0444,0,0,0,0,52.7,43.56,2025-05-14,,,,2025-05-14 04:35:00-07:00
1747221600000,0.0,0.0,0,0,1,332,52.2,73,29.97,30.0444,0,0,0,0,52.2,43.81,2025-05-14,,,,2025-05-14 04:20:00-07:00
1747220700000,0.0,1.3422,0,0,1,332,52.7,72,29.98,30.0544,0,0,0,0,52.7,43.93,2025-05-14,,,,2025-05-14 04:05:00-07:00
1747219800000,0.0,0.0,0,0,1,332,52.7,73,29.98,30.0544,0,0,0,0,52.7,44.29,2025-05-14,4.26,,,2025-05-14 03:50:00-07:00
1747218900000,0.0,0.0,0,0,1,332,53.4,71,29.98,30.0543,0,0,0,0,53.4,44.24,2025-05-14,,,,2025-05-14 03:35:00-07:00
1747218000000,0.0,2.2369,0,0,1,332,53.6,71,29.97,30.0442,0,0,0,0,53.6,44.43,2025-05-14,,,,2025-05-14 03:20:00-07:00
1747217100000,0.0,0.0,0,0,1,332,54.7,69,29.98,30.0541,0,0,0,0,54.7,44.73,2025-05-14,,,,2025-05-14 03:05:00-07:00
1747216200000,0.8948,5.5923,0,0,1,332,56.5,64,29.97,30.0438,0,0,0,0,56.5,44.47,2025-05-14,4.27,,,2025-05-14 02:50:00-07:00
1747215300000,2.4606,6.0397,0,0,1,332,56.7,65,29.97,30.0438,0,0,0,0,56.7,45.07,2025-05-14,,,,2025-05-14 02:35:00-07:00
1747214400000,3.1317,6.0397,0,0,1,332,57.0,65,29.98,30.0538,0,0,0,0,57.0,45.35,2025-05-14,,,,2025-05-14 02:20:00-07:00
1747213500000,3.8028,7.8293,0,0,1,337,56.5,66,29.97,30.0438,0,0,0,0,56.5,45.28,2025-05-14,,,,2025-05-14 02:05:00-07:00
1747212600000,0.2237,4.4739,0,0,1,347,55.4,68,29.98,30.054,0,0,0,0,55.4,45.02,2025-05-14,4.28,,,2025-05-14 01:50:00-07:00
1747211700000,1.7895,4.6976,0,0,1,347,56.7,66,29.97,30.0438,0,0,0,0,56.7,45.47,2025-05-14,,,,2025-05-14 01:35:00-07:00
1747210800000,2.6843,6.2634,0,0,1,348,56.1,67,29.98,30.0539,0,0,0,0,56.1,45.29,2025-05-14,,,,2025-05-14 01:20:00-07:00
1747209900000,2.0132,4.6976,0,0,1,349,55.8,68,29.98,30.0539,0,0,0,0,55.8,45.4,2025-05-14,,,,2025-05-14 01:05:00-07:00
1747209000000,1.5659,4.4739,0,0,1,350,55.8,69,29.98,30.0539,0,0,0,0,55.8,45.78,2025-05-14,4.28,,,2025-05-14 00:50:00-07:00
1747208100000,3.3554,8.5004,0,0,1,271,55.4,70,29.98,30.054,0,0,0,0,55.4,45.78,2025-05-14,,,,2025-05-14 00:35:00-07:00
1747207200000,1.5659,6.0397,0,0,1,278,55.6,70,29.98,30.054,0,0,0,0,55.6,45.97,2025-05-14,,,,2025-05-14 00:20:00-07:00
1747206300000,1.7895,4.4739,0,0,1,325,56.1,68,29.98,30.0539,0,0,0,0,56.1,45.68,2025-05-14,,,,2025-05-14 00:05:00-07:00
