dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1773471060000,0.8948,2.6843,0,0,1,54,59.0,87,4.27,55.13,29.89,29.9633,0,0,19478,17530200,59.0,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 23:51:00-07:00
1773470160000,1.1185,4.9213,0,0,1,54,59.4,87,,55.53,29.88,29.9532,0,0,19478,17530200,59.4,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 23:36:00-07:00
1773469260000,0.8948,3.1317,0,0,1,54,59.2,87,,55.33,29.88,29.9532,0,0,19478,17530200,59.2,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 23:21:00-07:00
1773468360000,1.5659,3.5791,0,0,1,54,58.8,87,,54.94,29.88,29.9533,0,0,19478,17530200,58.8,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 23:06:00-07:00
1773467460000,1.5659,4.0265,0,0,1,54,59.2,88,4.28,55.65,29.88,29.9532,0,0,19478,17530200,59.2,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 22:51:00-07:00
1773466560000,2.0132,5.816,0,0,1,36,59.0,88,,55.45,29.88,29.9532,0,0,19478,17530200,59.0,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 22:36:00-07:00
1773465660000,0.2237,2.6843,0,0,1,138,58.1,89,,54.87,29.88,29.9534,0,0,19478,17530200,58.1,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 22:21:00-07:00
1773464760000,0.0,1.5659,0,0,1,156,58.3,89,,55.07,29.88,29.9533,0,0,19478,17530200,58.3,,2026-03-13,America/Los_Angeles,True,2026-03-13 22:06:00-07:00
1773463860000,0.0,2.0132,0,0,1,156,58.3,89,4.28,55.07,29.89,29.9634,0,0,19478,17530200,58.3,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 21:51:00-07:00
1773462960000,0.4474,2.6843,0,0,1,156,58.1,88,,54.56,29.88,29.9534,0,0,19478,17530200,58.1,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 21:36:00-07:00
1773462060000,0.0,1.3422,0,0,1,156,58.6,88,,55.05,29.88,29.9533,0,0,19478,17530200,58.6,,2026-03-13,America/Los_Angeles,True,2026-03-13 21:21:00-07:00
1773461160000,0.4474,2.6843,0,0,1,156,59.0,88,4.29,55.45,29.88,29.9532,0,0,19478,17530200,59.0,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 21:06:00-07:00
1773460260000,0.2237,2.908,0,0,1,156,59.5,88,,55.94,29.88,29.9532,0,0,19478,17530200,59.5,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 20:51:00-07:00
1773459360000,0.0,0.0,0,0,1,156,59.5,89,,56.25,29.88,29.9532,0,0,19478,17530200,59.5,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 20:36:00-07:00
1773458460000,0.0,0.0,0,0,1,156,59.2,89,,55.96,29.88,29.9532,0,0,19478,17530200,59.2,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 20:21:00-07:00
1773457560000,0.0,0.0,0,0,1,156,59.7,89,4.3,56.45,29.89,29.9632,0,0,19478,17530200,59.7,2026-02-19T18:51:00.000Z,2026-03-13,,,2026-03-13 20:06:00-07:00
