dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1780037520000,0.0,0.0,0.0,0.03,1,182,54.9,97,4.25,54.06,29.98,30.0776,0,0,4849,4364100,54.9,2026-05-29T05:22:00.000Z,2026-05-28,,,2026-05-28 23:52:00-07:00
1780036620000,0.0,0.0,0.0,0.03,1,182,55.0,97,,54.16,29.98,30.0775,0,0,4849,4364100,55.0,2026-05-29T05:22:00.000Z,2026-05-28,,,2026-05-28 23:37:00-07:00
1780035720000,0.0,0.0,0.0,0.03,1,182,55.2,97,,54.36,29.99,30.0875,0,0,4849,4364100,55.2,2026-05-29T05:22:00.000Z,2026-05-28,,,2026-05-28 23:22:00-07:00
1780034820000,0.0,0.0,0.0,0.03,1,182,55.2,97,,54.36,29.98,30.0775,0,0,4849,4364100,55.2,2026-05-29T05:22:00.000Z,2026-05-28,,,2026-05-28 23:07:00-07:00
1780033920000,0.0,0.0,0.0,0.03,1,182,55.2,97,4.25,54.36,29.99,30.0875,0,0,4849,4364100,55.2,2026-05-29T05:22:00.000Z,2026-05-28,,,2026-05-28 22:52:00-07:00
1780033020000,0.0,0.0,0.0,0.03,1,182,55.4,97,,54.56,29.98,30.0775,0,0,4849,4364100,55.4,2026-05-29T05:22:00.000Z,2026-05-28,,,2026-05-28 22:37:00-07:00
1780032120000,0.0,0.0,0.03,0.02,1,182,55.4,96,,54.28,29.98,30.0775,0,0,4849,4364100,55.4,2026-05-29T05:22:00.000Z,2026-05-28,,,2026-05-28 22:22:00-07:00
1780031220000,0.0,0.0,0.03,0.01,1,182,55.4,96,,54.28,29.98,30.0775,0,0,4849,4364100,55.4,2026-05-29T05:07:00.000Z,2026-05-28,,,2026-05-28 22:07:00-07:00
1780030320000,0.0,0.0,0.0,0.01,1,182,55.4,96,4.25,54.28,29.98,30.0775,0,0,4849,4364100,55.4,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 21:52:00-07:00
1780029420000,0.0,0.0,0.0,0.01,1,182,55.4,96,,54.28,29.98,30.0775,0,0,4849,4364100,55.4,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 21:37:00-07:00
1780028520000,0.0,0.0,0.0,0.01,1,182,55.6,95,,54.19,29.97,30.0674,0,0,4849,4364100,55.6,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 21:22:00-07:00
1780027620000,0.0,0.0,0.0,0.01,1,182,55.6,95,,54.19,29.96,30.0574,0,0,4849,4364100,55.6,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 21:07:00-07:00
1780026720000,0.0,1.3422,0.0,0.01,1,180,55.6,95,4.25,54.19,29.96,30.0574,0,0,4849,4364100,55.6,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 20:52:00-07:00
1780025820000,0.0,0.0,0.0,0.01,1,145,55.6,94,,53.9,29.96,30.0574,0,0,4849,4364100,55.6,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 20:37:00-07:00
1780024920000,0.0,0.0,0.0,0.01,1,146,55.8,94,,54.1,29.96,30.0573,0,0,4849,4364100,55.8,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 20:22:00-07:00
1780024020000,0.0,0.0,0.0,0.01,1,146,55.9,93,,53.9,29.96,30.0573,0,0,4849,4364100,55.9,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 20:07:00-07:00
1780023120000,0.0,0.0,0.0,0.01,1,146,55.9,93,4.24,53.9,29.96,30.0573,1,900,4848,4364100,55.9,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 19:52:00-07:00
1780022220000,0.0,0.0,0.0,0.01,1,146,56.1,93,,54.1,29.96,30.0573,5,4500,4843,4363200,56.1,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 19:37:00-07:00
1780021320000,0.0,0.0,0.0,0.01,1,146,56.3,93,,54.3,29.96,30.0572,10,9000,4833,4358700,56.3,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 19:22:00-07:00
1780020420000,0.0,1.1185,0.0,0.01,1,146,56.5,93,,54.5,29.95,30.0472,19,17100,4814,4349700,56.5,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 19:07:00-07:00
1780019520000,0.0,0.0,0.03,0.0,1,146,56.7,91,4.25,54.1,29.96,30.0571,17,15300,4797,4332600,56.7,2026-05-29T01:52:00.000Z,2026-05-28,,,2026-05-28 18:52:00-07:00
1780018620000,0.0,0.8948,0.0,0.0,1,146,56.8,90,,53.9,29.96,30.0571,14,12600,4783,4317300,56.8,2026-05-07T15:52:00.000Z,2026-05-28,,,2026-05-28 18:37:00-07:00
1780017720000,0.0,0.0,0.0,0.0,1,146,57.4,86,,53.25,29.95,30.047,17,15300,4766,4304700,57.4,2026-05-07T15:52:00.000Z,2026-05-28,,,2026-05-28 18:22:00-07:00
