dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,tz,historical,local_time
1747774200000,4.2502,7.6056,0,0,1,215,68.7,67,,29.89,29.9619,902,811800,17649,16695900,68.42,57.29,2025-05-20,,,2025-05-20 13:50:00-07:00
1747773300000,4.6976,7.6056,0,0,1,204,68.2,70,4.39,29.89,29.962,915,823500,16734,15884100,68.01,58.03,2025-05-20,,,2025-05-20 13:35:00-07:00
1747772400000,5.5923,9.1714,0,0,1,183,67.3,73,,29.89,29.9621,922,829800,15812,15060600,67.3,58.34,2025-05-20,,,2025-05-20 13:20:00-07:00
1747771500000,6.7108,10.5136,0,0,1,175,67.5,71,,29.89,29.9621,925,832500,14887,14230800,67.5,57.76,2025-05-20,,,2025-05-20 13:05:00-07:00
1747770600000,7.8293,12.0795,0,0,1,168,69.4,68,,29.89,29.9618,927,834300,13960,13398300,69.24,58.37,2025-05-20,,,2025-05-20 12:50:00-07:00
1747769700000,6.0397,10.7373,0,0,1,173,69.8,66,4.4,29.9,29.9718,923,830700,13037,12564000,69.58,57.92,2025-05-20,,,2025-05-20 12:35:00-07:00
1747768800000,4.9213,8.5004,0,0,1,173,69.8,65,,29.9,29.9718,915,823500,12122,11733300,69.54,57.49,2025-05-20,,,2025-05-20 12:20:00-07:00
1747767900000,4.9213,8.2767,0,0,1,178,67.5,69,,29.91,29.9821,905,814500,11217,10909800,67.5,56.96,2025-05-20,,,2025-05-20 12:05:00-07:00
1747767000000,4.4739,7.8293,0,0,1,172,67.8,68,,29.91,29.9821,892,802800,10325,10095300,67.8,56.84,2025-05-20,,,2025-05-20 11:50:00-07:00
1747766100000,4.0265,10.2899,0,0,1,188,66.4,71,4.45,29.91,29.9823,873,785700,9452,9292500,66.4,56.7,2025-05-20,,,2025-05-20 11:35:00-07:00
1747765200000,5.145,8.9477,0,0,1,172,66.9,70,,29.91,29.9822,852,766800,8600,8506800,66.9,56.79,2025-05-20,,,2025-05-20 11:20:00-07:00
1747764300000,5.5923,9.8425,0,0,1,175,67.6,69,,29.91,29.9821,827,744300,7773,7740000,67.6,57.06,2025-05-20,,,2025-05-20 11:05:00-07:00
1747763400000,6.7108,10.5136,0,0,1,162,69.3,67,,29.9,29.9719,799,719100,6974,6995700,69.08,57.86,2025-05-20,,,2025-05-20 10:50:00-07:00
1747762500000,7.1582,10.961,0,0,1,165,69.4,66,4.46,29.9,29.9718,769,692100,6205,6276600,69.14,57.54,2025-05-20,,,2025-05-20 10:35:00-07:00
1747761600000,5.816,11.4084,0,0,1,152,72.1,62,,29.9,29.9715,735,661500,5470,5584500,71.92,58.35,2025-05-20,,,2025-05-20 10:20:00-07:00
1747760700000,5.3686,9.3951,0,0,1,156,71.8,63,,29.9,29.9715,697,627300,4773,4923000,71.64,58.51,2025-05-20,,,2025-05-20 10:05:00-07:00
1747759800000,3.5791,7.8293,0,0,1,128,72.1,63,,29.9,29.9715,657,591300,4116,4295700,71.97,58.8,2025-05-20,,,2025-05-20 09:50:00-07:00
1747758900000,3.1317,8.9477,0,0,1,110,70.7,66,4.41,29.9,29.9717,613,551700,3503,3704400,70.57,58.77,2025-05-20,,,2025-05-20 09:35:00-07:00
1747758000000,4.2502,9.6188,0,0,1,146,68.5,71,,29.91,29.982,567,510300,2936,3152700,68.39,58.72,2025-05-20,,,2025-05-20 09:20:00-07:00
1747757100000,4.6976,8.9477,0,0,1,147,67.5,74,,29.91,29.9821,520,468000,2416,2642400,67.5,58.91,2025-05-20,,,2025-05-20 09:05:00-07:00
1747756200000,5.145,9.3951,0,0,1,135,67.1,75,,29.91,29.9822,470,423000,1946,2174400,67.1,58.9,2025-05-20,,,2025-05-20 08:50:00-07:00
1747755300000,5.145,10.2899,0,0,1,145,65.7,78,4.26,29.91,29.9824,420,378000,1526,1751400,65.7,58.65,2025-05-20,,,2025-05-20 08:35:00-07:00
1747754400000,4.0265,6.9345,0,0,1,148,65.3,77,,29.91,29.9824,370,333000,1156,1373400,65.3,57.9,2025-05-20,,,2025-05-20 08:20:00-07:00
1747753500000,2.6843,6.2634,0,0,1,130,65.7,73,,29.91,29.9824,322,289800,834,1040400,65.7,56.8,2025-05-20,,,2025-05-20 08:05:00-07:00
1747752600000,0.6711,6.7108,0,0,1,199,64.6,74,,29.91,29.9825,256,230400,578,750600,64.6,56.12,2025-05-20,,,2025-05-20 07:50:00-07:00
1747751700000,0.0,0.0,0,0,1,232,62.1,79,4.24,29.91,29.9829,216,194400,362,520200,62.1,55.51,2025-05-20,,,2025-05-20 07:35:00-07:00
1747750800000,0.0,0.0,0,0,1,232,59.5,84,,29.9,29.9732,180,162000,67,222300,59.5,54.66,2025-05-20,,,2025-05-20 07:20:00-07:00
1747749900000,0.0,0.0,0,0,1,232,57.2,88,,29.9,29.9735,115,103500,247,163800,57.2,53.68,2025-05-20,America/Los_Angeles,True,2025-05-20 07:05:00-07:00
1747749000000,0.0,2.0132,0,0,1,167,55.9,89,4.24,29.9,29.9737,29,26100,38,60300,55.9,52.7,2025-05-20,,,2025-05-20 06:50:00-07:00
1747748100000,0.2237,4.0265,0,0,1,154,55.4,90,,29.89,29.9638,21,18900,17,34200,55.4,52.51,2025-05-20,,,2025-05-20 06:35:00-07:00
1747747200000,0.0,0.0,0,0,1,154,55.8,90,,29.89,29.9637,13,11700,4,15300,55.8,52.91,2025-05-20,,,2025-05-20 06:20:00-07:00
1747746300000,0.0,0.0,0,0,1,154,55.8,90,,29.89,29.9637,4,3600,0,3600,55.8,52.91,2025-05-20,,,2025-05-20 06:05:00-07:00
1747745400000,0.0,1.1185,0,0,1,154,55.8,91,4.25,29.89,29.9637,0,0,0,0,55.8,53.21,2025-05-20,,,2025-05-20 05:50:00-07:00
1747744500000,0.0,2.0132,0,0,1,154,55.4,90,,29.89,29.9638,0,0,0,0,55.4,52.51,2025-05-20,,,2025-05-20 05:35:00-07:00
1747743600000,0.0,1.3422,0,0,1,154,55.8,91,,29.89,29.9637,0,0,0,0,55.8,53.21,2025-05-20,,,2025-05-20 05:20:00-07:00
1747742700000,0.2237,2.4606,0,0,1,154,55.0,89,,29.88,29.9538,0,0,0,0,55.0,51.82,2025-05-20,,,2025-05-20 05:05:00-07:00
1747741800000,0.0,1.5659,0,0,1,154,56.5,90,4.26,29.88,29.9536,0,0,0,0,56.5,53.6,2025-05-20,,,2025-05-20 04:50:00-07:00
1747740900000,0.0,1.5659,0,0,1,154,55.9,89,,29.88,29.9537,0,0,0,0,55.9,52.7,2025-05-20,,,2025-05-20 04:35:00-07:00
1747740000000,0.0,1.3422,0,0,1,154,56.8,88,,29.88,29.9535,0,0,0,0,56.8,53.28,2025-05-20,,,2025-05-20 04:20:00-07:00
1747739100000,0.8948,4.4739,0,0,1,154,57.6,87,,29.88,29.9534,0,0,0,0,57.6,53.76,2025-05-20,,,2025-05-20 04:05:00-07:00
1747738200000,0.0,0.0,0,0,1,154,56.7,86,4.26,29.87,29.9435,0,0,0,0,56.7,52.56,2025-05-20,,,2025-05-20 03:50:00-07:00
1747737300000,0.0,0.0,0,0,1,154,56.5,84,,29.87,29.9436,0,0,0,0,56.5,51.72,2025-05-20,,,2025-05-20 03:35:00-07:00
1747736400000,0.0,2.0132,0,0,1,154,56.7,85,,29.87,29.9435,0,0,0,0,56.7,52.24,2025-05-20,,,2025-05-20 03:20:00-07:00
1747735500000,0.0,2.2369,0,0,1,154,55.8,86,,29.87,29.9437,0,0,0,0,55.8,51.67,2025-05-20,,,2025-05-20 03:05:00-07:00
1747734600000,0.0,2.0132,0,0,1,154,55.8,86,4.27,29.87,29.9437,0,0,0,0,55.8,51.67,2025-05-20,America/Los_Angeles,True,2025-05-20 02:50:00-07:00
1747733700000,0.0,1.5659,0,0,1,154,55.6,85,,29.87,29.9437,0,0,0,0,55.6,51.16,2025-05-20,,,2025-05-20 02:35:00-07:00
1747732800000,0.0,2.2369,0,0,1,154,56.1,85,,29.87,29.9436,0,0,0,0,56.1,51.65,2025-05-20,,,2025-05-20 02:20:00-07:00
1747731900000,0.0,0.0,0,0,1,154,55.9,86,4.27,29.88,29.9537,0,0,0,0,55.9,51.77,2025-05-20,,,2025-05-20 02:05:00-07:00
1747731000000,0.0,1.5659,0,0,1,154,55.9,86,,29.88,29.9537,0,0,0,0,55.9,51.77,2025-05-20,,,2025-05-20 01:50:00-07:00
1747730100000,0.0,1.1185,0,0,1,154,55.6,85,,29.88,29.9537,0,0,0,0,55.6,51.16,2025-05-20,,,2025-05-20 01:35:00-07:00
1747729200000,0.0,1.5659,0,0,1,154,56.1,85,,29.88,29.9536,0,0,0,0,56.1,51.65,2025-05-20,,,2025-05-20 01:20:00-07:00
1747728300000,0.8948,3.5791,0,0,1,184,56.1,85,4.28,29.88,29.9536,0,0,0,0,56.1,51.65,2025-05-20,,,2025-05-20 01:05:00-07:00
1747727400000,0.8948,2.908,0,0,1,329,56.5,84,,29.88,29.9536,0,0,0,0,56.5,51.72,2025-05-20,,,2025-05-20 00:50:00-07:00
1747726500000,0.4474,2.908,0,0,1,329,56.7,82,,29.89,29.9636,0,0,0,0,56.7,51.27,2025-05-20,,,2025-05-20 00:35:00-07:00
1747725600000,0.6711,2.908,0,0,1,329,57.6,83,,29.89,29.9635,0,0,0,0,57.6,52.47,2025-05-20,,,2025-05-20 00:20:00-07:00
1747724700000,0.0,0.0,0,0,1,329,57.6,81,4.29,29.89,29.9635,0,0,0,0,57.6,51.81,2025-05-20,,,2025-05-20 00:05:00-07:00
