dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1750315560000,0.0,0.0,0,0,1,205,58.5,91,4.2,55.88,58.5,29.82,29.9164,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 23:46:00-07:00
1750314660000,0.0,0.0,0,0,1,205,58.6,91,,55.98,58.6,29.82,29.9163,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 23:31:00-07:00
1750313760000,0.0,0.0,0,0,1,205,58.8,91,,56.18,58.8,29.82,29.9163,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 23:16:00-07:00
1750312860000,0.0,0.0,0,0,1,205,58.6,90,,55.67,58.6,29.82,29.9163,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 23:01:00-07:00
1750311960000,0.0,0.0,0,0,1,205,58.5,91,4.2,55.88,58.5,29.82,29.9164,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 22:46:00-07:00
1750311060000,0.0,0.0,0,0,1,205,58.5,90,,55.58,58.5,29.82,29.9164,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 22:31:00-07:00
1750310160000,0.0,0.0,0,0,1,205,58.6,90,,55.67,58.6,29.82,29.9163,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 22:16:00-07:00
1750309260000,0.0,0.0,0,0,1,205,58.6,89,,55.37,58.6,29.82,29.9163,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 22:01:00-07:00
1750308360000,0.0,0.0,0,0,1,205,58.8,88,4.21,55.25,58.8,29.81,29.9063,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 21:46:00-07:00
1750307460000,0.0,0.0,0,0,1,205,59.2,88,,55.65,59.2,29.81,29.9062,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 21:31:00-07:00
1750306560000,0.0,0.0,0,0,1,205,59.4,88,,55.84,59.4,29.8,29.8961,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 21:16:00-07:00
1750305660000,0.0,0.0,0,0,1,205,59.5,87,,55.63,59.5,29.8,29.8961,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 21:01:00-07:00
1750304760000,0.0,0.0,0,0,1,205,59.9,86,4.21,55.7,59.9,29.79,29.886,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 20:46:00-07:00
1750303860000,0.0,0.0,0,0,1,205,60.3,86,,56.09,60.3,29.79,29.8859,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 20:31:00-07:00
1750302960000,0.0,0.0,0,0,1,205,60.4,85,,55.87,60.4,29.79,29.8859,0,0,9324,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 20:16:00-07:00
1750302060000,0.0,0.0,0,0,1,205,60.8,85,,56.26,60.8,29.79,29.8858,2,960,9322,8391600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 20:01:00-07:00
1750301160000,0.2237,1.7895,0,0,1,205,61.0,84,4.21,56.13,61.0,29.79,29.8858,5,2100,9317,8389800,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 19:46:00-07:00
1750300260000,0.8948,2.2369,0,0,1,205,61.2,84,,56.32,61.2,29.79,29.8858,8,3840,9280,8359200,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 19:31:00-07:00
1750299360000,1.5659,2.2369,0,0,1,205,61.7,83,,56.48,61.7,29.78,29.8756,11,4620,9288,8378100,,2025-06-18,America/Los_Angeles,True,2025-06-18 19:16:00-07:00
1750298460000,1.7895,2.6843,0,0,1,205,62.2,82,4.21,56.63,62.2,29.78,29.8755,18,8640,9288,8368200,,2025-06-18,America/Los_Angeles,True,2025-06-18 19:01:00-07:00
1750297560000,1.5659,2.908,0,0,1,205,63.0,81,,57.07,63.0,29.78,29.8754,56,23520,9224,8352000,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 18:46:00-07:00
1750296660000,1.5659,3.1317,0,0,1,205,63.3,80,,57.02,63.3,29.77,29.8653,28,13440,9196,8301600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 18:31:00-07:00
1750295760000,1.1185,2.6843,0,0,1,205,63.7,80,4.22,57.41,63.7,29.77,29.8652,28,11760,9168,8276400,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 18:16:00-07:00
1750294860000,1.5659,3.1317,0,0,1,205,64.2,79,,57.55,64.2,29.77,29.8651,48,23040,9120,8251200,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 18:01:00-07:00
1750293960000,2.0132,3.1317,0,0,1,205,64.6,79,,57.93,64.6,29.78,29.8751,51,21420,9069,8208000,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 17:46:00-07:00
1750293060000,2.0132,3.8028,0,0,1,205,64.6,79,,57.93,64.6,29.78,29.8751,37,17760,9032,8162100,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 17:31:00-07:00
1750292160000,2.2369,3.8028,0,0,1,205,64.9,78,4.22,57.87,64.9,29.78,29.8751,44,18480,8988,8128800,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 17:16:00-07:00
1750291260000,2.4606,3.5791,0,0,1,205,65.1,78,,58.06,65.1,29.78,29.875,45,21600,8943,8089200,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 17:01:00-07:00
1750290360000,2.4606,3.8028,0,0,1,205,65.8,77,,58.38,65.8,29.78,29.8749,47,19740,8848,8005500,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 16:46:00-07:00
1750289460000,2.0132,3.8028,0,0,1,205,66.0,77,,58.58,66.0,29.78,29.8749,48,23040,8895,8006400,,2025-06-18,America/Los_Angeles,True,2025-06-18 16:31:00-07:00
1750288560000,2.2369,4.2502,0,0,1,205,65.8,77,,58.38,65.8,29.79,29.8849,82,34440,8712,7914600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 16:16:00-07:00
1750287660000,2.4606,4.2502,0,0,1,205,66.4,77,,58.96,66.4,29.79,29.8848,54,25920,8794,7889400,,2025-06-18,America/Los_Angeles,True,2025-06-18 16:01:00-07:00
1750286760000,2.6843,4.0265,0,0,1,208,66.4,77,4.23,58.96,66.4,29.8,29.8948,62,26040,8650,7840800,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 15:46:00-07:00
1750285860000,2.908,4.4739,0,0,1,231,67.6,73,,58.63,67.6,29.8,29.8946,139,66720,8511,7785000,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 15:31:00-07:00
1750284960000,2.4606,4.0265,0,0,1,231,68.9,69,,58.3,68.73,29.8,29.8944,61,25620,8450,7659900,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 15:16:00-07:00
1750284060000,2.4606,4.0265,0,0,1,231,69.1,69,,58.49,68.95,29.8,29.8944,62,29760,8388,7605000,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 15:01:00-07:00
1750283160000,2.6843,4.4739,0,0,1,231,68.2,71,4.24,58.43,68.06,29.81,29.9046,63,26460,8325,7549200,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 14:46:00-07:00
1750282260000,2.6843,5.145,0,0,1,231,67.6,74,,59.01,67.6,29.81,29.9047,65,31200,8260,7492500,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 14:31:00-07:00
1750281360000,3.1317,5.3686,0,0,1,231,67.8,73,,58.82,67.8,29.81,29.9046,129,54180,8131,7434000,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 14:16:00-07:00
1750280460000,3.1317,5.3686,0,0,1,231,68.9,68,,57.89,68.69,29.81,29.9044,66,31680,8065,7317900,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 14:01:00-07:00
1750279560000,3.3554,5.3686,0,0,1,230,69.3,67,4.25,57.86,69.08,29.81,29.9044,101,42420,7964,7258500,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 13:46:00-07:00
1750278660000,2.2369,5.145,0,0,1,198,70.9,67,,59.38,70.84,29.81,29.9041,79,37920,7885,7167600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 13:31:00-07:00
1750277760000,2.2369,5.5923,0,0,1,191,72.7,60,,58.0,72.49,29.82,29.9138,75,31500,7810,7096500,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 13:16:00-07:00
1750276860000,0.6711,3.1317,0,0,1,180,72.0,64,,59.14,71.91,29.81,29.9039,314,150720,7496,7029000,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 13:01:00-07:00
1750275960000,2.0132,3.5791,0,0,1,180,71.1,65,4.32,58.72,70.97,29.82,29.9141,717,301140,6779,6746400,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 12:46:00-07:00
1750275060000,1.7895,3.5791,0,0,1,180,69.6,70,,59.37,69.55,29.82,29.9143,833,399840,5946,6101100,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 12:31:00-07:00
1750274160000,2.0132,4.0265,0,0,1,180,69.4,71,,59.58,69.38,29.82,29.9144,911,382620,5035,5351400,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 12:16:00-07:00
1750273260000,0.8948,4.0265,0,0,1,180,68.9,70,,58.7,68.78,29.83,29.9245,901,432480,4134,4531500,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 12:01:00-07:00
1750272360000,1.7895,4.0265,0,0,1,180,67.8,75,4.22,59.58,67.8,29.83,29.9247,884,371280,3250,3720600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 11:46:00-07:00
1750271460000,2.0132,4.0265,0,0,1,180,66.9,77,,59.45,66.9,29.83,29.9248,360,172800,2890,2925000,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 11:31:00-07:00
1750270560000,1.3422,2.908,0,0,1,180,66.4,78,,59.32,66.4,29.83,29.9249,183,76860,2707,2601000,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 11:16:00-07:00
1750269660000,1.5659,3.1317,0,0,1,180,65.7,81,,59.7,65.7,29.84,29.9351,123,59040,2584,2436300,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 11:01:00-07:00
1750268760000,1.7895,4.4739,0,0,1,180,64.9,82,4.26,59.27,64.9,29.83,29.9252,146,61320,1931,1869300,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 10:46:00-07:00
1750267860000,2.2369,4.0265,0,0,1,180,64.9,82,,59.27,64.9,29.83,29.9252,507,243360,2077,2194200,,2025-06-18,America/Los_Angeles,True,2025-06-18 10:31:00-07:00
1750266960000,1.7895,2.908,0,0,1,180,64.4,83,,59.12,64.4,29.83,29.9253,662,278040,1269,1737900,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 10:16:00-07:00
1750266060000,1.7895,2.908,0,0,1,180,63.9,84,,58.97,63.9,29.84,29.9354,450,216000,819,1142100,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 10:01:00-07:00
1750265160000,2.2369,3.8028,0,0,1,180,63.7,85,4.16,59.1,63.7,29.85,29.9455,62,26040,757,737100,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 09:46:00-07:00
1750264260000,1.3422,3.5791,0,0,1,340,63.5,86,,59.23,63.5,29.85,29.9455,60,28800,697,681300,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 09:31:00-07:00
1750263360000,0.8948,1.3422,0,0,1,352,63.3,86,,59.04,63.3,29.85,29.9456,51,21420,646,627300,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 09:16:00-07:00
1750262460000,0.8948,1.3422,0,0,1,352,63.5,85,,58.91,63.5,29.84,29.9355,52,24960,594,581400,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 09:01:00-07:00
1750261560000,0.2237,1.5659,0,0,1,352,65.1,82,4.17,59.46,65.1,29.84,29.9352,81,34020,513,534600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 08:46:00-07:00
1750260660000,0.0,0.0,0,0,1,352,65.8,75,,57.65,65.8,29.84,29.9351,253,121440,260,461700,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 08:31:00-07:00
1750259760000,0.0,2.6843,0,0,1,352,64.4,78,,57.39,64.4,29.84,29.9353,107,44940,153,234000,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 08:16:00-07:00
1750258860000,0.2237,1.5659,0,0,1,352,63.1,81,,57.17,63.1,29.84,29.9356,61,29280,92,137700,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 08:01:00-07:00
1750257960000,0.6711,2.0132,0,0,1,352,62.1,84,4.16,57.2,62.1,29.84,29.9358,27,11340,65,82800,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 07:46:00-07:00
1750257060000,0.6711,2.0132,0,0,1,352,60.4,87,,56.51,60.4,29.83,29.926,19,9120,46,58500,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 07:31:00-07:00
1750256160000,0.0,0.0,0,0,1,352,58.1,88,,54.56,58.1,29.83,29.9265,15,6300,31,41400,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 07:16:00-07:00
1750255260000,0.0,0.0,0,0,1,352,57.4,87,,53.56,57.4,29.83,29.9266,12,5760,19,27900,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 07:01:00-07:00
1750254360000,0.0,0.0,0,0,1,352,57.2,88,4.16,53.68,57.2,29.83,29.9266,9,3780,10,17100,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 06:46:00-07:00
1750253460000,0.0,0.0,0,0,1,352,57.2,88,,53.68,57.2,29.83,29.9266,6,2880,4,9000,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 06:31:00-07:00
1750252560000,0.0,0.0,0,0,1,352,56.3,89,,53.1,56.3,29.83,29.9268,3,1260,1,3600,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 06:16:00-07:00
1750251660000,0.2237,2.0132,0,0,1,352,56.1,89,,52.9,56.1,29.82,29.9168,1,480,0,900,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 06:01:00-07:00
1750250760000,0.0,0.0,0,0,1,352,55.9,85,4.16,51.46,55.9,29.83,29.9269,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 05:46:00-07:00
1750249860000,0.0,0.0,0,0,1,352,56.1,84,,51.33,56.1,29.82,29.9168,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 05:31:00-07:00
1750248960000,0.0,0.0,0,0,1,352,56.5,84,,51.72,56.5,29.82,29.9167,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 05:16:00-07:00
1750248060000,0.0,0.0,0,0,1,352,56.8,85,,52.34,56.8,29.82,29.9167,0,0,0,0,2025-04-26T15:31:00.000Z,2025-06-18,,,2025-06-18 05:01:00-07:00
1750247160000,0.0,0.0,0,0,1,352,56.8,86,4.16,52.66,56.8,29.81,29.9066,0,0,0,0,,2025-06-18,America/Los_Angeles,True,2025-06-18 04:46:00-07:00
