dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1760165400000,0.0,0.0,0,0,1,143,60.6,77,4.28,53.35,60.6,29.78,29.8528,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 23:50:00-07:00
1760164500000,0.0,2.2369,0,0,1,143,62.1,76,,54.44,62.1,29.78,29.8526,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 23:35:00-07:00
1760163600000,0.0,0.0,0,0,1,143,62.6,76,,54.92,62.6,29.78,29.8525,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 23:20:00-07:00
1760162700000,0.0,0.0,0,0,1,143,62.4,76,4.28,54.73,62.4,29.78,29.8525,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 23:05:00-07:00
1760161800000,0.0,0.0,0,0,1,143,64.2,77,,56.83,64.2,29.78,29.8523,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 22:50:00-07:00
1760160900000,0.0,0.0,0,0,1,143,65.7,76,,57.92,65.7,29.78,29.8521,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 22:35:00-07:00
1760160000000,1.1185,5.3686,0,0,1,143,67.1,75,,58.9,67.1,29.79,29.8619,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 22:20:00-07:00
1760159100000,1.5659,6.7108,0,0,1,157,67.6,72,4.29,58.24,67.6,29.78,29.8518,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 22:05:00-07:00
1760158200000,0.6711,5.145,0,0,1,144,67.5,61,,53.57,67.5,29.78,29.8518,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 21:50:00-07:00
1760157300000,0.0,2.6843,0,0,1,346,68.4,57,,52.56,67.62,29.78,29.8517,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 21:35:00-07:00
1760156400000,2.6843,6.7108,0,0,1,346,70.0,54,,52.58,69.24,29.78,29.8515,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 21:20:00-07:00
1760155500000,3.1317,7.8293,0,0,1,348,70.3,54,4.3,52.86,69.57,29.78,29.8514,0,0,20287,18258300,2025-09-26T12:35:00.000Z,2025-10-10,,,2025-10-10 21:05:00-07:00
