dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1741420140000,0.0,1.5659,0,0,1,295,47.8,63,30.14,30.2155,0,0,20280,18252000,47.8,35.82,2025-03-06T11:04:00.000Z,2025-03-07,,,,2025-03-07 23:49:00-08:00
1741419240000,0.0,1.5659,0,0,1,295,46.8,67,30.14,30.2157,0,0,20280,18252000,46.8,36.43,2025-03-06T11:04:00.000Z,2025-03-07,,,,2025-03-07 23:34:00-08:00
1741418340000,0.0,1.5659,0,0,1,295,46.9,72,30.15,30.2257,0,0,20280,18252000,46.9,38.35,2025-03-06T11:04:00.000Z,2025-03-07,,,,2025-03-07 23:19:00-08:00
1741417440000,0.0,1.7895,0,0,1,295,49.6,60,30.15,30.2253,0,0,20280,18252000,49.6,36.29,2025-03-06T11:04:00.000Z,2025-03-07,4.29,,,2025-03-07 23:04:00-08:00
1741416540000,0.2237,1.5659,0,0,1,295,49.6,60,30.15,30.2253,0,0,20280,18252000,49.6,36.29,2025-03-06T11:04:00.000Z,2025-03-07,,,,2025-03-07 22:49:00-08:00
1741415640000,0.2237,2.0132,0,0,1,295,49.3,64,30.14,30.2153,0,0,20280,18252000,49.3,37.64,2025-03-06T11:04:00.000Z,2025-03-07,,,,2025-03-07 22:34:00-08:00
1741414740000,0.0,0.0,0,0,1,295,49.3,65,30.14,30.2153,0,0,20280,18252000,49.3,38.04,2025-03-06T11:04:00.000Z,2025-03-07,,,,2025-03-07 22:19:00-08:00
1741413840000,0.2237,2.2369,0,0,1,295,49.8,66,30.14,30.2152,0,0,20280,18252000,49.8,38.9,2025-03-06T11:04:00.000Z,2025-03-07,4.3,,,2025-03-07 22:04:00-08:00
1741412940000,0.0,1.3422,0,0,1,295,51.3,62,30.13,30.205,0,0,20280,18252000,51.3,38.73,2025-03-06T11:04:00.000Z,2025-03-07,,,,2025-03-07 21:49:00-08:00
1741412040000,0.4474,3.5791,0,0,1,295,51.3,63,30.13,30.205,0,0,20280,18252000,51.3,39.14,2025-03-06T11:04:00.000Z,2025-03-07,,,,2025-03-07 21:34:00-08:00
1741411140000,0.2237,2.2369,0,0,1,295,50.7,67,30.12,30.195,0,0,20280,18252000,50.7,40.15,2025-03-06T11:04:00.000Z,2025-03-07,,,,2025-03-07 21:19:00-08:00
1741410240000,0.0,2.0132,0,0,1,295,51.6,65,30.12,30.1949,0,0,20280,18252000,51.6,40.22,2025-03-06T11:04:00.000Z,2025-03-07,4.31,,,2025-03-07 21:04:00-08:00
