dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,tz,historical,local_time
1747291560000,0.0,1.1185,0,0,1,213,54.9,82,4.28,29.96,30.0575,0,0,9374,8436600,54.9,49.51,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 23:46:00-07:00
1747290660000,0.4474,2.4606,0,0,1,213,55.0,82,,29.96,30.0575,0,0,9374,8436600,55.0,49.61,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 23:31:00-07:00
1747289760000,1.3422,3.5791,0,0,1,213,55.2,80,,29.97,30.0675,0,0,9374,8436600,55.2,49.14,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 23:16:00-07:00
1747288860000,0.0,2.2369,0,0,1,213,55.6,78,,29.98,30.0774,0,0,9374,8436600,55.6,48.85,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 23:01:00-07:00
1747287960000,0.0,0.0,0,0,1,213,56.1,78,4.29,29.98,30.0773,0,0,9374,8436600,56.1,49.33,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 22:46:00-07:00
1747287060000,0.4474,2.2369,0,0,1,213,56.3,78,,29.98,30.0773,0,0,9374,8436600,56.3,49.53,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 22:31:00-07:00
1747286160000,0.2237,2.6843,0,0,1,213,56.5,78,,29.98,30.0772,0,0,9374,8436600,56.5,49.72,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 22:16:00-07:00
1747285260000,0.6711,3.1317,0,0,1,213,57.0,76,,29.98,30.0772,0,0,9374,8436600,57.0,49.51,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 22:01:00-07:00
1747284360000,0.2237,3.1317,0,0,1,213,57.0,76,4.29,29.98,30.0772,0,0,9374,8436600,57.0,49.51,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 21:46:00-07:00
1747283460000,0.2237,2.908,0,0,1,213,56.8,78,,29.98,30.0772,0,0,9374,8436600,56.8,50.01,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 21:31:00-07:00
1747282560000,0.2237,3.1317,0,0,1,213,57.2,77,,29.98,30.0771,0,0,9374,8436600,57.2,50.05,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 21:16:00-07:00
1747281660000,0.4474,3.1317,0,0,1,213,58.3,74,,29.98,30.0769,0,0,9374,8436600,58.3,50.05,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 21:01:00-07:00
1747280760000,0.2237,3.5791,0,0,1,213,58.5,77,4.29,29.97,30.0668,0,0,9374,8436600,58.5,51.31,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 20:46:00-07:00
1747279860000,0.6711,2.908,0,0,1,213,58.8,75,,29.97,30.0668,0,0,9374,8436600,58.8,50.89,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 20:31:00-07:00
1747278960000,0.2237,2.2369,0,0,1,213,59.0,75,,29.96,30.0567,0,0,9374,8436600,59.0,51.09,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 20:16:00-07:00
1747278060000,0.2237,2.6843,0,0,1,213,59.7,74,,29.96,30.0566,0,0,9374,8436600,59.7,51.4,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 20:01:00-07:00
1747277160000,0.2237,1.5659,0,0,1,213,60.8,72,4.29,29.96,30.0564,2,840,9372,8436600,60.8,51.71,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 19:46:00-07:00
1747276260000,0.4474,2.0132,0,0,1,213,61.0,73,,29.96,30.0563,5,2400,9367,8434800,61.0,52.28,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 19:31:00-07:00
1747275360000,2.2369,3.5791,0,0,1,213,61.5,74,,29.97,30.0663,8,3360,9359,8430300,61.5,53.13,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 19:16:00-07:00
1747274460000,0.6711,5.3686,0,0,1,175,64.4,64,,29.96,30.0557,12,5760,9347,8423100,64.4,51.95,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 19:01:00-07:00
1747273560000,0.0,1.5659,0,0,1,156,65.5,58,4.3,29.95,30.0455,16,6720,9331,8412300,65.5,50.32,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 18:46:00-07:00
1747272660000,0.2237,1.7895,0,0,1,210,65.8,60,,29.95,30.0454,19,9120,9312,8397900,65.8,51.52,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 18:31:00-07:00
1747271760000,0.2237,2.0132,0,0,1,210,66.0,61,,29.96,30.0554,23,9660,9289,8380800,66.0,52.16,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 18:16:00-07:00
1747270860000,0.2237,1.5659,0,0,1,210,65.8,62,,29.96,30.0555,28,13440,9261,8360100,65.8,52.41,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 18:01:00-07:00
1747269960000,0.0,1.5659,0,0,1,210,65.8,63,4.31,29.96,30.0555,35,14700,9226,8334900,65.8,52.85,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 17:46:00-07:00
1747269060000,1.1185,3.3554,0,0,1,210,66.2,63,,29.96,30.0554,37,17760,9189,8303400,66.2,53.22,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 17:31:00-07:00
1747268160000,1.3422,3.1317,0,0,1,210,66.2,62,,29.96,30.0554,37,15540,9152,8270100,66.2,52.79,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 17:16:00-07:00
1747267260000,1.1185,3.1317,0,0,1,210,65.7,62,,29.96,30.0555,40,19200,9112,8236800,65.7,52.32,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 17:01:00-07:00
1747266360000,2.0132,3.5791,0,0,1,210,64.2,66,4.31,29.97,30.0658,43,18060,9069,8200800,64.2,52.6,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 16:46:00-07:00
1747265460000,2.4606,4.6976,0,0,1,210,64.9,64,,29.97,30.0657,81,38880,8988,8162100,64.9,52.42,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 16:31:00-07:00
1747264560000,2.908,4.4739,0,0,1,210,66.6,60,,29.97,30.0653,129,54180,8859,8089200,66.6,52.27,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 16:16:00-07:00
1747263660000,2.908,4.9213,0,0,1,210,68.7,55,,29.97,30.065,55,26400,8804,7973100,67.85,51.87,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 16:01:00-07:00
1747262760000,0.8948,3.8028,0,0,1,210,67.8,56,4.33,29.98,30.0752,131,55020,8673,7923600,67.8,51.52,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 15:46:00-07:00
1747261860000,2.0132,4.2502,0,0,1,210,65.8,61,,29.98,30.0755,379,181920,8294,7805700,65.8,51.97,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 15:31:00-07:00
1747260960000,3.3554,5.145,0,0,1,210,65.1,64,,29.99,30.0857,235,98700,8059,7464600,65.1,52.61,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 15:16:00-07:00
1747260060000,3.3554,6.0397,0,0,1,210,65.1,64,,30.0,30.0957,112,53760,7947,7253100,65.1,52.61,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 15:01:00-07:00
1747259160000,2.6843,5.5923,0,0,1,210,66.4,61,4.33,30.0,30.0955,65,27300,7882,7152300,66.4,52.53,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 14:46:00-07:00
1747258260000,1.7895,6.4871,0,0,1,210,65.7,62,,30.0,30.0956,125,60000,7757,7093800,65.7,52.32,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 14:31:00-07:00
1747257360000,4.0265,7.6056,0,0,1,216,65.8,62,,30.01,30.1056,178,74760,7579,6981300,65.8,52.41,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 14:16:00-07:00
1747256460000,2.0132,7.3819,0,0,1,231,67.8,58,,30.01,30.1053,226,108480,7353,6821100,67.8,52.48,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 14:01:00-07:00
1747255560000,0.8948,3.5791,0,0,1,234,67.1,59,4.34,30.02,30.1154,198,83160,7155,6617700,67.1,52.29,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 13:46:00-07:00
1747254660000,1.1185,5.3686,0,0,1,220,66.7,61,,30.01,30.1055,77,36960,7078,6439500,66.7,52.82,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 13:31:00-07:00
1747253760000,2.0132,4.4739,0,0,1,219,65.1,65,,30.01,30.1057,163,68460,6915,6370200,65.1,53.04,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 13:16:00-07:00
1747252860000,3.1317,6.2634,0,0,1,221,66.0,63,,30.01,30.1056,150,72000,6765,6223500,66.0,53.04,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 13:01:00-07:00
1747251960000,2.6843,7.1582,0,0,1,216,66.0,62,4.49,30.01,30.1056,600,252000,6165,6088500,66.0,52.6,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 12:46:00-07:00
1747251060000,2.6843,5.5923,0,0,1,208,65.8,62,,30.01,30.1056,620,297600,5545,5548500,65.8,52.41,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 12:31:00-07:00
1747250160000,2.6843,6.7108,0,0,1,214,64.4,66,,30.01,30.1059,721,302820,4824,4990500,64.4,52.79,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 12:16:00-07:00
1747249260000,2.6843,6.9345,0,0,1,236,63.0,67,,30.02,30.1162,897,430560,3927,4341600,63.0,51.87,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 12:01:00-07:00
1747248360000,1.5659,6.2634,0,0,1,237,62.6,68,4.49,30.02,30.1162,883,370860,3044,3534300,62.6,51.89,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 11:46:00-07:00
1747247460000,2.0132,5.145,0,0,1,240,62.8,68,,30.03,30.1262,852,408960,2192,2739600,62.8,52.08,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 11:31:00-07:00
1747246560000,1.5659,6.2634,0,0,1,247,63.5,64,,30.04,30.1361,426,178920,1766,1972800,63.5,51.1,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 11:16:00-07:00
1747245660000,1.7895,4.9213,0,0,1,239,63.9,62,,30.04,30.1361,111,53280,1655,1589400,63.9,50.62,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 11:01:00-07:00
1747244760000,1.3422,4.2502,0,0,1,258,63.1,63,4.35,30.04,30.1362,203,85260,1452,1489500,63.1,50.3,2025-04-26T15:31:00.000Z,2025-05-14,,,2025-05-14 10:46:00-07:00
