dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1761850020000,1.5659,2.6843,0,0,1,225,67.1,84,4.3,62.1,67.1,29.97,30.0653,93,16740,0,83700,2025-10-14T14:47:00.000Z,2025-10-30,,,2025-10-30 11:47:00-07:00
1761849120000,1.5659,2.908,0,0,1,225,66.2,86,,61.88,66.2,29.97,30.0654,45,8100,291,478800,,2025-10-30,America/Los_Angeles,True,2025-10-30 11:32:00-07:00
1761848220000,1.7895,2.908,0,0,1,225,65.8,86,,61.49,65.8,29.97,30.0655,67,12060,291,438300,,2025-10-30,America/Los_Angeles,True,2025-10-30 11:17:00-07:00
1761847320000,2.0132,3.1317,0,0,1,225,65.8,84,,60.83,65.8,29.97,30.0655,60,10800,256,378000,,2025-10-30,America/Los_Angeles,True,2025-10-30 11:02:00-07:00
1761846420000,2.4606,3.1317,0,0,1,225,66.4,83,4.31,61.07,66.4,29.97,30.0654,68,12240,256,324000,,2025-10-30,America/Los_Angeles,True,2025-10-30 10:47:00-07:00
1761845520000,2.0132,3.5791,0,0,1,225,66.6,84,,61.61,66.6,29.97,30.0653,53,9540,256,262800,,2025-10-30,America/Los_Angeles,True,2025-10-30 10:32:00-07:00
1761844620000,0.8948,2.2369,0,0,1,225,65.5,85,,60.87,65.5,29.97,30.0655,41,7380,256,215100,,2025-10-30,America/Los_Angeles,True,2025-10-30 10:17:00-07:00
1761843720000,0.0,0.0,0,0,1,225,64.2,85,,59.59,64.2,29.97,30.0658,35,6300,220,178200,,2025-10-30,America/Los_Angeles,True,2025-10-30 10:02:00-07:00
1761842820000,1.1185,2.2369,0,0,1,225,62.1,88,4.28,58.5,62.1,29.97,30.0662,36,6480,133,146700,,2025-10-30,America/Los_Angeles,True,2025-10-30 09:47:00-07:00
1761841920000,0.0,1.3422,0,0,1,225,59.2,86,,55.01,59.2,29.97,30.0667,25,4500,119,114300,,2025-10-30,America/Los_Angeles,True,2025-10-30 09:32:00-07:00
1761841020000,0.0,0.8948,0,0,1,225,56.7,83,,51.59,56.7,29.96,30.0571,23,4140,108,91800,,2025-10-30,America/Los_Angeles,True,2025-10-30 09:17:00-07:00
1761840120000,0.0,0.0,0,0,1,225,54.1,85,,49.69,54.1,29.96,30.0576,21,3780,108,71100,,2025-10-30,America/Los_Angeles,True,2025-10-30 09:02:00-07:00
1761839220000,0.0,0.0,0,0,1,225,52.2,87,4.27,48.45,52.2,29.95,30.048,18,3240,108,52200,,2025-10-30,America/Los_Angeles,True,2025-10-30 08:47:00-07:00
1761838320000,0.0,0.0,0,0,1,225,50.9,87,,47.17,50.9,29.95,30.0482,14,2520,108,36000,,2025-10-30,America/Los_Angeles,True,2025-10-30 08:32:00-07:00
1761837420000,0.0,0.0,0,0,1,225,50.4,87,,46.68,50.4,29.94,30.0383,11,1980,108,23400,,2025-10-30,America/Los_Angeles,True,2025-10-30 08:17:00-07:00
1761836520000,0.0,0.0,0,0,1,225,49.8,87,,46.09,49.8,29.94,30.0384,8,1440,93,13500,,2025-10-30,America/Los_Angeles,True,2025-10-30 08:02:00-07:00
1761835620000,0.0,0.0,0,0,1,225,49.8,87,4.26,46.09,49.8,29.93,30.0284,5,900,93,6300,,2025-10-30,America/Los_Angeles,True,2025-10-30 07:47:00-07:00
1761834720000,0.0,0.0,0,0,1,225,49.8,87,,46.09,49.8,29.93,30.0284,2,360,93,1800,,2025-10-30,America/Los_Angeles,True,2025-10-30 07:32:00-07:00
