dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,dewPoint,passkey,time,loc,date,batt1volts,local_time
1746208860000,0.2237,1.3422,0,0,1,153,56.7,89,30.01,30.1073,89,42720,124,651600,America/Los_Angeles,True,56.7,53.49,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 11:01:00-07:00
1746205260000,0.0,1.3422,0,0,1,153,56.1,90,30.01,30.1074,65,31200,124,342900,America/Los_Angeles,True,56.1,53.21,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 10:01:00-07:00
1746204360000,0.0,1.3422,0,0,1,153,55.9,90,30.01,30.1075,56,23520,124,284400,America/Los_Angeles,True,55.9,53.01,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 09:46:00-07:00
1746203460000,0.2237,1.3422,0,0,1,153,55.9,90,30.01,30.1075,48,23040,124,234000,America/Los_Angeles,True,55.9,53.01,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 09:31:00-07:00
1746190860000,0.0,0.0,0,0,1,219,55.4,92,29.97,30.0674,0,0,124,0,America/Los_Angeles,True,55.4,53.11,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 06:01:00-07:00
1746189060000,0.0,1.3422,0,0,1,219,55.6,92,29.97,30.0674,0,0,124,0,America/Los_Angeles,True,55.6,53.31,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 05:31:00-07:00
1746185460000,0.0,0.8948,0,0,1,219,55.9,90,29.97,30.0673,0,0,124,0,America/Los_Angeles,True,55.9,53.01,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 04:31:00-07:00
1746181860000,0.0,0.0,0,0,1,219,55.9,91,29.97,30.0673,0,0,124,0,America/Los_Angeles,True,55.9,53.31,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 03:31:00-07:00
1746180960000,0.0,0.0,0,0,1,219,55.8,91,29.97,30.0673,0,0,124,0,America/Los_Angeles,True,55.8,53.21,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,4.21,2025-05-02 03:16:00-07:00
1746178260000,0.0,0.0,0,0,1,219,55.0,94,29.97,30.0675,0,0,124,0,America/Los_Angeles,True,55.0,53.3,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 02:31:00-07:00
1746176460000,0.0,0.0,0,0,1,219,55.0,93,29.97,30.0675,0,0,124,0,America/Los_Angeles,True,55.0,53.01,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 02:01:00-07:00
1746175560000,0.0,0.0,0,0,1,219,55.2,93,29.97,30.0675,0,0,124,0,America/Los_Angeles,True,55.2,53.21,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 01:46:00-07:00
1746171960000,0.0,0.0,0,0,1,219,54.5,93,29.99,30.0877,0,0,124,0,America/Los_Angeles,True,54.5,52.52,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 00:46:00-07:00
1746169260000,0.0,0.0,0,0,1,219,53.2,95,29.99,30.0879,0,0,124,0,America/Los_Angeles,True,53.2,51.8,184b25e1e4b0679445bdc4f9f9a9c3f0,1746144000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746144000000.json,2025-05-02,,2025-05-02 00:01:00-07:00
