dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1760540520000,0,0.0,0,0,1,27,46.9,98,46.36,46.9,30.03,30.1293,10,1800,0,9000,2025-10-14T14:47:00.000Z,2025-10-15,,,,2025-10-15 08:02:00-07:00
1760539620000,0,0.0,0,0,1,27,46.8,98,46.26,46.8,30.02,30.1192,7,1260,10,9900,,2025-10-15,America/Los_Angeles,True,,2025-10-15 07:47:00-07:00
1760538720000,0,0.0,0,0,1,27,46.6,98,46.07,46.6,30.02,30.1193,3,540,10,3600,,2025-10-15,America/Los_Angeles,True,,2025-10-15 07:32:00-07:00
1760537820000,0,0.0,0,0,1,27,46.9,98,46.36,46.9,30.02,30.1192,1,180,10,900,,2025-10-15,America/Los_Angeles,True,4.25,2025-10-15 07:17:00-07:00
1760536920000,0,0.0,0,0,1,27,47.3,98,46.76,47.3,30.02,30.1191,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 07:02:00-07:00
1760536020000,0,0.0,0,0,1,27,47.3,98,46.76,47.3,30.02,30.1191,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 06:47:00-07:00
1760535120000,0,0.0,0,0,1,27,47.3,98,46.76,47.3,30.01,30.1091,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 06:32:00-07:00
1760534220000,0,0.0,0,0,1,27,47.3,98,46.76,47.3,30.01,30.1091,0,0,10,0,,2025-10-15,America/Los_Angeles,True,4.26,2025-10-15 06:17:00-07:00
1760533320000,0,0.0,0,0,1,27,47.5,98,46.96,47.5,30.01,30.1091,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 06:02:00-07:00
1760532420000,0,0.0,0,0,1,27,47.7,98,47.16,47.7,30.0,30.099,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 05:47:00-07:00
1760531520000,0,0.0,0,0,1,27,47.8,98,47.26,47.8,30.0,30.099,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 05:32:00-07:00
1760530620000,0,0.0,0,0,1,27,48.0,98,47.46,48.0,30.0,30.0989,0,0,10,0,,2025-10-15,America/Los_Angeles,True,4.27,2025-10-15 05:17:00-07:00
1760529720000,0,0.0,0,0,1,27,48.2,98,47.66,48.2,29.99,30.0889,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 05:02:00-07:00
1760528820000,0,0.0,0,0,1,27,48.4,98,47.86,48.4,29.99,30.0888,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 04:47:00-07:00
1760527920000,0,0.0,0,0,1,27,48.6,98,48.06,48.6,29.99,30.0888,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 04:32:00-07:00
1760527020000,0,0.0,0,0,1,27,48.9,98,48.36,48.9,29.99,30.0887,0,0,10,0,,2025-10-15,America/Los_Angeles,True,4.26,2025-10-15 04:17:00-07:00
1760526120000,0,0.0,0,0,1,27,49.1,98,48.56,49.1,29.99,30.0887,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 04:02:00-07:00
1760525220000,0,0.0,0,0,1,27,49.3,98,48.76,49.3,29.99,30.0887,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 03:47:00-07:00
1760524320000,0,0.0,0,0,1,27,49.3,98,48.76,49.3,29.99,30.0887,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 03:32:00-07:00
1760523420000,0,0.0,0,0,1,27,48.9,98,48.36,48.9,29.99,30.0887,0,0,10,0,,2025-10-15,America/Los_Angeles,True,4.27,2025-10-15 03:17:00-07:00
1760522520000,0,1.3422,0,0,1,27,48.9,98,48.36,48.9,30.0,30.0988,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 03:02:00-07:00
1760521620000,0,0.0,0,0,1,27,48.9,98,48.36,48.9,30.0,30.0988,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 02:47:00-07:00
1760520720000,0,1.3422,0,0,1,27,48.9,98,48.36,48.9,30.0,30.0988,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 02:32:00-07:00
1760519820000,0,0.0,0,0,1,27,49.3,98,48.76,49.3,29.99,30.0887,0,0,10,0,,2025-10-15,America/Los_Angeles,True,4.27,2025-10-15 02:17:00-07:00
1760518920000,0,0.0,0,0,1,27,49.6,98,49.06,49.6,29.99,30.0886,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 02:02:00-07:00
1760518020000,0,0.0,0,0,1,27,49.8,98,49.26,49.8,29.99,30.0886,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 01:47:00-07:00
1760517120000,0,0.0,0,0,1,27,50.0,98,49.46,50.0,29.99,30.0885,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 01:32:00-07:00
1760516220000,0,0.0,0,0,1,27,50.2,98,49.66,50.2,29.99,30.0885,0,0,10,0,,2025-10-15,America/Los_Angeles,True,4.27,2025-10-15 01:17:00-07:00
1760515320000,0,0.0,0,0,1,27,50.5,98,49.96,50.5,29.99,30.0884,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 01:02:00-07:00
1760514420000,0,0.0,0,0,1,27,50.9,97,50.08,50.9,29.99,30.0883,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 00:47:00-07:00
1760513520000,0,0.0,0,0,1,27,51.1,97,50.28,51.1,29.99,30.0883,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 00:32:00-07:00
1760512620000,0,0.0,0,0,1,27,51.4,97,50.58,51.4,29.98,30.0782,0,0,10,0,,2025-10-15,America/Los_Angeles,True,4.28,2025-10-15 00:17:00-07:00
1760511720000,0,0.0,0,0,1,27,51.8,97,50.98,51.8,29.99,30.0882,0,0,10,0,,2025-10-15,America/Los_Angeles,True,,2025-10-15 00:02:00-07:00
