dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,local_time
1771043760000,1.1185,4.4739,0,0,1,215,58.8,79,52.3,30.0,30.0736,0,0,17713,15941700,58.8,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 20:36:00-08:00
1771042860000,0.4474,2.2369,0,0,1,343,57.4,72,48.45,30.0,30.0738,0,0,17713,15941700,57.4,2026-02-11T12:51:00.000Z,2026-02-13,4.29,2026-02-13 20:21:00-08:00
1771041960000,0.4474,2.4606,0,0,1,343,57.7,65,46.02,29.99,30.0637,0,0,17713,15941700,57.7,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 20:06:00-08:00
1771041060000,0.4474,2.2369,0,0,1,343,59.2,61,45.76,29.99,30.0635,0,0,17713,15941700,59.2,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 19:51:00-08:00
1771040160000,0.0,0.0,0,0,1,343,60.4,59,46.0,29.99,30.0633,0,0,17713,15941700,60.4,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 19:36:00-08:00
1771039260000,2.0132,5.145,0,0,1,354,61.3,59,46.85,29.98,30.0532,0,0,17713,15941700,61.3,2026-02-11T12:51:00.000Z,2026-02-13,4.3,2026-02-13 19:21:00-08:00
1771038360000,1.7895,5.816,0,0,1,338,58.6,69,48.46,29.98,30.0535,0,0,17713,15941700,58.6,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 19:06:00-08:00
1771037460000,0.2237,2.6843,0,0,1,291,57.6,79,51.13,29.98,30.0537,0,0,17713,15941700,57.6,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 18:51:00-08:00
1771036560000,0.0,1.5659,0,0,1,289,59.0,78,52.15,29.98,30.0535,0,0,17713,15941700,59.0,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 18:36:00-08:00
1771035660000,0.0,1.5659,0,0,1,289,60.6,74,52.26,29.98,30.0533,0,0,17713,15941700,60.6,2026-02-11T12:51:00.000Z,2026-02-13,4.32,2026-02-13 18:21:00-08:00
1771034760000,1.1185,9.1714,0,0,1,291,61.5,72,52.39,29.98,30.0531,0,0,17713,15941700,61.5,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 18:06:00-08:00
1771033860000,0.8948,2.2369,0,0,1,51,62.4,69,52.09,29.97,30.043,2,1800,17711,15941700,62.4,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 17:51:00-08:00
1771032960000,1.1185,3.5791,0,0,1,51,64.0,67,52.82,29.96,30.0327,24,21600,17687,15939900,64.0,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 17:36:00-08:00
1771032060000,1.1185,3.8028,0,0,1,51,65.5,65,53.42,29.95,30.0225,53,47700,17634,15918300,65.5,2026-02-11T12:51:00.000Z,2026-02-13,4.35,2026-02-13 17:21:00-08:00
1771031160000,1.5659,6.2634,0,0,1,102,67.1,62,53.64,29.95,30.0223,88,79200,17546,15870600,67.1,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 17:06:00-08:00
1771030260000,1.3422,4.4739,0,0,1,151,67.6,63,54.55,29.94,30.0122,127,114300,17419,15791400,67.6,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 16:51:00-08:00
1771029360000,3.5791,6.2634,0,0,1,229,68.0,61,54.04,29.94,30.0121,169,152100,17250,15677100,68.0,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 16:36:00-08:00
1771028460000,2.908,9.6188,0,0,1,230,68.0,60,53.59,29.93,30.0021,213,191700,17037,15525000,68.0,2026-02-11T12:51:00.000Z,2026-02-13,4.36,2026-02-13 16:21:00-08:00
1771027560000,3.5791,9.8425,0,0,1,149,67.5,66,55.73,29.93,30.0022,258,232200,16779,15333300,67.5,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 16:06:00-08:00
1771026660000,1.1185,6.0397,0,0,1,136,69.3,60,54.81,29.93,30.0019,304,273600,16475,15101100,68.75,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 15:51:00-08:00
1771025760000,3.1317,6.7108,0,0,1,260,70.9,54,53.41,29.93,30.0017,348,313200,16127,14827500,70.23,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 15:36:00-08:00
1771024860000,3.5791,7.1582,0,0,1,251,70.0,58,54.53,29.93,30.0018,390,351000,15737,14514300,69.43,2026-02-11T12:51:00.000Z,2026-02-13,4.37,2026-02-13 15:21:00-08:00
1771023960000,4.0265,6.9345,0,0,1,208,68.2,66,56.4,29.94,30.0121,429,386100,15308,14163300,67.82,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 15:06:00-08:00
1771023060000,3.8028,7.8293,0,0,1,198,69.4,60,54.9,29.94,30.0119,466,419400,14842,13777200,68.86,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 14:51:00-08:00
1771022160000,3.1317,5.145,0,0,1,198,69.4,57,53.5,29.94,30.0119,504,453600,14338,13357800,68.72,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 14:36:00-08:00
1771021260000,3.8028,6.4871,0,0,1,198,68.7,56,52.36,29.94,30.012,537,483300,13801,12904200,67.9,2026-02-11T12:51:00.000Z,2026-02-13,4.37,2026-02-13 14:21:00-08:00
1771020360000,4.2502,7.1582,0,0,1,241,68.9,54,51.56,29.94,30.012,566,509400,13235,12420900,68.03,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 14:06:00-08:00
1771019460000,4.2502,6.4871,0,0,1,252,67.6,54,50.35,29.95,30.0222,591,531900,12644,11911500,67.6,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 13:51:00-08:00
1771018560000,3.8028,6.0397,0,0,1,208,66.6,58,51.35,29.95,30.0223,614,552600,12030,11379600,66.6,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 13:36:00-08:00
1771017660000,3.8028,7.6056,0,0,1,219,66.7,56,50.5,29.96,30.0324,635,571500,11395,10827000,66.7,2026-02-11T12:51:00.000Z,2026-02-13,4.37,2026-02-13 13:21:00-08:00
1771016760000,4.9213,8.2767,0,0,1,245,66.2,58,50.98,29.96,30.0324,647,582300,10748,10255500,66.2,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 13:06:00-08:00
1771015860000,6.7108,11.6321,0,0,1,253,65.5,62,52.13,29.97,30.0425,658,592200,10090,9673200,65.5,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 12:51:00-08:00
1771014960000,5.816,9.1714,0,0,1,250,64.9,63,52.0,29.98,30.0527,667,600300,9423,9081000,64.9,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 12:36:00-08:00
1771014060000,5.5923,9.1714,0,0,1,238,64.0,68,53.22,29.98,30.0528,669,602100,8754,8480700,64.0,2026-02-11T12:51:00.000Z,2026-02-13,4.37,2026-02-13 12:21:00-08:00
1771013160000,4.0265,6.7108,0,0,1,224,64.6,64,52.14,29.98,30.0527,671,603900,8083,7878600,64.6,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 12:06:00-08:00
1771012260000,3.8028,6.2634,0,0,1,229,64.4,66,52.79,29.99,30.0627,668,601200,7415,7274700,64.4,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 11:51:00-08:00
1771011360000,2.908,5.3686,0,0,1,213,64.2,65,52.18,29.99,30.0628,661,594900,6754,6673500,64.2,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 11:36:00-08:00
1771010460000,3.3554,5.816,0,0,1,212,63.3,70,53.34,29.99,30.0629,649,584100,6105,6078600,63.3,2026-02-11T12:51:00.000Z,2026-02-13,4.38,2026-02-13 11:21:00-08:00
1771009560000,5.145,7.3819,0,0,1,216,63.0,70,53.06,30.0,30.073,631,567900,5474,5494500,63.0,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 11:06:00-08:00
1771008660000,5.816,9.1714,0,0,1,237,62.1,73,53.34,30.01,30.0831,608,547200,4866,4926600,62.1,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 10:51:00-08:00
1771007760000,6.2634,9.1714,0,0,1,241,62.1,73,53.34,30.0,30.0731,585,526500,4281,4379400,62.1,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 10:36:00-08:00
1771006860000,5.5923,8.7241,0,0,1,248,62.2,75,54.17,30.01,30.0831,557,501300,3724,3852900,62.2,2026-02-11T12:51:00.000Z,2026-02-13,4.41,2026-02-13 10:21:00-08:00
1771005960000,4.2502,7.3819,0,0,1,272,62.1,78,55.15,30.01,30.0831,526,473400,3198,3351600,62.1,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 10:06:00-08:00
1771005060000,4.0265,6.9345,0,0,1,252,61.9,77,54.61,30.0,30.0731,494,444600,2704,2878200,61.9,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 09:51:00-08:00
1771004160000,3.1317,5.5923,0,0,1,267,61.2,76,53.57,30.0,30.0732,458,412200,2246,2433600,61.2,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 09:36:00-08:00
1771003260000,3.3554,5.816,0,0,1,254,60.8,76,53.18,29.99,30.0633,418,376200,1828,2021400,60.8,2026-02-11T12:51:00.000Z,2026-02-13,4.53,2026-02-13 09:21:00-08:00
1771002360000,1.3422,2.2369,0,0,1,5,60.6,73,51.9,29.99,30.0633,377,339300,1451,1645200,60.6,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 09:06:00-08:00
1771001460000,0.0,1.5659,0,0,1,5,59.9,75,51.95,29.99,30.0634,334,300600,1117,1305900,59.9,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 08:51:00-08:00
1771000560000,0.2237,2.2369,0,0,1,5,57.4,77,50.25,29.99,30.0637,288,259200,829,1005300,57.4,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 08:36:00-08:00
1770999660000,0.6711,2.0132,0,0,1,5,54.3,79,47.93,29.98,30.0542,241,216900,588,746100,54.3,2026-02-11T12:51:00.000Z,2026-02-13,4.52,2026-02-13 08:21:00-08:00
1770998760000,1.1185,2.4606,0,0,1,5,50.5,81,44.89,29.98,30.0547,197,177300,391,529200,50.5,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 08:06:00-08:00
1770997860000,0.4474,2.2369,0,0,1,5,47.5,83,42.6,29.98,30.0551,160,144000,231,351900,47.5,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 07:51:00-08:00
1770996960000,1.1185,2.908,0,0,1,5,45.7,85,41.45,29.96,30.0354,120,108000,111,207900,45.7,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 07:36:00-08:00
1770996060000,0.4474,2.908,0,0,1,5,44.6,85,40.37,29.96,30.0355,77,69300,34,99900,44.6,2026-02-11T12:51:00.000Z,2026-02-13,4.2,2026-02-13 07:21:00-08:00
1770995160000,1.7895,4.0265,0,0,1,5,43.0,86,39.1,29.95,30.0257,32,28800,2,30600,43.0,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 07:06:00-08:00
1770994260000,1.5659,3.8028,0,0,1,5,42.4,86,38.51,29.95,30.0258,2,1800,0,1800,42.4,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 06:51:00-08:00
1770993360000,2.0132,3.5791,0,0,1,5,42.1,87,38.51,29.94,30.0159,0,0,0,0,42.1,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 06:36:00-08:00
1770992460000,0.8948,2.4606,0,0,1,5,42.3,88,39.0,29.94,30.0158,0,0,0,0,42.3,2026-02-11T12:51:00.000Z,2026-02-13,4.21,2026-02-13 06:21:00-08:00
1770991560000,1.1185,3.3554,0,0,1,5,42.1,89,39.1,29.94,30.0159,0,0,0,0,42.1,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 06:06:00-08:00
1770990660000,1.3422,3.5791,0,0,1,5,41.9,90,39.18,29.94,30.0159,0,0,0,0,41.9,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 05:51:00-08:00
1770989760000,0.8948,3.8028,0,0,1,5,41.9,90,39.18,29.94,30.0159,0,0,0,0,41.9,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 05:36:00-08:00
1770988860000,1.3422,4.0265,0,0,1,5,42.3,90,39.58,29.94,30.0158,0,0,0,0,42.3,2026-02-11T12:51:00.000Z,2026-02-13,4.22,2026-02-13 05:21:00-08:00
1770987960000,0.6711,2.2369,0,0,1,5,42.4,90,39.68,29.94,30.0158,0,0,0,0,42.4,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 05:06:00-08:00
1770987060000,0.8948,2.6843,0,0,1,5,43.0,90,40.27,29.94,30.0157,0,0,0,0,43.0,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 04:51:00-08:00
1770986160000,1.3422,2.6843,0,0,1,5,43.3,90,40.57,29.94,30.0157,0,0,0,0,43.3,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 04:36:00-08:00
1770985260000,1.7895,3.1317,0,0,1,5,43.5,90,40.76,29.94,30.0156,0,0,0,0,43.5,2026-02-11T12:51:00.000Z,2026-02-13,4.23,2026-02-13 04:21:00-08:00
1770984360000,1.1185,3.1317,0,0,1,5,43.2,89,40.18,29.94,30.0157,0,0,0,0,43.2,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 04:06:00-08:00
1770983460000,1.1185,3.1317,0,0,1,5,43.9,89,40.87,29.95,30.0256,0,0,0,0,43.9,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 03:51:00-08:00
1770982560000,1.3422,2.908,0,0,1,5,44.2,88,40.88,29.95,30.0256,0,0,0,0,44.2,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 03:36:00-08:00
1770981660000,0.2237,1.5659,0,0,1,5,45.3,89,42.25,29.96,30.0354,0,0,0,0,45.3,2026-02-11T12:51:00.000Z,2026-02-13,4.24,2026-02-13 03:21:00-08:00
1770980760000,1.5659,2.908,0,0,1,5,45.0,90,42.25,29.96,30.0355,0,0,0,0,45.0,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 03:06:00-08:00
1770979860000,2.0132,2.908,0,0,1,5,45.1,90,42.34,29.96,30.0355,0,0,0,0,45.1,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 02:51:00-08:00
1770978960000,2.0132,3.1317,0,0,1,5,44.8,89,41.76,29.96,30.0355,0,0,0,0,44.8,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 02:36:00-08:00
1770978060000,2.0132,2.6843,0,0,1,5,44.8,89,41.76,29.97,30.0455,0,0,0,0,44.8,2026-02-11T12:51:00.000Z,2026-02-13,4.25,2026-02-13 02:21:00-08:00
1770977160000,0.8948,2.4606,0,0,1,5,44.8,88,41.47,29.97,30.0455,0,0,0,0,44.8,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 02:06:00-08:00
1770976260000,0.2237,1.7895,0,0,1,5,45.1,87,41.47,29.98,30.0555,0,0,0,0,45.1,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 01:51:00-08:00
1770975360000,1.1185,3.1317,0,0,1,5,45.9,86,41.95,29.98,30.0554,0,0,0,0,45.9,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 01:36:00-08:00
1770974460000,1.7895,3.1317,0,0,1,5,46.4,85,42.14,29.99,30.0653,0,0,0,0,46.4,2026-02-11T12:51:00.000Z,2026-02-13,4.26,2026-02-13 01:21:00-08:00
1770973560000,1.5659,2.6843,0,0,1,5,47.1,83,42.21,29.99,30.0652,0,0,0,0,47.1,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 01:06:00-08:00
1770972660000,2.0132,2.6843,0,0,1,5,48.4,82,43.16,30.0,30.0751,0,0,0,0,48.4,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 00:51:00-08:00
1770971760000,2.2369,3.1317,0,0,1,5,48.7,80,42.81,30.01,30.085,0,0,0,0,48.7,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 00:36:00-08:00
1770970860000,1.7895,2.6843,0,0,1,5,48.6,79,42.39,30.01,30.0851,0,0,0,0,48.6,2026-02-11T12:51:00.000Z,2026-02-13,4.26,2026-02-13 00:21:00-08:00
1770969960000,2.0132,2.908,0,0,1,5,48.6,78,42.06,30.01,30.0851,0,0,0,0,48.6,2026-02-11T12:51:00.000Z,2026-02-13,,2026-02-13 00:06:00-08:00
