dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1745736360000,0.0,0.0,0.0,0.29,1,212,49.8,83,30.01,30.1086,0,0,6917,6225300,49.8,44.85,2025-04-26T15:31:00.000Z,2025-04-26,,,,2025-04-26 23:46:00-07:00
1745735460000,0.0,0.0,0.0,0.29,1,212,49.8,83,30.01,30.1086,0,0,6917,6225300,49.8,44.85,2025-04-26T15:31:00.000Z,2025-04-26,,,,2025-04-26 23:31:00-07:00
1745734560000,0.0,0.0,0.0,0.29,1,212,50.0,82,30.02,30.1186,0,0,6917,6225300,50.0,44.72,2025-04-26T15:31:00.000Z,2025-04-26,,,,2025-04-26 23:16:00-07:00
1745732760000,0.0,0.8948,0.0,0.29,1,212,50.9,80,30.02,30.1184,0,0,6917,6225300,50.9,44.95,2025-04-26T15:31:00.000Z,2025-04-26,,,,2025-04-26 22:46:00-07:00
1745731860000,0.0,0.0,0.0,0.29,1,212,52.0,79,30.02,30.1182,0,0,6917,6225300,52.0,45.69,2025-04-26T15:31:00.000Z,2025-04-26,,,,2025-04-26 22:31:00-07:00
1745730960000,0.2237,1.5659,0.0,0.29,1,212,52.7,75,30.02,30.1181,0,0,6917,6225300,52.7,45.0,2025-04-26T15:31:00.000Z,2025-04-26,,,,2025-04-26 22:16:00-07:00
1745730060000,0.0,1.3422,0.0,0.29,1,212,53.1,74,30.02,30.118,0,0,6917,6225300,53.1,45.03,2025-04-26T15:31:00.000Z,2025-04-26,4.27,,,2025-04-26 22:01:00-07:00
1745729160000,0.0,0.0,0.0,0.29,1,212,53.1,75,30.01,30.108,0,0,6917,6225300,53.1,45.39,2025-04-26T15:31:00.000Z,2025-04-26,,,,2025-04-26 21:46:00-07:00
1745728260000,0.0,0.0,0.0,0.29,1,212,52.5,75,30.01,30.1081,0,0,6917,6225300,52.5,44.81,2025-04-26T15:31:00.000Z,2025-04-26,,,,2025-04-26 21:31:00-07:00
1745727360000,0.0,0.0,0.0,0.29,1,212,52.0,80,30.0,30.0982,0,0,6917,6225300,52.0,46.02,2025-04-26T15:31:00.000Z,2025-04-26,,,,2025-04-26 21:16:00-07:00
