dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1757659620000,0.0,0.0,0,0,1,11,65.8,82,60.15,65.8,29.91,30.0053,0,0,0,0,2025-04-26T15:31:00.000Z,2025-09-11,,,,2025-09-11 23:47:00-07:00
1757658720000,0.0,0.0,0,0,1,11,66.0,78,58.94,66.0,29.91,30.0053,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 23:32:00-07:00
1757657820000,0.0,0.0,0,0,1,11,66.6,75,58.42,66.6,29.91,30.0052,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,4.31,2025-09-11 23:17:00-07:00
1757656920000,0.0,0.0,0,0,1,11,66.9,72,57.57,66.9,29.91,30.0051,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 23:02:00-07:00
1757656020000,0.0,1.3422,0,0,1,11,67.5,70,57.36,67.5,29.91,30.005,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 22:47:00-07:00
1757655120000,0.0,2.2369,0,0,1,11,68.2,69,57.63,67.96,29.91,30.0049,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 22:32:00-07:00
1757654220000,0.0,1.3422,0,0,1,11,68.9,68,57.89,68.69,29.91,30.0047,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,4.31,2025-09-11 22:17:00-07:00
1757653320000,0.0,1.5659,0,0,1,11,69.8,66,57.92,69.58,29.91,30.0046,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 22:02:00-07:00
1757652420000,2.2369,4.4739,0,0,1,11,70.2,65,57.87,69.98,29.91,30.0045,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 21:47:00-07:00
1757651520000,2.908,7.3819,0,0,1,1,69.8,66,57.92,69.58,29.91,30.0046,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 21:32:00-07:00
1757650620000,3.5791,8.053,0,0,1,356,68.7,71,58.91,68.61,29.91,30.0048,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,4.32,2025-09-11 21:17:00-07:00
1757649720000,1.1185,7.1582,0,0,1,221,68.4,76,60.53,68.51,29.91,30.0048,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 21:02:00-07:00
1757648820000,0.6711,3.1317,0,0,1,196,68.2,79,61.43,68.43,29.9,29.9948,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 20:47:00-07:00
1757647920000,0.4474,2.6843,0,0,1,196,68.4,82,62.68,68.79,29.9,29.9948,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 20:32:00-07:00
1757647020000,0.6711,3.5791,0,0,1,196,68.7,79,61.92,68.98,29.89,29.9847,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,4.33,2025-09-11 20:17:00-07:00
1757646120000,0.6711,1.3422,0,0,1,196,69.3,75,61.03,69.46,29.88,29.9746,0,0,5679,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 20:02:00-07:00
1757645220000,0.0,1.7895,0,0,1,196,70.2,75,61.89,70.45,29.88,29.9744,0,0,5677,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 19:47:00-07:00
1757644320000,0.0,0.0,0,0,1,196,70.9,75,62.57,71.22,29.88,29.9743,0,0,5672,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 19:32:00-07:00
1757643420000,0.0,0.0,0,0,1,196,71.4,73,62.28,71.67,29.88,29.9742,0,0,5672,5111100,,2025-09-11,America/Los_Angeles,True,4.33,2025-09-11 19:17:00-07:00
1757642520000,0.0,0.0,0,0,1,196,72.0,72,62.47,72.28,29.88,29.9741,2,360,5672,5111100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 19:02:00-07:00
1757641620000,0.0,0.0,0,0,1,196,72.3,72,62.75,72.61,29.88,29.974,5,900,5636,5109300,,2025-09-11,America/Los_Angeles,True,,2025-09-11 18:47:00-07:00
1757640720000,0.6711,1.5659,0,0,1,196,72.5,71,62.55,72.79,29.88,29.974,8,1440,5636,5104800,,2025-09-11,America/Los_Angeles,True,,2025-09-11 18:32:00-07:00
1757639820000,1.1185,2.0132,0,0,1,196,73.4,68,62.18,73.64,29.88,29.9738,13,2340,5636,5097600,,2025-09-11,America/Los_Angeles,True,4.34,2025-09-11 18:17:00-07:00
1757638920000,1.5659,3.5791,0,0,1,196,73.9,65,61.38,74.05,29.88,29.9738,15,2700,5566,5085900,,2025-09-11,America/Los_Angeles,True,,2025-09-11 18:02:00-07:00
1757638020000,0.6711,2.4606,0,0,1,196,73.9,65,61.38,74.05,29.88,29.9738,20,3600,5537,5072400,,2025-09-11,America/Los_Angeles,True,,2025-09-11 17:47:00-07:00
1757637120000,1.1185,2.4606,0,0,1,196,73.2,68,61.99,73.42,29.89,29.9839,24,4320,5537,5054400,,2025-09-11,America/Los_Angeles,True,,2025-09-11 17:32:00-07:00
1757636220000,1.1185,2.6843,0,0,1,196,72.3,72,62.75,72.61,29.89,29.9841,26,4680,5399,5032800,,2025-09-11,America/Los_Angeles,True,4.35,2025-09-11 17:17:00-07:00
1757635320000,0.8948,2.908,0,0,1,196,71.6,75,63.24,71.98,29.9,29.9942,29,5220,5399,5009400,,2025-09-11,America/Los_Angeles,True,,2025-09-11 17:02:00-07:00
1757634420000,1.3422,2.908,0,0,1,196,71.1,77,63.51,71.53,29.9,29.9943,32,5760,5399,4983300,,2025-09-11,America/Los_Angeles,True,,2025-09-11 16:47:00-07:00
1757633520000,2.2369,3.5791,0,0,1,196,71.1,76,63.14,71.48,29.91,30.0043,68,12240,5359,4954500,,2025-09-11,America/Los_Angeles,True,,2025-09-11 16:32:00-07:00
1757632620000,2.6843,3.8028,0,0,1,196,72.0,73,62.86,72.33,29.91,30.0042,38,6840,5316,4893300,,2025-09-11,America/Los_Angeles,True,4.38,2025-09-11 16:17:00-07:00
1757631720000,2.0132,3.5791,0,0,1,196,72.1,73,62.96,72.44,29.91,30.0042,40,7200,4793,4859100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 16:02:00-07:00
1757630820000,2.4606,3.5791,0,0,1,196,71.6,76,63.62,72.03,29.92,30.0143,43,7740,4689,4823100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 15:47:00-07:00
1757629920000,2.0132,4.2502,0,0,1,196,71.6,77,64.0,72.08,29.92,30.0143,104,18720,4169,4784400,,2025-09-11,America/Los_Angeles,True,,2025-09-11 15:32:00-07:00
1757629020000,2.2369,4.0265,0,0,1,196,71.2,77,63.61,71.64,29.93,30.0244,523,94140,4111,4690800,,2025-09-11,America/Los_Angeles,True,4.63,2025-09-11 15:17:00-07:00
1757628120000,2.2369,4.0265,0,0,1,196,71.1,77,63.51,71.53,29.93,30.0244,380,68400,4050,4220100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 15:02:00-07:00
1757627220000,2.908,4.4739,0,0,1,196,71.6,75,63.24,71.98,29.94,30.0344,87,15660,4050,3878100,,2025-09-11,America/Los_Angeles,True,,2025-09-11 14:47:00-07:00
1757626320000,2.4606,4.4739,0,0,1,195,72.1,74,63.34,72.49,29.95,30.0443,58,10440,4050,3799800,,2025-09-11,America/Los_Angeles,True,,2025-09-11 14:32:00-07:00
1757625420000,2.0132,4.2502,0,0,1,194,72.9,73,63.72,73.32,29.95,30.0442,53,9540,4050,3747600,,2025-09-11,America/Los_Angeles,True,4.38,2025-09-11 14:17:00-07:00
1757624520000,2.0132,4.4739,0,0,1,194,72.9,73,63.72,73.32,29.95,30.0442,61,10980,3904,3699900,,2025-09-11,America/Los_Angeles,True,,2025-09-11 14:02:00-07:00
1757623620000,2.0132,4.0265,0,0,1,194,72.7,73,63.53,73.1,29.96,30.0542,146,26280,3848,3645000,,2025-09-11,America/Los_Angeles,True,,2025-09-11 13:47:00-07:00
1757622720000,2.908,4.2502,0,0,1,194,72.9,73,63.72,73.32,29.96,30.0542,83,14940,2128,3513600,,2025-09-11,America/Los_Angeles,True,,2025-09-11 13:32:00-07:00
1757621820000,3.1317,4.2502,0,0,1,194,73.4,71,63.41,73.78,29.96,30.0541,56,10080,2128,3438900,,2025-09-11,America/Los_Angeles,True,4.42,2025-09-11 13:17:00-07:00
1757620920000,3.1317,4.2502,0,0,1,194,73.2,69,62.41,73.46,29.96,30.0541,98,17640,2031,3388500,,2025-09-11,America/Los_Angeles,True,,2025-09-11 13:02:00-07:00
1757620020000,2.908,4.6976,0,0,1,194,72.7,71,62.74,73.01,29.96,30.0542,653,117540,2128,3300300,,2025-09-11,America/Los_Angeles,True,,2025-09-11 12:47:00-07:00
1757619120000,2.6843,3.8028,0,0,1,194,72.0,71,62.07,72.24,29.96,30.0543,739,133020,2031,2712600,,2025-09-11,America/Los_Angeles,True,,2025-09-11 12:32:00-07:00
1757618220000,2.6843,4.2502,0,0,1,194,71.4,71,61.49,71.58,29.97,30.0645,147,26460,2031,2047500,,2025-09-11,America/Los_Angeles,True,4.43,2025-09-11 12:17:00-07:00
1757617320000,2.4606,3.8028,0,0,1,194,70.7,72,61.22,70.85,29.97,30.0646,97,17460,2031,1915200,,2025-09-11,America/Los_Angeles,True,,2025-09-11 12:02:00-07:00
1757616420000,2.6843,4.0265,0,0,1,185,70.2,74,61.51,70.4,29.97,30.0647,54,9720,1167,1827900,,2025-09-11,America/Los_Angeles,True,,2025-09-11 11:47:00-07:00
1757615520000,2.6843,3.8028,0,0,1,182,69.8,75,61.51,70.01,29.98,30.0748,54,9720,1167,1779300,,2025-09-11,America/Los_Angeles,True,,2025-09-11 11:32:00-07:00
1757614620000,2.908,3.8028,0,0,1,182,70.0,76,62.08,70.27,29.98,30.0748,95,17100,1167,1730700,,2025-09-11,America/Los_Angeles,True,4.39,2025-09-11 11:17:00-07:00
1757613720000,2.6843,3.8028,0,0,1,182,70.2,75,61.89,70.45,29.97,30.0647,88,15840,1167,1645200,,2025-09-11,America/Los_Angeles,True,,2025-09-11 11:02:00-07:00
1757612820000,2.2369,3.3554,0,0,1,182,69.6,73,60.55,69.69,29.97,30.0648,140,25200,1167,1566000,,2025-09-11,America/Los_Angeles,True,,2025-09-11 10:47:00-07:00
1757611920000,2.2369,3.8028,0,0,1,193,68.9,74,60.26,68.97,29.97,30.0649,133,23940,1167,1440000,,2025-09-11,America/Los_Angeles,True,,2025-09-11 10:32:00-07:00
1757611020000,0.0,0.0,0,0,1,323,68.4,76,60.53,68.51,29.97,30.065,300,54000,688,1320300,,2025-09-11,America/Los_Angeles,True,4.64,2025-09-11 10:17:00-07:00
1757610120000,0.0,0.0,0,0,1,323,68.0,77,60.51,68.0,29.97,30.0651,191,34380,225,1050300,,2025-09-11,America/Los_Angeles,True,,2025-09-11 10:02:00-07:00
1757609220000,0.0,0.0,0,0,1,323,67.5,78,60.39,67.5,29.96,30.0552,288,51840,225,878400,,2025-09-11,America/Los_Angeles,True,,2025-09-11 09:47:00-07:00
1757608320000,0.0,0.0,0,0,1,323,66.9,81,60.87,66.9,29.97,30.0653,239,43020,113,619200,,2025-09-11,America/Los_Angeles,True,,2025-09-11 09:32:00-07:00
1757607420000,0.0,0.0,0,0,1,323,66.6,83,61.27,66.6,29.97,30.0653,224,40320,113,404100,,2025-09-11,America/Los_Angeles,True,4.44,2025-09-11 09:17:00-07:00
1757606520000,0.0,0.0,0,0,1,333,65.8,84,60.83,65.8,29.96,30.0555,62,11160,113,202500,,2025-09-11,America/Los_Angeles,True,,2025-09-11 09:02:00-07:00
1757605620000,0.0,0.0,0,0,1,336,65.1,86,60.8,65.1,29.96,30.0556,50,9000,42,146700,,2025-09-11,America/Los_Angeles,True,,2025-09-11 08:47:00-07:00
1757604720000,0.0,0.0,0,0,1,336,63.3,90,60.31,63.3,29.96,30.0559,52,9360,28,101700,,2025-09-11,America/Los_Angeles,True,,2025-09-11 08:32:00-07:00
1757603820000,0.0,0.0,0,0,1,336,61.0,94,59.26,61.0,29.96,30.0563,19,3420,9,54900,,2025-09-11,America/Los_Angeles,True,4.27,2025-09-11 08:17:00-07:00
1757602920000,0.0,0.0,0,0,1,336,59.7,94,57.97,59.7,29.96,30.0566,14,2520,0,37800,,2025-09-11,America/Los_Angeles,True,,2025-09-11 08:02:00-07:00
1757602020000,0.0,0.0,0,0,1,336,59.0,94,57.27,59.0,29.96,30.0567,11,1980,0,25200,,2025-09-11,America/Los_Angeles,True,,2025-09-11 07:47:00-07:00
1757601120000,0.0,0.0,0,0,1,336,58.6,94,56.88,58.6,29.96,30.0568,8,1440,0,15300,,2025-09-11,America/Los_Angeles,True,,2025-09-11 07:32:00-07:00
1757600220000,0.0,0.0,0,0,1,336,58.3,93,56.28,58.3,29.96,30.0568,5,900,0,8100,,2025-09-11,America/Los_Angeles,True,4.27,2025-09-11 07:17:00-07:00
1757599320000,0.0,0.0,0,0,1,336,57.7,92,55.39,57.7,29.96,30.057,4,720,0,3600,,2025-09-11,America/Los_Angeles,True,,2025-09-11 07:02:00-07:00
1757598420000,0.0,0.0,0,0,1,336,57.9,92,55.59,57.9,29.95,30.0469,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 06:47:00-07:00
1757597520000,0.0,0.0,0,0,1,336,58.3,92,55.98,58.3,29.95,30.0468,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 06:32:00-07:00
1757596620000,0.0,0.0,0,0,1,336,58.5,92,56.18,58.5,29.95,30.0468,0,0,0,0,,2025-09-11,America/Los_Angeles,True,4.27,2025-09-11 06:17:00-07:00
1757595720000,0.0,1.3422,0,0,1,336,58.8,91,56.18,58.8,29.95,30.0467,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 06:02:00-07:00
1757594820000,0.2237,1.5659,0,0,1,336,59.0,89,55.76,59.0,29.94,30.0367,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 05:47:00-07:00
1757593920000,0.0,0.0,0,0,1,336,59.5,88,55.94,59.5,29.94,30.0366,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 05:32:00-07:00
1757593020000,0.0,0.0,0,0,1,336,60.3,88,56.73,60.3,29.94,30.0364,0,0,0,0,,2025-09-11,America/Los_Angeles,True,4.27,2025-09-11 05:17:00-07:00
1757592120000,0.0,0.0,0,0,1,336,60.6,88,57.02,60.6,29.94,30.0364,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 05:02:00-07:00
1757591220000,0.0,0.0,0,0,1,336,61.0,87,57.1,61.0,29.94,30.0363,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 04:47:00-07:00
1757590320000,0.4474,3.3554,0,0,1,336,61.0,87,57.1,61.0,29.94,30.0363,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 04:32:00-07:00
1757589420000,0.8948,3.5791,0,0,1,336,59.9,89,56.65,59.9,29.94,30.0365,0,0,0,0,,2025-09-11,America/Los_Angeles,True,4.28,2025-09-11 04:17:00-07:00
1757588520000,0.0,0.0,0,0,1,336,59.9,89,56.65,59.9,29.94,30.0365,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 04:02:00-07:00
1757587620000,0.0,0.0,0,0,1,336,59.9,89,56.65,59.9,29.94,30.0365,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 03:47:00-07:00
1757586720000,0.0,1.3422,0,0,1,336,60.3,88,56.73,60.3,29.94,30.0364,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 03:32:00-07:00
1757585820000,0.0,0.0,0,0,1,336,60.8,87,56.9,60.8,29.94,30.0363,0,0,0,0,,2025-09-11,America/Los_Angeles,True,4.28,2025-09-11 03:17:00-07:00
1757584920000,0.0,0.0,0,0,1,336,61.5,87,57.59,61.5,29.94,30.0362,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 03:02:00-07:00
1757584020000,0.0,1.3422,0,0,1,336,62.1,86,57.86,62.1,29.94,30.0361,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 02:47:00-07:00
1757583120000,0.2237,2.0132,0,0,1,336,62.6,86,58.35,62.6,29.94,30.036,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 02:32:00-07:00
1757582220000,0.0,0.0,0,0,1,336,62.8,85,58.22,62.8,29.94,30.0359,0,0,0,0,,2025-09-11,America/Los_Angeles,True,4.28,2025-09-11 02:17:00-07:00
1757581320000,0.0,0.0,0,0,1,336,62.6,85,58.02,62.6,29.93,30.026,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 02:02:00-07:00
1757580420000,0.0,0.0,0,0,1,336,62.4,86,58.15,62.4,29.93,30.026,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 01:47:00-07:00
1757579520000,0.0,0.0,0,0,1,336,62.8,87,58.87,62.8,29.93,30.0259,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 01:32:00-07:00
1757578620000,0.0,0.0,0,0,1,336,63.3,85,58.71,63.3,29.93,30.0258,0,0,0,0,,2025-09-11,America/Los_Angeles,True,4.28,2025-09-11 01:17:00-07:00
1757577720000,0.0,0.0,0,0,1,336,64.2,84,59.26,64.2,29.93,30.0257,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 01:02:00-07:00
1757576820000,0.0,0.0,0,0,1,336,64.8,81,58.83,64.8,29.93,30.0255,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 00:47:00-07:00
1757575920000,1.3422,4.2502,0,0,1,336,63.7,84,58.77,63.7,29.93,30.0257,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 00:32:00-07:00
1757575020000,0.2237,4.4739,0,0,1,245,62.6,88,58.99,62.6,29.93,30.026,0,0,0,0,,2025-09-11,America/Los_Angeles,True,4.28,2025-09-11 00:17:00-07:00
1757574120000,0.0,1.1185,0,0,1,238,62.6,86,58.35,62.6,29.93,30.026,0,0,0,0,,2025-09-11,America/Los_Angeles,True,,2025-09-11 00:02:00-07:00
