dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,local_time
1778100660000,5.3686,8.7241,0,0,1,227,64.2,67,53.01,30.03,30.1029,854,768600,16338,15472800,64.2,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 13:51:00-07:00
1778099760000,6.2634,9.6188,0,0,1,240,63.9,68,53.13,30.04,30.1129,864,777600,15474,14704200,63.9,2026-04-25T23:51:00.000Z,2026-05-06,4.38,2026-05-06 13:36:00-07:00
1778098860000,7.1582,10.0662,0,0,1,243,64.2,68,53.41,30.04,30.1129,873,785700,14601,13926600,64.2,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 13:21:00-07:00
1778097960000,6.0397,9.1714,0,0,1,237,64.4,67,53.2,30.04,30.1129,876,788400,13725,13140900,64.4,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 13:06:00-07:00
1778097060000,5.5923,7.8293,0,0,1,207,63.9,68,53.13,30.04,30.1129,878,790200,12847,12352500,63.9,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 12:51:00-07:00
1778096160000,5.5923,8.7241,0,0,1,191,63.9,68,53.13,30.04,30.1129,874,786600,11973,11562300,63.9,2026-04-25T23:51:00.000Z,2026-05-06,4.38,2026-05-06 12:36:00-07:00
1778095260000,4.9213,8.053,0,0,1,200,64.6,67,53.39,30.05,30.1229,868,781200,11105,10775700,64.6,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 12:21:00-07:00
1778094360000,5.3686,8.053,0,0,1,210,63.5,69,53.14,30.05,30.123,857,771300,10248,9994500,63.5,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 12:06:00-07:00
1778093460000,5.145,7.6056,0,0,1,210,63.3,69,52.95,30.05,30.123,843,758700,9405,9223200,63.3,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 11:51:00-07:00
1778092560000,4.4739,7.1582,0,0,1,213,63.9,68,53.13,30.06,30.133,825,742500,8580,8464500,63.9,2026-04-25T23:51:00.000Z,2026-05-06,4.43,2026-05-06 11:36:00-07:00
1778091660000,4.6976,7.6056,0,0,1,169,63.3,69,52.95,30.06,30.1331,803,722700,7777,7722000,63.3,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 11:21:00-07:00
1778090760000,5.5923,8.7241,0,0,1,163,63.3,69,52.95,30.06,30.1331,779,701100,6998,6999300,63.3,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 11:06:00-07:00
1778089860000,6.4871,9.8425,0,0,1,160,62.4,70,52.48,30.06,30.1332,751,675900,6247,6298200,62.4,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 10:51:00-07:00
1778088960000,6.4871,10.5136,0,0,1,150,63.1,69,52.76,30.06,30.1331,721,648900,5526,5622300,63.1,2026-04-25T23:51:00.000Z,2026-05-06,4.47,2026-05-06 10:36:00-07:00
1778088060000,5.5923,8.7241,0,0,1,155,62.8,71,53.25,30.06,30.1331,687,618300,4839,4973400,62.8,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 10:21:00-07:00
1778087160000,5.816,8.5004,0,0,1,161,62.8,70,52.87,30.06,30.1331,651,585900,4188,4355100,62.8,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 10:06:00-07:00
1778086260000,6.0397,9.6188,0,0,1,161,63.1,66,51.55,30.06,30.1331,611,549900,3577,3769200,63.1,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 09:51:00-07:00
1778085360000,5.816,8.9477,0,0,1,157,63.3,65,51.33,30.06,30.1331,569,512100,3008,3219300,63.3,2026-04-25T23:51:00.000Z,2026-05-06,4.4,2026-05-06 09:36:00-07:00
1778084460000,5.145,7.8293,0,0,1,155,63.0,66,51.46,30.06,30.1331,525,472500,2483,2707200,63.0,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 09:21:00-07:00
1778083560000,5.5923,8.2767,0,0,1,159,62.4,67,51.29,30.06,30.1332,480,432000,2003,2234700,62.4,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 09:06:00-07:00
1778082660000,4.9213,7.1582,0,0,1,164,62.6,67,51.48,30.06,30.1332,433,389700,1570,1802700,62.6,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 08:51:00-07:00
1778081760000,3.3554,6.4871,0,0,1,149,62.4,68,51.7,30.06,30.1332,384,345600,1186,1413000,62.4,2026-04-25T23:51:00.000Z,2026-05-06,4.22,2026-05-06 08:36:00-07:00
1778080860000,2.6843,6.0397,0,0,1,155,61.9,70,52.0,30.06,30.1333,336,302400,850,1067400,61.9,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 08:21:00-07:00
1778079960000,0.0,1.5659,0,0,1,247,60.6,73,51.9,30.06,30.1334,286,257400,564,765000,60.6,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 08:06:00-07:00
1778079060000,0.0,0.0,0,0,1,246,58.3,78,51.47,30.06,30.1338,237,213300,327,507600,58.3,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 07:51:00-07:00
1778078160000,0.0,1.1185,0,0,1,246,55.6,83,50.52,30.06,30.1342,163,146700,164,294300,55.6,2026-04-25T23:51:00.000Z,2026-05-06,4.2,2026-05-06 07:36:00-07:00
1778077260000,0.0,0.0,0,0,1,246,53.1,86,49.02,30.05,30.1245,67,60300,97,147600,53.1,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 07:21:00-07:00
1778076360000,0.0,0.0,0,0,1,246,51.3,88,47.87,30.05,30.1248,55,49500,42,87300,51.3,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 07:06:00-07:00
1778075460000,0.0,0.0,0,0,1,246,50.4,88,46.98,30.04,30.1149,21,18900,21,37800,50.4,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 06:51:00-07:00
1778074560000,0.0,0.0,0,0,1,246,50.0,88,46.59,30.04,30.1149,14,12600,7,18900,50.0,2026-04-25T23:51:00.000Z,2026-05-06,4.21,2026-05-06 06:36:00-07:00
1778073660000,0.0,0.0,0,0,1,246,49.8,87,46.09,30.03,30.1049,6,5400,1,6300,49.8,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 06:21:00-07:00
1778072760000,0.0,0.0,0,0,1,73,50.4,87,46.68,30.03,30.1048,1,900,0,900,50.4,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 06:06:00-07:00
1778071860000,0.0,0.0,0,0,1,71,50.5,87,46.78,30.02,30.0948,0,0,0,0,50.5,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 05:51:00-07:00
1778070960000,0.0,0.0,0,0,1,71,50.4,86,46.37,30.03,30.1048,0,0,0,0,50.4,2026-04-25T23:51:00.000Z,2026-05-06,4.22,2026-05-06 05:36:00-07:00
1778070060000,0.0,0.0,0,0,1,71,50.5,86,46.47,30.02,30.0948,0,0,0,0,50.5,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 05:21:00-07:00
1778069160000,0.0,0.0,0,0,1,71,51.1,86,47.06,30.03,30.1047,0,0,0,0,51.1,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 05:06:00-07:00
1778068260000,0.0,0.0,0,0,1,71,50.9,86,46.86,30.03,30.1048,0,0,0,0,50.9,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 04:51:00-07:00
1778067360000,0.0,0.0,0,0,1,71,51.1,85,46.75,30.03,30.1047,0,0,0,0,51.1,2026-04-25T23:51:00.000Z,2026-05-06,4.23,2026-05-06 04:36:00-07:00
1778066460000,0.0,1.3422,0,0,1,71,51.4,85,47.04,30.02,30.0947,0,0,0,0,51.4,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 04:21:00-07:00
1778065560000,0.0,0.0,0,0,1,71,52.0,85,47.63,30.02,30.0946,0,0,0,0,52.0,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 04:06:00-07:00
1778064660000,0.0,0.0,0,0,1,71,52.5,85,48.12,30.02,30.0945,0,0,0,0,52.5,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 03:51:00-07:00
1778063760000,0.0,0.0,0,0,1,71,52.3,84,47.61,30.02,30.0945,0,0,0,0,52.3,2026-04-25T23:51:00.000Z,2026-05-06,4.23,2026-05-06 03:36:00-07:00
1778062860000,0.2237,2.6843,0,0,1,71,52.5,84,47.81,30.01,30.0845,0,0,0,0,52.5,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 03:21:00-07:00
1778061960000,0.2237,2.0132,0,0,1,71,53.2,83,48.17,30.02,30.0944,0,0,0,0,53.2,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 03:06:00-07:00
1778061060000,0.0,0.0,0,0,1,71,53.2,82,47.85,30.02,30.0944,0,0,0,0,53.2,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 02:51:00-07:00
1778060160000,0.2237,2.0132,0,0,1,71,53.2,81,47.52,30.01,30.0844,0,0,0,0,53.2,2026-04-25T23:51:00.000Z,2026-05-06,4.25,2026-05-06 02:36:00-07:00
1778059260000,0.4474,2.4606,0,0,1,71,53.8,80,47.78,30.02,30.0943,0,0,0,0,53.8,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 02:21:00-07:00
1778058360000,0.4474,3.1317,0,0,1,71,54.7,80,48.65,30.02,30.0942,0,0,0,0,54.7,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 02:06:00-07:00
1778057460000,0.8948,4.6976,0,0,1,65,55.6,79,49.19,30.03,30.1041,0,0,0,0,55.6,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 01:51:00-07:00
1778056560000,0.2237,2.6843,0,0,1,359,55.4,77,48.31,30.03,30.1041,0,0,0,0,55.4,2026-04-25T23:51:00.000Z,2026-05-06,4.26,2026-05-06 01:36:00-07:00
1778055660000,0.8948,2.4606,0,0,1,358,55.2,75,47.42,30.03,30.1041,0,0,0,0,55.2,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 01:21:00-07:00
1778054760000,0.6711,2.4606,0,0,1,39,55.6,74,47.44,30.02,30.0941,0,0,0,0,55.6,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 01:06:00-07:00
1778053860000,0.0,1.3422,0,0,1,114,56.1,72,47.2,30.02,30.094,0,0,0,0,56.1,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 00:51:00-07:00
1778052960000,0.2237,4.0265,0,0,1,105,56.5,72,47.58,30.02,30.0939,0,0,0,0,56.5,2026-04-25T23:51:00.000Z,2026-05-06,4.27,2026-05-06 00:36:00-07:00
1778052060000,0.6711,5.5923,0,0,1,8,57.0,71,47.69,30.01,30.0838,0,0,0,0,57.0,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 00:21:00-07:00
1778051160000,1.5659,7.6056,0,0,1,52,57.2,72,48.25,30.01,30.0838,0,0,0,0,57.2,2026-04-25T23:51:00.000Z,2026-05-06,,2026-05-06 00:06:00-07:00
