dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1785999060000,0.6711,3.3554,0,0,1,75,64.9,86,60.61,29.89,29.9624,0,0,23168,20851200,64.9,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 23:51:00-07:00
1785998160000,0.8948,3.3554,0,0,1,75,64.9,85,60.28,29.89,29.9624,0,0,23168,20851200,64.9,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 23:36:00-07:00
1785997260000,0.8948,2.908,0,0,1,75,64.8,85,60.18,29.89,29.9624,0,0,23168,20851200,64.8,2026-06-06T17:21:00.000Z,2026-08-05,4.27,,,2026-08-05 23:21:00-07:00
1785996360000,0.2237,3.1317,0,0,1,250,63.7,85,59.1,29.89,29.9626,0,0,23168,20851200,63.7,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 23:06:00-07:00
1785995460000,0.0,0.0,0,0,1,252,63.7,85,59.1,29.89,29.9626,0,0,23168,20851200,63.7,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 22:51:00-07:00
1785994560000,0.0,0.0,0,0,1,252,63.9,85,59.3,29.89,29.9626,0,0,23168,20851200,63.9,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 22:36:00-07:00
1785993660000,0.0,1.3422,0,0,1,252,64.2,85,59.59,29.89,29.9625,0,0,23168,20851200,64.2,2026-06-06T17:21:00.000Z,2026-08-05,4.28,,,2026-08-05 22:21:00-07:00
1785992760000,0.0,0.0,0,0,1,252,64.6,85,59.98,29.89,29.9625,0,0,23168,20851200,64.6,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 22:06:00-07:00
1785991860000,0.0,0.0,0,0,1,252,64.4,84,59.46,29.89,29.9625,0,0,23168,20851200,64.4,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 21:51:00-07:00
1785990960000,0.0,0.0,0,0,1,252,64.8,84,59.85,29.88,29.9524,0,0,23168,20851200,64.8,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 21:36:00-07:00
1785990060000,0.0,0.0,0,0,1,252,65.1,84,60.14,29.87,29.9424,0,0,23168,20851200,65.1,2026-06-06T17:21:00.000Z,2026-08-05,4.28,,,2026-08-05 21:21:00-07:00
1785989160000,0.0,0.0,0,0,1,252,65.7,83,60.39,29.87,29.9423,0,0,23168,20851200,65.7,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 21:06:00-07:00
1785988260000,0.4474,2.0132,0,0,1,252,65.7,83,60.39,29.87,29.9423,0,0,23168,20851200,65.7,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 20:51:00-07:00
1785987360000,1.3422,4.9213,0,0,1,252,65.8,82,60.15,29.87,29.9423,0,0,23168,20851200,65.8,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 20:36:00-07:00
1785986460000,3.8028,7.3819,0,0,1,270,66.0,82,60.34,29.87,29.9422,0,0,23168,20851200,66.0,2026-06-06T17:21:00.000Z,2026-08-05,4.27,,,2026-08-05 20:21:00-07:00
1785985560000,4.4739,9.6188,0,0,1,278,66.2,81,60.19,29.86,29.9322,1,900,23167,20851200,66.2,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 20:06:00-07:00
1785984660000,5.5923,10.5136,0,0,1,274,66.4,80,60.04,29.86,29.9322,9,8100,23158,20850300,66.4,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 19:51:00-07:00
1785983760000,5.816,11.6321,0,0,1,280,66.9,79,60.17,29.87,29.9421,27,24300,23131,20842200,66.9,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 19:36:00-07:00
1785982860000,7.1582,12.7505,0,0,1,277,67.5,78,60.39,29.86,29.932,57,51300,23074,20817900,67.5,2026-06-06T17:21:00.000Z,2026-08-05,4.3,,,2026-08-05 19:21:00-07:00
1785981960000,7.3819,14.5401,0,0,1,276,68.0,77,60.51,29.86,29.9319,88,79200,22986,20766600,68.0,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 19:06:00-07:00
1785981060000,7.8293,15.8822,0,0,1,271,68.5,76,60.63,29.87,29.9419,123,110700,22863,20687400,68.62,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 18:51:00-07:00
1785980160000,8.053,15.2112,0,0,1,273,69.3,75,61.03,29.87,29.9418,161,144900,22702,20576700,69.46,2026-06-06T17:21:00.000Z,2026-08-05,,,,2026-08-05 18:36:00-07:00
1785979260000,7.1582,13.6453,0,0,1,268,69.8,75,61.51,29.88,29.9517,204,183600,22498,20431800,70.01,2026-06-06T17:21:00.000Z,2026-08-05,4.31,,,2026-08-05 18:21:00-07:00
