dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1755759000000,0.6711,3.1317,0,0,1,32,64.8,88,61.16,64.8,29.84,29.9123,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 23:50:00-07:00
1755758100000,0.0,0.0,0,0,1,32,65.3,88,61.65,65.3,29.83,29.9022,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 23:35:00-07:00
1755757200000,0.2237,1.5659,0,0,1,32,65.8,87,61.82,65.8,29.84,29.9122,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,4.29,,,2025-08-20 23:20:00-07:00
1755756300000,0.6711,3.1317,0,0,1,32,66.6,87,62.6,66.6,29.84,29.9121,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 23:05:00-07:00
1755755400000,0.4474,2.6843,0,0,1,32,66.7,86,62.37,66.7,29.84,29.9121,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 22:50:00-07:00
1755754500000,0.6711,4.6976,0,0,1,32,66.9,86,62.57,66.9,29.84,29.912,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 22:35:00-07:00
1755753600000,1.1185,3.5791,0,0,1,32,67.1,85,62.43,67.1,29.84,29.912,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,4.3,,,2025-08-20 22:20:00-07:00
1755752700000,0.8948,4.4739,0,0,1,72,67.3,85,62.63,67.3,29.84,29.912,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 22:05:00-07:00
1755751800000,0.6711,2.908,0,0,1,95,67.3,84,62.29,67.3,29.84,29.912,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 21:50:00-07:00
1755750900000,1.1185,5.816,0,0,1,91,67.6,84,62.59,67.6,29.84,29.9119,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 21:35:00-07:00
1755750000000,1.5659,4.4739,0,0,1,86,67.8,83,62.44,67.8,29.83,29.9019,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,4.3,,,2025-08-20 21:20:00-07:00
1755749100000,1.1185,4.6976,0,0,1,86,68.2,82,62.49,68.57,29.83,29.9018,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 21:05:00-07:00
1755748200000,1.3422,4.4739,0,0,1,102,68.4,81,62.33,68.75,29.83,29.9018,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 20:50:00-07:00
1755747300000,1.1185,4.0265,0,0,1,107,68.9,81,62.82,69.3,29.83,29.9017,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 20:35:00-07:00
1755746400000,1.1185,5.145,0,0,1,107,69.4,80,62.95,69.8,29.83,29.9017,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,4.31,,,2025-08-20 20:20:00-07:00
1755745500000,1.3422,4.2502,0,0,1,107,69.8,79,62.98,70.19,29.82,29.8916,0,0,26757,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 20:05:00-07:00
1755744600000,1.7895,4.4739,0,0,1,107,70.2,78,63.01,70.59,29.82,29.8915,1,900,26756,24081300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 19:50:00-07:00
1755743700000,3.3554,5.5923,0,0,1,107,71.6,77,64.0,72.08,29.82,29.8914,12,10800,26744,24080400,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 19:35:00-07:00
1755742800000,2.908,5.816,0,0,1,107,74.1,73,64.88,74.64,29.81,29.881,39,35100,26705,24069600,2025-08-16T03:20:00.000Z,2025-08-20,4.32,,,2025-08-20 19:20:00-07:00
1755741900000,1.7895,5.816,0,0,1,166,76.8,66,64.56,77.28,29.81,29.8806,67,60300,26638,24034500,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 19:05:00-07:00
1755741000000,0.6711,3.1317,0,0,1,167,77.7,62,63.62,78.08,29.81,29.8805,103,92700,26535,23974200,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 18:50:00-07:00
1755740100000,2.6843,6.0397,0,0,1,167,76.6,64,63.49,76.97,29.81,29.8807,142,127800,26393,23881500,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 18:35:00-07:00
1755739200000,3.8028,7.6056,0,0,1,167,75.6,69,64.7,76.1,29.81,29.8808,185,166500,26208,23753700,2025-08-16T03:20:00.000Z,2025-08-20,4.36,,,2025-08-20 18:20:00-07:00
1755738300000,2.908,6.4871,0,0,1,202,75.9,67,64.14,76.34,29.81,29.8808,231,207900,25977,23587200,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 18:05:00-07:00
1755737400000,2.4606,6.0397,0,0,1,208,74.5,71,64.46,74.99,29.82,29.891,278,250200,25699,23379300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 17:50:00-07:00
1755736500000,2.6843,5.3686,0,0,1,208,74.1,73,64.88,74.64,29.82,29.891,326,293400,25373,23129100,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 17:35:00-07:00
1755735600000,2.4606,4.6976,0,0,1,208,73.8,74,64.98,74.36,29.82,29.8911,376,338400,24997,22835700,2025-08-16T03:20:00.000Z,2025-08-20,4.36,,,2025-08-20 17:20:00-07:00
1755734700000,3.3554,6.2634,0,0,1,208,73.6,74,64.79,74.14,29.83,29.9011,422,379800,24575,22497300,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 17:05:00-07:00
1755733800000,3.8028,6.7108,0,0,1,200,73.9,74,65.08,74.47,29.83,29.9011,469,422100,24106,22117500,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 16:50:00-07:00
1755732900000,4.4739,7.6056,0,0,1,181,74.3,74,65.46,74.91,29.83,29.901,514,462600,23592,21695400,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 16:35:00-07:00
1755732000000,5.145,7.8293,0,0,1,176,74.8,74,65.94,75.46,29.83,29.9009,557,501300,23035,21232800,2025-08-16T03:20:00.000Z,2025-08-20,4.38,,,2025-08-20 16:20:00-07:00
1755731100000,4.4739,7.3819,0,0,1,215,76.3,67,64.52,76.78,29.83,29.9008,600,540000,22435,20731500,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 16:05:00-07:00
1755730200000,4.9213,8.5004,0,0,1,210,77.9,56,60.92,78.02,29.85,29.9206,640,576000,21795,20191500,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 15:50:00-07:00
1755729300000,4.6976,7.6056,0,0,1,228,79.0,55,61.43,79.18,29.85,29.9204,677,609300,21118,19615500,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 15:35:00-07:00
1755728400000,4.9213,8.7241,0,0,1,233,79.0,58,62.94,79.33,29.86,29.9305,712,640800,20406,19006200,2025-08-16T03:20:00.000Z,2025-08-20,4.37,,,2025-08-20 15:20:00-07:00
1755727500000,5.3686,9.1714,0,0,1,241,77.9,62,63.81,78.3,29.87,29.9406,744,669600,19662,18365400,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 15:05:00-07:00
1755726600000,6.7108,10.2899,0,0,1,242,76.8,65,64.12,77.24,29.88,29.9508,772,694800,18890,17695800,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 14:50:00-07:00
1755725700000,6.4871,10.2899,0,0,1,241,76.5,67,64.71,77.0,29.88,29.9508,797,717300,18093,17001000,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 14:35:00-07:00
1755724800000,6.2634,10.5136,0,0,1,234,75.6,70,65.11,76.15,29.89,29.961,818,736200,17275,16283700,2025-08-16T03:20:00.000Z,2025-08-20,4.38,,,2025-08-20 14:20:00-07:00
1755723900000,6.4871,10.0662,0,0,1,236,75.9,70,65.4,76.48,29.9,29.971,833,749700,16442,15547500,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 14:05:00-07:00
1755723000000,6.9345,10.7373,0,0,1,234,75.6,72,65.92,76.24,29.9,29.971,848,763200,15594,14797800,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 13:50:00-07:00
1755722100000,6.9345,11.1847,0,0,1,240,75.9,72,66.21,76.57,29.9,29.971,859,773100,14735,14034600,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 13:35:00-07:00
1755721200000,6.7108,10.5136,0,0,1,240,75.7,72,66.02,76.35,29.91,29.981,869,782100,13866,13261500,2025-08-16T03:20:00.000Z,2025-08-20,4.38,,,2025-08-20 13:20:00-07:00
1755720300000,8.053,11.8558,0,0,1,235,75.6,73,66.32,76.29,29.91,29.981,866,779400,13000,12479400,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 13:05:00-07:00
1755719400000,7.1582,10.7373,0,0,1,237,75.2,74,66.33,75.9,29.92,29.9911,871,783900,12129,11700000,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 12:50:00-07:00
1755718500000,5.816,10.7373,0,0,1,240,75.4,73,66.13,76.07,29.92,29.9911,868,781200,11261,10916100,2025-08-16T03:20:00.000Z,2025-08-20,,,,2025-08-20 12:35:00-07:00
1755717600000,5.816,10.0662,0,0,1,228,75.0,74,66.14,75.68,29.92,29.9911,860,774000,8723,8624700,2025-08-16T03:20:00.000Z,2025-08-20,4.39,,,2025-08-20 12:20:00-07:00
1755716700000,4.9213,8.5004,0,0,1,204,74.7,74,65.85,75.35,29.93,30.0012,847,762300,9583,9360900,,2025-08-20,,America/Los_Angeles,True,2025-08-20 12:05:00-07:00
1755715800000,4.2502,7.3819,0,0,1,184,74.8,74,65.94,75.46,29.93,30.0012,831,747900,9583,8598600,,2025-08-20,,America/Los_Angeles,True,2025-08-20 11:50:00-07:00
