dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,local_time
1742181540000,0.0,1.5659,0,0,1,279,52.7,87,30.11,30.1847,0,0,18642,16777800,52.7,48.94,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 20:19:00-07:00
1742180640000,0.0,0.0,0,0,1,279,52.9,88,30.11,30.1847,0,0,18642,16777800,52.9,49.44,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 20:04:00-07:00
1742179740000,2.0132,4.4739,0,0,1,279,53.2,89,30.11,30.1846,0,0,18642,16777800,53.2,50.04,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 19:49:00-07:00
1742178840000,2.908,6.7108,0,0,1,279,53.4,88,30.11,30.1846,0,0,18642,16777800,53.4,49.94,2025-03-14T20:04:00.000Z,2025-03-16,4.31,2025-03-16 19:34:00-07:00
1742177940000,3.3554,6.9345,0,0,1,280,53.6,87,30.11,30.1846,0,0,18642,16777800,53.6,49.82,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 19:19:00-07:00
1742177040000,4.6976,8.7241,0,0,1,279,53.8,86,30.11,30.1845,3,2700,18639,16777800,53.8,49.71,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 19:04:00-07:00
1742176140000,6.2634,10.2899,0,0,1,281,54.1,84,30.11,30.1845,15,13500,18624,16775100,54.1,49.37,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 18:49:00-07:00
1742175240000,6.0397,10.0662,0,0,1,281,54.5,82,30.11,30.1844,31,27900,18593,16761600,54.5,49.12,2025-03-14T20:04:00.000Z,2025-03-16,4.33,2025-03-16 18:34:00-07:00
1742174340000,3.5791,7.6056,0,0,1,275,54.7,82,30.11,30.1844,60,54000,18533,16733700,54.7,49.31,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 18:19:00-07:00
1742173440000,5.816,10.2899,0,0,1,275,55.2,82,30.11,30.1843,86,77400,18447,16679700,55.2,49.8,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 18:04:00-07:00
1742172540000,6.7108,10.5136,0,0,1,273,55.4,82,30.11,30.1843,125,112500,18322,16602300,55.4,50.0,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 17:49:00-07:00
1742171640000,6.0397,9.6188,0,0,1,253,55.8,81,30.11,30.1843,150,135000,18172,16489800,55.8,50.06,2025-03-14T20:04:00.000Z,2025-03-16,4.38,2025-03-16 17:34:00-07:00
1742170740000,5.3686,7.3819,0,0,1,250,56.3,81,30.1,30.1742,196,176400,17976,16354800,56.3,50.54,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 17:19:00-07:00
1742169840000,6.0397,8.7241,0,0,1,243,56.5,81,30.11,30.1842,326,293400,17650,16178400,56.5,50.74,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 17:04:00-07:00
1742168940000,5.3686,7.6056,0,0,1,248,56.8,80,30.11,30.1841,315,283500,17335,15885000,56.8,50.7,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 16:49:00-07:00
1742168040000,5.5923,7.8293,0,0,1,248,57.6,79,30.11,30.184,401,360900,16934,15601500,57.6,51.13,2025-03-14T20:04:00.000Z,2025-03-16,4.38,2025-03-16 16:34:00-07:00
1742167140000,5.816,9.8425,0,0,1,265,57.6,79,30.11,30.184,432,388800,16502,15240600,57.6,51.13,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 16:19:00-07:00
1742166240000,6.2634,8.7241,0,0,1,244,57.4,79,30.11,30.184,428,385200,16074,14851800,57.4,50.94,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 16:04:00-07:00
1742165340000,6.2634,10.2899,0,0,1,253,57.9,78,30.12,30.194,482,433800,15592,14466600,57.9,51.08,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 15:49:00-07:00
1742164440000,7.1582,10.0662,0,0,1,244,57.6,78,30.12,30.194,455,409500,15137,14032800,57.6,50.79,2025-03-14T20:04:00.000Z,2025-03-16,4.39,2025-03-16 15:34:00-07:00
1742163540000,6.0397,8.5004,0,0,1,244,57.7,78,30.11,30.184,513,461700,14624,13623300,57.7,50.89,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 15:19:00-07:00
1742162640000,5.816,9.1714,0,0,1,244,57.9,77,30.11,30.184,622,559800,14002,13161600,57.9,50.73,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 15:04:00-07:00
1742161740000,6.9345,9.6188,0,0,1,246,57.4,78,30.12,30.1941,509,458100,13493,12601800,57.4,50.6,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 14:49:00-07:00
1742160840000,6.4871,8.9477,0,0,1,247,58.5,77,30.13,30.2039,606,545400,12887,12143700,58.5,51.31,2025-03-14T20:04:00.000Z,2025-03-16,4.4,2025-03-16 14:34:00-07:00
1742159940000,6.0397,9.1714,0,0,1,242,58.5,76,30.13,30.2039,623,560700,12264,11598300,58.5,50.96,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 14:19:00-07:00
1742159040000,5.3686,8.2767,0,0,1,219,58.1,76,30.13,30.204,710,639000,11554,11037600,58.1,50.57,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 14:04:00-07:00
1742158140000,4.9213,7.1582,0,0,1,216,58.3,75,30.14,30.214,700,630000,10854,10398600,58.3,50.41,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 13:49:00-07:00
1742157240000,4.4739,7.8293,0,0,1,206,58.1,76,30.14,30.214,765,688500,10089,9768600,58.1,50.57,2025-03-14T20:04:00.000Z,2025-03-16,4.41,2025-03-16 13:34:00-07:00
1742156340000,4.9213,8.2767,0,0,1,224,58.5,75,30.14,30.2139,709,638100,9380,9080100,58.5,50.6,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 13:19:00-07:00
1742155440000,5.5923,8.2767,0,0,1,214,57.7,75,30.14,30.2141,805,724500,8575,8442000,57.7,49.83,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 13:04:00-07:00
1742154540000,4.6976,6.9345,0,0,1,209,57.6,75,30.15,30.2241,798,718200,7777,7717500,57.6,49.73,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 12:49:00-07:00
1742153640000,4.6976,7.1582,0,0,1,223,57.7,75,30.16,30.2341,713,641700,7064,6999300,57.7,49.83,2025-03-14T20:04:00.000Z,2025-03-16,4.42,2025-03-16 12:34:00-07:00
1742152740000,4.4739,7.8293,0,0,1,230,57.9,76,30.16,30.2341,699,629100,6365,6357600,57.9,50.38,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 12:19:00-07:00
1742151840000,3.8028,6.0397,0,0,1,199,56.5,78,30.16,30.2343,590,531000,5775,5728500,56.5,49.72,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 12:04:00-07:00
1742150940000,4.0265,6.7108,0,0,1,202,56.5,78,30.16,30.2343,471,423900,5304,5197500,56.5,49.72,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 11:49:00-07:00
1742150040000,3.5791,5.816,0,0,1,169,56.7,78,30.16,30.2343,444,399600,4860,4773600,56.7,49.92,2025-03-14T20:04:00.000Z,2025-03-16,4.5,2025-03-16 11:34:00-07:00
1742149140000,4.0265,6.0397,0,0,1,172,56.5,77,30.16,30.2343,518,466200,4342,4374000,56.5,49.38,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 11:19:00-07:00
1742148240000,4.2502,6.2634,0,0,1,170,56.8,76,30.16,30.2342,513,461700,3829,3907800,56.8,49.32,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 11:04:00-07:00
1742147340000,4.2502,6.7108,0,0,1,163,56.7,76,30.16,30.2343,512,460800,3317,3446100,56.7,49.22,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 10:49:00-07:00
1742146440000,5.145,7.3819,0,0,1,171,57.0,75,30.16,30.2342,567,510300,2750,2985300,57.0,49.15,2025-03-14T20:04:00.000Z,2025-03-16,4.64,2025-03-16 10:34:00-07:00
1742145540000,5.3686,8.2767,0,0,1,157,57.6,75,30.15,30.2241,534,480600,2216,2475000,57.6,49.73,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 10:19:00-07:00
1742144640000,3.8028,9.6188,0,0,1,136,57.4,75,30.15,30.2241,473,425700,1743,1994400,57.4,49.54,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 10:04:00-07:00
1742143740000,2.6843,6.9345,0,0,1,117,56.3,77,30.15,30.2243,353,317700,1390,1568700,56.3,49.18,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 09:49:00-07:00
1742142840000,2.6843,9.3951,0,0,1,105,55.9,78,30.15,30.2243,349,314100,1041,1251000,55.9,49.14,2025-03-14T20:04:00.000Z,2025-03-16,4.47,2025-03-16 09:34:00-07:00
1742141940000,0.4474,3.3554,0,0,1,31,55.0,79,30.15,30.2245,260,234000,781,936900,55.0,48.61,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 09:19:00-07:00
1742141040000,0.0,1.5659,0,0,1,358,53.6,81,30.14,30.2147,198,178200,583,702900,53.6,47.91,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 09:04:00-07:00
1742140140000,0.0,4.6976,0,0,1,15,51.6,84,30.14,30.2149,159,143100,424,524700,51.6,46.92,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 08:49:00-07:00
1742139240000,0.0,2.6843,0,0,1,17,50.5,85,30.13,30.2051,119,107100,305,381600,50.5,46.16,2025-03-14T20:04:00.000Z,2025-03-16,4.23,2025-03-16 08:34:00-07:00
1742138340000,0.2237,2.0132,0,0,1,17,49.5,86,30.13,30.2052,116,104400,189,274500,49.5,45.49,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 08:19:00-07:00
1742137440000,0.0,2.0132,0,0,1,17,48.2,88,30.12,30.1954,104,93600,85,170100,48.2,44.81,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 08:04:00-07:00
1742136540000,0.0,1.3422,0,0,1,17,46.9,90,30.11,30.1856,59,53100,26,76500,46.9,44.12,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 07:49:00-07:00
1742135640000,0.0,1.3422,0,0,1,17,46.0,91,30.11,30.1857,20,18000,6,23400,46.0,43.52,2025-03-14T20:04:00.000Z,2025-03-16,4.23,2025-03-16 07:34:00-07:00
1742134740000,0.0,1.3422,0,0,1,17,45.7,91,30.1,30.1757,5,4500,1,5400,45.7,43.23,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 07:19:00-07:00
1742133840000,0.0,0.0,0,0,1,17,45.5,92,30.1,30.1757,1,900,0,900,45.5,43.31,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 07:04:00-07:00
1742132940000,0.0,1.1185,0,0,1,17,45.1,92,30.1,30.1758,0,0,0,0,45.1,42.92,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 06:49:00-07:00
1742132040000,0.0,1.1185,0,0,1,17,44.8,92,30.09,30.1658,0,0,0,0,44.8,42.62,2025-03-14T20:04:00.000Z,2025-03-16,4.24,2025-03-16 06:34:00-07:00
1742131140000,0.0,0.8948,0,0,1,17,44.2,91,30.09,30.1659,0,0,0,0,44.2,41.74,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 06:19:00-07:00
1742130240000,0.0,1.5659,0,0,1,17,44.6,90,30.09,30.1659,0,0,0,0,44.6,41.85,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 06:04:00-07:00
1742129340000,0.6711,2.2369,0,0,1,17,44.8,90,30.08,30.1558,0,0,0,0,44.8,42.05,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 05:49:00-07:00
1742128440000,0.4474,2.0132,0,0,1,17,44.8,91,30.08,30.1558,0,0,0,0,44.8,42.34,2025-03-14T20:04:00.000Z,2025-03-16,4.24,2025-03-16 05:34:00-07:00
1742127540000,0.6711,2.0132,0,0,1,17,44.4,93,30.08,30.1559,0,0,0,0,44.4,42.5,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 05:19:00-07:00
1742126640000,0.4474,2.0132,0,0,1,17,44.2,94,30.07,30.1459,0,0,0,0,44.2,42.58,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 05:04:00-07:00
1742125740000,0.6711,2.0132,0,0,1,17,43.9,94,30.08,30.1559,0,0,0,0,43.9,42.29,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 04:49:00-07:00
1742124840000,0.0,1.1185,0,0,1,17,43.2,94,30.08,30.156,0,0,0,0,43.2,41.59,2025-03-14T20:04:00.000Z,2025-03-16,4.25,2025-03-16 04:34:00-07:00
1742123940000,0.6711,2.2369,0,0,1,17,43.3,93,30.08,30.156,0,0,0,0,43.3,41.41,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 04:19:00-07:00
1742123040000,1.5659,3.5791,0,0,1,17,43.7,93,30.09,30.166,0,0,0,0,43.7,41.81,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 04:04:00-07:00
1742122140000,0.8948,1.5659,0,0,1,17,44.1,92,30.09,30.1659,0,0,0,0,44.1,41.93,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 03:49:00-07:00
1742121240000,1.3422,2.0132,0,0,1,17,44.8,92,30.09,30.1658,0,0,0,0,44.8,42.62,2025-03-14T20:04:00.000Z,2025-03-16,4.26,2025-03-16 03:34:00-07:00
1742120340000,1.7895,2.908,0,0,1,17,44.8,92,30.09,30.1658,0,0,0,0,44.8,42.62,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 03:19:00-07:00
1742119440000,1.1185,2.2369,0,0,1,17,45.3,90,30.09,30.1658,0,0,0,0,45.3,42.54,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 03:04:00-07:00
1742118540000,1.1185,2.2369,0,0,1,17,46.4,89,30.1,30.1756,0,0,0,0,46.4,43.34,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 02:49:00-07:00
1742117640000,1.3422,2.2369,0,0,1,17,46.4,88,30.1,30.1756,0,0,0,0,46.4,43.04,2025-03-14T20:04:00.000Z,2025-03-16,4.27,2025-03-16 02:34:00-07:00
1742116740000,1.1185,2.0132,0,0,1,17,46.8,88,30.11,30.1856,0,0,0,0,46.8,43.44,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 02:19:00-07:00
1742115840000,1.5659,2.908,0,0,1,17,46.0,89,30.11,30.1857,0,0,0,0,46.0,42.94,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 02:04:00-07:00
1742114940000,1.1185,2.2369,0,0,1,17,46.0,89,30.11,30.1857,0,0,0,0,46.0,42.94,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 01:49:00-07:00
1742114040000,0.6711,2.2369,0,0,1,17,47.3,87,30.11,30.1855,0,0,0,0,47.3,43.63,2025-03-14T20:04:00.000Z,2025-03-16,4.28,2025-03-16 01:34:00-07:00
1742113140000,1.3422,2.4606,0,0,1,17,47.3,87,30.1,30.1755,0,0,0,0,47.3,43.63,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 01:19:00-07:00
1742112240000,0.6711,2.0132,0,0,1,17,48.0,85,30.1,30.1754,0,0,0,0,48.0,43.71,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 01:04:00-07:00
1742111340000,0.4474,2.2369,0,0,1,17,49.1,83,30.11,30.1852,0,0,0,0,49.1,44.16,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 00:49:00-07:00
1742110440000,1.5659,4.0265,0,0,1,17,50.0,82,30.11,30.1851,0,0,0,0,50.0,44.72,2025-03-14T20:04:00.000Z,2025-03-16,4.29,2025-03-16 00:34:00-07:00
1742109540000,1.3422,5.145,0,0,1,146,50.9,81,30.12,30.195,0,0,0,0,50.9,45.28,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 00:19:00-07:00
1742108640000,1.1185,3.3554,0,0,1,155,51.6,79,30.12,30.1949,0,0,0,0,51.6,45.3,2025-03-14T20:04:00.000Z,2025-03-16,,2025-03-16 00:04:00-07:00
