dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1778395860000,0.0,2.2369,0,0,1,57,55.0,89,51.82,29.89,29.9638,0,0,17086,15377400,55.0,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 23:51:00-07:00
1778394960000,0.0,0.0,0,0,1,57,54.5,88,51.02,29.89,29.9639,0,0,17086,15377400,54.5,2026-04-25T23:51:00.000Z,2026-05-09,4.27,,,2026-05-09 23:36:00-07:00
1778394060000,0.0,0.0,0,0,1,57,54.3,88,50.82,29.89,29.9639,0,0,17086,15377400,54.3,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 23:21:00-07:00
1778393160000,0.0,0.0,0,0,1,57,54.9,88,51.41,29.88,29.9538,0,0,17086,15377400,54.9,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 23:06:00-07:00
1778392260000,0.0,0.0,0,0,1,57,55.4,88,51.9,29.89,29.9638,0,0,17086,15377400,55.4,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 22:51:00-07:00
1778391360000,0.0,0.0,0,0,1,57,55.8,87,51.99,29.88,29.9537,0,0,17086,15377400,55.8,2026-04-25T23:51:00.000Z,2026-05-09,4.26,,,2026-05-09 22:36:00-07:00
1778390460000,0.4474,2.6843,0,0,1,57,56.1,87,52.28,29.88,29.9536,0,0,17086,15377400,56.1,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 22:21:00-07:00
1778389560000,1.3422,3.1317,0,0,1,57,56.3,87,52.48,29.88,29.9536,0,0,17086,15377400,56.3,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 22:06:00-07:00
1778388660000,1.1185,3.1317,0,0,1,57,56.1,87,52.28,29.88,29.9536,0,0,17086,15377400,56.1,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 21:51:00-07:00
1778387760000,0.4474,2.4606,0,0,1,57,56.3,86,52.17,29.88,29.9536,0,0,17086,15377400,56.3,2026-04-25T23:51:00.000Z,2026-05-09,4.29,,,2026-05-09 21:36:00-07:00
1778386860000,0.2237,2.0132,0,0,1,57,56.7,86,52.56,29.88,29.9536,0,0,17086,15377400,56.7,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 21:21:00-07:00
1778385960000,1.7895,3.5791,0,0,1,59,57.0,86,52.85,29.87,29.9435,0,0,17086,15377400,57.0,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 21:06:00-07:00
1778385060000,1.7895,4.2502,0,0,1,64,56.8,86,52.66,29.87,29.9435,0,0,17086,15377400,56.8,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 20:51:00-07:00
1778384160000,1.3422,6.7108,0,0,1,93,56.8,85,52.34,29.86,29.9335,0,0,17086,15377400,56.8,2026-04-25T23:51:00.000Z,2026-05-09,4.3,,,2026-05-09 20:36:00-07:00
1778383260000,1.3422,5.145,0,0,1,112,57.0,84,52.21,29.86,29.9335,0,0,17086,15377400,57.0,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 20:21:00-07:00
1778382360000,0.6711,4.9213,0,0,1,121,57.2,84,52.41,29.85,29.9234,0,0,17086,15377400,57.2,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 20:06:00-07:00
1778381460000,2.4606,5.3686,0,0,1,106,57.4,83,52.28,29.85,29.9234,5,4500,17081,15377400,57.4,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 19:51:00-07:00
1778380560000,2.6843,4.6976,0,0,1,106,58.5,81,52.69,29.85,29.9232,16,14400,17065,15372900,58.5,2026-04-25T23:51:00.000Z,2026-05-09,4.31,,,2026-05-09 19:36:00-07:00
1778379660000,3.3554,5.3686,0,0,1,106,59.4,79,52.88,29.85,29.9231,46,41400,17019,15358500,59.4,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 19:21:00-07:00
1778378760000,4.0265,6.4871,0,0,1,134,59.7,78,52.83,29.85,29.9231,77,69300,16942,15317100,59.7,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 19:06:00-07:00
1778377860000,3.5791,5.3686,0,0,1,127,60.3,77,53.06,29.85,29.923,113,101700,16829,15247800,60.3,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 18:51:00-07:00
1778376960000,3.8028,6.9345,0,0,1,147,59.7,78,52.83,29.85,29.9231,154,138600,16675,15146100,59.7,2026-04-25T23:51:00.000Z,2026-05-09,4.32,,,2026-05-09 18:36:00-07:00
1778376060000,4.2502,6.7108,0,0,1,145,60.1,77,52.86,29.85,29.923,198,178200,16477,15007500,60.1,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 18:21:00-07:00
1778375160000,4.4739,6.7108,0,0,1,159,60.1,77,52.86,29.85,29.923,243,218700,16234,14829300,60.1,2026-04-25T23:51:00.000Z,2026-05-09,,,,2026-05-09 18:06:00-07:00
