dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1755826320000,1.3422,2.4606,0,0,1,208,73.0,81,66.81,73.81,29.79,29.8836,16,2880,0,14400,2025-04-26T15:31:00.000Z,2025-08-21,,,,2025-08-21 18:32:00-07:00
1755825420000,2.0132,3.3554,0,0,1,208,74.3,75,65.85,74.96,29.79,29.8834,21,3780,8874,8109000,,2025-08-21,America/Los_Angeles,True,,2025-08-21 18:17:00-07:00
1755824520000,2.2369,4.2502,0,0,1,208,75.0,71,64.94,75.54,29.79,29.8833,37,6660,8811,8090100,,2025-08-21,America/Los_Angeles,True,,2025-08-21 18:02:00-07:00
1755823620000,0.4474,2.908,0,0,1,208,74.7,73,65.45,75.3,29.79,29.8833,49,8820,8811,8056800,,2025-08-21,America/Los_Angeles,True,4.36,2025-08-21 17:47:00-07:00
1755822720000,2.0132,5.145,0,0,1,208,75.0,74,66.14,75.68,29.79,29.8833,45,8100,8811,8012700,,2025-08-21,America/Los_Angeles,True,,2025-08-21 17:32:00-07:00
1755821820000,2.2369,5.816,0,0,1,206,75.7,73,66.42,76.4,29.8,29.8932,63,11340,8768,7972200,,2025-08-21,America/Los_Angeles,True,,2025-08-21 17:17:00-07:00
1755820920000,1.5659,4.2502,0,0,1,205,76.1,71,66.0,76.75,29.8,29.8931,43,7740,8654,7915500,,2025-08-21,America/Los_Angeles,True,,2025-08-21 17:02:00-07:00
1755820020000,2.0132,5.145,0,0,1,205,76.1,72,66.4,76.79,29.81,29.9032,43,7740,8415,7876800,,2025-08-21,America/Los_Angeles,True,4.37,2025-08-21 16:47:00-07:00
1755819120000,2.0132,5.3686,0,0,1,205,76.3,72,66.59,77.01,29.82,29.9132,71,12780,8415,7838100,,2025-08-21,America/Los_Angeles,True,,2025-08-21 16:32:00-07:00
1755818220000,0.4474,2.908,0,0,1,205,76.1,73,66.8,76.84,29.82,29.9132,49,8820,8415,7774200,,2025-08-21,America/Los_Angeles,True,,2025-08-21 16:17:00-07:00
1755817320000,1.5659,4.0265,0,0,1,205,75.4,74,66.52,76.12,29.83,29.9233,59,10620,7972,7730100,,2025-08-21,America/Los_Angeles,True,,2025-08-21 16:02:00-07:00
1755816420000,2.2369,5.5923,0,0,1,205,75.6,75,67.1,76.39,29.83,29.9233,65,11700,8415,7677000,,2025-08-21,America/Los_Angeles,True,4.4,2025-08-21 15:47:00-07:00
1755815520000,1.5659,4.6976,0,0,1,205,75.9,74,67.0,76.67,29.83,29.9233,66,11880,7972,7618500,,2025-08-21,America/Los_Angeles,True,,2025-08-21 15:32:00-07:00
