dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1767581460000,1.1185,1.7895,0.0,0.01,1,358,53.6,94,51.91,53.6,29.97,30.0442,0,0,4266,3839400,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 18:51:00-08:00
1767580560000,0.4474,1.5659,0.0,0.01,1,358,54.3,94,52.61,54.3,29.96,30.0341,0,0,4266,3839400,,,2026-01-04,4.25,2026-01-04T22:36:00.000Z,2026-01-04 18:36:00-08:00
1767579660000,0.0,0.0,0.0,0.01,1,358,54.5,94,52.81,54.5,29.96,30.0341,0,0,4266,3839400,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 18:21:00-08:00
1767578760000,0.0,0.0,0.0,0.01,1,358,54.9,94,53.2,54.9,29.96,30.034,0,0,4266,3839400,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 18:06:00-08:00
1767577860000,0.0,2.0132,0.0,0.01,1,358,55.4,93,53.41,55.4,29.96,30.0339,0,0,4266,3839400,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 17:51:00-08:00
1767576960000,0.0,0.0,0.0,0.01,1,358,55.6,93,53.61,55.6,29.96,30.0339,0,0,4266,3839400,,,2026-01-04,4.26,2026-01-04T22:36:00.000Z,2026-01-04 17:36:00-08:00
1767576060000,0.0,0.0,0.0,0.01,1,358,55.9,93,53.9,55.9,29.96,30.0339,1,900,4265,3839400,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 17:21:00-08:00
1767575160000,0.0,1.3422,0.0,0.01,1,358,56.3,92,54.0,56.3,29.96,30.0338,17,15300,4248,3838500,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 17:06:00-08:00
1767574260000,0.0,0.0,0.0,0.01,1,358,55.9,92,53.61,55.9,29.95,30.0238,54,48600,4194,3823200,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 16:51:00-08:00
1767573360000,0.0,0.0,0.0,0.01,1,358,55.8,92,53.51,55.8,29.96,30.0339,27,24300,4167,3774600,,,2026-01-04,4.29,2026-01-04T22:36:00.000Z,2026-01-04 16:36:00-08:00
1767572460000,0.0,0.0,0.0,0.01,1,358,55.9,92,53.61,55.9,29.96,30.0339,26,23400,4141,3750300,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 16:21:00-08:00
1767571560000,0.0,1.7895,0.0,0.01,1,341,55.9,91,53.31,55.9,29.96,30.0339,44,39600,4097,3726900,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 16:06:00-08:00
1767570660000,0.6711,5.816,0.0,0.01,1,302,55.8,90,52.91,55.8,29.96,30.0339,39,35100,4058,3687300,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 15:51:00-08:00
1767569760000,3.1317,13.1979,0.0,0.01,1,265,57.9,88,54.37,57.9,29.96,30.0336,9,8100,4049,3652200,,,2026-01-04,4.32,2026-01-04T22:36:00.000Z,2026-01-04 15:36:00-08:00
1767568860000,1.1185,4.2502,0.0,0.01,1,161,59.5,86,55.31,59.5,29.96,30.0334,28,25200,4021,3644100,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 15:21:00-08:00
1767567960000,3.1317,5.3686,0.0,0.01,1,161,60.1,85,55.57,60.1,29.95,30.0233,46,41400,3975,3618900,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 15:06:00-08:00
1767567060000,3.1317,5.5923,0.0,0.01,1,142,60.6,84,55.74,60.6,29.95,30.0232,84,75600,3891,3577500,,,2026-01-04,,2026-01-04T22:36:00.000Z,2026-01-04 14:51:00-08:00
1767566160000,4.2502,7.3819,0.03,0.0,1,161,61.0,82,55.46,61.0,29.94,30.0131,171,153900,3720,3501900,,,2026-01-04,4.42,2026-01-04T22:36:00.000Z,2026-01-04 14:36:00-08:00
1767565260000,5.3686,8.7241,0.0,0.0,1,152,61.7,83,56.48,61.7,29.94,30.013,288,259200,3432,3348000,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 14:21:00-08:00
1767564360000,5.3686,9.6188,0.0,0.0,1,158,60.8,85,56.26,60.8,29.95,30.0232,291,261900,3141,3088800,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 14:06:00-08:00
1767563460000,4.6976,8.5004,0.0,0.0,1,144,60.6,85,56.06,60.6,29.95,30.0232,122,109800,3019,2826900,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 13:51:00-08:00
1767562560000,2.4606,5.145,0.0,0.0,1,141,61.2,83,55.99,61.2,29.96,30.0331,112,100800,2907,2717100,,,2026-01-04,4.36,2026-01-03T01:21:00.000Z,2026-01-04 13:36:00-08:00
1767561660000,3.5791,6.0397,0.0,0.0,1,142,61.3,83,56.09,61.3,29.96,30.0331,226,203400,2681,2616300,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 13:21:00-08:00
1767560760000,2.908,6.0397,0.0,0.0,1,124,60.8,83,55.6,60.8,29.97,30.0432,205,184500,2476,2412900,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 13:06:00-08:00
1767559860000,2.2369,5.816,0.0,0.0,1,140,60.4,86,56.19,60.4,29.97,30.0433,154,138600,2322,2228400,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 12:51:00-08:00
1767558960000,2.908,6.0397,0.0,0.0,1,144,60.1,84,55.25,60.1,29.97,30.0433,123,110700,2199,2089800,,,2026-01-04,4.27,2026-01-03T01:21:00.000Z,2026-01-04 12:36:00-08:00
1767558060000,3.8028,7.1582,0.0,0.0,1,144,59.9,83,54.72,59.9,29.98,30.0534,118,106200,2081,1979100,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 12:21:00-08:00
1767557160000,4.6976,7.6056,0.0,0.0,1,140,60.1,87,56.22,60.1,29.98,30.0533,128,115200,1953,1872900,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 12:06:00-08:00
1767556260000,5.145,8.053,0.0,0.0,1,126,60.3,86,56.09,60.3,29.99,30.0633,134,120600,1819,1757700,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 11:51:00-08:00
1767555360000,4.6976,7.8293,0.0,0.0,1,121,60.4,86,56.19,60.4,29.99,30.0633,165,148500,1654,1637100,,,2026-01-04,4.32,2026-01-03T01:21:00.000Z,2026-01-04 11:36:00-08:00
1767554460000,3.1317,6.2634,0.0,0.0,1,126,60.6,87,56.71,60.6,30.0,30.0733,169,152100,1485,1488600,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 11:21:00-08:00
1767553560000,2.2369,6.0397,0.0,0.0,1,126,60.3,88,56.73,60.3,30.01,30.0834,151,135900,1334,1336500,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 11:06:00-08:00
1767552660000,3.1317,6.9345,0.0,0.0,1,113,59.9,89,56.65,59.9,30.01,30.0834,154,138600,1180,1200600,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 10:51:00-08:00
1767551760000,1.1185,3.8028,0.0,0.0,1,89,59.5,92,57.17,59.5,30.01,30.0835,160,144000,1020,1062000,,,2026-01-04,4.33,2026-01-03T01:21:00.000Z,2026-01-04 10:36:00-08:00
1767550860000,0.8948,4.0265,0.0,0.0,1,89,59.0,93,56.98,59.0,30.01,30.0836,186,167400,834,918000,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 10:21:00-08:00
1767549960000,1.3422,5.145,0.0,0.0,1,89,58.3,94,56.58,58.3,30.02,30.0937,155,139500,679,750600,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 10:06:00-08:00
1767549060000,0.8948,4.0265,0.0,0.0,1,89,57.7,95,56.28,57.7,30.02,30.0938,162,145800,517,611100,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 09:51:00-08:00
1767548160000,0.0,2.0132,0.0,0.0,1,89,57.0,96,55.87,57.0,30.01,30.0838,138,124200,379,465300,,,2026-01-04,4.25,2026-01-03T01:21:00.000Z,2026-01-04 09:36:00-08:00
1767547260000,0.0,1.5659,0.0,0.0,1,89,56.3,96,55.17,56.3,30.01,30.0839,119,107100,260,341100,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 09:21:00-08:00
1767546360000,0.0,0.0,0.0,0.0,1,89,55.8,96,54.68,55.8,30.01,30.084,73,65700,187,234000,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 09:06:00-08:00
1767545460000,0.0,0.0,0.0,0.0,1,89,55.4,96,54.28,55.4,30.0,30.074,44,39600,143,168300,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 08:51:00-08:00
1767544560000,0.0,0.8948,0.0,0.0,1,126,55.4,96,54.28,55.4,30.0,30.074,41,36900,102,128700,,,2026-01-04,4.24,2026-01-03T01:21:00.000Z,2026-01-04 08:36:00-08:00
1767543660000,0.2237,3.3554,0.0,0.0,1,127,55.0,96,53.88,55.0,29.99,30.0641,35,31500,67,91800,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 08:21:00-08:00
1767542760000,0.0,1.3422,0.0,0.0,1,127,54.9,97,54.06,54.9,29.98,30.0541,27,24300,40,60300,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 08:06:00-08:00
1767541860000,0.0,0.0,0.0,0.0,1,128,54.9,97,54.06,54.9,29.98,30.0541,24,21600,16,36000,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 07:51:00-08:00
1767540960000,0.0,0.0,0.0,0.0,1,129,54.7,97,53.86,54.7,29.98,30.0541,13,11700,3,14400,,,2026-01-04,4.24,2026-01-03T01:21:00.000Z,2026-01-04 07:36:00-08:00
1767540060000,0.0,0.0,0.0,0.0,1,129,54.9,96,53.78,54.9,29.98,30.0541,2,1800,1,2700,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 07:21:00-08:00
1767539160000,0.0,0.0,0.0,0.0,1,129,54.9,96,53.78,54.9,29.98,30.0541,1,900,0,900,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 07:06:00-08:00
1767538260000,0.0,0.0,0.0,0.0,1,129,55.0,96,53.88,55.0,29.98,30.0541,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 06:51:00-08:00
1767537360000,0.0,0.0,0.0,0.0,1,129,55.0,96,53.88,55.0,29.98,30.0541,0,0,0,0,,,2026-01-04,4.25,2026-01-03T01:21:00.000Z,2026-01-04 06:36:00-08:00
1767536460000,0.0,0.0,0.0,0.0,1,129,55.0,96,53.88,55.0,29.98,30.0541,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 06:21:00-08:00
1767535560000,0.0,0.0,0.0,0.0,1,129,55.0,96,53.88,55.0,29.97,30.044,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 06:06:00-08:00
1767534660000,0.0,0.0,0.0,0.0,1,129,55.4,96,54.28,55.4,29.97,30.044,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 05:51:00-08:00
1767533760000,0.0,0.0,0.0,0.0,1,129,55.4,96,54.28,55.4,29.97,30.044,0,0,0,0,,,2026-01-04,4.25,2026-01-03T01:21:00.000Z,2026-01-04 05:36:00-08:00
1767532860000,0.0,0.0,0.0,0.0,1,129,55.4,96,54.28,55.4,29.97,30.044,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 05:21:00-08:00
1767531960000,0.0,0.0,0.0,0.0,1,129,55.4,96,54.28,55.4,29.97,30.044,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 05:06:00-08:00
1767531060000,0.0,1.3422,0.0,0.0,1,129,55.6,96,54.48,55.6,29.97,30.0439,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 04:51:00-08:00
1767530160000,0.0,2.2369,0.0,0.0,1,129,55.6,96,54.48,55.6,29.97,30.0439,0,0,0,0,,,2026-01-04,4.26,2026-01-03T01:21:00.000Z,2026-01-04 04:36:00-08:00
1767529260000,0.0,2.2369,0.0,0.0,1,129,55.6,96,54.48,55.6,29.96,30.0339,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 04:21:00-08:00
1767528360000,0.2237,2.2369,0.0,0.0,1,129,55.6,96,54.48,55.6,29.97,30.0439,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 04:06:00-08:00
1767527460000,0.2237,2.2369,0.0,0.0,1,129,55.8,96,54.68,55.8,29.97,30.0439,0,0,0,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 03:51:00-08:00
1767526560000,0.2237,2.908,0.0,0.0,1,129,55.9,96,54.78,55.9,29.98,30.0539,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 03:36:00-08:00
1767525660000,0.0,0.0,0.0,0.0,1,129,56.1,96,54.97,56.1,29.98,30.0539,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 03:21:00-08:00
1767524760000,0.0,0.0,0.0,0.0,1,129,56.1,96,54.97,56.1,29.98,30.0539,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 03:06:00-08:00
1767523860000,0.4474,4.4739,0.0,0.0,1,129,56.3,96,55.17,56.3,29.98,30.0539,0,0,0,0,,,2026-01-04,4.27,2026-01-03T01:21:00.000Z,2026-01-04 02:51:00-08:00
1767522960000,1.3422,6.7108,0.0,0.0,1,115,56.7,96,55.57,56.7,29.98,30.0538,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 02:36:00-08:00
1767522060000,0.4474,5.145,0.0,0.0,1,141,56.8,96,55.67,56.8,29.98,30.0538,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 02:21:00-08:00
1767521160000,0.4474,3.1317,0.0,0.0,1,141,56.8,95,55.38,56.8,29.98,30.0538,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 02:06:00-08:00
1767520260000,1.3422,5.3686,0.0,0.0,1,107,56.8,95,55.38,56.8,29.98,30.0538,0,0,0,0,,,2026-01-04,4.27,2026-01-03T01:21:00.000Z,2026-01-04 01:51:00-08:00
1767519360000,1.3422,5.145,0.0,0.0,1,102,56.8,95,55.38,56.8,29.98,30.0538,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 01:36:00-08:00
1767518460000,2.0132,7.3819,0.0,0.0,1,87,56.8,95,55.38,56.8,29.99,30.0638,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 01:21:00-08:00
1767517560000,1.7895,7.1582,0.0,0.0,1,87,57.0,95,55.58,57.0,29.99,30.0638,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 01:06:00-08:00
1767516660000,2.0132,7.6056,0.0,0.0,1,116,57.4,95,55.98,57.4,29.99,30.0637,0,0,0,0,,,2026-01-04,4.28,2026-01-03T01:21:00.000Z,2026-01-04 00:51:00-08:00
1767515760000,1.5659,7.1582,0.0,0.0,1,126,57.4,95,55.98,57.4,30.0,30.0738,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 00:36:00-08:00
1767514860000,0.0,2.0132,0.0,0.0,1,133,57.0,95,55.58,57.0,29.99,30.0638,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 00:21:00-08:00
1767513960000,0.0,0.0,0.0,0.0,1,133,56.8,95,55.38,56.8,29.99,30.0638,0,0,0,0,,,2026-01-04,,2026-01-03T01:21:00.000Z,2026-01-04 00:06:00-08:00
