dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1773384660000,1.1185,3.3554,0,0,1,302,57.9,86,53.74,30.03,30.1038,0,0,22613,20351700,57.9,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 23:51:00-07:00
1773383760000,0.6711,2.908,0,0,1,302,59.2,85,54.69,30.03,30.1036,0,0,22613,20351700,59.2,2026-02-19T18:51:00.000Z,2026-03-12,4.28,,,2026-03-12 23:36:00-07:00
1773382860000,0.8948,4.0265,0,0,1,302,60.1,85,55.57,30.02,30.0934,0,0,22613,20351700,60.1,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 23:21:00-07:00
1773381960000,0.2237,1.5659,0,0,1,302,60.6,82,55.07,30.03,30.1034,0,0,22613,20351700,60.6,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 23:06:00-07:00
1773381060000,0.2237,2.2369,0,0,1,302,59.9,82,54.39,30.03,30.1035,0,0,22613,20351700,59.9,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 22:51:00-07:00
1773380160000,0.6711,2.4606,0,0,1,302,58.5,82,53.02,30.03,30.1037,0,0,22613,20351700,58.5,2026-02-19T18:51:00.000Z,2026-03-12,4.28,,,2026-03-12 22:36:00-07:00
1773379260000,0.2237,3.1317,0,0,1,110,58.1,86,53.93,30.03,30.1037,0,0,22613,20351700,58.1,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 22:21:00-07:00
1773378360000,2.0132,5.816,0,0,1,117,57.7,87,53.86,30.03,30.1038,0,0,22613,20351700,57.7,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 22:06:00-07:00
1773377460000,0.0,2.0132,0,0,1,182,57.2,88,53.68,30.03,30.1039,0,0,22613,20351700,57.2,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 21:51:00-07:00
1773376560000,0.0,0.0,0,0,1,182,57.2,88,53.68,30.03,30.1039,0,0,22613,20351700,57.2,2026-02-19T18:51:00.000Z,2026-03-12,4.29,,,2026-03-12 21:36:00-07:00
1773375660000,0.4474,3.3554,0,0,1,182,58.1,89,54.87,30.03,30.1037,0,0,22613,20351700,58.1,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 21:21:00-07:00
1773374760000,0.2237,2.908,0,0,1,182,58.1,88,54.56,30.03,30.1037,0,0,22613,20351700,58.1,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 21:06:00-07:00
1773373860000,0.0,0.0,0,0,1,182,59.0,87,55.13,30.03,30.1036,0,0,22613,20351700,59.0,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 20:51:00-07:00
1773372960000,0.0,0.0,0,0,1,182,59.4,87,55.53,30.03,30.1035,0,0,22613,20351700,59.4,2026-02-19T18:51:00.000Z,2026-03-12,4.3,,,2026-03-12 20:36:00-07:00
1773372060000,0.0,1.5659,0,0,1,182,59.5,86,55.31,30.03,30.1035,0,0,22613,20351700,59.5,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 20:21:00-07:00
1773371160000,0.0,0.0,0,0,1,182,60.1,86,55.9,30.03,30.1034,0,0,22613,20351700,60.1,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 20:06:00-07:00
1773370260000,0.0,0.0,0,0,1,182,60.4,85,55.87,30.03,30.1034,0,0,22613,20351700,60.4,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 19:51:00-07:00
1773369360000,0.2237,2.0132,0,0,1,182,60.8,84,55.93,30.03,30.1033,0,0,22613,20351700,60.8,2026-02-19T18:51:00.000Z,2026-03-12,4.31,,,2026-03-12 19:36:00-07:00
1773368460000,0.6711,2.6843,0,0,1,182,61.7,83,56.48,30.03,30.1032,0,0,22613,20351700,61.7,2026-02-19T18:51:00.000Z,2026-03-12,,,,2026-03-12 19:21:00-07:00
