dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1745995560000,0.8948,2.2369,0,0,1,214,55.0,95,30.0,30.0976,0,0,10390,9351000,55.0,53.59,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 23:46:00-07:00
1745994660000,0.0,1.5659,0,0,1,214,55.0,95,30.0,30.0976,0,0,10390,9351000,55.0,53.59,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 23:31:00-07:00
1745993760000,0.0,0.0,0,0,1,214,55.0,95,29.99,30.0876,0,0,10390,9351000,55.0,53.59,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 23:16:00-07:00
1745992860000,0.0,0.0,0,0,1,214,55.2,94,29.99,30.0875,0,0,10390,9351000,55.2,53.5,2025-04-26T15:31:00.000Z,2025-04-29,4.31,,,2025-04-29 23:01:00-07:00
1745991960000,0.0,0.0,0,0,1,214,55.6,94,30.0,30.0975,0,0,10390,9351000,55.6,53.9,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 22:46:00-07:00
1745991060000,0.0,0.0,0,0,1,214,55.9,93,30.0,30.0974,0,0,10390,9351000,55.9,53.9,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 22:31:00-07:00
1745990160000,0.0,0.0,0,0,1,214,56.3,93,30.0,30.0974,0,0,10390,9351000,56.3,54.3,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 22:16:00-07:00
1745989260000,0.6711,1.5659,0,0,1,214,56.5,92,30.0,30.0973,0,0,10390,9351000,56.5,54.2,2025-04-26T15:31:00.000Z,2025-04-29,4.31,,,2025-04-29 22:01:00-07:00
1745988360000,0.4474,1.5659,0,0,1,214,56.7,92,30.0,30.0973,0,0,10390,9351000,56.7,54.4,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 21:46:00-07:00
1745987460000,0.0,0.0,0,0,1,214,56.7,92,29.99,30.0872,0,0,10390,9351000,56.7,54.4,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 21:31:00-07:00
1745986560000,0.8948,1.5659,0,0,1,214,56.7,92,29.99,30.0872,0,0,10390,9351000,56.7,54.4,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 21:16:00-07:00
1745985660000,1.1185,1.7895,0,0,1,214,56.3,92,29.98,30.0773,0,0,10390,9351000,56.3,54.0,2025-04-26T15:31:00.000Z,2025-04-29,4.31,,,2025-04-29 21:01:00-07:00
1745984760000,0.0,1.3422,0,0,1,214,55.6,92,29.99,30.0875,0,0,10390,9351000,55.6,53.31,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 20:46:00-07:00
1745983860000,0.0,0.0,0,0,1,214,55.8,91,29.99,30.0874,0,0,10390,9351000,55.8,53.21,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 20:31:00-07:00
1745982960000,0.0,0.0,0,0,1,214,56.1,92,29.98,30.0773,0,0,10390,9351000,56.1,53.81,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 20:16:00-07:00
1745982060000,0.0,0.0,0,0,1,214,56.7,92,29.98,30.0772,0,0,10390,9351000,56.7,54.4,2025-04-26T15:31:00.000Z,2025-04-29,4.31,,,2025-04-29 20:01:00-07:00
1745981160000,0.0,0.0,0,0,1,214,57.2,91,29.98,30.0771,0,0,10390,9351000,57.2,54.6,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 19:46:00-07:00
1745980260000,0.0,1.1185,0,0,1,214,57.6,89,29.98,30.077,3,1440,10387,9351000,57.6,54.38,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 19:31:00-07:00
1745979360000,0.0,0.0,0,0,1,214,57.7,89,29.98,30.077,6,2520,10381,9348300,57.7,54.48,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 19:16:00-07:00
1745978460000,0.4474,2.0132,0,0,1,214,58.3,87,29.98,30.0769,10,4800,10371,9342900,58.3,54.45,2025-04-26T15:31:00.000Z,2025-04-29,4.32,,,2025-04-29 19:01:00-07:00
1745977560000,0.2237,2.0132,0,0,1,214,58.5,87,29.98,30.0769,18,7560,10353,9333900,58.5,54.64,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 18:46:00-07:00
1745976660000,0.0,0.0,0,0,1,214,58.3,87,29.99,30.0869,20,9600,10333,9317700,58.3,54.45,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 18:31:00-07:00
1745975760000,1.1185,2.4606,0,0,1,214,58.3,88,29.99,30.0869,25,10500,10308,9299700,58.3,54.76,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 18:16:00-07:00
1745974860000,1.3422,3.1317,0,0,1,214,58.3,87,30.0,30.097,25,12000,10283,9277200,58.3,54.45,2025-04-26T15:31:00.000Z,2025-04-29,4.33,,,2025-04-29 18:01:00-07:00
1745973960000,2.2369,4.0265,0,0,1,214,57.9,88,30.0,30.097,29,12180,10254,9254700,57.9,54.37,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 17:46:00-07:00
1745973060000,2.908,4.4739,0,0,1,214,58.1,87,30.0,30.097,32,15360,10222,9228600,58.1,54.25,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 17:31:00-07:00
1745972160000,2.908,4.2502,0,0,1,214,58.3,87,30.0,30.097,36,15120,10186,9199800,58.3,54.45,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 17:16:00-07:00
1745971260000,2.6843,5.145,0,0,1,214,58.5,87,30.01,30.107,40,19200,10146,9167400,58.5,54.64,2025-04-26T15:31:00.000Z,2025-04-29,4.34,,,2025-04-29 17:01:00-07:00
1745970360000,2.908,5.816,0,0,1,218,58.8,86,30.01,30.1069,42,17640,10104,9131400,58.8,54.62,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 16:46:00-07:00
1745969460000,2.6843,6.2634,0,0,1,224,59.4,85,30.01,30.1068,62,29760,10042,9093600,59.4,54.89,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 16:31:00-07:00
1745968560000,2.6843,5.3686,0,0,1,230,59.9,84,30.02,30.1167,116,48720,9926,9037800,59.9,55.05,2025-04-26T15:31:00.000Z,2025-04-29,,,,2025-04-29 16:16:00-07:00
