dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1744440360000,0.0,0.0,0,0,1,203,54.9,92,29.95,30.0475,0,0,9460,8514000,54.9,52.62,2025-04-11,,,,2025-04-11 23:46:00-07:00
1744439460000,0.0,0.0,0,0,1,203,54.9,90,29.95,30.0475,0,0,9460,8514000,54.9,52.02,2025-04-11,4.29,,,2025-04-11 23:31:00-07:00
1744438560000,0.0,0.8948,0,0,1,203,55.4,90,29.95,30.0474,0,0,9460,8514000,55.4,52.51,2025-04-11,,,,2025-04-11 23:16:00-07:00
1744437660000,0.0,0.0,0,0,1,203,55.9,90,29.95,30.0473,0,0,9460,8514000,55.9,53.01,2025-04-11,,,,2025-04-11 23:01:00-07:00
1744436760000,0.0,0.0,0,0,1,203,56.1,89,29.95,30.0472,0,0,9460,8514000,56.1,52.9,2025-04-11,,,,2025-04-11 22:46:00-07:00
1744435860000,0.0,0.0,0,0,1,203,56.3,88,29.95,30.0472,0,0,9460,8514000,56.3,52.79,2025-04-11,4.29,,,2025-04-11 22:31:00-07:00
1744434960000,0.0,1.3422,0,0,1,203,57.2,88,29.96,30.0571,0,0,9460,8514000,57.2,53.68,2025-04-11,,,,2025-04-11 22:16:00-07:00
1744434060000,0.0,0.0,0,0,1,203,57.4,88,29.96,30.057,0,0,9460,8514000,57.4,53.87,2025-04-11,,,,2025-04-11 22:01:00-07:00
1744433160000,0.0,0.0,0,0,1,203,57.7,87,29.95,30.0469,0,0,9460,8514000,57.7,53.86,2025-04-11,,,,2025-04-11 21:46:00-07:00
1744432260000,0.0,0.0,0,0,1,203,57.9,87,29.95,30.0469,0,0,9460,8514000,57.9,54.05,2025-04-11,4.3,,,2025-04-11 21:31:00-07:00
1744431360000,0.0,0.0,0,0,1,203,57.9,88,29.95,30.0469,0,0,9460,8514000,57.9,54.37,2025-04-11,,,,2025-04-11 21:16:00-07:00
1744430460000,0.0,0.0,0,0,1,203,58.1,87,29.94,30.0368,0,0,9460,8514000,58.1,54.25,2025-04-11,,,,2025-04-11 21:01:00-07:00
1744429560000,0.0,1.3422,0,0,1,203,58.3,86,29.94,30.0368,0,0,9460,8514000,58.3,54.13,2025-04-11,,,,2025-04-11 20:46:00-07:00
1744428660000,0.0,0.0,0,0,1,203,58.6,85,29.93,30.0267,0,0,9460,8514000,58.6,54.1,2025-04-11,4.3,,,2025-04-11 20:31:00-07:00
