dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1750229160000,0.8948,2.0132,0,0,1,352,65.7,70,4.19,55.64,65.7,29.79,29.8849,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 23:46:00-07:00
1750228260000,0.4474,2.4606,0,0,1,352,66.2,68,,55.32,66.2,29.8,29.8949,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 23:31:00-07:00
1750227360000,0.0,1.5659,0,0,1,352,66.6,67,,55.29,66.6,29.8,29.8948,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 23:16:00-07:00
1750226460000,0.0,1.3422,0,0,1,352,66.7,67,,55.39,66.7,29.79,29.8848,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 23:01:00-07:00
1750225560000,0.0,0.0,0,0,1,352,66.9,67,4.19,55.58,66.9,29.79,29.8847,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 22:46:00-07:00
1750224660000,0.0,1.3422,0,0,1,352,67.3,66,,55.54,67.3,29.79,29.8846,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 22:31:00-07:00
1750223760000,0.0,0.0,0,0,1,352,67.3,67,,55.96,67.3,29.78,29.8746,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 22:16:00-07:00
1750222860000,0.0,0.0,0,0,1,352,67.3,68,,56.37,67.3,29.77,29.8646,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 22:01:00-07:00
1750221960000,0.0,0.0,0,0,1,352,67.6,70,4.19,57.46,67.6,29.76,29.8545,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 21:46:00-07:00
1750221060000,0.0,0.0,0,0,1,352,68.5,69,,57.92,68.29,29.76,29.8543,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 21:31:00-07:00
1750220160000,0.0,1.5659,0,0,1,352,69.3,67,,57.86,69.08,29.75,29.8442,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 21:16:00-07:00
1750219260000,0.0,0.0,0,0,1,352,70.3,65,,57.97,70.09,29.75,29.844,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 21:01:00-07:00
1750218360000,0.0,0.0,0,0,1,352,71.4,61,4.19,57.24,71.11,29.74,29.8338,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 20:46:00-07:00
1750217460000,0.0,1.3422,0,0,1,352,74.5,54,,56.75,74.19,29.73,29.8232,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 20:31:00-07:00
1750216560000,0.2237,3.1317,0,0,1,352,81.7,35,,51.36,80.7,29.72,29.8119,0,0,9361,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 20:16:00-07:00
1750215660000,3.8028,7.1582,0,0,1,1,83.8,27,,46.23,81.57,29.72,29.8116,2,960,9359,8424900,2025-04-26T15:31:00.000Z,2025-06-17,,,2025-06-17 20:01:00-07:00
