dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1773211920000,0,0.0,0,0,1,143,51.1,95,49.72,30.19,30.289,0,0,3404,3063600,51.1,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 23:52:00-07:00
1773211020000,0,0.0,0,0,1,143,51.1,94,49.43,30.18,30.2789,0,0,3404,3063600,51.1,2026-02-19T18:37:00.000Z,2026-03-10,4.23,,,2026-03-10 23:37:00-07:00
1773210120000,0,0.0,0,0,1,143,51.4,95,50.02,30.18,30.2789,0,0,3404,3063600,51.4,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 23:22:00-07:00
1773209220000,0,0.0,0,0,1,143,51.4,95,50.02,30.17,30.2688,0,0,3404,3063600,51.4,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 23:07:00-07:00
1773208320000,0,0.0,0,0,1,143,51.6,94,49.93,30.17,30.2688,0,0,3404,3063600,51.6,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 22:52:00-07:00
1773207420000,0,0.0,0,0,1,143,51.8,94,50.13,30.17,30.2688,0,0,3404,3063600,51.8,2026-02-19T18:37:00.000Z,2026-03-10,4.23,,,2026-03-10 22:37:00-07:00
1773206520000,0,0.0,0,0,1,143,52.3,94,50.62,30.17,30.2687,0,0,3404,3063600,52.3,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 22:22:00-07:00
1773205620000,0,0.0,0,0,1,143,52.5,94,50.82,30.16,30.2586,0,0,3404,3063600,52.5,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 22:07:00-07:00
1773204720000,0,0.0,0,0,1,143,52.9,93,50.93,30.16,30.2585,0,0,3404,3063600,52.9,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 21:52:00-07:00
1773203820000,0,0.0,0,0,1,143,53.1,92,50.84,30.16,30.2585,0,0,3404,3063600,53.1,2026-02-19T18:37:00.000Z,2026-03-10,4.24,,,2026-03-10 21:37:00-07:00
1773202920000,0,0.0,0,0,1,143,53.6,91,51.04,30.16,30.2584,0,0,3404,3063600,53.6,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 21:22:00-07:00
1773202020000,0,0.0,0,0,1,143,54.0,91,51.43,30.16,30.2583,0,0,3404,3063600,54.0,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 21:07:00-07:00
1773201120000,0,0.0,0,0,1,143,54.5,89,51.32,30.16,30.2582,0,0,3404,3063600,54.5,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 20:52:00-07:00
1773200220000,0,0.0,0,0,1,143,55.4,88,51.9,30.15,30.248,0,0,3404,3063600,55.4,2026-02-19T18:37:00.000Z,2026-03-10,4.24,,,2026-03-10 20:37:00-07:00
1773199320000,0,0.0,0,0,1,143,56.1,87,52.28,30.15,30.2479,0,0,3404,3063600,56.1,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 20:22:00-07:00
1773198420000,0,0.0,0,0,1,143,56.7,86,52.56,30.14,30.2377,0,0,3404,3063600,56.7,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 20:07:00-07:00
1773197520000,0,0.0,0,0,1,143,57.2,86,53.05,30.14,30.2376,0,0,3404,3063600,57.2,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 19:52:00-07:00
1773196620000,0,0.0,0,0,1,143,57.4,85,52.93,30.14,30.2376,0,0,3404,3063600,57.4,2026-02-19T18:37:00.000Z,2026-03-10,4.24,,,2026-03-10 19:37:00-07:00
1773195720000,0,0.0,0,0,1,143,57.7,85,53.22,30.14,30.2375,0,0,3404,3063600,57.7,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 19:22:00-07:00
1773194820000,0,0.0,0,0,1,143,58.1,84,53.29,30.14,30.2375,2,1800,3402,3063600,58.1,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 19:07:00-07:00
1773193920000,0,0.0,0,0,1,143,58.5,83,53.35,30.14,30.2374,8,7200,3394,3061800,58.5,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 18:52:00-07:00
1773193020000,0,0.0,0,0,1,143,58.6,83,53.45,30.14,30.2374,17,15300,3377,3054600,58.6,2026-02-19T18:37:00.000Z,2026-03-10,4.25,,,2026-03-10 18:37:00-07:00
1773192120000,0,0.0,0,0,1,143,58.8,83,53.65,30.13,30.2273,32,28800,3345,3039300,58.8,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 18:22:00-07:00
1773191220000,0,0.0,0,0,1,143,58.6,84,53.78,30.13,30.2273,37,33300,3308,3010500,58.6,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 18:07:00-07:00
1773190320000,0,0.0,0,0,1,143,58.8,84,53.97,30.13,30.2273,46,41400,3262,2977200,58.8,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 17:52:00-07:00
1773189420000,0,0.0,0,0,1,143,59.0,83,53.84,30.12,30.2172,64,57600,3198,2935800,59.0,2026-02-19T18:37:00.000Z,2026-03-10,4.25,,,2026-03-10 17:37:00-07:00
1773188520000,0,0.0,0,0,1,143,59.4,83,54.23,30.13,30.2272,93,83700,3105,2878200,59.4,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 17:22:00-07:00
1773187620000,0,0.0,0,0,1,143,59.2,84,54.37,30.13,30.2272,79,71100,3026,2794500,59.2,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 17:07:00-07:00
1773186720000,0,0.0,0,0,1,143,59.4,83,54.23,30.13,30.2272,83,74700,2943,2723400,59.4,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 16:52:00-07:00
1773185820000,0,0.0,0,0,1,141,59.7,83,54.53,30.13,30.2271,87,78300,2856,2648700,59.7,2026-02-19T18:37:00.000Z,2026-03-10,4.26,,,2026-03-10 16:37:00-07:00
1773184920000,0,0.0,0,0,1,141,59.9,82,54.39,30.13,30.2271,93,83700,2763,2570400,59.9,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 16:22:00-07:00
1773184020000,0,0.0,0,0,1,141,60.3,80,54.1,30.12,30.217,114,102600,2649,2486700,60.3,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 16:07:00-07:00
1773183120000,0,0.0,0,0,1,141,60.6,79,54.05,30.12,30.2169,128,115200,2521,2384100,60.6,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 15:52:00-07:00
1773182220000,0,0.0,0,0,1,141,60.4,80,54.2,30.12,30.217,116,104400,2405,2268900,60.4,2026-02-19T18:37:00.000Z,2026-03-10,4.26,,,2026-03-10 15:37:00-07:00
1773181320000,0,0.0,0,0,1,141,60.1,80,53.91,30.12,30.217,122,109800,2283,2164500,60.1,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 15:22:00-07:00
1773180420000,0,0.0,0,0,1,141,60.3,80,54.1,30.12,30.217,130,117000,2153,2054700,60.3,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 15:07:00-07:00
1773179520000,0,0.0,0,0,1,141,60.3,80,54.1,30.12,30.217,131,117900,2022,1937700,60.3,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 14:52:00-07:00
1773178620000,0,0.0,0,0,1,141,60.1,80,53.91,30.12,30.217,141,126900,1881,1819800,60.1,2026-02-19T18:37:00.000Z,2026-03-10,4.26,,,2026-03-10 14:37:00-07:00
1773177720000,0,0.0,0,0,1,141,60.1,81,54.25,30.13,30.2271,128,115200,1753,1692900,60.1,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 14:22:00-07:00
1773176820000,0,0.0,0,0,1,141,59.9,80,53.71,30.13,30.2271,125,112500,1375,1350000,59.9,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 14:07:00-07:00
1773175920000,0,0.0,0,0,1,141,60.1,81,54.25,30.13,30.2271,129,116100,1500,1465200,60.1,,2026-03-10,,America/Los_Angeles,True,2026-03-10 13:52:00-07:00
1773175020000,0,0.0,0,0,1,141,59.9,81,54.05,30.13,30.2271,124,111600,1500,1349100,59.9,,2026-03-10,,America/Los_Angeles,True,2026-03-10 13:37:00-07:00
1773174120000,0,0.0,0,0,1,141,59.7,80,53.52,30.13,30.2271,119,107100,1256,1237500,59.7,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 13:22:00-07:00
1773173220000,0,0.0,0,0,1,141,59.9,81,54.05,30.13,30.2271,115,103500,1141,1130400,59.9,2026-02-19T18:37:00.000Z,2026-03-10,4.26,,,2026-03-10 13:07:00-07:00
1773172320000,0,0.0,0,0,1,141,59.7,82,54.19,30.12,30.2171,120,108000,1021,1026900,59.7,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 12:52:00-07:00
1773171420000,0,0.0,0,0,1,141,59.5,82,54.0,30.12,30.2171,107,96300,914,918900,59.5,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 12:37:00-07:00
1773170520000,0,0.0,0,0,1,141,59.5,82,54.0,30.12,30.2171,88,79200,485,515700,59.5,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 12:22:00-07:00
1773169620000,0,0.0,0,0,1,141,59.4,83,54.23,30.12,30.2172,93,83700,734,743400,59.4,,2026-03-10,4.26,America/Los_Angeles,True,2026-03-10 12:07:00-07:00
1773168720000,0,0.0,0,0,1,141,59.4,83,54.23,30.11,30.2071,87,78300,734,659700,59.4,,2026-03-10,,America/Los_Angeles,True,2026-03-10 11:52:00-07:00
1773167820000,0,0.0,0,0,1,141,59.4,82,53.9,30.11,30.2071,83,74700,573,581400,59.4,,2026-03-10,,America/Los_Angeles,True,2026-03-10 11:37:00-07:00
1773166920000,0,0.0,0,0,1,141,59.4,83,54.23,30.11,30.2071,78,70200,573,506700,59.4,,2026-03-10,,America/Los_Angeles,True,2026-03-10 11:22:00-07:00
1773166020000,0,0.0,0,0,1,141,58.8,83,53.65,30.11,30.2072,78,70200,407,436500,58.8,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 11:07:00-07:00
1773165120000,0,0.0,0,0,1,141,58.6,84,53.78,30.11,30.2073,59,53100,348,366300,58.6,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 10:52:00-07:00
1773164220000,0,0.0,0,0,1,141,58.8,84,53.97,30.11,30.2072,52,46800,296,313200,58.8,2026-02-19T18:37:00.000Z,2026-03-10,4.25,,,2026-03-10 10:37:00-07:00
1773163320000,0,0.0,0,0,1,141,58.6,84,53.78,30.1,30.1972,51,45900,203,228600,58.6,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 10:22:00-07:00
1773162420000,0,0.0,0,0,1,141,58.5,85,54.0,30.09,30.1872,42,37800,254,220500,58.5,,2026-03-10,,America/Los_Angeles,True,2026-03-10 10:07:00-07:00
1773161520000,0,0.0,0,0,1,141,58.5,86,54.32,30.09,30.1872,33,29700,170,182700,58.5,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 09:52:00-07:00
1773160620000,0,0.0,0,0,1,141,58.1,85,53.61,30.09,30.1873,31,27900,139,153000,58.1,2026-02-19T18:37:00.000Z,2026-03-10,4.25,,,2026-03-10 09:37:00-07:00
1773159720000,0,0.0,0,0,1,141,57.9,85,53.42,30.08,30.1773,32,28800,107,125100,57.9,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 09:22:00-07:00
1773158820000,0,0.0,0,0,1,141,57.6,86,53.44,30.07,30.1673,29,26100,78,96300,57.6,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 09:07:00-07:00
1773157920000,0,0.0,0,0,1,141,57.0,87,53.17,30.06,30.1574,28,25200,50,70200,57.0,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 08:52:00-07:00
1773157020000,0,0.0,0,0,1,141,56.7,87,52.87,30.05,30.1474,20,18000,30,45000,56.7,2026-02-19T18:37:00.000Z,2026-03-10,4.25,,,2026-03-10 08:37:00-07:00
1773156120000,0,0.0,0,0,1,141,56.3,87,52.48,30.04,30.1375,14,12600,16,27000,56.3,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 08:22:00-07:00
1773155220000,0,0.0,0,0,1,141,56.3,87,52.48,30.04,30.1375,8,7200,8,14400,56.3,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 08:07:00-07:00
1773154320000,0,0.0,0,0,1,141,56.3,87,52.48,30.02,30.1174,6,5400,2,7200,56.3,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 07:52:00-07:00
1773153420000,0,0.0,0,0,1,141,56.3,87,52.48,30.02,30.1174,2,1800,0,1800,56.3,2026-02-19T18:37:00.000Z,2026-03-10,4.26,,,2026-03-10 07:37:00-07:00
1773152520000,0,0.0,0,0,1,141,56.7,89,53.49,30.01,30.1073,0,0,0,0,56.7,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 07:22:00-07:00
1773151620000,0,0.0,0,0,1,141,56.8,89,53.59,30.01,30.1073,0,0,0,0,56.8,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 07:07:00-07:00
1773150720000,0,0.0,0,0,1,141,56.8,89,53.59,30.0,30.0973,0,0,0,0,56.8,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 06:52:00-07:00
1773149820000,0,0.0,0,0,1,141,56.8,89,53.59,29.99,30.0872,0,0,0,0,56.8,2026-02-19T18:37:00.000Z,2026-03-10,4.27,,,2026-03-10 06:37:00-07:00
1773148920000,0,0.0,0,0,1,141,56.8,90,53.9,29.99,30.0872,0,0,0,0,56.8,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 06:22:00-07:00
1773148020000,0,0.0,0,0,1,141,57.0,90,54.09,29.98,30.0772,0,0,0,0,57.0,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 06:07:00-07:00
1773147120000,0,0.0,0,0,1,141,57.0,90,54.09,29.98,30.0772,0,0,0,0,57.0,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 05:52:00-07:00
1773146220000,0,0.0,0,0,1,141,57.0,91,54.4,29.98,30.0772,0,0,0,0,57.0,2026-02-19T18:37:00.000Z,2026-03-10,4.27,,,2026-03-10 05:37:00-07:00
1773145320000,0,0.0,0,0,1,141,56.8,91,54.2,29.98,30.0772,0,0,0,0,56.8,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 05:22:00-07:00
1773144420000,0,0.0,0,0,1,141,57.0,91,54.4,29.98,30.0772,0,0,0,0,57.0,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 05:07:00-07:00
1773143520000,0,0.0,0,0,1,141,56.8,92,54.5,29.98,30.0772,0,0,0,0,56.8,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 04:52:00-07:00
1773142620000,0,0.0,0,0,1,141,56.8,91,54.2,29.98,30.0772,0,0,0,0,56.8,2026-02-19T18:37:00.000Z,2026-03-10,4.28,,,2026-03-10 04:37:00-07:00
1773141720000,0,0.0,0,0,1,141,56.8,92,54.5,29.98,30.0772,0,0,0,0,56.8,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 04:22:00-07:00
1773140820000,0,0.0,0,0,1,141,56.8,93,54.8,29.98,30.0772,0,0,0,0,56.8,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 04:07:00-07:00
1773139920000,0,0.0,0,0,1,141,56.8,93,54.8,29.98,30.0772,0,0,0,0,56.8,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 03:52:00-07:00
1773139020000,0,0.0,0,0,1,141,56.7,93,54.7,29.98,30.0772,0,0,0,0,56.7,2026-02-19T18:37:00.000Z,2026-03-10,4.29,,,2026-03-10 03:37:00-07:00
1773138120000,0,0.0,0,0,1,141,56.5,93,54.5,29.98,30.0772,0,0,0,0,56.5,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 03:22:00-07:00
1773137220000,0,0.0,0,0,1,141,56.5,93,54.5,29.98,30.0772,0,0,0,0,56.5,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 03:07:00-07:00
1773136320000,0,0.0,0,0,1,141,56.1,93,54.1,29.98,30.0773,0,0,0,0,56.1,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 02:52:00-07:00
1773135420000,0,0.0,0,0,1,141,55.9,94,54.2,29.98,30.0774,0,0,0,0,55.9,2026-02-19T18:37:00.000Z,2026-03-10,4.28,,,2026-03-10 02:37:00-07:00
1773134520000,0,0.0,0,0,1,141,55.9,94,54.2,29.98,30.0774,0,0,0,0,55.9,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 02:22:00-07:00
1773133620000,0,0.0,0,0,1,141,55.6,95,54.19,29.98,30.0774,0,0,0,0,55.6,2026-02-19T18:37:00.000Z,2026-03-10,,,,2026-03-10 02:07:00-07:00
