dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1764143340000,0.0,0.0,0,0,1,169,47.5,94,45.86,47.5,30.09,30.1893,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 23:49:00-08:00
1764142440000,0.0,0.0,0,0,1,169,47.5,93,45.58,47.5,30.09,30.1893,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 23:34:00-08:00
1764141540000,0.0,0.0,0,0,1,169,47.8,93,45.88,47.8,30.09,30.1893,0,0,4312,3880800,,2025-11-25,America/Los_Angeles,True,,2025-11-25 23:19:00-08:00
1764140640000,0.0,0.0,0,0,1,169,48.0,92,45.79,48.0,30.09,30.1892,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 23:04:00-08:00
1764139740000,0.0,0.0,0,0,1,169,48.4,92,46.18,48.4,30.1,30.1992,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 22:49:00-08:00
1764138840000,0.0,0.0,0,0,1,169,48.6,92,46.38,48.6,30.1,30.1992,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 22:34:00-08:00
1764137940000,0.0,0.0,0,0,1,169,48.6,92,46.38,48.6,30.1,30.1992,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,4.2,2025-11-25 22:19:00-08:00
1764137040000,0.0,1.5659,0,0,1,169,48.9,91,46.39,48.9,30.1,30.1991,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 22:04:00-08:00
1764136140000,0.2237,2.0132,0,0,1,169,49.5,91,46.98,49.5,30.1,30.199,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 21:49:00-08:00
1764135240000,0.0,0.0,0,0,1,169,49.8,91,47.28,49.8,30.09,30.1889,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 21:34:00-08:00
1764134340000,0.0,0.0,0,0,1,169,50.2,91,47.67,50.2,30.09,30.1888,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,4.2,2025-11-25 21:19:00-08:00
1764133440000,0.0,0.0,0,0,1,169,50.5,91,47.97,50.5,30.09,30.1888,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 21:04:00-08:00
1764132540000,0.0,0.0,0,0,1,169,50.9,91,48.37,50.9,30.08,30.1786,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 20:49:00-08:00
1764131640000,0.0,0.0,0,0,1,169,51.4,91,48.86,51.4,30.08,30.1785,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 20:34:00-08:00
1764130740000,0.0,0.0,0,0,1,169,51.8,91,49.26,51.8,30.08,30.1785,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,4.21,2025-11-25 20:19:00-08:00
1764129840000,0.0,0.0,0,0,1,169,52.2,92,49.95,52.2,30.08,30.1784,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 20:04:00-08:00
1764128940000,0.0,0.0,0,0,1,169,52.5,92,50.24,52.5,30.08,30.1783,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 19:49:00-08:00
1764128040000,0.0,0.0,0,0,1,169,52.9,91,50.34,52.9,30.07,30.1682,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 19:34:00-08:00
1764127140000,0.0,0.0,0,0,1,169,53.1,91,50.54,53.1,30.07,30.1682,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,4.21,2025-11-25 19:19:00-08:00
1764126240000,0.0,1.3422,0,0,1,169,53.6,91,51.04,53.6,30.07,30.1681,0,0,4312,3880800,2025-10-14T14:47:00.000Z,2025-11-25,,,,2025-11-25 19:04:00-08:00
