dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1768895460000,0.4474,1.5659,0,0,1,57,49.8,89,4.25,46.69,30.02,30.0949,0,0,14192,12772800,49.8,2026-01-12T20:21:00.000Z,2026-01-19,,,2026-01-19 23:51:00-08:00
1768894560000,0.4474,1.3422,0,0,1,57,50.5,87,,46.78,30.03,30.1048,0,0,14192,12772800,50.5,2026-01-12T20:21:00.000Z,2026-01-19,,,2026-01-19 23:36:00-08:00
1768893660000,0.0,1.5659,0,0,1,57,51.6,87,,47.86,30.03,30.1047,0,0,14192,12772800,51.6,2026-01-12T20:21:00.000Z,2026-01-19,,,2026-01-19 23:21:00-08:00
1768892760000,0.4474,1.5659,0,0,1,57,50.0,85,,45.67,30.02,30.0949,0,0,14192,12772800,50.0,2026-01-12T20:21:00.000Z,2026-01-19,,,2026-01-19 23:06:00-08:00
1768891860000,0.2237,1.7895,0,0,1,57,50.0,82,4.26,44.72,30.02,30.0949,0,0,14192,12772800,50.0,2026-01-12T20:21:00.000Z,2026-01-19,,,2026-01-19 22:51:00-08:00
1768890960000,0.6711,3.1317,0,0,1,57,50.7,82,,45.41,30.02,30.0948,0,0,14192,12772800,50.7,2026-01-12T20:21:00.000Z,2026-01-19,,,2026-01-19 22:36:00-08:00
1768890060000,1.5659,4.2502,0,0,1,57,50.2,85,,45.87,30.02,30.0948,0,0,14192,12772800,50.2,,2026-01-19,America/Los_Angeles,True,2026-01-19 22:21:00-08:00
1768889160000,0.4474,3.1317,0,0,1,313,49.3,88,,45.9,30.01,30.085,0,0,14192,12772800,49.3,,2026-01-19,America/Los_Angeles,True,2026-01-19 22:06:00-08:00
1768888260000,0.0,0.0,0,0,1,273,49.3,88,,45.9,30.01,30.085,0,0,14192,12772800,49.3,2026-01-12T20:21:00.000Z,2026-01-19,,,2026-01-19 21:51:00-08:00
1768887360000,0.0,0.0,0,0,1,273,49.8,87,,46.09,30.01,30.0849,0,0,14192,12772800,49.8,2026-01-12T20:21:00.000Z,2026-01-19,,,2026-01-19 21:36:00-08:00
1768886460000,0.0,0.0,0,0,1,273,50.2,86,,46.18,30.01,30.0848,0,0,14192,12772800,50.2,2026-01-12T20:21:00.000Z,2026-01-19,,,2026-01-19 21:21:00-08:00
1768885560000,0.0,0.0,0,0,1,273,51.4,86,4.28,47.35,30.0,30.0746,0,0,14192,12772800,51.4,2026-01-12T20:21:00.000Z,2026-01-19,,,2026-01-19 21:06:00-08:00
