dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1772092260000,0.0,0.0,0,0,1,165,56.8,87,4.27,52.97,30.05,30.124,0,0,17274,15546600,56.8,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 23:51:00-08:00
1772091360000,0.0,0.0,0,0,1,165,56.7,86,,52.56,30.05,30.124,0,0,17274,15546600,56.7,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 23:36:00-08:00
1772090460000,0.0,0.0,0,0,1,165,56.7,86,,52.56,30.05,30.124,0,0,17274,15546600,56.7,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 23:21:00-08:00
1772089560000,0.0,0.0,0,0,1,165,56.7,85,,52.24,30.04,30.114,0,0,17274,15546600,56.7,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 23:06:00-08:00
1772088660000,0.0,0.0,0,0,1,165,57.0,84,4.27,52.21,30.04,30.1139,0,0,17274,15546600,57.0,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 22:51:00-08:00
1772087760000,0.0,0.0,0,0,1,165,56.7,84,,51.92,30.05,30.124,0,0,17274,15546600,56.7,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 22:36:00-08:00
1772086860000,0.0,0.0,0,0,1,165,57.0,83,,51.89,30.04,30.1139,0,0,17274,15546600,57.0,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 22:21:00-08:00
1772085960000,0.0,0.0,0,0,1,165,57.7,82,,52.24,30.04,30.1138,0,0,17274,15546600,57.7,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 22:06:00-08:00
1772085060000,0.0,0.0,0,0,1,165,57.6,83,4.28,52.47,30.04,30.1138,0,0,17274,15546600,57.6,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 21:51:00-08:00
1772084160000,0.0,0.0,0,0,1,165,57.9,83,,52.77,30.04,30.1138,0,0,17274,15546600,57.9,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 21:36:00-08:00
1772083260000,0.0,0.0,0,0,1,165,58.3,84,,53.48,30.04,30.1137,0,0,17274,15546600,58.3,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 21:21:00-08:00
1772082360000,0.0,0.0,0,0,1,165,57.7,84,,52.9,30.03,30.1038,0,0,17274,15546600,57.7,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 21:06:00-08:00
1772081460000,0.0,0.0,0,0,1,165,57.7,84,4.29,52.9,30.02,30.0938,0,0,17274,15546600,57.7,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 20:51:00-08:00
1772080560000,0.0,2.4606,0,0,1,165,57.9,83,,52.77,30.02,30.0937,0,0,17274,15546600,57.9,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 20:36:00-08:00
1772079660000,0.0,1.7895,0,0,1,165,58.3,82,,52.83,30.01,30.0837,0,0,17274,15546600,58.3,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 20:21:00-08:00
1772078760000,0.6711,4.0265,0,0,1,165,58.3,82,,52.83,30.01,30.0837,0,0,17274,15546600,58.3,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 20:06:00-08:00
1772077860000,0.0,1.7895,0,0,1,165,58.1,84,4.29,53.29,30.01,30.0837,0,0,17274,15546600,58.1,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 19:51:00-08:00
1772076960000,0.2237,1.5659,0,0,1,165,58.6,82,,53.12,30.0,30.0736,0,0,17274,15546600,58.6,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 19:36:00-08:00
1772076060000,0.0,0.0,0,0,1,165,58.8,87,,54.94,30.0,30.0736,0,0,17274,15546600,58.8,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 19:21:00-08:00
1772075160000,0.0,0.0,0,0,1,165,59.0,87,,55.13,30.0,30.0735,0,0,17274,15546600,59.0,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 19:06:00-08:00
1772074260000,0.0,1.1185,0,0,1,165,59.2,87,4.31,55.33,29.99,30.0635,0,0,17274,15546600,59.2,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 18:51:00-08:00
1772073360000,0.0,0.0,0,0,1,165,59.9,87,,56.02,29.99,30.0634,0,0,17274,15546600,59.9,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 18:36:00-08:00
1772072460000,0.0,0.0,0,0,1,165,60.4,86,,56.19,29.99,30.0633,0,0,17274,15546600,60.4,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 18:21:00-08:00
1772071560000,0.0,0.0,0,0,1,165,61.3,85,,56.75,29.99,30.0632,0,0,17274,15546600,61.3,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 18:06:00-08:00
1772070660000,0.0,0.0,0,0,1,165,62.4,83,4.32,57.16,29.98,30.053,10,9000,17264,15546600,62.4,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 17:51:00-08:00
1772069760000,0.0,0.0,0,0,1,165,63.1,82,,57.51,29.98,30.0529,44,39600,17163,15486300,63.1,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 17:36:00-08:00
1772068860000,0.6711,2.908,0,0,1,165,63.9,79,,57.25,29.97,30.0428,57,51300,17207,15498000,63.9,,2026-02-25,America/Los_Angeles,True,2026-02-25 17:21:00-08:00
1772067960000,2.0132,3.5791,0,0,1,165,65.1,77,,57.7,29.96,30.0326,121,108900,17042,15446700,65.1,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 17:06:00-08:00
1772067060000,0.6711,2.908,0,0,1,165,64.6,79,4.36,57.93,29.96,30.0326,181,162900,16861,15337800,64.6,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 16:51:00-08:00
1772066160000,0.8948,2.6843,0,0,1,165,64.4,80,,58.09,29.96,30.0327,154,138600,16707,15174900,64.4,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 16:36:00-08:00
1772065260000,2.4606,4.6976,0,0,1,165,64.2,81,,58.24,29.96,30.0327,223,200700,16484,15036300,64.2,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 16:21:00-08:00
1772064360000,4.2502,6.2634,0,0,1,168,63.7,83,,58.44,29.96,30.0328,254,228600,16230,14835600,63.7,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 16:06:00-08:00
1772063460000,4.6976,7.1582,0,0,1,162,64.9,79,4.36,58.23,29.96,30.0326,239,215100,15991,14607000,64.9,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 15:51:00-08:00
1772062560000,3.3554,5.5923,0,0,1,161,67.5,70,,57.36,29.96,30.0322,273,245700,15718,14391900,67.5,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 15:36:00-08:00
1772061660000,3.8028,5.145,0,0,1,161,67.5,68,,56.56,29.95,30.0222,420,378000,15298,14146200,67.5,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 15:21:00-08:00
1772060760000,4.2502,6.4871,0,0,1,161,66.4,74,,57.85,29.96,30.0324,363,326700,14935,13768200,66.4,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 15:06:00-08:00
1772059860000,4.6976,7.1582,0,0,1,161,66.9,71,4.36,57.18,29.96,30.0323,457,411300,14478,13441500,66.9,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 14:51:00-08:00
1772058960000,4.9213,7.1582,0,0,1,161,68.2,67,,56.81,29.96,30.0322,494,444600,13984,13030200,67.87,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 14:36:00-08:00
1772058060000,4.6976,7.8293,0,0,1,160,68.9,65,,56.64,29.96,30.0321,585,526500,13399,12585600,68.55,2026-02-19T18:51:00.000Z,2026-02-25,,,2026-02-25 14:21:00-08:00
