dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1749019560000,0.0,0.0,0,0,1,217,58.1,92,55.79,58.1,29.92,30.0168,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 23:46:00-07:00
1749018660000,0.0,0.0,0,0,1,217,58.3,92,55.98,58.3,29.93,30.0267,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 23:31:00-07:00
1749017760000,0.0,0.0,0,0,1,217,58.3,91,55.68,58.3,29.92,30.0167,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,4.22,,,2025-06-03 23:16:00-07:00
1749016860000,0.0,0.0,0,0,1,217,58.5,91,55.88,58.5,29.93,30.0267,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 23:01:00-07:00
1749015960000,0.0,1.1185,0,0,1,217,58.6,91,55.98,58.6,29.93,30.0267,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 22:46:00-07:00
1749015060000,0.2237,1.7895,0,0,1,217,58.6,91,55.98,58.6,29.93,30.0267,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 22:31:00-07:00
1749014160000,0.0,1.1185,0,0,1,217,58.5,91,55.88,58.5,29.93,30.0267,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,4.22,,,2025-06-03 22:16:00-07:00
1749013260000,0.0,0.0,0,0,1,217,58.1,91,55.48,58.1,29.92,30.0168,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 22:01:00-07:00
1749012360000,0.0,0.0,0,0,1,217,58.1,91,55.48,58.1,29.91,30.0067,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 21:46:00-07:00
1749011460000,0.0,0.0,0,0,1,217,58.3,90,55.38,58.3,29.9,29.9967,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 21:31:00-07:00
1749010560000,0.0,0.0,0,0,1,217,58.5,89,55.27,58.5,29.89,29.9866,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,4.22,,,2025-06-03 21:16:00-07:00
1749009660000,0.6711,2.6843,0,0,1,217,58.8,89,55.56,58.8,29.88,29.9765,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 21:01:00-07:00
1749008760000,1.3422,2.6843,0,0,1,217,59.0,88,55.45,59.0,29.88,29.9765,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 20:46:00-07:00
1749007860000,1.5659,3.1317,0,0,1,217,59.0,87,55.13,59.0,29.88,29.9765,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 20:31:00-07:00
1749006960000,0.8948,2.6843,0,0,1,217,59.2,87,55.33,59.2,29.88,29.9764,0,0,4564,4107600,2025-04-26T15:31:00.000Z,2025-06-03,4.22,,,2025-06-03 20:16:00-07:00
1749006060000,1.1185,3.3554,0,0,1,217,59.4,86,55.21,59.4,29.88,29.9764,1,480,4563,4107600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 20:01:00-07:00
1749005160000,1.1185,3.1317,0,0,1,217,59.7,85,55.18,59.7,29.89,29.9864,4,1680,4559,4106700,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 19:46:00-07:00
1749004260000,1.3422,3.5791,0,0,1,217,59.9,84,55.05,59.9,29.91,30.0064,7,3360,4552,4103100,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 19:31:00-07:00
1749003360000,1.1185,3.3554,0,0,1,217,60.4,83,55.21,60.4,29.91,30.0063,11,4620,4541,4096800,2025-04-26T15:31:00.000Z,2025-06-03,4.22,,,2025-06-03 19:16:00-07:00
1749002460000,0.6711,3.1317,0,0,1,217,60.6,82,55.07,60.6,29.93,30.0263,15,7200,4526,4086900,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 19:01:00-07:00
1749001560000,0.8948,3.1317,0,0,1,217,61.0,82,55.46,61.0,29.93,30.0262,35,14700,4491,4073400,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 18:46:00-07:00
1749000660000,2.2369,3.3554,0,0,1,217,61.3,82,55.76,61.3,29.93,30.0262,26,12480,4465,4041900,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 18:31:00-07:00
1748999760000,2.2369,4.2502,0,0,1,217,61.9,81,56.0,61.9,29.94,30.0361,37,15540,4428,4018500,2025-04-26T15:31:00.000Z,2025-06-03,4.23,,,2025-06-03 18:16:00-07:00
1748998860000,1.5659,3.8028,0,0,1,217,62.2,82,56.63,62.2,29.93,30.026,47,22560,4381,3985200,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 18:01:00-07:00
1748997960000,3.3554,5.3686,0,0,1,217,62.2,82,56.63,62.2,29.92,30.016,37,15540,4344,3942900,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 17:46:00-07:00
1748997060000,3.1317,6.9345,0,0,1,214,62.2,81,56.29,62.2,29.9,29.9959,38,18240,4306,3909600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 17:31:00-07:00
1748996160000,2.0132,6.7108,0,0,1,221,62.4,81,56.49,62.4,29.9,29.9959,39,16380,4267,3875400,2025-04-26T15:31:00.000Z,2025-06-03,4.23,,,2025-06-03 17:16:00-07:00
1748995260000,2.0132,5.816,0,0,1,224,62.6,80,56.34,62.6,29.91,30.0059,44,21120,4223,3840300,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 17:01:00-07:00
1748994360000,2.4606,5.816,0,0,1,244,62.6,79,55.99,62.6,29.92,30.0159,47,19740,4176,3800700,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 16:46:00-07:00
1748993460000,1.7895,5.3686,0,0,1,230,63.1,79,56.48,63.1,29.93,30.0259,55,26400,4121,3758400,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 16:31:00-07:00
1748992560000,0.6711,3.3554,0,0,1,212,63.5,79,56.87,63.5,29.93,30.0258,58,24360,4063,3708900,2025-04-26T15:31:00.000Z,2025-06-03,4.25,,,2025-06-03 16:16:00-07:00
1748991660000,1.3422,4.4739,0,0,1,212,63.3,79,56.67,63.3,29.95,30.0459,96,46080,3967,3656700,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 16:01:00-07:00
1748990760000,2.0132,5.3686,0,0,1,212,63.5,79,56.87,63.5,29.96,30.0559,155,65100,3812,3570300,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 15:46:00-07:00
1748989860000,1.7895,5.145,0,0,1,212,63.5,79,56.87,63.5,29.96,30.0559,170,81600,3642,3430800,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 15:31:00-07:00
1748988960000,2.0132,5.145,0,0,1,212,64.0,79,57.35,64.0,29.97,30.0658,180,75600,3462,3277800,2025-04-26T15:31:00.000Z,2025-06-03,4.29,,,2025-06-03 15:16:00-07:00
1748988060000,1.7895,5.145,0,0,1,212,64.4,78,57.39,64.4,29.96,30.0557,190,91200,3272,3115800,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 15:01:00-07:00
1748987160000,2.0132,5.3686,0,0,1,212,63.3,81,57.37,63.3,29.96,30.0559,184,77280,3088,2944800,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 14:46:00-07:00
1748986260000,0.4474,4.2502,0,0,1,175,62.4,82,56.83,62.4,29.96,30.0561,152,72960,2936,2779200,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 14:31:00-07:00
1748985360000,0.8948,3.8028,0,0,1,175,61.7,84,56.81,61.7,29.98,30.0763,154,64680,2782,2642400,2025-04-26T15:31:00.000Z,2025-06-03,4.23,,,2025-06-03 14:16:00-07:00
1748984460000,1.3422,3.1317,0,0,1,174,61.9,85,57.34,61.9,29.98,30.0762,96,46080,2686,2503800,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 14:01:00-07:00
1748983560000,1.3422,3.1317,0,0,1,174,61.7,85,57.14,61.7,29.99,30.0863,88,36960,2598,2417400,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 13:46:00-07:00
1748982660000,1.3422,3.8028,0,0,1,174,61.9,84,57.01,61.9,29.99,30.0863,111,53280,2487,2338200,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 13:31:00-07:00
1748981760000,1.1185,3.3554,0,0,1,174,62.2,84,57.3,62.2,29.99,30.0862,130,54600,2357,2238300,2025-04-26T15:31:00.000Z,2025-06-03,4.25,,,2025-06-03 13:16:00-07:00
1748980860000,0.8948,2.6843,0,0,1,174,62.2,84,57.3,62.2,30.0,30.0962,160,76800,2197,2121300,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 13:01:00-07:00
1748979960000,1.1185,2.908,0,0,1,174,62.2,84,57.3,62.2,30.01,30.1063,165,69300,2032,1977300,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 12:46:00-07:00
1748979060000,0.4474,2.908,0,0,1,174,62.1,84,57.2,62.1,30.01,30.1063,146,70080,1886,1828800,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 12:31:00-07:00
1748978160000,0.2237,2.908,0,0,1,174,61.9,85,57.34,61.9,30.01,30.1063,136,57120,1750,1697400,2025-04-26T15:31:00.000Z,2025-06-03,4.23,,,2025-06-03 12:16:00-07:00
1748977260000,0.4474,3.5791,0,0,1,174,61.5,86,57.27,61.5,30.01,30.1064,117,56160,1633,1575000,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 12:01:00-07:00
1748976360000,0.4474,3.1317,0,0,1,174,61.3,87,57.39,61.3,30.0,30.0964,109,45780,1524,1469700,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 11:46:00-07:00
1748975460000,0.4474,3.1317,0,0,1,174,61.2,87,57.3,61.2,30.0,30.0964,124,59520,1400,1371600,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 11:31:00-07:00
1748974560000,0.4474,3.3554,0,0,1,174,60.8,88,57.22,60.8,30.0,30.0965,105,44100,1295,1260000,2025-04-26T15:31:00.000Z,2025-06-03,4.23,,,2025-06-03 11:16:00-07:00
1748973660000,1.3422,2.908,0,0,1,171,60.3,89,57.04,60.3,30.0,30.0966,118,56640,1177,1165500,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 11:01:00-07:00
1748972760000,1.3422,2.6843,0,0,1,171,60.1,89,56.84,60.1,30.0,30.0966,126,52920,1051,1059300,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 10:46:00-07:00
1748971860000,1.3422,2.6843,0,0,1,171,60.1,90,57.15,60.1,30.0,30.0966,129,61920,922,945900,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 10:31:00-07:00
1748970960000,0.8948,2.2369,0,0,1,171,60.1,90,57.15,60.1,30.0,30.0966,114,47880,808,829800,2025-04-26T15:31:00.000Z,2025-06-03,4.23,,,2025-06-03 10:16:00-07:00
1748970060000,1.3422,2.6843,0,0,1,171,59.9,90,56.96,59.9,30.0,30.0967,122,58560,686,727200,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 10:01:00-07:00
1748969160000,1.1185,2.4606,0,0,1,171,59.7,90,56.76,59.7,30.0,30.0967,124,52080,562,617400,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 09:46:00-07:00
1748968260000,1.1185,2.2369,0,0,1,171,59.4,91,56.77,59.4,30.0,30.0968,122,58560,440,505800,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 09:31:00-07:00
1748967360000,0.8948,2.4606,0,0,1,171,59.4,92,57.07,59.4,30.0,30.0968,111,46620,329,396000,2025-04-26T15:31:00.000Z,2025-06-03,4.23,,,2025-06-03 09:16:00-07:00
1748966460000,0.6711,2.4606,0,0,1,171,58.8,93,56.78,58.8,30.01,30.1069,93,44640,236,296100,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 09:01:00-07:00
1748965560000,0.0,1.3422,0,0,1,171,58.1,94,56.38,58.1,30.0,30.097,76,31920,160,212400,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 08:46:00-07:00
1748964660000,0.0,1.7895,0,0,1,171,57.6,96,56.47,57.6,30.0,30.0971,52,24960,108,144000,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 08:31:00-07:00
1748962860000,0.0,1.1185,0,0,1,171,56.7,97,55.86,56.7,30.0,30.0973,36,17280,72,97200,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 08:01:00-07:00
1748961960000,0.0,0.0,0,0,1,171,56.3,97,55.46,56.3,29.99,30.0873,27,11340,45,64800,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 07:46:00-07:00
1748961060000,0.0,0.0,0,0,1,171,56.3,97,55.46,56.3,29.99,30.0873,16,7680,29,40500,2025-04-26T15:31:00.000Z,2025-06-03,,,,2025-06-03 07:31:00-07:00
1748960160000,0.0,1.3422,0,0,1,171,56.3,97,55.46,56.3,29.99,30.0873,11,4620,18,26100,2025-04-26T15:31:00.000Z,2025-06-03,4.22,,,2025-06-03 07:16:00-07:00
