dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1746082200000,2.908,5.3686,0,0,1,280,56.3,88,29.95,30.0238,0,0,7777,6999300,56.3,52.79,2025-04-26T15:20:00.000Z,2025-04-30,,,,2025-04-30 23:50:00-07:00
1746081300000,2.6843,5.145,0,0,1,281,56.3,88,29.95,30.0238,0,0,7777,6999300,56.3,52.79,2025-04-26T15:20:00.000Z,2025-04-30,4.29,,,2025-04-30 23:35:00-07:00
1746080400000,2.6843,5.145,0,0,1,282,56.3,88,29.95,30.0238,0,0,7777,6999300,56.3,52.79,2025-04-26T15:20:00.000Z,2025-04-30,,,,2025-04-30 23:20:00-07:00
1746079500000,3.5791,6.7108,0,0,1,285,56.5,88,29.95,30.0238,0,0,7777,6999300,56.5,52.99,2025-04-26T15:20:00.000Z,2025-04-30,,,,2025-04-30 23:05:00-07:00
1746078600000,2.908,6.2634,0,0,1,287,56.5,89,29.95,30.0238,0,0,7777,6999300,56.5,53.3,2025-04-26T15:20:00.000Z,2025-04-30,,,,2025-04-30 22:50:00-07:00
1746077700000,2.0132,4.9213,0,0,1,287,56.7,89,29.95,30.0237,0,0,7777,6999300,56.7,53.49,2025-04-26T15:20:00.000Z,2025-04-30,4.29,,,2025-04-30 22:35:00-07:00
1746076800000,2.2369,4.2502,0,0,1,287,56.7,89,29.95,30.0237,0,0,7777,6999300,56.7,53.49,2025-04-26T15:20:00.000Z,2025-04-30,,,,2025-04-30 22:20:00-07:00
1746075900000,1.5659,4.0265,0,0,1,287,56.7,89,29.95,30.0237,0,0,7777,6999300,56.7,53.49,2025-04-26T15:20:00.000Z,2025-04-30,,,,2025-04-30 22:05:00-07:00
1746075000000,0.2237,2.4606,0,0,1,287,56.7,89,29.95,30.0237,0,0,7777,6999300,56.7,53.49,2025-04-26T15:20:00.000Z,2025-04-30,,,,2025-04-30 21:50:00-07:00
1746074100000,0.2237,2.2369,0,0,1,287,56.7,89,29.95,30.0237,0,0,7777,6999300,56.7,53.49,2025-04-26T15:20:00.000Z,2025-04-30,4.3,,,2025-04-30 21:35:00-07:00
1746073200000,0.8948,2.6843,0,0,1,287,56.7,90,29.95,30.0237,0,0,7777,6999300,56.7,53.8,,2025-04-30,,America/Los_Angeles,True,2025-04-30 21:20:00-07:00
1746072300000,2.0132,4.2502,0,0,1,287,56.8,89,29.94,30.0137,0,0,7777,6999300,56.8,53.59,,2025-04-30,,America/Los_Angeles,True,2025-04-30 21:05:00-07:00
1746071400000,2.2369,4.9213,0,0,1,287,56.8,89,29.93,30.0037,0,0,7777,6999300,56.8,53.59,2025-04-26T15:20:00.000Z,2025-04-30,4.3,,,2025-04-30 20:50:00-07:00
