dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1759387800000,1.1185,4.9213,0,0,1,33,62.4,89,59.11,62.4,29.97,30.043,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 23:50:00-07:00
1759386900000,0.8948,3.5791,0,0,1,33,62.4,89,59.11,62.4,29.97,30.043,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 23:35:00-07:00
1759386000000,0.2237,2.6843,0,0,1,122,62.4,89,59.11,62.4,29.97,30.043,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 23:20:00-07:00
1759385100000,0.2237,3.8028,0,0,1,138,62.1,88,58.5,62.1,29.97,30.043,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,4.29,,,2025-10-01 23:05:00-07:00
1759384200000,0.0,0.0,0,0,1,232,62.1,88,58.5,62.1,29.97,30.043,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 22:50:00-07:00
1759383300000,0.0,0.0,0,0,1,232,62.2,88,58.6,62.2,29.97,30.043,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 22:35:00-07:00
1759382400000,0.0,0.0,0,0,1,232,62.1,88,58.5,62.1,29.97,30.043,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 22:20:00-07:00
1759381500000,0.0,0.0,0,0,1,232,62.2,88,58.6,62.2,29.97,30.043,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,4.29,,,2025-10-01 22:05:00-07:00
1759380600000,0.0,0.0,0,0,1,232,62.6,88,58.99,62.6,29.97,30.0429,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 21:50:00-07:00
1759379700000,0.0,1.1185,0,0,1,232,62.6,88,58.99,62.6,29.97,30.0429,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 21:35:00-07:00
1759378800000,0.0,2.0132,0,0,1,232,62.1,88,58.5,62.1,29.96,30.033,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 21:20:00-07:00
1759377900000,0.0,0.0,0,0,1,232,62.6,88,58.99,62.6,29.96,30.0329,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,4.3,,,2025-10-01 21:05:00-07:00
1759377000000,0.2237,1.7895,0,0,1,232,63.1,87,59.16,63.1,29.96,30.0329,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 20:50:00-07:00
1759376100000,0.0,0.0,0,0,1,232,63.7,87,59.75,63.7,29.96,30.0328,0,0,20596,18536400,,2025-10-01,,America/Los_Angeles,True,2025-10-01 20:35:00-07:00
1759375200000,0.0,0.0,0,0,1,232,63.9,86,59.63,63.9,29.95,30.0227,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,4.31,,,2025-10-01 20:20:00-07:00
1759374300000,0.2237,2.0132,0,0,1,232,64.4,86,60.12,64.4,29.95,30.0226,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 20:05:00-07:00
1759373400000,0.2237,2.0132,0,0,1,232,64.8,86,60.51,64.8,29.95,30.0226,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 19:50:00-07:00
1759372500000,0.8948,2.6843,0,0,1,232,64.8,85,60.18,64.8,29.95,30.0226,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 19:35:00-07:00
1759371600000,1.5659,2.908,0,0,1,232,65.1,82,59.46,65.1,29.95,30.0226,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,4.31,,,2025-10-01 19:20:00-07:00
1759370700000,0.2237,2.6843,0,0,1,232,65.7,82,60.05,65.7,29.95,30.0225,0,0,20596,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 19:05:00-07:00
1759369800000,0.0,0.0,0,0,1,232,66.4,81,60.39,66.4,29.94,30.0123,2,1800,20594,18536400,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 18:50:00-07:00
1759368900000,0.0,0.0,0,0,1,232,66.9,81,60.87,66.9,29.94,30.0123,21,18900,20573,18534600,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 18:35:00-07:00
1759368000000,0.0,0.8948,0,0,1,232,67.3,81,61.26,67.3,29.94,30.0122,48,43200,20525,18515700,2025-09-26T12:35:00.000Z,2025-10-01,4.34,,,2025-10-01 18:20:00-07:00
1759367100000,1.5659,4.4739,0,0,1,232,67.8,80,61.4,67.8,29.94,30.0122,82,73800,20443,18472500,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 18:05:00-07:00
1759366200000,3.1317,5.816,0,0,1,235,68.5,78,61.36,68.72,29.94,30.0121,121,108900,20322,18398700,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 17:50:00-07:00
1759365300000,4.0265,7.3819,0,0,1,220,68.9,76,61.01,69.06,29.94,30.012,162,145800,20160,18289800,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 17:35:00-07:00
1759364400000,4.6976,10.5136,0,0,1,217,69.1,76,61.21,69.28,29.94,30.012,208,187200,19952,18144000,2025-09-26T12:35:00.000Z,2025-10-01,4.34,,,2025-10-01 17:20:00-07:00
1759363500000,5.3686,9.3951,0,0,1,212,69.3,75,61.03,69.46,29.93,30.0019,253,227700,19699,17956800,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 17:05:00-07:00
1759362600000,5.816,9.8425,0,0,1,212,69.3,75,61.03,69.46,29.93,30.0019,299,269100,19400,17729100,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 16:50:00-07:00
1759361700000,5.816,9.3951,0,0,1,234,69.4,74,60.74,69.52,29.93,30.0019,344,309600,19056,17460000,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 16:35:00-07:00
1759360800000,6.9345,10.5136,0,0,1,244,70.0,72,60.55,70.08,29.94,30.0119,388,349200,18668,17150400,2025-09-26T12:35:00.000Z,2025-10-01,4.35,,,2025-10-01 16:20:00-07:00
1759359900000,7.1582,11.1847,0,0,1,244,70.3,72,60.84,70.41,29.94,30.0118,430,387000,18238,16801200,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 16:05:00-07:00
1759359000000,7.3819,11.4084,0,0,1,250,70.9,70,60.62,70.98,29.94,30.0117,471,423900,17767,16414200,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 15:50:00-07:00
1759358100000,7.8293,12.7505,0,0,1,241,70.9,70,60.62,70.98,29.95,30.0218,510,459000,17257,15990300,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 15:35:00-07:00
1759357200000,7.8293,12.9742,0,0,1,252,70.9,71,61.02,71.03,29.95,30.0218,545,490500,16712,15531300,2025-09-26T12:35:00.000Z,2025-10-01,4.37,,,2025-10-01 15:20:00-07:00
1759356300000,7.6056,14.0927,0,0,1,254,71.4,70,61.09,71.53,29.95,30.0217,579,521100,16133,15040800,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 15:05:00-07:00
1759355400000,7.3819,13.6453,0,0,1,255,72.0,70,61.67,72.19,29.95,30.0216,609,548100,15524,14519700,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 14:50:00-07:00
1759354500000,8.053,13.1979,0,0,1,248,72.0,71,62.07,72.24,29.94,30.0116,638,574200,14886,13971600,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 14:35:00-07:00
1759353600000,7.6056,12.0795,0,0,1,242,71.2,73,62.09,71.45,29.95,30.0217,661,594900,14225,13397400,2025-09-26T12:35:00.000Z,2025-10-01,4.37,,,2025-10-01 14:20:00-07:00
1759352700000,7.3819,12.9742,0,0,1,247,71.6,73,62.47,71.89,29.95,30.0217,682,613800,13543,12802500,2025-09-26T12:35:00.000Z,2025-10-01,,,,2025-10-01 14:05:00-07:00
