dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1751525400000,2.4606,8.2767,0,0,1,83,59.0,90,4.3,56.07,59.0,29.84,29.9131,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 23:50:00-07:00
1751524500000,2.6843,10.5136,0,0,1,74,59.0,89,,55.76,59.0,29.84,29.9131,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 23:35:00-07:00
1751523600000,2.4606,7.6056,0,0,1,79,59.2,89,,55.96,59.2,29.84,29.9131,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 23:20:00-07:00
1751522700000,2.4606,8.9477,0,0,1,87,59.0,89,,55.76,59.0,29.84,29.9131,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 23:05:00-07:00
1751521800000,2.6843,7.3819,0,0,1,93,59.2,89,4.3,55.96,59.2,29.83,29.9031,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 22:50:00-07:00
1751520900000,2.4606,7.3819,0,0,1,106,59.0,89,,55.76,59.0,29.83,29.9031,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 22:35:00-07:00
1751520000000,2.908,11.6321,0,0,1,95,58.8,90,,55.87,58.8,29.83,29.9031,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 22:20:00-07:00
1751519100000,3.5791,12.7505,0,0,1,77,58.8,89,,55.56,58.8,29.83,29.9031,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 22:05:00-07:00
1751518200000,3.5791,14.0927,0,0,1,103,58.8,89,4.31,55.56,58.8,29.83,29.9031,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 21:50:00-07:00
1751517300000,4.2502,13.6453,0,0,1,95,58.8,89,,55.56,58.8,29.82,29.8931,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 21:35:00-07:00
1751516400000,3.3554,9.8425,0,0,1,96,58.6,89,,55.37,58.6,29.82,29.8931,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 21:20:00-07:00
1751515500000,2.2369,8.7241,0,0,1,76,58.6,89,,55.37,58.6,29.82,29.8931,0,0,20942,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 21:05:00-07:00
1751514600000,2.6843,8.2767,0,0,1,96,58.6,89,4.31,55.37,58.6,29.82,29.8931,0,0,20942,18847800,,2025-07-02,America/Los_Angeles,True,2025-07-02 20:50:00-07:00
1751513700000,2.4606,7.3819,0,0,1,110,58.8,88,,55.25,58.8,29.82,29.8931,0,0,20942,18847800,,2025-07-02,America/Los_Angeles,True,2025-07-02 20:35:00-07:00
1751512800000,3.8028,8.9477,0,0,1,111,59.0,87,4.31,55.13,59.0,29.82,29.8931,3,2700,20939,18847800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 20:20:00-07:00
1751511900000,4.6976,8.5004,0,0,1,110,59.4,86,,55.21,59.4,29.81,29.883,12,10800,20927,18845100,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 20:05:00-07:00
1751511000000,4.4739,7.1582,0,0,1,132,59.9,86,,55.7,59.9,29.81,29.8829,22,19800,20905,18834300,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 19:50:00-07:00
1751510100000,4.2502,7.3819,0,0,1,141,60.4,85,,55.87,60.4,29.8,29.8728,67,60300,20838,18814500,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 19:35:00-07:00
1751509200000,3.3554,5.816,0,0,1,168,60.8,84,4.33,55.93,60.8,29.8,29.8728,99,89100,20739,18754200,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 19:20:00-07:00
1751508300000,2.908,5.3686,0,0,1,177,61.3,82,,55.76,61.3,29.8,29.8727,137,123300,20602,18665100,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 19:05:00-07:00
1751507400000,1.5659,4.2502,0,0,1,236,61.9,82,,56.34,61.9,29.8,29.8726,179,161100,20423,18541800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 18:50:00-07:00
1751506500000,3.3554,8.053,0,0,1,243,61.5,82,,55.95,61.5,29.8,29.8727,226,203400,20197,18380700,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 18:35:00-07:00
1751505600000,5.145,9.3951,0,0,1,245,61.5,81,4.37,55.61,61.5,29.8,29.8727,212,190800,19985,18177300,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 18:20:00-07:00
1751504700000,6.9345,11.1847,0,0,1,244,61.5,81,,55.61,61.5,29.81,29.8827,204,183600,19781,17986500,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 18:05:00-07:00
1751503800000,7.1582,12.0795,0,0,1,249,61.7,81,,55.81,61.7,29.81,29.8827,227,204300,19554,17802900,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 17:50:00-07:00
1751502900000,6.4871,12.5268,0,0,1,252,61.9,80,,55.66,61.9,29.81,29.8827,240,216000,19314,17598600,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 17:35:00-07:00
1751502000000,6.7108,11.1847,0,0,1,247,62.4,78,4.38,55.45,62.4,29.81,29.8826,289,260100,19025,17382600,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 17:20:00-07:00
1751501100000,6.0397,11.4084,0,0,1,257,62.6,78,,55.64,62.6,29.82,29.8926,321,288900,18704,17122500,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 17:05:00-07:00
1751500200000,7.1582,13.4216,0,0,1,252,62.6,79,,55.99,62.6,29.83,29.9026,285,256500,18419,16833600,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 16:50:00-07:00
1751499300000,7.1582,13.6453,0,0,1,261,63.5,77,,56.16,63.5,29.83,29.9025,321,288900,18098,16577100,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 16:35:00-07:00
1751498400000,7.6056,14.3164,0,0,1,258,64.4,76,4.38,56.66,64.4,29.83,29.9024,332,298800,17766,16288200,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 16:20:00-07:00
1751497500000,8.053,15.2112,0,0,1,269,65.3,75,,57.17,65.3,29.84,29.9123,404,363600,16851,15529500,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 16:05:00-07:00
1751496600000,7.6056,14.9875,0,0,1,258,67.1,72,,57.76,67.1,29.84,29.912,511,459900,17255,15625800,,2025-07-02,America/Los_Angeles,True,2025-07-02 15:50:00-07:00
1751495700000,7.6056,12.0795,0,0,1,240,67.6,71,4.38,57.85,67.6,29.84,29.9119,717,645300,16134,15165900,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 15:35:00-07:00
1751494800000,7.1582,11.6321,0,0,1,236,67.5,71,,57.76,67.5,29.84,29.912,752,676800,15382,14520600,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 15:20:00-07:00
1751493900000,6.9345,11.1847,0,0,1,234,66.7,73,,57.76,66.7,29.85,29.9221,676,608400,14706,13843800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 15:05:00-07:00
1751493000000,7.1582,11.4084,0,0,1,238,67.6,71,,57.85,67.6,29.85,29.922,751,675900,13955,13235400,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 14:50:00-07:00
1751492100000,6.2634,10.2899,0,0,1,229,67.8,71,4.39,58.05,67.8,29.85,29.9219,835,751500,13120,12559500,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 14:35:00-07:00
1751491200000,6.4871,11.1847,0,0,1,223,67.3,72,,57.96,67.3,29.85,29.922,849,764100,12271,11808000,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 14:20:00-07:00
1751490300000,6.9345,11.1847,0,0,1,216,66.0,74,,57.47,66.0,29.85,29.9222,865,778500,11406,11043900,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 14:05:00-07:00
1751489400000,6.7108,9.1714,0,0,1,214,66.2,73,,57.28,66.2,29.86,29.9322,878,790200,10528,10265400,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 13:50:00-07:00
1751488500000,6.7108,10.5136,0,0,1,205,66.2,73,4.41,57.28,66.2,29.86,29.9322,877,789300,9651,9475200,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 13:35:00-07:00
1751487600000,6.4871,9.8425,0,0,1,207,66.2,73,,57.28,66.2,29.87,29.9422,907,816300,8744,8685900,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 13:20:00-07:00
1751486700000,6.7108,10.2899,0,0,1,205,65.7,74,,57.18,65.7,29.88,29.9523,880,792000,7864,7869600,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 13:05:00-07:00
1751485800000,6.2634,9.6188,0,0,1,211,66.7,73,,57.76,66.7,29.87,29.9421,895,805500,6969,7077600,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 12:50:00-07:00
1751484900000,5.816,9.1714,0,0,1,194,66.4,73,4.46,57.47,66.4,29.88,29.9522,841,756900,6128,6272100,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 12:35:00-07:00
1751484000000,5.5923,9.8425,0,0,1,169,66.6,73,,57.67,66.6,29.88,29.9522,731,657900,5397,5515200,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 12:20:00-07:00
1751483100000,6.9345,10.5136,0,0,1,169,65.5,75,,57.36,65.5,29.87,29.9423,775,697500,4622,4857300,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 12:05:00-07:00
1751482200000,6.2634,10.5136,0,0,1,171,64.8,76,,57.05,64.8,29.88,29.9524,559,503100,4063,4159800,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 11:50:00-07:00
1751481300000,6.9345,11.4084,0,0,1,163,64.8,76,4.5,57.05,64.8,29.88,29.9524,573,515700,3490,3656700,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 11:35:00-07:00
1751480400000,6.2634,11.4084,0,0,1,165,64.8,76,,57.05,64.8,29.88,29.9524,619,557100,2871,3141000,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 11:20:00-07:00
1751479500000,5.816,9.1714,0,0,1,160,63.1,79,,56.48,63.1,29.88,29.9527,601,540900,2270,2583900,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 11:05:00-07:00
1751478600000,3.8028,7.6056,0,0,1,172,61.7,81,,55.81,61.7,29.88,29.9529,336,302400,1934,2043000,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 10:50:00-07:00
1751477700000,3.8028,7.3819,0,0,1,148,61.0,83,4.41,55.8,61.0,29.88,29.953,251,225900,1683,1740600,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 10:35:00-07:00
1751476800000,4.9213,8.2767,0,0,1,175,60.8,83,,55.6,60.8,29.88,29.953,239,215100,1444,1514700,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 10:20:00-07:00
1751475900000,3.5791,6.7108,0,0,1,192,60.8,82,,55.27,60.8,29.88,29.953,219,197100,1225,1299600,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 10:05:00-07:00
1751475000000,2.2369,4.4739,0,0,1,213,60.4,83,,55.21,60.4,29.88,29.953,195,175500,1030,1102500,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 09:50:00-07:00
1751474100000,2.4606,5.145,0,0,1,221,59.9,84,4.27,55.05,59.9,29.88,29.9531,155,139500,875,927000,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 09:35:00-07:00
1751473200000,1.1185,5.145,0,0,1,239,60.1,84,,55.25,60.1,29.87,29.9431,145,130500,730,787500,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 09:20:00-07:00
1751472300000,0.6711,3.8028,0,0,1,243,59.5,84,,54.66,59.5,29.87,29.9431,136,122400,594,657000,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 09:05:00-07:00
1751471400000,1.3422,3.8028,0,0,1,243,59.4,85,,54.89,59.4,29.87,29.9432,108,97200,486,534600,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 08:50:00-07:00
1751470500000,0.0,1.3422,0,0,1,243,59.0,86,4.24,54.82,59.0,29.87,29.9432,97,87300,389,437400,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 08:35:00-07:00
1751469600000,1.1185,4.0265,0,0,1,243,58.8,86,,54.62,58.8,29.87,29.9432,84,75600,305,350100,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 08:20:00-07:00
1751468700000,0.0,1.3422,0,0,1,357,58.5,87,,54.64,58.5,29.86,29.9333,74,66600,171,220500,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 08:05:00-07:00
1751467800000,0.2237,3.1317,0,0,1,309,58.3,88,,54.76,58.3,29.86,29.9333,60,54000,245,207900,,2025-07-02,America/Los_Angeles,True,2025-07-02 07:50:00-07:00
1751466900000,0.0,0.0,0,0,1,188,58.1,88,4.24,54.56,58.1,29.85,29.9233,50,45000,121,153900,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 07:35:00-07:00
1751466000000,0.4474,2.2369,0,0,1,187,57.7,89,,54.48,57.7,29.85,29.9233,41,36900,43,75600,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 07:20:00-07:00
1751465100000,0.0,2.0132,0,0,1,187,57.6,89,,54.38,57.6,29.85,29.9234,37,33300,84,72000,,2025-07-02,America/Los_Angeles,True,2025-07-02 07:05:00-07:00
1751464200000,0.0,0.0,0,0,1,187,57.4,90,,54.49,57.4,29.85,29.9234,23,20700,20,38700,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 06:50:00-07:00
1751463300000,0.2237,2.0132,0,0,1,187,57.2,90,4.25,54.29,57.2,29.85,29.9234,12,10800,8,18000,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 06:35:00-07:00
1751462400000,1.1185,2.908,0,0,1,187,56.8,91,,54.2,56.8,29.84,29.9134,7,6300,1,7200,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 06:20:00-07:00
1751461500000,2.6843,6.0397,0,0,1,185,56.8,91,,54.2,56.8,29.83,29.9034,1,900,0,900,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 06:05:00-07:00
1751460600000,3.3554,6.7108,0,0,1,170,56.7,91,,54.1,56.7,29.83,29.9034,0,0,0,0,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 05:50:00-07:00
1751459700000,2.908,5.3686,0,0,1,170,56.1,91,4.26,53.51,56.1,29.83,29.9035,0,0,0,0,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 05:35:00-07:00
1751458800000,3.3554,8.2767,0,0,1,193,56.3,90,,53.4,56.3,29.83,29.9035,0,0,0,0,2025-06-28T12:35:00.000Z,2025-07-02,,,2025-07-02 05:20:00-07:00
