dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1752216600000,0.4474,2.6843,0,0,1,25,60.1,88,56.53,60.1,29.85,29.923,0,0,30005,27004500,2025-06-28T12:35:00.000Z,2025-07-10,,,,2025-07-10 23:50:00-07:00
1752215700000,0.2237,2.6843,0,0,1,25,60.4,88,56.83,60.4,29.85,29.923,0,0,30005,27004500,2025-06-28T12:35:00.000Z,2025-07-10,,,,2025-07-10 23:35:00-07:00
1752214800000,1.1185,4.2502,0,0,1,49,60.6,88,57.02,60.6,29.85,29.9229,0,0,30005,27004500,2025-06-28T12:35:00.000Z,2025-07-10,4.29,,,2025-07-10 23:20:00-07:00
1752213900000,1.5659,4.4739,0,0,1,73,60.6,88,57.02,60.6,29.85,29.9229,0,0,30005,27004500,,2025-07-10,,America/Los_Angeles,True,2025-07-10 23:05:00-07:00
1752213000000,0.8948,4.0265,0,0,1,73,60.6,87,56.71,60.6,29.85,29.9229,0,0,30005,27004500,2025-06-28T12:35:00.000Z,2025-07-10,,,,2025-07-10 22:50:00-07:00
1752212100000,1.1185,4.2502,0,0,1,65,60.8,87,56.9,60.8,29.85,29.9229,0,0,30005,27004500,2025-06-28T12:35:00.000Z,2025-07-10,,,,2025-07-10 22:35:00-07:00
1752211200000,0.8948,3.1317,0,0,1,92,61.0,86,56.78,61.0,29.85,29.9229,0,0,30005,27004500,2025-06-28T12:35:00.000Z,2025-07-10,4.29,,,2025-07-10 22:20:00-07:00
1752210300000,0.8948,4.0265,0,0,1,117,61.0,86,56.78,61.0,29.85,29.9229,0,0,30005,27004500,2025-06-28T12:35:00.000Z,2025-07-10,,,,2025-07-10 22:05:00-07:00
1752209400000,0.6711,4.4739,0,0,1,118,60.8,86,56.58,60.8,29.85,29.9229,0,0,30005,27004500,2025-06-28T12:35:00.000Z,2025-07-10,,,,2025-07-10 21:50:00-07:00
1752208500000,0.6711,5.5923,0,0,1,118,60.8,86,56.58,60.8,29.84,29.9129,0,0,30005,27004500,2025-06-28T12:35:00.000Z,2025-07-10,,,,2025-07-10 21:35:00-07:00
