dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1767340260000,0.0,0.0,0.0,0.01,1,153,54.1,96,4.29,52.98,54.1,30.06,30.1344,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 23:51:00-08:00
1767339360000,0.0,0.0,0.0,0.01,1,153,54.3,96,,53.18,54.3,30.06,30.1344,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 23:36:00-08:00
1767338460000,0.0,0.0,0.0,0.01,1,153,54.5,96,,53.38,54.5,30.07,30.1443,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 23:21:00-08:00
1767337560000,0.0,0.0,0.0,0.01,1,153,54.3,96,,53.18,54.3,30.07,30.1444,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 23:06:00-08:00
1767336660000,0.0,0.0,0.0,0.01,1,153,54.3,96,4.29,53.18,54.3,30.08,30.1544,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 22:51:00-08:00
1767335760000,0.0,0.0,0.0,0.01,1,153,54.0,96,,52.88,54.0,30.08,30.1544,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 22:36:00-08:00
1767334860000,0.0,0.0,0.0,0.01,1,153,54.3,95,,52.9,54.3,30.08,30.1544,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 22:21:00-08:00
1767333960000,0.0,0.0,0.0,0.01,1,153,54.1,95,,52.7,54.1,30.07,30.1444,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 22:06:00-08:00
1767333060000,0.0,0.0,0.0,0.01,1,153,54.3,95,4.29,52.9,54.3,30.07,30.1444,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 21:51:00-08:00
1767332160000,0.0,0.0,0.0,0.01,1,153,54.3,95,,52.9,54.3,30.07,30.1444,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 21:36:00-08:00
1767331260000,0.0,0.0,0.0,0.01,1,153,54.5,95,,53.1,54.5,30.07,30.1443,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 21:21:00-08:00
1767330360000,0.0,0.0,0.0,0.01,1,153,54.9,95,,53.49,54.9,30.06,30.1343,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 21:06:00-08:00
1767329460000,0.0,0.0,0.0,0.01,1,153,54.9,94,4.3,53.2,54.9,30.06,30.1343,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 20:51:00-08:00
1767328560000,0.0,0.0,0.0,0.01,1,153,55.2,94,,53.5,55.2,30.06,30.1342,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 20:36:00-08:00
1767327660000,0.0,0.0,0.0,0.01,1,153,55.8,94,,54.1,55.8,30.06,30.1341,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 20:21:00-08:00
1767326760000,0.0,0.0,0.0,0.01,1,153,56.1,94,,54.4,56.1,30.06,30.1341,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 20:06:00-08:00
1767325860000,0.0,0.0,0.0,0.01,1,153,56.5,93,4.31,54.5,56.5,30.06,30.134,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 19:51:00-08:00
1767324960000,0.0,0.0,0.0,0.01,1,153,56.7,92,,54.4,56.7,30.06,30.134,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 19:36:00-08:00
1767324060000,0.0,0.0,0.0,0.01,1,153,57.0,92,,54.7,57.0,30.05,30.1239,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 19:21:00-08:00
1767323160000,0.0,0.0,0.0,0.01,1,153,57.6,91,,54.99,57.6,30.05,30.1239,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 19:06:00-08:00
1767322260000,0.0,0.0,0.0,0.01,1,153,57.9,91,4.31,55.29,57.9,30.06,30.1338,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 18:51:00-08:00
1767321360000,0.0,0.0,0.0,0.01,1,153,58.5,90,,55.58,58.5,30.06,30.1337,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 18:36:00-08:00
1767320460000,0.0,0.0,0.0,0.01,1,153,58.6,90,,55.67,58.6,30.05,30.1237,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 18:21:00-08:00
1767319560000,0.0,0.0,0.0,0.01,1,153,58.6,90,,55.67,58.6,30.05,30.1237,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 18:06:00-08:00
1767318660000,0.0,0.0,0.0,0.01,1,153,58.8,89,4.32,55.56,58.8,30.04,30.1137,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 17:51:00-08:00
1767317760000,0.0,1.1185,0.0,0.01,1,152,59.0,89,,55.76,59.0,30.04,30.1136,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 17:36:00-08:00
1767316860000,0.0,0.0,0.0,0.01,1,151,59.2,88,,55.65,59.2,30.04,30.1136,0,0,7953,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 17:21:00-08:00
1767315960000,0.0,0.0,0.0,0.01,1,151,59.7,87,,55.82,59.7,30.03,30.1035,4,3600,7949,7157700,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 17:06:00-08:00
1767315060000,0.0,0.0,0.0,0.01,1,151,60.4,87,4.37,56.51,60.4,30.03,30.1034,31,27900,7918,7154100,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 16:51:00-08:00
1767314160000,0.0,0.8948,0.0,0.01,1,151,60.6,88,,57.02,60.6,30.03,30.1034,49,44100,7869,7126200,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 16:36:00-08:00
1767313260000,0.4474,2.4606,0.0,0.01,1,151,61.0,88,,57.42,61.0,30.03,30.1033,93,83700,7776,7082100,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 16:21:00-08:00
1767312360000,1.1185,3.1317,0.0,0.01,1,151,60.6,87,,56.71,60.6,30.03,30.1034,54,48600,7722,6998400,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 16:06:00-08:00
1767311460000,1.1185,3.3554,0.0,0.01,1,151,60.8,86,4.35,56.58,60.8,30.03,30.1033,42,37800,7680,6949800,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 15:51:00-08:00
1767310560000,2.0132,4.6976,0.0,0.01,1,151,61.2,88,,57.61,61.2,30.03,30.1033,89,80100,7591,6912000,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 15:36:00-08:00
1767309660000,3.5791,5.816,0.0,0.01,1,151,61.7,88,,58.11,61.7,30.03,30.1032,140,126000,7451,6831900,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 15:21:00-08:00
1767308760000,4.4739,6.9345,0.0,0.01,1,151,61.2,89,,57.93,61.2,30.03,30.1033,145,130500,7306,6705900,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 15:06:00-08:00
1767307860000,4.4739,8.053,0.0,0.01,1,150,61.0,89,4.37,57.73,61.0,30.03,30.1033,95,85500,7211,6575400,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 14:51:00-08:00
1767306960000,5.816,9.6188,0.0,0.01,1,145,61.2,88,,57.61,61.2,30.02,30.0933,143,128700,7068,6489900,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 14:36:00-08:00
1767306060000,6.0397,9.6188,0.0,0.01,1,153,61.3,88,,57.71,61.3,30.01,30.0832,148,133200,6920,6361200,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 14:21:00-08:00
1767305160000,6.7108,10.7373,0.0,0.01,1,141,61.3,87,,57.39,61.3,30.01,30.0832,158,142200,6762,6228000,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 14:06:00-08:00
1767304260000,6.2634,11.1847,0.0,0.01,1,152,62.8,85,4.42,58.22,62.8,30.0,30.073,281,252900,6481,6085800,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 13:51:00-08:00
1767303360000,6.0397,9.6188,0.0,0.01,1,136,61.3,88,,57.71,61.3,30.01,30.0832,209,188100,6272,5832900,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 13:36:00-08:00
1767302460000,6.4871,10.2899,0.0,0.01,1,153,62.1,87,,58.18,62.1,30.0,30.0731,203,182700,6069,5644800,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 13:21:00-08:00
1767301560000,5.816,10.2899,0.03,0.0,1,157,64.0,85,,59.4,64.0,30.0,30.0728,535,481500,5534,5462100,2026-01-01T21:06:00.000Z,2026-01-01,,,2026-01-01 13:06:00-08:00
1767300660000,4.9213,8.7241,0.0,0.0,1,143,62.2,85,4.47,57.63,62.2,30.01,30.0831,258,232200,5276,4980600,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 12:51:00-08:00
1767299760000,5.145,8.053,0.0,0.0,1,151,62.8,85,,58.22,62.8,30.01,30.083,331,297900,4945,4748400,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 12:36:00-08:00
1767298860000,5.3686,8.2767,0.0,0.0,1,142,62.8,85,,58.22,62.8,30.01,30.083,440,396000,4505,4450500,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 12:21:00-08:00
1767297960000,4.9213,7.3819,0.0,0.0,1,144,62.6,86,,58.35,62.6,30.01,30.083,480,432000,4025,4054500,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 12:06:00-08:00
1767297060000,4.2502,7.1582,0.0,0.0,1,144,61.7,87,4.42,57.79,61.7,30.02,30.0932,258,232200,3767,3622500,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 11:51:00-08:00
1767296160000,4.0265,6.0397,0.0,0.0,1,164,61.9,86,,57.66,61.9,30.02,30.0932,249,224100,3518,3390300,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 11:36:00-08:00
1767295260000,3.8028,5.816,0.0,0.0,1,174,62.1,85,,57.53,62.1,30.01,30.0831,265,238500,3253,3166200,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 11:21:00-08:00
1767294360000,3.8028,5.3686,0.0,0.0,1,174,62.1,85,,57.53,62.1,30.01,30.0831,309,278100,2944,2927700,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 11:06:00-08:00
1767293460000,3.1317,5.145,0.0,0.0,1,174,62.8,85,4.48,58.22,62.8,30.01,30.083,402,361800,2542,2649600,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 10:51:00-08:00
1767292560000,3.3554,5.5923,0.0,0.0,1,174,62.4,86,,58.15,62.4,30.02,30.0931,447,402300,2095,2287800,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 10:36:00-08:00
1767291660000,2.0132,4.9213,0.0,0.0,1,263,61.9,88,,58.3,61.9,30.02,30.0932,406,365400,1689,1885500,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 10:21:00-08:00
1767290760000,0.8948,1.7895,0.0,0.0,1,288,61.5,88,,57.91,61.5,30.02,30.0932,236,212400,1453,1520100,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 10:06:00-08:00
1767289860000,0.6711,1.5659,0.0,0.0,1,288,61.5,90,4.4,58.54,61.5,30.02,30.0932,359,323100,1094,1307700,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 09:51:00-08:00
1767288960000,0.2237,2.0132,0.0,0.0,1,288,60.8,92,,58.46,60.8,30.01,30.0833,250,225000,844,984600,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 09:36:00-08:00
1767288060000,0.8948,5.3686,0.0,0.0,1,212,60.6,93,,58.56,60.6,30.01,30.0833,246,221400,598,759600,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 09:21:00-08:00
1767287160000,0.0,2.0132,0.0,0.0,1,132,59.7,95,,58.26,59.7,30.01,30.0835,237,213300,361,538200,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 09:06:00-08:00
1767286260000,0.0,1.1185,0.0,0.0,1,131,59.5,95,4.29,58.07,59.5,30.0,30.0735,186,167400,175,324900,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 08:51:00-08:00
1767285360000,0.0,0.0,0.0,0.0,1,131,58.8,96,,57.66,58.8,30.0,30.0736,115,103500,60,157500,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 08:36:00-08:00
1767284460000,0.0,0.0,0.0,0.0,1,131,58.8,96,,57.66,58.8,29.99,30.0635,25,22500,35,54000,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 08:21:00-08:00
1767283560000,0.0,0.0,0.0,0.0,1,131,58.8,96,,57.66,58.8,29.98,30.0535,19,17100,16,31500,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 08:06:00-08:00
1767282660000,0.0,0.0,0.0,0.0,1,131,58.5,96,4.23,57.36,58.5,29.98,30.0536,13,11700,3,14400,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 07:51:00-08:00
1767281760000,0.0,0.0,0.0,0.0,1,131,58.5,96,,57.36,58.5,29.97,30.0435,3,2700,0,2700,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 07:36:00-08:00
1767280860000,0.0,2.0132,0.0,0.0,1,131,58.5,96,,57.36,58.5,29.96,30.0335,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 07:21:00-08:00
1767279960000,2.2369,4.2502,0.0,0.0,1,131,58.6,96,,57.46,58.6,29.96,30.0335,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 07:06:00-08:00
1767279060000,4.4739,9.1714,0.0,0.0,1,144,58.6,96,4.23,57.46,58.6,29.96,30.0335,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 06:51:00-08:00
1767278160000,5.3686,9.6188,0.0,0.0,1,136,58.6,95,,57.17,58.6,29.96,30.0335,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 06:36:00-08:00
1767277260000,6.2634,10.2899,0.0,0.0,1,139,58.6,95,,57.17,58.6,29.95,30.0235,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 06:21:00-08:00
1767276360000,7.6056,14.5401,0.0,0.0,1,136,58.6,95,,57.17,58.6,29.94,30.0134,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 06:06:00-08:00
1767275460000,8.2767,15.2112,0.0,0.0,1,153,58.8,94,4.23,57.08,58.8,29.94,30.0134,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 05:51:00-08:00
1767274560000,10.2899,19.9087,0.0,0.0,1,136,59.0,94,,57.27,59.0,29.93,30.0034,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 05:36:00-08:00
1767273660000,9.3951,16.1059,0.0,0.0,1,129,59.2,94,,57.47,59.2,29.92,29.9933,0,0,0,0,,2026-01-01,America/Los_Angeles,True,2026-01-01 05:21:00-08:00
1767272760000,7.3819,19.2377,0.0,0.0,1,124,59.2,94,,57.47,59.2,29.91,29.9833,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 05:06:00-08:00
1767271860000,6.2634,15.8822,0.0,0.0,1,111,59.2,93,4.24,57.18,59.2,29.9,29.9733,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 04:51:00-08:00
1767270960000,6.9345,14.7638,0.0,0.0,1,114,59.2,93,,57.18,59.2,29.9,29.9733,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 04:36:00-08:00
1767270060000,5.5923,13.1979,0.0,0.0,1,103,59.5,93,,57.47,59.5,29.89,29.9632,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 04:21:00-08:00
1767269160000,5.3686,14.7638,0.0,0.0,1,99,59.7,92,,57.37,59.7,29.89,29.9632,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 04:06:00-08:00
1767268260000,6.0397,13.6453,0.0,0.0,1,106,59.9,91,4.24,57.26,59.9,29.89,29.9631,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 03:51:00-08:00
1767267360000,6.0397,16.5533,0.0,0.0,1,100,59.9,91,,57.26,59.9,29.88,29.9531,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 03:36:00-08:00
1767266460000,4.9213,17.2244,0.0,0.0,1,92,59.7,91,,57.07,59.7,29.89,29.9632,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 03:21:00-08:00
1767265560000,4.2502,12.0795,0.0,0.0,1,102,59.7,91,,57.07,59.7,29.9,29.9732,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 03:06:00-08:00
1767264660000,4.6976,15.6586,0.0,0.0,1,94,59.5,91,4.24,56.87,59.5,29.9,29.9732,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 02:51:00-08:00
1767263760000,6.0397,16.777,0.0,0.0,1,93,59.5,90,,56.56,59.5,29.9,29.9732,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 02:36:00-08:00
1767262860000,4.9213,12.9742,0.0,0.0,1,96,59.2,91,,56.57,59.2,29.91,29.9833,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 02:21:00-08:00
1767261960000,5.145,15.4349,0.0,0.0,1,98,58.8,92,,56.48,58.8,29.91,29.9833,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 02:06:00-08:00
1767261060000,4.2502,10.5136,0.0,0.0,1,98,58.6,93,4.24,56.58,58.6,29.91,29.9834,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 01:51:00-08:00
1767260160000,3.1317,10.7373,0.0,0.0,1,83,58.6,93,,56.58,58.6,29.91,29.9834,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 01:36:00-08:00
1767259260000,4.0265,12.3031,0.0,0.0,1,87,58.6,93,,56.58,58.6,29.91,29.9834,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 01:21:00-08:00
1767258360000,5.145,15.6586,0.0,0.0,1,93,58.6,93,,56.58,58.6,29.92,29.9934,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 01:06:00-08:00
1767257460000,5.816,17.2244,0.0,0.0,1,94,58.8,91,4.24,56.18,58.8,29.92,29.9934,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 00:51:00-08:00
1767256560000,6.2634,14.3164,0.0,0.0,1,114,59.5,88,,55.94,59.5,29.92,29.9933,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 00:36:00-08:00
1767255660000,4.6976,11.6321,0.0,0.0,1,105,59.9,87,,56.02,59.9,29.92,29.9932,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 00:21:00-08:00
1767254760000,5.816,17.8955,0.0,0.0,1,103,59.7,87,,55.82,59.7,29.92,29.9932,0,0,0,0,2025-12-31T08:51:00.000Z,2026-01-01,,,2026-01-01 00:06:00-08:00
