dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1749797160000,0.0,0.0,0,0,1,205,58.6,92,56.28,58.6,29.87,29.9665,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 23:46:00-07:00
1749796260000,0.0,0.0,0,0,1,205,58.6,92,56.28,58.6,29.87,29.9665,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,4.13,,,2025-06-12 23:31:00-07:00
1749795360000,0.0,0.0,0,0,1,205,58.8,91,56.18,58.8,29.87,29.9665,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 23:16:00-07:00
1749794460000,0.0,0.0,0,0,1,205,59.5,91,56.87,59.5,29.87,29.9663,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 23:01:00-07:00
1749793560000,0.0,0.0,0,0,1,205,60.3,91,57.66,60.3,29.86,29.9562,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 22:46:00-07:00
1749792660000,0.0,0.0,0,0,1,205,60.4,91,57.76,60.4,29.86,29.9561,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,4.14,,,2025-06-12 22:31:00-07:00
1749791760000,0.0,0.0,0,0,1,205,60.6,91,57.96,60.6,29.86,29.9561,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 22:16:00-07:00
1749790860000,0.0,0.0,0,0,1,205,60.6,91,57.96,60.6,29.86,29.9561,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 22:01:00-07:00
1749789960000,0.0,0.0,0,0,1,205,61.0,90,58.04,61.0,29.85,29.946,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 21:46:00-07:00
1749789060000,0.0,0.0,0,0,1,205,61.2,90,58.24,61.2,29.85,29.946,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,4.14,,,2025-06-12 21:31:00-07:00
1749788160000,0.0,0.0,0,0,1,205,61.3,88,57.71,61.3,29.85,29.9459,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 21:16:00-07:00
1749787260000,0.0,0.0,0,0,1,205,61.7,88,58.11,61.7,29.85,29.9459,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 21:01:00-07:00
1749786360000,0.0,0.0,0,0,1,205,62.1,87,58.18,62.1,29.85,29.9458,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 20:46:00-07:00
1749785460000,0.0,0.0,0,0,1,205,62.4,86,58.15,62.4,29.85,29.9457,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,4.15,,,2025-06-12 20:31:00-07:00
1749784560000,0.0,0.0,0,0,1,205,62.8,85,58.22,62.8,29.85,29.9457,0,0,5565,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 20:16:00-07:00
1749783660000,0.0,0.0,0,0,1,205,63.3,84,58.38,63.3,29.85,29.9456,2,960,5563,5008500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 20:01:00-07:00
1749782760000,0.0,0.8948,0,0,1,205,63.7,83,58.44,63.7,29.84,29.9355,6,2520,5557,5006700,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 19:46:00-07:00
1749781860000,0.0,0.8948,0,0,1,205,64.0,82,58.39,64.0,29.84,29.9354,8,3840,5549,5001300,2025-04-26T15:31:00.000Z,2025-06-12,4.16,,,2025-06-12 19:31:00-07:00
1749780960000,0.4474,2.2369,0,0,1,205,64.2,81,58.24,64.2,29.84,29.9354,12,5040,5537,4994100,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 19:16:00-07:00
1749780060000,1.5659,2.4606,0,0,1,205,64.2,81,58.24,64.2,29.84,29.9354,15,7200,5522,4983300,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 19:01:00-07:00
1749779160000,1.3422,2.4606,0,0,1,205,64.4,81,58.44,64.4,29.84,29.9353,56,23520,5466,4969800,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 18:46:00-07:00
1749778260000,1.7895,3.8028,0,0,1,205,64.6,80,58.28,64.6,29.84,29.9353,28,13440,5438,4919400,2025-04-26T15:31:00.000Z,2025-06-12,4.16,,,2025-06-12 18:31:00-07:00
1749777360000,1.5659,3.8028,0,0,1,205,64.8,79,58.13,64.8,29.84,29.9353,29,12180,5409,4894200,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 18:16:00-07:00
1749776460000,2.0132,3.1317,0,0,1,205,64.9,79,58.23,64.9,29.84,29.9352,34,16320,5375,4868100,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 18:01:00-07:00
1749775560000,1.5659,3.3554,0,0,1,205,64.9,79,58.23,64.9,29.84,29.9352,41,17220,5334,4837500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 17:46:00-07:00
1749774660000,2.2369,3.8028,0,0,1,205,64.8,80,58.48,64.8,29.84,29.9353,39,18720,5295,4800600,2025-04-26T15:31:00.000Z,2025-06-12,4.17,,,2025-06-12 17:31:00-07:00
1749773760000,2.4606,4.4739,0,0,1,205,64.6,80,58.28,64.6,29.85,29.9453,43,18060,5252,4765500,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 17:16:00-07:00
1749772860000,2.2369,3.5791,0,0,1,205,64.9,79,58.23,64.9,29.85,29.9453,50,24000,5202,4726800,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 17:01:00-07:00
1749771960000,2.0132,4.4739,0,0,1,205,65.3,79,58.61,65.3,29.86,29.9552,42,17640,5160,4681800,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 16:46:00-07:00
1749771060000,2.4606,4.2502,0,0,1,205,65.5,79,58.81,65.5,29.86,29.9552,53,25440,5107,4644000,2025-04-26T15:31:00.000Z,2025-06-12,4.17,,,2025-06-12 16:31:00-07:00
1749770160000,2.2369,4.0265,0,0,1,205,65.5,80,59.16,65.5,29.86,29.9552,58,24360,5049,4596300,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 16:16:00-07:00
1749769260000,2.4606,4.0265,0,0,1,205,65.7,80,59.35,65.7,29.86,29.9552,60,28800,4989,4544100,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 16:01:00-07:00
1749768360000,2.2369,3.8028,0,0,1,205,65.7,79,59.0,65.7,29.87,29.9652,70,29400,4919,4490100,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 15:46:00-07:00
1749767460000,2.6843,4.4739,0,0,1,205,65.7,79,59.0,65.7,29.87,29.9652,201,96480,4718,4427100,2025-04-26T15:31:00.000Z,2025-06-12,4.18,,,2025-06-12 15:31:00-07:00
1749766560000,2.4606,5.3686,0,0,1,212,66.4,78,59.32,66.4,29.87,29.9651,74,31080,4644,4246200,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 15:16:00-07:00
1749765660000,2.4606,4.2502,0,0,1,213,66.2,78,59.13,66.2,29.88,29.9751,78,37440,4566,4179600,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 15:01:00-07:00
1749764760000,2.6843,4.6976,0,0,1,213,66.9,76,59.08,66.9,29.88,29.975,82,34440,4484,4109400,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 14:46:00-07:00
1749763860000,2.4606,5.816,0,0,1,212,66.9,76,59.08,66.9,29.88,29.975,96,46080,4388,4035600,2025-04-26T15:31:00.000Z,2025-06-12,4.2,,,2025-06-12 14:31:00-07:00
1749762960000,2.6843,5.3686,0,0,1,208,67.3,75,59.1,67.3,29.87,29.9649,104,43680,4284,3949200,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 14:16:00-07:00
1749762060000,3.5791,5.3686,0,0,1,208,67.8,73,58.82,67.8,29.87,29.9648,87,41760,4197,3855600,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 14:01:00-07:00
1749761160000,3.3554,4.9213,0,0,1,208,67.5,73,58.53,67.5,29.88,29.9749,89,37380,4108,3777300,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 13:46:00-07:00
1749760260000,3.3554,5.145,0,0,1,208,68.4,72,59.01,68.32,29.88,29.9747,114,54720,3994,3697200,2025-04-26T15:31:00.000Z,2025-06-12,4.22,,,2025-06-12 13:31:00-07:00
1749759360000,3.5791,5.3686,0,0,1,208,67.5,74,58.91,67.5,29.88,29.9749,161,67620,3833,3594600,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 13:16:00-07:00
1749758460000,2.0132,4.9213,0,0,1,161,67.1,75,58.9,67.1,29.88,29.975,272,130560,3561,3449700,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 13:01:00-07:00
1749757560000,1.5659,3.8028,0,0,1,138,66.4,76,58.6,66.4,29.88,29.9751,307,128940,3254,3204900,2025-04-26T15:31:00.000Z,2025-06-12,,,,2025-06-12 12:46:00-07:00
1749756660000,1.1185,2.908,0,0,1,138,65.7,78,58.65,65.7,29.89,29.9853,346,166080,2908,2928600,2025-04-26T15:31:00.000Z,2025-06-12,4.18,,,2025-06-12 12:31:00-07:00
