dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1767340200000,0.0,0.0,0.0,0.0,1,155,53.6,99,53.33,53.6,30.09,30.1882,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 23:50:00-08:00
1767339300000,0.0,0.0,0.0,0.0,1,155,53.6,99,53.33,53.6,30.1,30.1982,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 23:35:00-08:00
1767338400000,0.0,0.0,0.0,0.0,1,155,53.4,99,53.13,53.4,30.1,30.1982,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,4.11,,2026-01-01 23:20:00-08:00
1767337500000,0.0,0.0,0.0,0.0,1,155,53.4,99,53.13,53.4,30.11,30.2083,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 23:05:00-08:00
1767336600000,0.0,0.0,0.0,0.0,1,155,53.4,99,53.13,53.4,30.11,30.2083,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 22:50:00-08:00
1767335700000,0.0,0.0,0.0,0.0,1,155,53.6,99,53.33,53.6,30.11,30.2082,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 22:35:00-08:00
1767334800000,0.0,0.0,0.0,0.0,1,155,53.8,98,53.25,53.8,30.11,30.2082,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,4.11,,2026-01-01 22:20:00-08:00
1767333900000,0.0,0.0,0.0,0.0,1,155,53.8,98,53.25,53.8,30.1,30.1982,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 22:05:00-08:00
1767333000000,0.0,0.0,0.0,0.0,1,155,54.1,98,53.55,54.1,30.1,30.1981,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 21:50:00-08:00
1767332100000,0.0,0.0,0.0,0.0,1,155,54.3,98,53.75,54.3,30.1,30.1981,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 21:35:00-08:00
1767331200000,0.0,0.0,0.0,0.0,1,155,54.7,98,54.15,54.7,30.1,30.198,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,4.11,,2026-01-01 21:20:00-08:00
1767330300000,0.0,0.0,0.0,0.0,1,155,55.0,97,54.16,55.0,30.1,30.1979,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 21:05:00-08:00
1767329400000,0.0,0.0,0.0,0.0,1,155,55.4,97,54.56,55.4,30.1,30.1978,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 20:50:00-08:00
1767328500000,0.0,0.0,0.0,0.0,1,155,55.9,97,55.06,55.9,30.1,30.1978,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 20:35:00-08:00
1767327600000,0.0,0.0,0.0,0.0,1,155,56.3,96,55.17,56.3,30.09,30.1876,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,4.11,,2026-01-01 20:20:00-08:00
1767326700000,0.0,0.0,0.0,0.0,1,155,56.7,96,55.57,56.7,30.09,30.1876,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 20:05:00-08:00
1767325800000,0.0,0.0,0.0,0.0,1,155,56.8,95,55.38,56.8,30.09,30.1875,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 19:50:00-08:00
1767324900000,0.0,0.0,0.0,0.0,1,155,57.6,95,56.18,57.6,30.09,30.1874,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 19:35:00-08:00
1767324000000,0.0,0.0,0.0,0.0,1,155,57.9,95,56.48,57.9,30.09,30.1873,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,4.12,,2026-01-01 19:20:00-08:00
1767323100000,0.0,0.0,0.0,0.0,1,155,58.3,95,56.87,58.3,30.09,30.1873,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 19:05:00-08:00
1767322200000,0.0,0.0,0.0,0.0,1,155,58.6,94,56.88,58.6,30.09,30.1872,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 18:50:00-08:00
1767321300000,0.0,0.0,0.0,0.0,1,155,58.8,94,57.08,58.8,30.09,30.1872,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 18:35:00-08:00
1767320400000,0.0,0.0,0.0,0.0,1,155,59.0,94,57.27,59.0,30.08,30.1771,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,4.12,,2026-01-01 18:20:00-08:00
1767319500000,0.0,0.0,0.0,0.0,1,155,59.0,93,56.98,59.0,30.08,30.1771,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 18:05:00-08:00
1767318600000,0.0,0.0,0.0,0.0,1,155,59.2,93,57.18,59.2,30.07,30.167,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 17:50:00-08:00
1767317700000,0.0,0.0,0.0,0.0,1,155,59.4,92,57.07,59.4,30.07,30.167,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 17:35:00-08:00
1767316800000,0.0,0.0,0.0,0.0,1,155,59.5,92,57.17,59.5,30.07,30.167,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,4.12,,2026-01-01 17:20:00-08:00
1767315900000,0.0,0.0,0.0,0.0,1,155,59.9,92,57.57,59.9,30.06,30.1569,0,0,14,1746000,America/Los_Angeles,True,2026-01-01,,,2026-01-01 17:05:00-08:00
