dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,tz,historical,local_time
1744058760000,1.7895,4.4739,0,0,1,205,63.3,61,,30.09,30.1863,85,35700,4696,4302900,63.3,49.62,2025-04-07,,,2025-04-07 13:46:00-07:00
1744057860000,2.4606,3.8028,0,0,1,205,63.0,62,,30.09,30.1864,91,43680,4605,4226400,63.0,49.77,2025-04-07,,,2025-04-07 13:31:00-07:00
1744056960000,2.4606,4.2502,0,0,1,205,62.8,63,,30.09,30.1864,75,31500,4530,4144500,62.8,50.01,2025-04-07,,,2025-04-07 13:16:00-07:00
1744056060000,2.4606,4.2502,0,0,1,205,61.9,66,4.4,30.09,30.1866,368,176640,4162,4077000,61.9,50.41,2025-04-07,,,2025-04-07 13:01:00-07:00
1744055160000,2.6843,4.0265,0,0,1,205,61.3,66,,30.1,30.1967,813,341460,2654,3120300,61.3,49.84,2025-04-07,,,2025-04-07 12:46:00-07:00
1744054260000,2.0132,3.8028,0,0,1,205,61.2,66,,30.11,30.2068,695,333600,3467,3014100,61.2,49.75,2025-04-07,America/Los_Angeles,True,2025-04-07 12:31:00-07:00
1744053360000,2.2369,3.5791,0,0,1,205,61.0,67,4.27,30.12,30.2169,338,141960,2316,2388600,61.0,49.96,2025-04-07,,,2025-04-07 12:16:00-07:00
1744052460000,1.7895,3.8028,0,0,1,205,61.0,65,,30.12,30.2169,82,39360,2234,2084400,61.0,49.15,2025-04-07,,,2025-04-07 12:01:00-07:00
1744051560000,1.7895,3.8028,0,0,1,205,60.3,64,,30.12,30.217,75,31500,2159,2010600,60.3,48.07,2025-04-07,,,2025-04-07 11:46:00-07:00
1744050660000,1.5659,5.816,0,0,1,205,60.1,64,,30.12,30.217,88,42240,2071,1943100,60.1,47.88,2025-04-07,,,2025-04-07 11:31:00-07:00
1744049760000,1.3422,3.1317,0,0,1,205,59.9,67,4.29,30.12,30.2171,118,49560,1953,1863900,59.9,48.91,2025-04-07,,,2025-04-07 11:16:00-07:00
1744048860000,2.0132,4.0265,0,0,1,205,59.5,69,,30.12,30.2171,125,60000,1828,1757700,59.5,49.32,2025-04-07,,,2025-04-07 11:01:00-07:00
1744047960000,2.2369,3.8028,0,0,1,205,60.4,68,,30.11,30.2069,164,68880,1664,1645200,60.4,49.79,2025-04-07,,,2025-04-07 10:46:00-07:00
1744047060000,2.4606,3.8028,0,0,1,205,62.4,65,,30.11,30.2066,498,239040,1166,1497600,62.4,50.48,2025-04-07,,,2025-04-07 10:31:00-07:00
1744045260000,0.4474,2.4606,0,0,1,205,63.0,61,,30.11,30.2065,427,204960,646,1049400,63.0,49.33,2025-04-07,,,2025-04-07 10:01:00-07:00
1744044360000,0.2237,1.1185,0,0,1,205,61.5,66,,30.11,30.2067,93,39060,1073,665100,61.5,50.03,2025-04-07,America/Los_Angeles,True,2025-04-07 09:46:00-07:00
1744043460000,0.0,1.1185,0,0,1,205,59.7,70,,30.1,30.197,93,44640,553,581400,59.7,49.9,2025-04-07,,,2025-04-07 09:31:00-07:00
1744042560000,0.0,0.0,0,0,1,205,57.9,74,,30.1,30.1974,239,100380,314,497700,57.9,49.66,2025-04-07,,,2025-04-07 09:16:00-07:00
1744041660000,0.0,1.3422,0,0,1,205,56.5,77,,30.1,30.1976,168,80640,146,282600,56.5,49.38,2025-04-07,,,2025-04-07 09:01:00-07:00
1744040760000,0.0,1.1185,0,0,1,205,55.4,79,4.2,30.11,30.2079,41,17220,105,131400,55.4,49.0,2025-04-07,,,2025-04-07 08:46:00-07:00
1744039860000,0.6711,1.5659,0,0,1,205,53.6,84,,30.1,30.1982,29,13920,76,94500,53.6,48.88,2025-04-07,,,2025-04-07 08:31:00-07:00
1744038960000,0.4474,1.5659,0,0,1,205,51.4,89,,30.1,30.1986,23,9660,53,68400,51.4,48.27,2025-04-07,,,2025-04-07 08:16:00-07:00
1744038060000,0.0,1.3422,0,0,1,205,48.9,94,,30.1,30.1991,19,9120,34,47700,48.9,47.25,2025-04-07,,,2025-04-07 08:01:00-07:00
1744037160000,0.0,0.0,0,0,1,205,46.9,96,4.2,30.09,30.1895,15,6300,19,30600,46.9,45.82,2025-04-07,,,2025-04-07 07:46:00-07:00
1744036260000,0.0,0.0,0,0,1,205,46.2,96,,30.09,30.1896,11,5280,8,17100,46.2,45.12,2025-04-07,,,2025-04-07 07:31:00-07:00
1744035360000,0.0,0.0,0,0,1,205,46.0,96,,30.08,30.1796,6,2520,2,7200,46.0,44.92,2025-04-07,,,2025-04-07 07:16:00-07:00
1744034460000,0.0,0.0,0,0,1,205,46.0,96,,30.08,30.1796,2,960,0,1800,46.0,44.92,2025-04-07,,,2025-04-07 07:01:00-07:00
1744033560000,0.0,0.0,0,0,1,205,45.9,95,4.19,30.06,30.1596,0,0,0,0,45.9,44.55,2025-04-07,,,2025-04-07 06:46:00-07:00
1744032660000,0.0,0.0,0,0,1,205,46.2,96,,30.06,30.1595,0,0,0,0,46.2,45.12,2025-04-07,,,2025-04-07 06:31:00-07:00
1744031760000,0.0,0.0,0,0,1,205,45.9,96,,30.06,30.1596,0,0,0,0,45.9,44.82,2025-04-07,,,2025-04-07 06:16:00-07:00
1744030860000,0.0,0.0,0,0,1,205,45.5,95,,30.06,30.1596,0,0,0,0,45.5,44.15,2025-04-07,,,2025-04-07 06:01:00-07:00
1744029960000,0.0,1.3422,0,0,1,205,45.0,94,4.2,30.06,30.1597,0,0,0,0,45.0,43.38,2025-04-07,,,2025-04-07 05:46:00-07:00
1744029060000,0.0,2.2369,0,0,1,205,45.0,94,,30.07,30.1698,0,0,0,0,45.0,43.38,2025-04-07,,,2025-04-07 05:31:00-07:00
1744028160000,0.0,0.0,0,0,1,205,45.1,94,,30.07,30.1697,0,0,0,0,45.1,43.48,2025-04-07,,,2025-04-07 05:16:00-07:00
1744027260000,0.0,0.0,0,0,1,205,45.3,94,,30.07,30.1697,0,0,0,0,45.3,43.68,2025-04-07,,,2025-04-07 05:01:00-07:00
1744026360000,0.0,0.0,0,0,1,205,45.7,94,4.2,30.06,30.1596,0,0,0,0,45.7,44.07,2025-04-07,,,2025-04-07 04:46:00-07:00
1744025460000,0.0,0.0,0,0,1,205,45.7,94,,30.06,30.1596,0,0,0,0,45.7,44.07,2025-04-07,America/Los_Angeles,True,2025-04-07 04:31:00-07:00
1744024560000,0.0,0.0,0,0,1,205,46.0,94,,30.06,30.1595,0,0,0,0,46.0,44.37,2025-04-07,,,2025-04-07 04:16:00-07:00
1744023660000,0.2237,2.2369,0,0,1,205,46.6,95,4.2,30.07,30.1695,0,0,0,0,46.6,45.25,2025-04-07,,,2025-04-07 04:01:00-07:00
1744021860000,0.0,0.0,0,0,1,205,47.3,96,,30.07,30.1693,0,0,0,0,47.3,46.22,2025-04-07,,,2025-04-07 03:31:00-07:00
1744020960000,0.0,0.0,0,0,1,205,47.3,95,4.21,30.08,30.1793,0,0,0,0,47.3,45.94,2025-04-07,,,2025-04-07 03:16:00-07:00
1744020060000,0.0,0.0,0,0,1,205,47.3,95,,30.09,30.1894,0,0,0,0,47.3,45.94,2025-04-07,,,2025-04-07 03:01:00-07:00
1744019160000,0.0,0.0,0,0,1,205,47.8,96,,30.09,30.1893,0,0,0,0,47.8,46.72,2025-04-07,,,2025-04-07 02:46:00-07:00
1744018260000,0.0,0.0,0,0,1,205,48.2,96,,30.1,30.1992,0,0,0,0,48.2,47.11,2025-04-07,,,2025-04-07 02:31:00-07:00
1744017360000,0.0,0.0,0,0,1,205,48.2,95,4.21,30.1,30.1992,0,0,0,0,48.2,46.84,2025-04-07,,,2025-04-07 02:16:00-07:00
1744016460000,0.0,0.0,0,0,1,205,48.6,95,,30.1,30.1992,0,0,0,0,48.6,47.23,2025-04-07,,,2025-04-07 02:01:00-07:00
1744015560000,0.0,0.0,0,0,1,205,49.1,96,,30.1,30.1991,0,0,0,0,49.1,48.01,2025-04-07,,,2025-04-07 01:46:00-07:00
1744014660000,0.0,0.0,0,0,1,205,49.3,96,,30.1,30.199,0,0,0,0,49.3,48.21,2025-04-07,,,2025-04-07 01:31:00-07:00
1744013760000,0.0,0.0,0,0,1,205,49.6,96,4.21,30.1,30.199,0,0,0,0,49.6,48.51,2025-04-07,,,2025-04-07 01:16:00-07:00
1744012860000,0.0,0.0,0,0,1,205,49.8,96,,30.1,30.1989,0,0,0,0,49.8,48.71,2025-04-07,,,2025-04-07 01:01:00-07:00
1744011960000,0.0,0.0,0,0,1,205,50.0,96,,30.1,30.1989,0,0,0,0,50.0,48.9,2025-04-07,,,2025-04-07 00:46:00-07:00
1744011060000,0.0,0.0,0,0,1,205,50.0,95,,30.11,30.2089,0,0,0,0,50.0,48.62,2025-04-07,,,2025-04-07 00:31:00-07:00
1744010160000,0.0,0.0,0,0,1,205,50.0,95,4.22,30.13,30.229,0,0,0,0,50.0,48.62,2025-04-07,,,2025-04-07 00:16:00-07:00
1744009260000,0.0,1.7895,0,0,1,205,50.0,94,,30.14,30.239,0,0,0,0,50.0,48.34,2025-04-07,,,2025-04-07 00:01:00-07:00
