dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,local_time
1785428520000,0.4474,2.908,0,0,1,198,67.3,89,63.94,29.94,30.0351,70,63000,316,347400,67.3,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 09:22:00-07:00
1785427620000,1.3422,2.908,0,0,1,198,67.1,89,63.74,29.94,30.0352,59,53100,257,284400,67.1,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 09:07:00-07:00
1785426720000,0.4474,2.2369,0,0,1,198,67.1,90,64.06,29.94,30.0352,47,42300,210,231300,67.1,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 08:52:00-07:00
1785425820000,0.0,0.0,0,0,1,198,66.7,90,63.67,29.93,30.0252,45,40500,165,189000,66.7,2026-06-12T17:37:00.000Z,2026-07-30,4.26,2026-07-30 08:37:00-07:00
1785424920000,0.0,0.0,0,0,1,198,66.2,92,63.8,29.93,30.0253,44,39600,121,148500,66.2,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 08:22:00-07:00
1785424020000,0.0,0.0,0,0,1,198,65.8,93,63.72,29.94,30.0354,39,35100,82,108900,65.8,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 08:07:00-07:00
1785423120000,0.0,1.3422,0,0,1,198,65.3,94,63.53,29.94,30.0355,32,28800,50,73800,65.3,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 07:52:00-07:00
1785422220000,1.3422,2.0132,0,0,1,198,65.1,95,63.63,29.93,30.0255,21,18900,29,45000,65.1,2026-06-12T17:37:00.000Z,2026-07-30,4.26,2026-07-30 07:37:00-07:00
1785421320000,0.6711,1.5659,0,0,1,198,65.3,95,63.83,29.93,30.0255,14,12600,15,26100,65.3,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 07:22:00-07:00
1785420420000,1.1185,1.5659,0,0,1,198,65.3,94,63.53,29.93,30.0255,9,8100,6,13500,65.3,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 07:07:00-07:00
1785419520000,0.0,2.0132,0,0,1,198,65.3,94,63.53,29.92,30.0154,5,4500,1,5400,65.3,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 06:52:00-07:00
1785418620000,0.0,0.0,0,0,1,198,65.3,93,63.22,29.92,30.0154,1,900,0,900,65.3,2026-06-12T17:37:00.000Z,2026-07-30,4.26,2026-07-30 06:37:00-07:00
1785417720000,0.0,0.0,0,0,1,198,65.3,93,63.22,29.92,30.0154,0,0,0,0,65.3,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 06:22:00-07:00
1785416820000,0.0,0.0,0,0,1,198,65.1,93,63.02,29.92,30.0155,0,0,0,0,65.1,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 06:07:00-07:00
1785415920000,0.0,0.8948,0,0,1,198,65.1,93,63.02,29.91,30.0054,0,0,0,0,65.1,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 05:52:00-07:00
1785415020000,0.0,1.3422,0,0,1,198,64.9,93,62.82,29.91,30.0055,0,0,0,0,64.9,2026-06-12T17:37:00.000Z,2026-07-30,4.25,2026-07-30 05:37:00-07:00
1785414120000,0.0,1.5659,0,0,1,198,64.8,93,62.73,29.91,30.0055,0,0,0,0,64.8,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 05:22:00-07:00
1785413220000,0.0,0.0,0,0,1,198,64.6,93,62.53,29.91,30.0055,0,0,0,0,64.6,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 05:07:00-07:00
1785412320000,0.2237,2.0132,0,0,1,198,64.6,93,62.53,29.92,30.0156,0,0,0,0,64.6,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 04:52:00-07:00
1785411420000,0.0,0.0,0,0,1,198,64.6,93,62.53,29.92,30.0156,0,0,0,0,64.6,2026-06-12T17:37:00.000Z,2026-07-30,4.28,2026-07-30 04:37:00-07:00
1785410520000,0.2237,2.2369,0,0,1,198,64.4,93,62.33,29.92,30.0156,0,0,0,0,64.4,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 04:22:00-07:00
1785409620000,0.0,1.1185,0,0,1,198,64.2,93,62.13,29.92,30.0156,0,0,0,0,64.2,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 04:07:00-07:00
1785408720000,0.0,1.5659,0,0,1,198,64.2,93,62.13,29.92,30.0156,0,0,0,0,64.2,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 03:52:00-07:00
1785407820000,0.0,1.3422,0,0,1,198,64.2,93,62.13,29.91,30.0056,0,0,0,0,64.2,2026-06-12T17:37:00.000Z,2026-07-30,4.28,2026-07-30 03:37:00-07:00
1785406920000,0.0,1.5659,0,0,1,198,64.0,93,61.93,29.91,30.0056,0,0,0,0,64.0,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 03:22:00-07:00
1785406020000,0.0,1.3422,0,0,1,198,63.9,93,61.83,29.91,30.0056,0,0,0,0,63.9,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 03:07:00-07:00
1785405120000,0.0,0.0,0,0,1,198,63.3,93,61.24,29.91,30.0058,0,0,0,0,63.3,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 02:52:00-07:00
1785404220000,0.0,0.0,0,0,1,198,63.0,93,60.94,29.91,30.0058,0,0,0,0,63.0,2026-06-12T17:37:00.000Z,2026-07-30,4.28,2026-07-30 02:37:00-07:00
1785403320000,0.0,0.0,0,0,1,198,62.8,92,60.44,29.91,30.0059,0,0,0,0,62.8,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 02:22:00-07:00
1785402420000,0.0,0.0,0,0,1,198,62.6,92,60.24,29.91,30.0059,0,0,0,0,62.6,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 02:07:00-07:00
1785401520000,0.0,0.0,0,0,1,198,62.8,92,60.44,29.91,30.0059,0,0,0,0,62.8,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 01:52:00-07:00
1785400620000,0.0,0.0,0,0,1,198,63.0,92,60.64,29.91,30.0058,0,0,0,0,63.0,2026-06-12T17:37:00.000Z,2026-07-30,4.29,2026-07-30 01:37:00-07:00
1785399720000,0.0,0.0,0,0,1,198,63.3,92,60.93,29.91,30.0058,0,0,0,0,63.3,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 01:22:00-07:00
1785398820000,0.0,0.0,0,0,1,198,63.7,91,61.02,29.91,30.0057,0,0,0,0,63.7,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 01:07:00-07:00
1785397920000,0.0,0.0,0,0,1,198,64.0,91,61.32,29.91,30.0056,0,0,0,0,64.0,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 00:52:00-07:00
1785397020000,0.0,0.0,0,0,1,198,64.9,91,62.21,29.91,30.0055,0,0,0,0,64.9,2026-06-12T17:37:00.000Z,2026-07-30,4.3,2026-07-30 00:37:00-07:00
1785396120000,0.0,0.0,0,0,1,198,65.5,92,63.11,29.9,29.9953,0,0,0,0,65.5,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 00:22:00-07:00
1785395220000,0.0,0.0,0,0,1,198,65.7,92,63.31,29.9,29.9953,0,0,0,0,65.7,2026-06-12T17:37:00.000Z,2026-07-30,,2026-07-30 00:07:00-07:00
