dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1758091620000,0.2237,1.7895,0,0,1,211,63.7,94,61.94,63.7,29.94,30.0358,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 23:47:00-07:00
1758090720000,0.0,0.0,0,0,1,211,63.9,94,62.14,63.9,29.94,30.0357,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 23:32:00-07:00
1758089820000,0.0,0.0,0,0,1,211,64.0,94,62.24,64.0,29.94,30.0357,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,4.31,,2025-09-16 23:17:00-07:00
1758088920000,0.0,0.0,0,0,1,211,64.2,94,62.43,64.2,29.94,30.0357,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 23:02:00-07:00
1758088020000,0.0,0.0,0,0,1,211,64.4,94,62.63,64.4,29.94,30.0357,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 22:47:00-07:00
1758087120000,0.0,0.0,0,0,1,211,64.6,94,62.83,64.6,29.94,30.0356,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 22:32:00-07:00
1758086220000,0.0,0.0,0,0,1,211,64.8,94,63.03,64.8,29.94,30.0356,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,4.31,,2025-09-16 22:17:00-07:00
1758085320000,0.0,0.0,0,0,1,211,64.8,93,62.73,64.8,29.93,30.0255,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 22:02:00-07:00
1758084420000,0.0,0.0,0,0,1,211,64.9,93,62.82,64.9,29.93,30.0255,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 21:47:00-07:00
1758083520000,0.0,0.0,0,0,1,211,65.1,93,63.02,65.1,29.93,30.0255,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 21:32:00-07:00
1758082620000,0.0,0.0,0,0,1,211,65.3,93,63.22,65.3,29.93,30.0255,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,4.32,,2025-09-16 21:17:00-07:00
1758081720000,0.0,0.0,0,0,1,211,65.7,93,63.62,65.7,29.93,30.0254,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 21:02:00-07:00
1758080820000,0.2237,1.5659,0,0,1,211,65.8,93,63.72,65.8,29.92,30.0153,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 20:47:00-07:00
1758079920000,0.6711,2.2369,0,0,1,211,66.0,92,63.61,66.0,29.92,30.0153,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 20:32:00-07:00
1758079020000,0.2237,2.2369,0,0,1,211,66.2,93,64.11,66.2,29.91,30.0052,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,4.32,,2025-09-16 20:17:00-07:00
1758078120000,0.2237,2.0132,0,0,1,211,66.2,92,63.8,66.2,29.9,29.9952,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 20:02:00-07:00
1758077220000,0.2237,2.0132,0,0,1,211,66.2,92,63.8,66.2,29.9,29.9952,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 19:47:00-07:00
1758076320000,0.6711,2.4606,0,0,1,211,66.2,91,63.49,66.2,29.9,29.9952,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 19:32:00-07:00
1758075420000,1.3422,3.1317,0,0,1,211,66.4,90,63.37,66.4,29.9,29.9952,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,4.33,,2025-09-16 19:17:00-07:00
1758074520000,1.3422,3.8028,0,0,1,211,66.6,90,63.57,66.6,29.9,29.9951,0,0,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 19:02:00-07:00
1758073620000,1.1185,3.5791,0,0,1,211,66.9,89,63.55,66.9,29.9,29.9951,3,540,0,4139100,America/Los_Angeles,True,2025-09-16,,,2025-09-16 18:47:00-07:00
1758072720000,1.3422,3.5791,0,0,1,211,67.3,88,63.62,67.3,29.9,29.995,6,1080,0,4136400,America/Los_Angeles,True,2025-09-16,,,2025-09-16 18:32:00-07:00
