dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1782283920000,0.0,0.0,0,0,1,209,59.9,94,4.27,58.17,30.02,30.1167,0,0,8452,7606800,59.9,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 23:52:00-07:00
1782283020000,0.0,0.0,0,0,1,209,60.1,94,,58.37,30.02,30.1167,0,0,8452,7606800,60.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 23:37:00-07:00
1782282120000,0.0,0.0,0,0,1,209,60.1,94,,58.37,30.02,30.1167,0,0,8452,7606800,60.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 23:22:00-07:00
1782281220000,0.0,1.1185,0,0,1,209,60.1,94,,58.37,30.02,30.1167,0,0,8452,7606800,60.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 23:07:00-07:00
1782280320000,0.0,0.0,0,0,1,209,59.9,94,4.28,58.17,30.02,30.1167,0,0,8452,7606800,59.9,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 22:52:00-07:00
1782279420000,0.0,0.0,0,0,1,209,60.1,94,,58.37,30.02,30.1167,0,0,8452,7606800,60.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 22:37:00-07:00
1782278520000,0.0,0.0,0,0,1,209,60.3,93,,58.27,30.02,30.1167,0,0,8452,7606800,60.3,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 22:22:00-07:00
1782277620000,0.0,0.0,0,0,1,209,60.3,93,,58.27,30.01,30.1066,0,0,8452,7606800,60.3,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 22:07:00-07:00
1782276720000,0.0,0.0,0,0,1,209,60.4,93,4.29,58.36,30.01,30.1066,0,0,8452,7606800,60.4,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 21:52:00-07:00
1782275820000,0.0,0.0,0,0,1,209,60.1,92,,57.77,30.01,30.1067,0,0,8452,7606800,60.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 21:37:00-07:00
1782274920000,0.0,0.0,0,0,1,209,60.1,92,,57.77,30.01,30.1067,0,0,8452,7606800,60.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 21:22:00-07:00
1782274020000,0.0,0.0,0,0,1,209,59.9,91,,57.26,30.0,30.0967,0,0,8452,7606800,59.9,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 21:07:00-07:00
1782273120000,0.0,0.0,0,0,1,209,60.1,90,4.31,57.15,29.99,30.0866,0,0,8452,7606800,60.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 20:52:00-07:00
1782272220000,0.0,0.0,0,0,1,209,60.4,90,,57.45,29.99,30.0866,0,0,8452,7606800,60.4,,2026-06-23,America/Los_Angeles,True,2026-06-23 20:37:00-07:00
1782271320000,0.0,0.0,0,0,1,209,61.0,90,,58.04,29.99,30.0864,0,0,8452,7606800,61.0,,2026-06-23,America/Los_Angeles,True,2026-06-23 20:22:00-07:00
1782270420000,0.0,1.3422,0,0,1,210,61.5,89,,58.22,29.99,30.0863,2,1800,8450,7606800,61.5,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 20:07:00-07:00
1782269520000,0.0,0.0,0,0,1,214,61.9,89,,58.62,29.99,30.0863,6,5400,8444,7605000,61.9,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 19:52:00-07:00
1782268620000,0.6711,3.1317,0,0,1,214,62.1,88,,58.5,29.99,30.0862,10,9000,8434,7599600,62.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 19:37:00-07:00
1782267720000,1.3422,3.1317,0,0,1,214,62.2,87,4.31,58.28,29.98,30.0762,14,12600,8420,7590600,62.2,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 19:22:00-07:00
1782266820000,1.3422,3.8028,0,0,1,214,62.4,86,,58.15,29.98,30.0761,19,17100,8401,7578000,62.4,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 19:07:00-07:00
1782265920000,1.1185,4.0265,0,0,1,214,63.0,86,,58.74,29.98,30.076,71,63900,8330,7560900,63.0,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 18:52:00-07:00
1782265020000,0.6711,3.5791,0,0,1,211,63.0,86,,58.74,29.99,30.0861,43,38700,8287,7497000,63.0,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 18:37:00-07:00
1782264120000,1.1185,4.6976,0,0,1,204,63.3,85,4.33,58.71,29.99,30.086,37,33300,8250,7458300,63.3,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 18:22:00-07:00
1782263220000,1.3422,4.2502,0,0,1,204,63.5,85,,58.91,29.99,30.086,48,43200,8202,7425000,63.5,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 18:07:00-07:00
1782262320000,1.3422,4.4739,0,0,1,208,64.6,84,,59.65,29.99,30.0858,57,51300,8145,7381800,64.6,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 17:52:00-07:00
1782261420000,2.0132,5.3686,0,0,1,255,64.9,83,,59.61,30.0,30.0958,50,45000,8095,7330500,64.9,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 17:37:00-07:00
1782260520000,0.8948,4.6976,0,0,1,230,65.5,83,4.34,60.19,30.0,30.0956,59,53100,8036,7285500,65.5,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 17:22:00-07:00
1782259620000,1.3422,4.9213,0,0,1,235,65.5,83,,60.19,30.0,30.0956,61,54900,7975,7232400,65.5,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 17:07:00-07:00
1782258720000,2.0132,6.4871,0,0,1,224,65.1,84,,60.14,29.99,30.0857,75,67500,7900,7177500,65.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 16:52:00-07:00
1782257820000,2.2369,5.145,0,0,1,248,65.7,84,,60.73,29.99,30.0856,65,58500,7835,7110000,65.7,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 16:37:00-07:00
1782256920000,2.0132,5.5923,0,0,1,220,66.2,83,4.36,60.88,29.99,30.0855,99,89100,7736,7051500,66.2,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 16:22:00-07:00
1782256020000,1.7895,5.816,0,0,1,222,66.4,83,,61.07,30.0,30.0955,92,82800,7644,6962400,66.4,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 16:07:00-07:00
1782255120000,2.2369,5.816,0,0,1,235,66.7,82,,61.02,30.0,30.0954,93,83700,7551,6879600,66.7,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 15:52:00-07:00
1782254220000,1.7895,4.0265,0,0,1,253,67.3,81,,61.26,30.0,30.0953,142,127800,7409,6795900,67.3,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 15:37:00-07:00
1782253320000,2.0132,5.3686,0,0,1,238,67.5,80,4.39,61.11,30.0,30.0953,258,232200,7151,6668100,67.5,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 15:22:00-07:00
1782252420000,2.2369,5.5923,0,0,1,272,68.4,79,,61.62,30.01,30.1051,262,235800,6646,6217200,68.65,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 15:07:00-07:00
1782251520000,2.2369,5.816,0,0,1,271,69.6,76,,61.69,30.01,30.1049,243,218700,6908,6200100,69.83,,2026-06-23,America/Los_Angeles,True,2026-06-23 14:52:00-07:00
1782250620000,2.0132,6.0397,0,0,1,235,70.0,75,4.55,61.7,30.01,30.1049,688,619200,5958,5981400,70.23,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 14:37:00-07:00
1782249720000,1.7895,4.4739,0,0,1,240,70.2,75,,61.89,30.01,30.1048,885,796500,5073,5362200,70.45,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 14:22:00-07:00
1782248820000,2.908,5.145,0,0,1,214,69.4,76,,61.5,30.02,30.115,895,805500,4178,4565700,69.61,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 14:07:00-07:00
1782247920000,2.6843,5.145,0,0,1,214,68.5,78,,61.36,30.03,30.1252,827,744300,3351,3760200,68.72,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 13:52:00-07:00
1782247020000,1.5659,4.2502,0,0,1,214,67.1,81,4.39,61.07,30.04,30.1355,530,477000,2821,3015900,67.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 13:37:00-07:00
1782246120000,1.5659,3.5791,0,0,1,214,66.4,83,,61.07,30.05,30.1456,307,276300,2514,2538900,66.4,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 13:22:00-07:00
1782245220000,1.5659,3.1317,0,0,1,214,65.5,84,,60.53,30.06,30.1558,238,214200,2276,2262600,65.5,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 13:07:00-07:00
1782244320000,1.7895,3.1317,0,0,1,214,65.1,86,,60.8,30.06,30.1559,223,200700,2053,2048400,65.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 12:52:00-07:00
1782243420000,2.0132,3.3554,0,0,1,214,65.1,86,4.32,60.8,30.06,30.1559,250,225000,1803,1847700,65.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 12:37:00-07:00
1782242520000,2.6843,3.5791,0,0,1,214,64.2,88,,60.57,30.07,30.1661,219,197100,1584,1622700,64.2,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 12:22:00-07:00
1782241620000,2.6843,3.8028,0,0,1,214,64.2,89,,60.89,30.07,30.1661,181,162900,1403,1425600,64.2,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 12:07:00-07:00
1782240720000,2.0132,3.3554,0,0,1,214,63.7,89,,60.39,30.08,30.1762,157,141300,1246,1262700,63.7,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 11:52:00-07:00
1782239820000,2.2369,3.8028,0,0,1,214,63.1,90,4.27,60.12,30.09,30.1864,136,122400,1110,1121400,63.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 11:37:00-07:00
1782238920000,2.0132,3.5791,0,0,1,214,63.1,90,,60.12,30.08,30.1763,118,106200,992,999000,63.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 11:22:00-07:00
1782238020000,2.4606,4.0265,0,0,1,214,63.5,89,,60.2,30.07,30.1662,103,92700,889,892800,63.5,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 11:07:00-07:00
1782237120000,0.4474,2.908,0,0,1,214,64.6,86,,60.31,30.07,30.166,88,79200,700,709200,64.6,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 10:52:00-07:00
1782236220000,0.4474,1.7895,0,0,1,214,64.2,87,4.27,60.25,30.06,30.1561,101,90900,788,720900,64.2,,2026-06-23,America/Los_Angeles,True,2026-06-23 10:37:00-07:00
1782235320000,0.2237,1.5659,0,0,1,214,63.7,88,,60.08,30.06,30.1562,102,91800,598,630000,63.7,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 10:22:00-07:00
1782234420000,0.2237,1.3422,0,0,1,214,63.1,90,,60.12,30.06,30.1563,78,70200,520,538200,63.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 10:07:00-07:00
1782233520000,0.2237,1.5659,0,0,1,214,62.8,90,,59.82,30.06,30.1563,72,64800,448,468000,62.8,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 09:52:00-07:00
1782232620000,0.0,1.3422,0,0,1,214,62.6,90,4.27,59.62,30.06,30.1564,67,60300,381,403200,62.6,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 09:37:00-07:00
1782231720000,0.0,1.1185,0,0,1,214,62.4,91,,59.74,30.06,30.1564,60,54000,321,342900,62.4,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 09:22:00-07:00
1782230820000,0.0,1.5659,0,0,1,214,62.2,91,,59.54,30.06,30.1564,48,43200,273,288900,62.2,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 09:07:00-07:00
1782229920000,0.0,0.8948,0,0,1,323,62.2,91,,59.54,30.06,30.1564,43,38700,230,245700,62.2,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 08:52:00-07:00
1782229020000,0.0,2.0132,0,0,1,28,62.1,91,4.27,59.44,30.05,30.1464,41,36900,189,207000,62.1,2026-06-12T17:37:00.000Z,2026-06-23,,,2026-06-23 08:37:00-07:00
