dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1740483900000,0.6711,2.0132,0,0,1,2,57.2,64,30.0,30.0972,0,0,0,0,57.2,45.13,2025-02-25,,,,2025-02-25 03:45:00-08:00
1740483000000,0.0,2.4606,0,0,1,2,54.9,74,30.0,30.0976,0,0,0,0,54.9,46.77,2025-02-25,4.06,America/Los_Angeles,True,2025-02-25 03:30:00-08:00
1740482100000,0.2237,2.0132,0,0,1,2,53.6,81,30.0,30.0979,0,0,0,0,53.6,47.91,2025-02-25,,America/Los_Angeles,True,2025-02-25 03:15:00-08:00
1740481200000,0.2237,3.5791,0,0,1,2,53.6,82,30.0,30.0979,0,0,0,0,53.6,48.24,2025-02-25,,America/Los_Angeles,True,2025-02-25 03:00:00-08:00
1740480300000,0.6711,4.0265,0,0,1,2,53.8,82,30.01,30.1079,0,0,0,0,53.8,48.43,2025-02-25,,America/Los_Angeles,True,2025-02-25 02:45:00-08:00
1740479400000,0.2237,2.4606,0,0,1,2,54.0,82,30.01,30.1078,0,0,0,0,54.0,48.63,2025-02-25,4.06,America/Los_Angeles,True,2025-02-25 02:30:00-08:00
1740478500000,0.2237,2.4606,0,0,1,2,54.3,81,30.02,30.1178,0,0,0,0,54.3,48.59,2025-02-25,,America/Los_Angeles,True,2025-02-25 02:15:00-08:00
1740477600000,0.4474,2.4606,0,0,1,2,55.0,80,30.03,30.1277,0,0,0,0,55.0,48.94,2025-02-25,,America/Los_Angeles,True,2025-02-25 02:00:00-08:00
1740476700000,0.2237,2.6843,0,0,1,2,55.6,80,30.03,30.1276,0,0,0,0,55.6,49.53,2025-02-25,,America/Los_Angeles,True,2025-02-25 01:45:00-08:00
1740475800000,0.4474,2.2369,0,0,1,2,56.5,79,30.03,30.1274,0,0,0,0,56.5,50.06,2025-02-25,4.06,America/Los_Angeles,True,2025-02-25 01:30:00-08:00
1740474900000,0.0,1.7895,0,0,1,2,57.6,79,30.04,30.1372,0,0,0,0,57.6,51.13,2025-02-25,,America/Los_Angeles,True,2025-02-25 01:15:00-08:00
1740474000000,0.2237,1.3422,0,0,1,2,57.0,77,30.04,30.1373,0,0,0,0,57.0,49.86,2025-02-25,,America/Los_Angeles,True,2025-02-25 01:00:00-08:00
1740473100000,0.2237,1.3422,0,0,1,2,56.1,72,30.04,30.1375,0,0,0,0,56.1,47.2,2025-02-25,,America/Los_Angeles,True,2025-02-25 00:45:00-08:00
1740472200000,0.0,2.2369,0,0,1,2,56.3,70,30.04,30.1375,0,0,0,0,56.3,46.64,2025-02-25,4.06,America/Los_Angeles,True,2025-02-25 00:30:00-08:00
1740471300000,0.0,2.4606,0,0,1,2,57.0,69,30.04,30.1373,0,0,0,0,57.0,46.93,2025-02-25,,America/Los_Angeles,True,2025-02-25 00:15:00-08:00
1740470400000,0.0,0.0,0,0,1,2,57.4,68,30.05,30.1473,0,0,0,5524200,57.4,46.93,2025-02-25,,America/Los_Angeles,True,2025-02-25 00:00:00-08:00
