dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1767772200000,0.0,0.0,0.0,0,1,151,50.9,97,50.08,50.9,30.0,30.0984,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 23:50:00-08:00
1767771300000,0.0,0.0,0.0,0,1,151,51.3,97,50.48,51.3,30.0,30.0983,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 23:35:00-08:00
1767770400000,0.0,0.0,0.0,0,1,151,51.6,97,50.78,51.6,30.01,30.1083,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 23:20:00-08:00
1767769500000,0.0,0.0,0.0,0,1,151,51.8,97,50.98,51.8,30.01,30.1082,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,4.13,,2026-01-06 23:05:00-08:00
1767768600000,0.0,0.0,0.0,0,1,151,52.0,97,51.17,52.0,30.02,30.1182,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 22:50:00-08:00
1767767700000,0.0,0.0,0.0,0,1,151,52.2,97,51.37,52.2,30.02,30.1182,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 22:35:00-08:00
1767766800000,0.0,0.0,0.0,0,1,151,52.0,97,51.17,52.0,30.02,30.1182,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 22:20:00-08:00
1767765900000,0.0,0.0,0.0,0,1,151,52.0,97,51.17,52.0,30.03,30.1283,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,4.13,,2026-01-06 22:05:00-08:00
1767765000000,0.0,0.0,0.0,0,1,151,52.2,97,51.37,52.2,30.03,30.1282,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 21:50:00-08:00
1767764100000,0.0,0.0,0.0,0,1,151,52.5,97,51.67,52.5,30.03,30.1282,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 21:35:00-08:00
1767763200000,0.0,0.0,0.0,0,1,151,52.7,97,51.87,52.7,30.04,30.1382,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 21:20:00-08:00
1767762300000,0.0,0.0,0.0,0,1,151,52.9,97,52.07,52.9,30.04,30.1381,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,4.14,,2026-01-06 21:05:00-08:00
1767761400000,0.0,0.0,0.0,0,1,151,52.7,97,51.87,52.7,30.04,30.1382,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 20:50:00-08:00
1767760500000,0.0,0.0,0.0,0,1,151,52.7,96,51.59,52.7,30.04,30.1382,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 20:35:00-08:00
1767759600000,0.0,0.0,0.0,0,1,151,52.7,96,51.59,52.7,30.04,30.1382,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 20:20:00-08:00
1767758700000,0.0,0.0,0.0,0,1,151,52.9,96,51.79,52.9,30.04,30.1381,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,4.14,,2026-01-06 20:05:00-08:00
1767757800000,0.0,0.0,0.0,0,1,151,53.4,95,52.0,53.4,30.04,30.138,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 19:50:00-08:00
1767756900000,0.0,0.0,0.0,0,1,151,53.8,95,52.4,53.8,30.04,30.138,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 19:35:00-08:00
1767756000000,0.0,0.0,0.0,0,1,151,54.1,94,52.41,54.1,30.03,30.1279,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 19:20:00-08:00
1767755100000,0.0,0.0,0.0,0,1,151,54.7,94,53.01,54.7,30.03,30.1278,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,4.14,,2026-01-06 19:05:00-08:00
1767754200000,0.0,0.0,0.0,0,1,151,55.4,92,53.11,55.4,30.03,30.1276,0,0,85,3636000,America/Los_Angeles,True,2026-01-06,,,2026-01-06 18:50:00-08:00
