dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1754343120000,1.5659,3.5791,0,0,1,204,69.6,73,60.55,69.69,29.93,30.0247,113,20340,0,101700,2025-04-26T15:31:00.000Z,2025-08-04,,,,2025-08-04 14:32:00-07:00
1754342220000,2.908,4.4739,0,0,1,204,68.5,76,60.63,68.62,29.93,30.0249,119,21420,5414,5166900,,2025-08-04,America/Los_Angeles,True,,2025-08-04 14:17:00-07:00
1754341320000,3.1317,4.6976,0,0,1,204,69.1,75,60.83,69.23,29.93,30.0248,219,39420,5051,5059800,,2025-08-04,America/Los_Angeles,True,4.47,2025-08-04 14:02:00-07:00
1754340420000,2.6843,4.0265,0,0,1,204,69.4,73,60.36,69.47,29.93,30.0247,102,18360,5051,4862700,,2025-08-04,America/Los_Angeles,True,,2025-08-04 13:47:00-07:00
1754339520000,3.3554,4.6976,0,0,1,204,70.9,70,60.62,70.98,29.94,30.0345,224,40320,4663,4770900,,2025-08-04,America/Los_Angeles,True,,2025-08-04 13:32:00-07:00
1754338620000,2.2369,4.0265,0,0,1,204,72.7,66,60.67,72.77,29.94,30.0342,139,25020,3692,4569300,,2025-08-04,America/Los_Angeles,True,,2025-08-04 13:17:00-07:00
1754337720000,1.3422,4.2502,0,0,1,204,72.7,66,60.67,72.77,29.95,30.0442,388,69840,2743,4444200,,2025-08-04,America/Los_Angeles,True,4.53,2025-08-04 13:02:00-07:00
1754336820000,1.3422,3.5791,0,0,1,204,71.8,67,60.24,71.83,29.95,30.0444,474,85320,2743,4095000,,2025-08-04,America/Los_Angeles,True,,2025-08-04 12:47:00-07:00
1754335920000,1.7895,3.5791,0,0,1,204,70.0,73,60.94,70.13,29.95,30.0447,497,89460,2743,3668400,,2025-08-04,America/Los_Angeles,True,,2025-08-04 12:32:00-07:00
1754335020000,2.0132,3.3554,0,0,1,204,68.2,77,60.71,68.34,29.95,30.045,509,91620,2066,3221100,,2025-08-04,America/Los_Angeles,True,,2025-08-04 12:17:00-07:00
1754334120000,2.0132,3.8028,0,0,1,204,67.3,80,60.91,67.3,29.95,30.0452,440,79200,2066,2763000,,2025-08-04,America/Los_Angeles,True,4.6,2025-08-04 12:02:00-07:00
1754333220000,2.0132,4.4739,0,0,1,204,66.2,83,60.88,66.2,29.96,30.0554,677,121860,1509,2367000,,2025-08-04,America/Los_Angeles,True,,2025-08-04 11:47:00-07:00
1754332320000,2.2369,3.5791,0,0,1,204,65.7,84,60.73,65.7,29.96,30.0555,356,64080,1332,1757700,,2025-08-04,America/Los_Angeles,True,,2025-08-04 11:32:00-07:00
1754331420000,1.3422,3.1317,0,0,1,204,65.3,84,60.34,65.3,29.97,30.0656,201,36180,1332,1437300,,2025-08-04,America/Los_Angeles,True,,2025-08-04 11:17:00-07:00
1754330520000,1.5659,3.3554,0,0,1,204,64.8,85,60.18,64.8,29.97,30.0657,177,31860,995,1256400,,2025-08-04,America/Los_Angeles,True,4.41,2025-08-04 11:02:00-07:00
